ID2,title,amenityfeatures,description,streetaddress,type,city,state,unclear_address,Year,unclear type or question,notes,Last Modified
486,Edge,,Hollywood (213)962-6994,6434 Santa Monica Blvd.,Publication,Los Angeles,CA,,1992,,,5/19/2023 8:32am
3358,Woodward Cocktail Lounge,"(*),(F)","(rear entrance after 6pm)872-0166 8am-2am, from noon Sun",6462 Woodward Ave.,Bars,Detroit,MI,,1992,,,4/25/2023 9:32pm
3447,Saugatuck Lodges North,(MX),857-4269/(312) 929-0001 open April 1-Oct 31,6491 Blue Star Hwy.,Accomodations,Saugatuck,MI,,1992,,,4/25/2023 9:32pm
4561,Barbarino's,(MX),651-5551 Italian cuisine,6504 Detroit Ave.,Restaurants & Cafes,Cleveland,OH,,1992,,,4/25/2023 9:32pm
547,Lizard,(MX),962-1889 coffee-house,6545 Santa Monica Blvd.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
701,White Horse,"(*),(MW),(YC),(D)",652-3820 3pm-2am,6551 Telegraph Ave. ,Bars,Oakland,CA,,1992,,,4/25/2023 9:32pm
3443,Camp It,(MW),Fennville Rte. 543-4335 seasonal camping April-October 31,6635 118th Ave.,Accomodations,Saugatuck,MI,,1992,,,5/19/2023 8:32am
496,Circus,"(*),(MW),(D),(V)",9pm-2am Tues & Fri,6655 Santa Monica Blvd.,Bars,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
1375,MCC Good Samaritan,,"696-6213 10am Sun, 7:30 Wed",6709 S. Greenleaf Ave. Suite 209,Religious Organization,Whittier,CA,,1992,,,4/25/2023 9:32pm
4546,Attraxxions,"(MW),(D)",Parma Hts. 842-0020,6757 W. 130th,Bars,Cleveland,OH,,1992,,,5/19/2023 8:32am
512,Highland Books,,463-0295,6775 Santa Monica Blvd.,Erotica,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
129,Club 5th Ave.,"(MX),(S),(F)",Scottsdale 946-4188 4pm-1am,6830 5th Ave.,Bars,Phoenix,AZ,,1992,,,5/19/2023 8:33am
1933,Bird Road Books & Video,,661-9103 24hrs,6833 Bird Rd.,Erotica,Miami,FL,,1992,,,4/25/2023 9:32pm
3573,Zazooz,"(*),(MW),(CW),(D)",474-9086 Wed-Sat 8pm-1am,6860 Mexico Gravel Rd.,Bars,Columbia,MO,,1992,,,4/25/2023 9:32pm
4870,Variety Adult Books,,547-2373 24hrs ,6909 Rt. 13 S.,Erotica,Bristol,PA,,1992,,,5/19/2023 8:33am
2080,Kevin's Cabaret,"(*),(MW),(D),(S),(E),(V)",586-2330 10pm-3am,6910 S. Dixie Hwy.,Bars,West Palm Beach,FL,,1992,,,4/25/2023 9:32pm
3354,R. & R. Saloon,"(*),(D),(CW),(LV),(L)","849-2751 noon-2am, patio",6918 Michigan Ave.,Bars,Detroit,MI,,1992,,,4/25/2023 9:32pm
1434,Denver Swim Club,"(*),(YC),(SW)",321-9399,6923 E. Colfax Ave.,Gyms/Health Clubs,Denver,CO,,1992,,,4/25/2023 9:32pm
1915,Southpaw Saloon,"(*),(NH),(V),(LV)",758-9362 12pm-3am,7005 Biscayne Blvd,Bars,Miami,FL,,1992,,,4/25/2023 9:32pm
629,Incognito Valley,"(*),(D)",Reseda Levittown 996-2976 11am-2am,7026 Reseda Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:33am
2454,Jeffery Pub/Disco,"(MW),(D)","(708)363-8555 11am-4am Sun-Fri, til 5am Sat",7041 S. Jeffery ,Bars,Chicago,IL,,1992,,,4/25/2023 9:32pm
856,Beau's,"(D),(YC)","383-9882 3pm-2am Wed-Sun, 18 and over",7042 Folsom Blvd.,Bars,Sacramento,CA,,1992,,,4/25/2023 9:32pm
2090,"Flamingo Lounge, The","(NH),(P)",677-4299 3pm-2am,7124 Aloma,Bars,Winter Park,FL,,1992,,,4/25/2023 9:32pm
1969,Flamingo Lounge,"(W),(D),(E),(P)",Winter Park 677-4299 3pm-2am,7124 Aloma Ave,Bars,Orlando,FL,,1992,,,5/19/2023 8:33am
123,BS West,"(D),(V)","Scottsdale 945-9028 1pm-1am, Sun BBQ",7125 5th Ave.,Bars,Phoenix,AZ,,1992,,,5/19/2023 8:33am
2501,Travler,"(MW),(D),(P)",964-7005 7pm-2am,7125 W. State St.,Bars,Rockford,IL,,1992,,,4/25/2023 9:32pm
465,Bi-Social Center,,"Van Nuys (213)873-3700/(818)989-3700, 24hr hotline (bi, TV, TS, gay/lesbian), call for meetings",7136 Matilija Ave.,Info Lines & Services,Los Angeles,CA,,1992,,,5/19/2023 8:33am
236,Twisted Entertainment,,"568-4262 gift shop, 11am-11pm, clsd Tues",7201 Asher Ave.,Bookstore/Retail Shops,Little Rock,AR,,1992,,,4/25/2023 9:32pm
4719,Bamboo Lounge,,"838-9323 patio, noon-2am",7204 E. Pine,Info Lines & Services,Tulsa,OK,,1992,,,4/25/2023 9:32pm
3944,Albuquerque Mining Co. (AMC),"(*),(D),(CW),(L)","266-8465 4pm-2am, patio, C & W leather bar inside",7209 Central Ave. N.E.,Bars,Albuquerque,NM,,1992,,,4/25/2023 9:32pm
522,Saharan Motel,,874-6700,7212 Sunset Blvd.,Accomodations,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
5946,Metropolis,,782-7002 cards & gifts,7220 Greenwood Ave. N. ,Bookstore/Retail Shops,Seattle,WA,,1992,,,4/25/2023 9:32pm
559,Melrose Baths,"(*),(PC)",937-2122,7269 Melrose Ave.,Gyms/Health Clubs,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
2473,Hideaway II,(D),"771-4459 3pm-2am Mon-Thurs, til 3am Fri & Sat, 1pm-2am Sun",7301 W. Roosevelt Rd.,Bars,Forest Park,IL,,1992,,,4/25/2023 9:32pm
1913,Michael's Leprechaun Inn,"(E),(F)","264-9898 11am-3am, piano bar",7305 W. Bird Rd.,Bars,Miami,FL,,1992,,,4/25/2023 9:32pm
557,Yukon Mining Co.,"(*),(BW)","851-8833 24hrs, champagne Sun Brunch 9am-3pm",7328 Santa Monica Blvd.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
2016,South Trail Adult Theatre,,924-6677,7338 S. Tamiami Trail,Erotica,Sarasota,FL,,1992,,,4/25/2023 9:32pm
569,West Hollywood Presbyterian Church,,874-6646 9am & 11am Sun,7350 Sunset Blvd.,Religious Organization,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
2038,Lena's,"(MX),(E)","360-8007 lunch 11:30am-3pm Mon-Fri, dinner 4:30pm-10pm, piano lounge",7400 Gulf Blvd.,Restaurants & Cafes,St. Petersburg Beach,FL,,1992,,,4/25/2023 9:32pm
5354,Affirmation (Methodist),,"78757, 451-2329 call for info",7403 Shoal Creek Blvd.,Religious Organization,Austin,TX,,1992,,,4/25/2023 9:32pm
645,Stan's Video,,Tujunga 352-8735,7505 Foothill Blvd.,Erotica,Los Angeles,CA,,1992,,,5/19/2023 8:33am
528,Hunter's,"(NH),(H)","850-9428 9am-2am,from 6am Sat & Sun",7511 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
489,Nite Life,,(213)656-2960,7512 Santa Monica Blvd.,Publication,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
554,Susanne's Soup Kitchen,(MX),"850-9581 8am-10pm, from10am Sat, clsd Sun",7515 Santa Monica Blvd.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
3597,"Fox, The","(MX),(NH)","Overland Park (913) 384-0369 11am-2am, from 4pm Sat & Sun, more gay in the evening",7520 Shawnee Mission Pkwy.,Bars,Kansas City,MO,,1992,,,5/19/2023 8:33am
1927,Lambda Passages Bookstore,,"754-6900 gay/lesbian/feminist bookstore, 11am-9pm, Sun noon-6pm",7545 Biscayne Blvd.,Bookstore/Retail Shops,Miami,FL,,1992,,,4/25/2023 9:32pm
571,Drake's After Midnight,(*),"651-5600 gifts, toys, erotica, videos",7566 Melrose Ave.,Erotica,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
25,Pleasure Books,,836-7379 24hrs,7606 1st Ave. N.,Erotica,Birmingham,AL,,1992,,,4/25/2023 9:32pm
21,Birmingham Adult Books,,836-1580 24hrs,7610 1st Ave. N.,Erotica,Birmingham,AL,,1992,,,4/25/2023 9:32pm
2449,Howard St. Book Store,,465-9431 24hrs,7614 N. Ashland,Erotica,Chicago,IL,,1992,,,4/25/2023 9:32pm
1931,MCC Miami,,S. Miami (Unitarian Church) 284-1040 9am & 7pm Sun,7701 S.W. 76th Ave.,Religious Organization,Miami,FL,,1992,,,5/19/2023 8:34am
534,"Pub, The","(NH),(H)","654-3336 6am-2am, Sun Brunch 2pm-4pm",7702 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
2027,Beaux Arts,,"(Pinellas Park) 544-7087 coffeehouse, sponsors community events, 4pm-2am",7711 60th St. N.,Restaurants & Cafes,St. Petersburg,FL,,1992,,,4/25/2023 9:32pm
538,Spike,"(*),(LV),(L),(AH)","656-9343 patio, noon-2am Sun-Thurs, til 4am Fri & Sat",7746 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
573,Pleasure Chest,(*),"leather, toys, erotica, videos",7753 Santa Monica Blvd.,Erotica,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
381,California de Noche,,581-7646,7810 Santa Fe Ave.,Bars,Huntington Beach,CA,,1992,,,4/25/2023 9:32pm
525,Eagle,"(*),(LV),(L)",654-3252,7864 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
991,F St. Bookstore,,"Kearny Mesa 292-8083, 24hrs",7865 Balboa Ave.,Erotica,San Diego,CA,,1992,,,5/19/2023 8:34am
3964,Pussycat I,,265-0440,7900 Central Ave. N.E.,Erotica,Albuquerque,NM,,1992,,,4/25/2023 9:32pm
546,La Fabula,"(*),(MX)","650-8517 Mexican food, lunch",7953 Santa Monica Blvd.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
533,Peanuts,"(MX),(S)","654-0280 various theme nights, call for schedule",7969 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
475,LA Jax,,"Box 109-347, 90046 write for info",7985 Santa Monica Blvd,Men's Services,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
487,Frontiers,,(213)848-2222,7985 Santa Monica Blvd #109,Publication,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
543,French Quarter Market Place,"(*),(MW),(AH)","7am-2:30am Sun-Thurs, til 3:30am Fri & Sat",7985 Santa Monica Blvd.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
488,Leather Journal,,(213)469-5922 every two months,7985 Santa Monica Blvd. #109-368,Publication,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
464,Banangay,,"West Hollywood, 90046 Box 443 Ste. 109, support group for Philipino gays",7985 Santa Monica Blvd.,Info Lines & Services,Los Angeles,CA,,1992,,,5/19/2023 8:34am
535,Rafters,(AH),"654-0396 11am-2am, til 4am Fri & Sat",7994 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
992,F St. Bookstore,,"549-8014, 24hrs",7998 Miramar Rd.,Erotica,San Diego,CA,,1992,,,4/25/2023 9:32pm
4388,Attitude,"(MW),(D),(NH),(PC),(S)","(N. Tryon) 549-4571 8pm-1am Tues-Fri, from 4pm Sat & Sun, more women Sat",8011 US Hwy. 29,Bars,Charlotte,NC,,1992,,,4/25/2023 9:32pm
5635,Hardhat,"(S),(F)",653-9941 2pm-2am,8011 Webbles St.,Bars,San Antonio,TX,,1992,,,4/25/2023 9:32pm
532,Numbers,"(*),(OC),(H),(F)",656-6300 5pm-2am,8029 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
3360,"Harlequin Cafe, The",(MX),"331-0922 cont'l cuisine, 11am-3pm & 5pm-10pm, Sat dinner 5pm-midnight",8047 Agnes,Restaurants & Cafes,Detroit,MI,,1992,,,4/25/2023 9:32pm
560,Power House Gym,(MX),651-3636,8053 Beverly Blvd.,Gyms/Health Clubs,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
3346,Hayloft Saloon,"(OC),(CW)",581-8913 3pm-2am,8070 Greenfield Rd,Bars,Detroit,MI,,1992,,,4/25/2023 9:32pm
829,Huckleberry Springs,"(MX),(SW)","Monte Rio 865-2683 cottages on 56 acres, bkfst & dinners included, spa",8105 Old Beedle,Accomodations,Russian River,CA,,1992,,,5/19/2023 8:34am
355,Fraternity House,"(*),(YC),(S)",897-3431 9am-2am,8112 Garden Grove Blvd.,Bars,Garden Grove,CA,,1992,,,4/25/2023 9:32pm
358,A-Z Bookstore,,534-9349 open 24hrs,8192 Garden Grove Blvd.,Erotica,Garden Grove,CA,,1992,,,4/25/2023 9:32pm
3077,Travel Central,(IGTA),587-4000,8209 Fenton St.,Travel & Tour Operators,Silver Spring,MD,,1992,,,4/25/2023 9:32pm
542,Carriage Trade,"(*),(MX)","655-6425 Sun brunch 11am-4pm, lunch & dinner daily",8225 Beverly Blvd.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
526,Gold Coast,(*),656-4879 11am-2am,8228 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
570,Circus of Books,(*),656-6533,8230 Santa Monica Blvd.,Erotica,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
357,Nick's,"(V),(D),(BW),(S)","537-1361 4pm-2am M-F, from noon Sat & Sun",8284 Garden Grove Blvd.,Bars,Garden Grove,CA,,1992,,,4/25/2023 9:32pm
418,La Mesa Tavern,(*),464-0312 3pm-2am Sun,8344 La Mesa Blvd.,Bars,La Mesa,CA,,1992,,,4/25/2023 9:32pm
556,Who's On Third,(MW),651-2928,8369 West 3rd St.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
5616,Nite Spot,"(*),(MW),(D),(V),(E),(S)","366-6799 8pm-2am Wed, Thurs & Sat, from 4pm Sun",8401 Andrews Hwy.,Bars,Odessa/Midland,TX,,1992,,,4/25/2023 9:32pm
3621,Erotic City,,252-3370 24hrs,8401 E. Truman Rd.,Erotica,Kansas City,MO,,1992,,,4/25/2023 9:32pm
568,Princess Tours,,853-2573 sight-seeing tour of gay LA,8424 A Santa Monica Blvd. Ste. 600,Travel & Tour Operators,West Hollywood,CA,,1992,checked,Appears to be a typo in the address,4/25/2023 9:32pm
3946,Foxes Lounge,"(D),(YC)","255-3060 10am-2am Mon-Sat, noon-midnight Sun",8521 Central Ave. N.E.,Bars,Albuquerque,NM,,1992,,,4/25/2023 9:32pm
145,Top of Central Restaurant,(MX),"861-2438 continental, 11am-1am Mon-Fri, from 5pm Sat",8525 N. Central Ave.,Restaurants & Cafes,Phoenix,AZ,,1992,,,4/25/2023 9:32pm
567,"Gunderson Travel, Inc.",(IGTA),657-3944,8543 Santa Monica Blvd. #8,Travel & Tour Operators,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
558,"Athletic Club, The","(*),(SW)",659-6630,8560 Santa Monica Blvd.,Gyms/Health Clubs,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
521,Ramada West Hollywood,"(MX),(SW)",652-5720,8585 Santa Monica Blvd.,Accomodations,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
354,Act 1,(D),530-6375  noon-2am,8612 Garden Grove Blvd.,Bars,Garden Grove,CA,,1992,,,4/25/2023 9:32pm
2463,Charlie's Angels,(D),"827-0338 6pm-2am Sun-Thurs, til 3am Fri & Sat",8710 Golf Rd.,Bars,Des Plains,IL,,1992,,,4/25/2023 9:32pm
572,Gauntlet,,657-6677,8720 Santa Monica Blvd.,Erotica,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
361,Video Rental & Preview Center,,534-9922,8743 Garden Grove Blvd.,Erotica,Garden Grove,CA,,1992,,,4/25/2023 9:32pm
360,Party House,,534-9996,8751 Garden Grove Blvd.,Erotica,Garden Grove,CA,,1992,,,4/25/2023 9:32pm
2009,Fraziers,"(D),(E)",871-0957 4pm-2am,8759 South US 1,Bars,Port St. Lucie,FL,,1992,,,4/25/2023 9:32pm
3076,Central Travel of Silver Springs,(IGTA),589-9440,8767 Georgia Ave.,Travel & Tour Operators,Silver Spring,MD,,1992,,,4/25/2023 9:32pm
4731,Adult Video Dreamland,,834-1051 24hrs,8807 E. Admiral,Erotica,Tulsa,OK,,1992,,,4/25/2023 9:32pm
540,"Trunks
","(NH),(YC)",652-1015 2pm-2am,8809 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
3335,Backpocket,"(*),(F),(AH)",272-8374 6pm-2am,8832 Greenfield Rd.,Bars,Detroit,MI,,1992,,,4/25/2023 9:32pm
537,Revolver,"(*),(V),(AH)","550-8851 4pm-2am Mon-Thurs, til 4am Fri & Sat, from 2pm Sun",8851 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
561,A Different Light,,"851-6601 gay/lesbian bookstore, opens 11am, call for closing times",8853 Santa Monica Blvd.,Bookstore/Retail Shops,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
530,Mickey's,"(*),(D),(YC)",657-1176 11am-2am,8857 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
3947,"Ranch, The","(D),(CW),(E),(F)","275-1616 11am-2am, noon-midnight Sun, Cuffs leather bar inside",8900 Central S.E.,Bars,Albuquerque,NM,,1992,,,4/25/2023 9:32pm
536,Rage,"(*),(YC),(D),(V),(S),(F)","652-7055 12:30pm-2am, T-dance Sun",8911 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
565,Video Ga-Ga,,"659-0962 videos, periodicals, open til 3am",8932 Santa Monica Blvd.,Bookstore/Retail Shops,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
562,Unicorn Book Store,,"652-6253 gay/lesbian bookstore, 10am-10pm Mon-Thur & Sun, til 2am Fri, Sat",8940 Santa Monica Blvd.,Bookstore/Retail Shops,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
531,Mother Lode,(*),659-9700 noon-2am,8944 Santa Monica Blvd.,Bars,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
544,Greenery,(MX),"275-9518 24hrs Fri & Sat, 7am-2am Sun-Thurs",8945 Santa Monica Blvd.,Restaurants & Cafes,West Hollywood,CA,,1992,,,4/25/2023 9:32pm
6067,Club 94,"(*),(MW),(D),(V)","857-9958 7pm-2am Mon-Fri, 3pm-2am Sat & Sun",9001 120th Ave.,Bars,Kenosha,WI,,1992,,,4/25/2023 9:32pm
2057,Northside Lounge,"(MW),(NH)",931-3396 noon-3am,9002 N. Florida Ave.,Bars,Tampa,FL,,1992,,,4/25/2023 9:32pm
4454,Aphrodite's Adult Entertainment Center,,787-0016 24hrs,9016 Glenwood Ave.,Erotica,Raleigh,NC,,1992,,,4/25/2023 9:32pm
3622,Hollywood at Home,,Overland Park (913) 649-9666,9036 Metcalf,Erotica,Kansas City,MO,,1992,,,5/19/2023 8:34am
4555,Mix Drinkery,"(MW),(D),(F),(LV),(NH),(PC)",651-3530 noon-2:30am,9203 Detroit Ave.,Bars,Cleveland,OH,,1992,,,4/25/2023 9:32pm
5537,Ms. B's,(W),"666-3356 4pm-2am, quiet lounge, men welcome",9208 Buffalo Spdwy.,Bars,Houston,TX,,1992,,,4/25/2023 9:32pm
3337,Club Forty-Nine,(NH),"499-9859 5pm-2:30am Mon-Thurs, opens 10:30pm Fri, opens 6pm Sat, clsd Sun",9217 E. Jefferson,Bars,Detroit,MI,,1992,,,4/25/2023 9:32pm
5540,"Ranch, The","(W),(D),(CW)","666-3464/3356 clsd Mon, men welcome",9218 Buffalo Spdwy.,Bars,Houston,TX,,1992,,,4/25/2023 9:32pm
26,Top Hat Cinema,,833-8221,9221 Todd Dr.,Erotica,Birmingham,AL,,1992,,,4/25/2023 9:32pm
3349,Lonestar Saloon,"(*),(CW),(D)",272-6643 noon-2am,9310 Greenfield Rd.,Bars,Detroit,MI,,1992,,,4/25/2023 9:32pm
2941,Fun Shop Two,,688-2482,9434 Mansfield Rd.,Erotica,Shreveport,LA,,1992,,,4/25/2023 9:32pm
2939,MCC Shreveport,,(Unitarian Center) 226-8749 6pm Sun,9449 Ellerbe Rd,Religious Organization,Shreveport,LA,,1992,,,4/25/2023 9:32pm
4558,Over the Rainbow,"(*),(YC),(NH)","651-9399 also has Beauregard's restaurant, women welcome",9506 Detroit Ave.,Bars,Cleveland,OH,,1992,,,4/25/2023 9:32pm
1935,Happy Books,,661-9349 24hrs,9514 S. Dixie Hwy.,Erotica,Miami,FL,,1992,,,4/25/2023 9:32pm
297,Lake Place Resort,(*),Glenhaven 998-3331 year round,9515 Harbor Dr.,Accomodations,Clear Lake,CA,,1992,,,5/19/2023 8:34am
5363,Oasis Bookstore,,"835-7208, 24hrs",9601 N. I-35,Erotica,Austin,TX,,1992,,,4/25/2023 9:32pm
5338,'Bout Time,"(*),(NH)",832-5339 noon-2am,9601 N. IH-35,Bars,Austin,TX,,1992,,,4/25/2023 9:32pm
844,Hiding Place,(MW),"Forestville 887-9506 ""homecookin',"" 7am-9pm",9605 Old River Rd.,Restaurants & Cafes,Russian River,CA,,1992,,,5/19/2023 8:34am
4573,Emmanuel MCC,,"651-0129, 10:45am Sun",10034 Lorain Ave.,Religious Organization,Cleveland,OH,,1992,,,4/25/2023 9:32pm
312,Silver Fox,(S),255-3673 2pm-2am,10095 Saich Way,Bars,Cupertino,CA,,1992,,,4/25/2023 9:32pm
1341,Paradise,"(*),(MW),(E),(S),(D),(YC)","477-4724 6pm-2am Mon-Thurs, 4pm-2am Fri & Sat, 3pm-2am Sun",10100 N. Lower Sacramento Rd.,Bars,Stockton,CA,,1992,,,4/25/2023 9:32pm
5640,Noo Zoo Company,"(*),(MW),(D),(S),(V)",341-4778 6pm-2am til 4am Fri/Sat,10127 Coachlight,Bars,San Antonio,TX,,1992,,,4/25/2023 9:32pm
298,Thackery's Marina Inn,(MX),"Clearlake Oaks 998-9501 cabins, boat marina, private beach",10165 Hwy 20,Accomodations,Clear Lake,CA,,1992,,,5/19/2023 8:35am
299,"Flamingo Bar & Grill, The","(MX),(F)",Clearlake Oaks 998-1153 10am-2am,10195 E. Hwy. 20,Bars,Clear Lake,CA,,1992,,,5/19/2023 8:35am
2475,Temptations,"(*),(W),(D),(E),(V)",455-0008,10235 W. Grand Ave.,Bars,Franklin Park,IL,,1992,,,4/25/2023 9:32pm
627,In Touch East,"(*),(MW),(D)",N. Hollywood 508-7008 11am-2am,10437 Burbank Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:36am
3058,Your Travel Agents of Beltsville,,937-0966,10440 Baltimore Ave.,Travel & Tour Operators,Beltsville,MD,,1992,,,4/25/2023 9:32pm
624,Bullet,"(LV),(L)","N. Hollywood 760-9563 noon-2am, patio",10522 Burbank Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:36am
296,Blue Fish Cove Resort,,"20, 998-1769 year round, with boat facilities",10573 E. Hwy,Accomodations,Clear Lake,CA,,1992,,,4/25/2023 9:32pm
5568,Dawn of Faith MC,,991-6766 10:15 am Sun,10596 Telephone Rd.,Religious Organization,Houston,TX,,1992,,,4/25/2023 9:32pm
2024,Golden Arrow,(NH),"576-3252 cruise bar, 11am-2am Mon-Sat, 1pm-2am Sun",10604 Gandy Blvd.,Bars,St. Petersburg,FL,,1992,,,4/25/2023 9:32pm
4560,U4ia,"(*),(MW),(D),(S),(AH)","631-7111 Wed, Fri-Sun, from 9pm",10620 Berea Rd.,Bars,Cleveland,OH,,1992,,,4/25/2023 9:32pm
291,Franco's Norma Jean Bar,"(D),(F),(S)","633-2090/6129 Latino, dancing Fri & Sat only, clsd Mon & Tues",10639 Merritt St.,Bars,Castroville,CA,,1992,,,4/25/2023 9:32pm
5564,Advance Travel,"(*),(IGTA)",682-2002/(800)292-0500,10700 Northwest Freeway Suite 160,Travel & Tour Operators,Houston,TX,,1992,,,5/19/2023 8:36am
631,Jox,"(NH),(S)","N. Hollywood 760-9031 2pm-2am Mon-Fri, noon-2am Sat & Sun",10721 Burbank Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:36am
637,Rawhide,"(*),(D),(CW),(LV)","N. Hollywood 760-9798 2pm-2am, Wed & Thurs dance lessons 8pm",10937 Burbank Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:37am
1784,In Touch Tavern,"(MW),(BW),(NH)",642-7506 noon-2am,10957 Atlantic Blvd.,Bars,Jacksonville,FL,,1992,,,4/25/2023 9:32pm
479,Lutherans Concerned LA,,"(St. Mathew's Lutheran Church)  (213)665-5252 worship 5pm 2nd Sun, call about meetings",11031 Camarillo St,Religious Organization,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
356,Manuevers,"(*),(AH),(LV),(L),(BW)","530-2411 2pm-2am Sun-Thurs, til 3:30am Fri& Sat",11086 Garden Grove Blvd.,Bars,Garden Grove,CA,,1992,,,4/25/2023 9:32pm
4563,Scoops & Ladles,(MX),281-7722,11100 Clifton Blvd.,Restaurants & Cafes,Cleveland,OH,,1992,,,4/25/2023 9:32pm
664,Firstworld Travel Express,(IGTA),478-0815/(800)366-0815,11105 W. Olympic Blvd.,Travel & Tour Operators,Los Angeles,CA,,1992,,,4/25/2023 9:32pm
644,Inhand Video,,"N. Hollywood 762-1270, 24hrs",11133 Van Owen St.,Erotica,Los Angeles,CA,,1992,,,5/19/2023 8:37am
4554,Memoirs,"(*),(NH),(D),(S)","221-8576 10am-2:30am Mon-Sat, from 7pm Sun",11213 Detroit Ave.,Bars,Cleveland,OH,,1992,,,4/25/2023 9:32pm
4559,Tomahawk,(NH),521-5443 1pm-2:30am,11217 Detroit Ave.,Bars,Cleveland,OH,,1992,,,4/25/2023 9:32pm
3078,Max Wonder,,942-4196,11236 Georgia Ave.,Erotica,Silver Spring,MD,,1992,,,4/25/2023 9:32pm
635,Oil Can Harry's,"(D),(S),(E),(CW)","Studio City 760-9749 9pm-2am Fri & Sat, from 7:30 Tues, Thur & Sun",11502 Ventura Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:37am
623,Apache Territory,"(*),(D),(LV),(AH),(S),(CW)","Studio City 506-0404 8pm-2am, til 4am Fri & Sat",11608 Ventura Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:37am
646,Video and Stuff,,Studio City 761-3126,11612 Ventura Blvd.,Erotica,Los Angeles,CA,,1992,,,5/19/2023 8:38am
1934,Biscayne Books & Video,,"895-9009, 24hrs",11711 Biscayne Rd.,Erotica,Miami,FL,,1992,,,4/25/2023 9:32pm
4553,Legends,"(*),(D),(AH)","Lakewood 226-1199 11am-2:30am Mon-Sat, from 7pm Sun",11719 Detroit,Bars,Cleveland,OH,,1992,,,5/19/2023 8:38am
622,La Tura Motel,(MX),Studio City 762-2260 ,11745 Ventura Blvd.,Accomodations,Los Angeles,CA,,1992,,,5/19/2023 8:38am
834,Riverbend Campground & Trailer Park,(MX),"Forestville 887-7662 camping, tents & RV's",11820 River Rd.,Accomodations,Russian River,CA,,1992,,,5/19/2023 8:38am
5653,Anchors Aweigh Cruises & Tours,,493-3388/(800) 736-1388,11870 Wurzbach Rd.,Travel & Tour Operators,San Antonio,TX,,1992,,,4/25/2023 9:32pm
634,Oasis,(E),"Studio City 980-4811 noon-2am, piano bar (Mon-Fri)",11916 Ventura Blvd.,Bars,Los Angeles,CA,,1992,,,5/19/2023 8:38am
