ID2,title,description,streetaddress,type,amenityfeatures,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
4116,International Male,(Clothing),9000 Santa Monica Bl.,Business,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4117,Jac-Masters,,938 N. Fairfax,Bars/Clubs,,Hollywood,CA,1981,,checked,,3/17/2022 3:10pm
4118,Jocks Trap,(Some W),5459 Hollywood Blvd.,Bars/Clubs,(W),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4119,L.A.A.D.,(L.A. After Dark),7566 Melrose Ave.,Bars/Clubs,"(P),(AH),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4120,L.A. Bar,(Disco),8265 Santa Monica Blvd.,Bars/Clubs,"(D),(PT),(WE),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4121,L.A. Tool Co.,(Wild back room),7610 Santa Monica Blvd. ,Bars/Clubs,"(*),(P),(BYOB)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4122,Leather by Leather,,5542 Santa Monica Blvd.,Business,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4123,Leather Game,"(Leather, clothes, toys, uniforms, etc.)",7264 Melrose Ave.,Business,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4124,Leathermaker,"(Clothes, etc.)",5720 Melrose Ave.,Business,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4125,Lemon Twist,(Some OC),6423 Yucca,Bars/Clubs,"(OC),(E),(WE)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4126,Lillian's,,962 Cahuenga,Restaurant,(R),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4127,Magic Holiday Travel,,6203 Sunset Blvd.,Travel Service,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4128,Manspace,(Baths)(Some SM),5514 Santa Monica Blvd.,Bathhouses,"(P),(SM),(FFA)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4129,Manspace,(Baths)(Some SM),309 S. Orlando,Bathhouses,"(P),(SM),(FFA)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4130,MB Club,(No booze - 'wild back room',4550 Melrose Ave.,Bars/Clubs,(P),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4131,Meat Rack,('Wild back room')(No booze),4621 Santa Monica Blvd.,Bars/Clubs,"(P),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4132,Melrose Baths,"(Some OC, chubby chasers)",7269 Melrose Ave.,Bathhouses,(OC),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4133,Mother Lode,(Cruisy),8944 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas",(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4134,Mugi,(Japanese R),5221 Hollywood Blvd.,Restaurant,"(M),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4135,My House,,1626 Cahuenga,Bars/Clubs,(OC),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4136,Nautilus Santa Monica,(Gym)(W.L.A.),12061 Wilshire,Gym,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4137,Numbers,,8029 Sunset Blvd.,Restaurant,"(*),(R)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4138,Odyssey,(Disco)('Juice bar' - no booze),8471 Beverly Blvd.,Bars/Clubs,"(YC),(D),(AH),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4139,Old Barn,('Wild back room'),8257 Santa Monica Bl. ,Bars/Clubs,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4140,PX,"(Leather, etc.)",940 Fairfax Ave.,Bars/Clubs,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4141,Peanuts,(Disco)(Many L),7969 Santa Monica Blvd.,Bars/Clubs,"(D),(WE),(*),(L)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4142,Percy's Adult Book Store,,1719 N. Western,Book Store,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4144,Plaza,(Latins)(Disco),739 N. La Brea,Bars/Clubs,"(D),(S),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4145,Pleasure Chest,"(Leather, 'toys, jewelry, erotica, etc.)",7733 Santa Monica Blvd.,Erotic Shop,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4146,Pleasure Chest,"(Leather, 'toys, jewelry, erotica, etc.)",8549 Satna Monica Blvd.,Erotic Shop,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4147,Probe,(Members only)(Disco)(WE - only),836 N. Highland,Bars/Clubs,"(P),(D),(YC),(WE),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4148,Red Dog Saloon,(Maybe be closing),7302 Melrose Ave.,Bars/Clubs,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4149,Rogues,(Jacuzzi & sauna),8477 Santa Monica Blvd.,Bathhouses,"(*),(P)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4150,Rusty Nail,(Some W)(D.J. but no D),7994 Santa Monica Blvd.,Bars/Clubs,"(W),(YC),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4151,Saharan Motor Hotel,,7212 Sunset Blvd.,Hotel,"(M),(H)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4152,Spartan Spa Steam Baths,,5613 Hollywood Blvd.,Bathhouses,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4153,Spike Bar,"(Some W, SM, FFA) (Patio)(Cruisy)(D.J. but no D)

",7746 Santa Monica Blvd.,"Bars/Clubs,Cruising Areas","(W),(SM),(FFA)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4154,Spotlight,(Was burned),1601 N. Cahuenga,Bars/Clubs,"(RT),(AYOR)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4155,Stud,"(Some WM, SM, FFA)(Patio - good Sun. afternoons)",4216 Melrose Ave.,Bars/Clubs,"(W),(SM),(FFA),(*)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4157,Sports Locker,,8853 Santa Monica Blvd.,Bars/Clubs,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4158,Study,(open days),1723 N. Western Ave.,Bars/Clubs,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4159,The Horse,('Picking up'),6351 Santa monica Blvd.,Bars/Clubs,"(W),(PT)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4160,The Palms,(L-late),8572 Santa Monica Blvd.,Restaurant,"(M),(R),(L)",Hollywood,CA,1981,,,,3/17/2022 3:10pm
4161,Timbers,(Disco),1046 N. Cole,Bars/Clubs,(D),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4162,Tom's Books,,5659 Hollywood Blvd.,Book Store,,Hollywood,CA,1981,,,,3/17/2022 3:10pm
4163,Tom's Cafe,(Take own wine),5155 Melrose Ave.,Restaurant,(R),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4164,Unicorn Book Store,,8940 Santa Monica Blvd.,"Bars/Clubs,Book Store",(*),Hollywood,CA,1981,,,,3/21/2022 8:37am
4166,Yukon Mining Co.,(24 hours),7328 Santa Monica Blvd.,Restaurant,(*),Hollywood,CA,1981,,,,3/17/2022 3:10pm
4178,A Different Light,(books),4014 Santa Monica Blvd.,Book Store,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4180,Blu Nunn,(Breakfast & Lunch),4022 Santa Monica Bl.,Bars/Clubs,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4181,Body Builders,(Gym),2516 Hyperion,Gym,,Silver Lake,CA,1981,,,,3/17/2022 3:10pm
4182,Bunk House,,4519 Santa Monica,Bars/Clubs,"(W),(PT)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4183,Casa Juan,(Mexican R),1025 S. Alvarado,Restaurant,"(M),(R)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4184,Chatterton's Book Store,,1818 N. Vermont,Book Store,(M),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4185,Circle,(Downtown),324 W. 5th St. ,Bars/Clubs,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4186,Club Diana,,4061 Pico Blvd.,Bars/Clubs,(B),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4187,Club Horizon,,3416 W. Washington ,Bars/Clubs,"(B),(RT)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4188,Catch One,(Disco),4067 W. Pico Blvd.,Bars/Clubs,"(B),(D),(PT)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4189,El Chavo,(Mexican R),4441 Sunset Blvd. ,Restaurant,"(M),(R)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4190,El Conquistador,(Mexican R),3701 Sunset Blvd.,Restaurant,"(M),(R)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4192,Four Queens Cafe,(No booze),574 N. Hoover,Restaurant,(R),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4193,Frog Pond,,2106 Hyperion,Restaurant,"(R),(*)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4194,Harold's ,('Hustlers'),555 S. Main St.,Bars/Clubs,"(B),(RT),(*)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4195,Hungry Savage,(Echo Park),2939 Sunset Blvd. ,Bars/Clubs,(PT),Echo Park,CA,1981,,,,3/17/2022 3:10pm
4196,Hyperion Health Club,(Baths)(Good days),2114 Hyperion ,Bathhouses,(*),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4197,Hyperion Lumber Co.,,1941 Hyperion,Bars/Clubs,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4198,Joly's Pub,,117 S. Western Ave.,Bars/Clubs,"(OC),(WE),(*)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4199,Jungle,(Should be a winner),3626 Santa Monica Blvd.,Bars/Clubs,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4200,Ken's River Club,(Some Orientals),3153 Riverside Dr. ,Bars/Clubs,(D),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4202,Little Joy,(Latins),1477 Sunset Blvd.,Bars/Clubs,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4203,Main Spring,(Some RT),107 W. 4th St.,Bars/Clubs,(RT),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4204,Manhandler,,2692 S. La Cienega ,Restaurant,"(PT),(R),(AH),(WE)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4205,M.C.C.,(Downtown),1050 Hill St.,Religious Institution,MCC,Los Angeles,CA,1981,,,,3/21/2022 5:48pm
4206,Midtowne Spa,(Baths),615 S. Kohler,Bathhouses,(*),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4207,Mr. Mike's,,3172 Los Feliz Blvd.,Bars/Clubs,(E),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4210,One Way,"(Cruisy)(Some SM, W, FFA, etc.)",612 N. Hoover,"Cruising Areas,Bars/Clubs","(*),(SM),(W),(FFA)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4212,Pure Trash,"(2 'trashy' floors & johns)(Some W, SM)(Liquor)(Silver Lake)",1903 Hyperion ,Bars/Clubs,"(W),(SM),(PT)",Silver Lake,CA,1981,,,,3/17/2022 3:10pm
4213,Roman Holiday Baths,(W.L.A.),12814 Venice Blvd. ,Bathhouses,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4214,Sesame & Lilie's ,,7513 Sunset Blvd.,Restaurant,"(M),(R)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4216,Silver Saddle Spa,(Baths),4356 Sunset Blvd.,Bathhouses,(*),Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4217,Swap Meat,('Wild back room'),1800 Hyperion,Bars/Clubs,,Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4218,Toy Tiger,,2358 Hyperion,Restaurant,"(R),(E),(OC)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4219,2006 Bar,"(trying for SM, W)",2006 N. Figueroa,Bars/Clubs,"(SM),(W)",Mt. Washington,CA,1981,,,,3/17/2022 3:10pm
4220,Tyke's,,4306 N. Figueroa,Restaurant,(R),Highland Park,CA,1981,,,,3/17/2022 3:10pm
4221,Villa Sombrero,(Mexican R),6101 York,Restaurant,"(R),(M)",Eagle Rock,CA,1981,,,,3/17/2022 3:10pm
4222,Waldorf,,527 S. Main St.,Bars/Clubs,"(B),(RT),(*)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4223,Westside ,(Open for lunch - Patio - good days)(W.L.A.),6112 Venice Blvd.,Restaurant,"(R),(D)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4224,Woody's Hyperion Lounge,(Some OC)(Lunch),2810 Hyperion,Restaurant,"(OC),(PT),(R)",Los Angeles,CA,1981,,,,3/17/2022 3:10pm
4225,Zen,(Japanese R),2609 Hyperion Blvd.,Restaurant,(*),Silver Lake,CA,1981,,,,3/17/2022 3:10pm
4229,Allen's Alley,(Baths),5729 Cahuenga Blvd.,Bathhouses,,North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4230,Apache Territory,(Most macho disco in the valley),11608 Ventura Blvd.,Bars/Clubs,"(*),(D)",Studio City,CA,1981,,,,3/17/2022 3:10pm
4231,Attitudes,(Liquor),11100 Ventura Blvd.,Restaurant,(R),Studio City,CA,1981,,,,3/17/2022 3:10pm
4232,Baker St.,(Disco),10437 Burbank Blvd.,Bars/Clubs,(L),North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4233,Bert's ,(Liquor),11916 Ventura Blvd.,Bars/Clubs,"(E),(PT),(WE),(*)",Studio City,CA,1981,,,,3/17/2022 3:10pm
4234,Big Horn,(Liquor),4882 Lankershim Blvd.,Bars/Clubs,"(L),(D)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4235,Black Knight,(Liquor),10932 Burbank ,Bars/Clubs,"(PT),(D)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4236,Books Unlimited,,3125 W. Burbank,Book Store,,Burbank,CA,1981,,,,3/17/2022 3:10pm
4238,C'Est La Vie - Baton Rouge ,('Drags')(Liquor),11920 Ventura Blvd. ,Bars/Clubs,(S),Studio City,CA,1981,,,,3/17/2022 3:10pm
4239,Club Forty Niner,"(On again, off again)",6411 Lankershim,"Restaurant,Bars/Clubs","(L),(R),(D)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4240,Corral Club Baths,,3747 Cahuenga,Bathhouses,"(P),(YC),(*)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4241,Doppleganger,(Snacks)(Sun. brunch),7636 Tampa Ave.,Bars/Clubs,"(D),(PT)",Reseda,CA,1981,,,,3/17/2022 3:10pm
4244,El Zorro,(Mexican R),4354 Lankershim Blvd.,Restaurant,(R),North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4245,Forge,,13548 Ventura Blvd.,Bars/Clubs,"(SM),(W)",Sherman Oaks,CA,1981,,,,3/17/2022 3:10pm
4246,Gallery Inn,(Liquor),11934 Ventura Blvd.,"Bars/Clubs,Restaurant",(R),Studio City,CA,1981,,,,3/21/2022 5:56pm
4247,Hayloft,"(Some W, SM, YC)(movies)",11818 Ventura Blvd.,Bars/Clubs,"(W),(SM),(YC),(PT),(C),(AH),(*)",Studio City,CA,1981,,,,3/17/2022 3:10pm
4248,Hobo Room,,7026 Reseda,Bars/Clubs,,Reseda,CA,1981,,,,3/17/2022 3:10pm
4249,In Touch Lounge,(Small disco)(Liquor),6259 N. Van Nuys Blvd. ,Bars/Clubs,"(*),(D)",Van Nuys,CA,1981,,,,3/17/2022 3:10pm
4250,Jason's II,(Book store),6408 Tujunga Ave.,Book Store,,North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4251,Keith's ,(Liquor),11801 Ventura Blvd.,Restaurant,"(R),(*)",Studio City,CA,1981,,,,3/17/2022 3:10pm
4252,King's Row ,(Disco),5614 Vineland,Bars/Clubs,"(D),(AH),(PT)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4253,Klondike,(Beer & Wine),11616 Ventura Blvd.,,,Studio City,CA,1981,,,,3/17/2022 3:10pm
4254,La Tura Motel,,11745 Ventura Blvd.,Hotel,"(M),(H)",Studio City,CA,1981,,,,3/17/2022 3:10pm
4255,Le Chop Shop,(Haircutters),12434 Moorpark,Business,,Studio City,CA,1981,,,,3/17/2022 3:10pm
4256,Lodge,(Cruisy)(Liquor),4923 Lankershim Blvd. ,"Cruising Areas,Bars/Clubs","(D),(PT),(*)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4257,Love Inn,(Disco)(Best Sundays) (Liquor),10700 Vanowen,"Bars/Clubs,Hotel","(YC),(L),(D)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4258,Mag,,12136 Magnolia,Bars/Clubs,"(*),(W)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4259,M.B. Club II,(Wild back room),11725 Victory ,Bars/Clubs,(P),North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4260,M.C.C.,,5730 Cahuenga Blvd. ,Religious Institution,MCC,North Hollywood,CA,1981,,,,3/21/2022 5:48pm
4261,Office,(Liquor)(Tired),13817 Ventura Blvd.,Restaurant,"(D),(R)",Sherman Oaks,CA,1981,,,,3/17/2022 3:10pm
4262,Oil Can Harry's,(Disco)(Closed Mon. & Tues.)(Liquor),11502 Ventura Blvd.,Bars/Clubs,"(YC),(D)",Studio City,CA,1981,,,,3/17/2022 3:10pm
4264,Party Shop,"(Gifts, cards, etc.)",13628 Ventura Blvd. ,Business,,Sherman Oaks,CA,1981,,,,3/17/2022 3:10pm
4265,Pauper's Kitchen,,18404 Ventura Blvd. ,Restaurant,"(M),(R)",Tarzana,CA,1981,,,,3/17/2022 3:10pm
4266,Queen Mary,(King's Den in rear)(Liquor),12449 Ventura Blvd.,Bars/Clubs,"(M),(S),(*)",Studio City,CA,1981,,,,3/17/2022 3:10pm
4267,Rawhide,(Liquor)(Looks promising),10937 Burbank Blvd. ,Bars/Clubs,"(D),(PT)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4268,Renegade II,(Opens 7am),10932 Burbank Blvd. ,Bars/Clubs,,North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4269,Roman Holiday Baths,,14435 Victory Blvd. ,Bathhouses,,Van Nuys,CA,1981,,,,3/17/2022 3:10pm
4270,Serpent 8 Club Baths,(Greatly Expanded),4109 W. Burbank Blvd.,Bathhouses,"(P),(*)",Burbank,CA,1981,,,,3/17/2022 3:10pm
4271,Signal,"(Some W, SM)",10522 Burbank Blvd. ,Bars/Clubs,"(W),(SM),(PT)",North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4272,Skivey's ,,6131 Vineland,Bars/Clubs,,North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4273,Skivey's ,(baths),1350 North,"Bars/Clubs,Bathhouses",,North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4274,Skivey's ,,46532 Lankershim Blvd.,Bars/Clubs,,North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4275,Valley Adult Books & Erotica Boutique,,6749 Lankershim Blvd.,Book Store,,North Hollywood,CA,1981,,,,3/17/2022 3:10pm
4283,Adult Book Store,,1249 McHenry,Book Store,,Modesto,CA,1981,,,,3/17/2022 3:10pm
4284,Brave Bull,(Some L)(Disco),701 S. 9th St.,Bars/Clubs,"(*),(YC),(L),(D)",Modesto,CA,1981,,,,3/17/2022 3:10pm
4285,Mustang Club,(Many L)(Disco)(Also C -AH),413 N. 7th St. ,Bars/Clubs,"(L),(D),(C),(AH)",Modesto,CA,1981,,,,3/17/2022 3:10pm
4286,Back Pocket,(Books & Arcade),10548 Mills Ave. ,Book Store,,Montclair,CA,1981,,,,3/17/2022 3:10pm
4287,After Dark,(Disco)(Patio and backlot bar),214 Lighthouse,Bars/Clubs,"(YC),(D)",Monterey,CA,1981,,,,3/17/2022 3:10pm
4288,Clock Garden,('Cocktail hour'),565 Abrego,Restaurant,"(M),(PE),(R)",Monterey,CA,1981,,,,3/17/2022 3:10pm
4291,Speakeasy,(May be moving across street),206 E. Tyler,Bars/Clubs,"(M),(E)",Monterey,CA,1981,,,,3/17/2022 3:10pm
4294,Daybreak,(Disco),1711 W. El Camino Real,Bars/Clubs,"(*),(L),(D),(PT)",Mountain View,CA,1981,,,,3/17/2022 3:10pm
4295,Willow,(Resort),6517 Dry Creek Rd. ,Hotel,"(P),(L),(H)",Napa,CA,1981,,,,3/17/2022 3:10pm
4296,The Jack's,,101 Broad St.,Restaurant,(R),Nevada City,CA,1981,,,,3/17/2022 3:10pm
4297,Bank Club,,264 14th St. ,Bars/Clubs,(PT),Oakland,CA,1981,,,,3/17/2022 3:10pm
4298,Beefeaters,,536 Lake Park Ave.,Restaurant,"(R),(C),(WE),(*)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4299,Berry's,,352 14th St. ,Bars/Clubs,"(B),(PT),(*)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4300,Courtyard Cafe,,3766 Piedmont Ave. ,Restaurant,"(M),(R)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4301,Grandma's House,"(Some L, OC)",135 12th St.,Bars/Clubs,"(L),(OC)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4302,Jubilee,(Disco - WE),4900 Bancroft,Bars/Clubs,"(*),(L),(D),(WE)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4303,Lake Lounge,(Some W)(Open days),1591 Madison ,Bars/Clubs,(W),Oakland,CA,1981,,,,3/17/2022 3:10pm
4304,Lancer's,(Disco)(Cruisy),3255 Lakeshore Ave. ,"Cruising Areas,Bars/Clubs","(YC),(D)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4305,Revol,,3924 Telegraph Ave. ,Restaurant,"(*),(R)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4306,73rd Ave. Baths,,2544 73rd Ave. ,Bathhouses,(OC),Oakland,CA,1981,,,,3/17/2022 3:10pm
4307,White Horse,,6547 Telegraph Ave.,Bars/Clubs,"(Hip),(YC),(D)",Oakland,CA,1981,,,,3/17/2022 3:10pm
4309,Angler,,207 N. Tremont,Bars/Clubs,(M),Oceanside,CA,1981,,,,3/17/2022 3:10pm
4310,Denny's Beer Bar,,301 3rd St.,Bars/Clubs,(M),Oceanside,CA,1981,,,,3/17/2022 3:10pm
4311,M.C.C.,,301 1/2 Mission,Religious Institution,MCC,Oceanside,CA,1981,,,,3/21/2022 5:48pm
4313,Lobster Trap,,3605 Peninsula Rd.,Restaurant,"(M),(R)",Oxnard,CA,1981,,,,3/17/2022 3:10pm
4314,Rudder Room,,2929 Ocean Dr. ,Bars/Clubs,(M),Oxnard,CA,1981,,,,3/17/2022 3:10pm
4315,An Old Friend,"(Some SM, W)(Bunkhouse)",1830 Racquet Club Rd. ,Bars/Clubs,"(H),(SM),(W)",Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4317,Billy Reed's,,150 E. Vista Chino,Restaurant,"(M),(R),(C)",Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4323,Chrysallis Hotel,,1491 Via Soledad,Hotel,(H),Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4324,Dave's Villa Caprice Country Club & Spa,(Sauna),67-670 Carey Rd.,"Hotel,Bathhouses","(P),(H)",Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4326,Desert Paradise,,772 Prescott Dr.,Hotel,"(H),(*),(YC)",Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4327,El Mirasol Villas,,525 Warm Sands Dr.,Hotel,"(H),(PE),(*)",Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4329,Green Gables,,280 Mel Ave. ,Hotel,"(H),(L)",Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4330,Harlow Haven Motel,,173 E. El Alameda ,Hotel,(H),Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4339,Patio Manor,,396 N. Palm Canyon,Hotel,(H),Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4340,Pines West,,1380 Indian Ave. ,,,Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4341,Tara,,287 W. Raquet Club Rd.,Hotel,(H),Palm Springs,CA,1981,,,,3/17/2022 3:10pm
4345,Bachelors Quarters,('B.Q.')(Baths),1934 University Ave.,Bathhouses,,Palo Alto,CA,1981,,,,3/17/2022 3:10pm
4346,Garden,(Disco)(Sun. brunch),1960 E. University ,"Bars/Clubs,Restaurant","(W),(D),(R),(C),(AH),(WE),(*)",Palo Alto,CA,1981,,,,3/17/2022 3:10pm
4347,The Tubs,(Baths),1205 E. Bayshore Rd.,Bathhouses,,Palo Alto,CA,1981,,,,3/17/2022 3:10pm
4348,Whiskey Gulch Saloon,,1951 E. University Ave. ,Bars/Clubs,"(W),(YC)",Palo Alto,CA,1981,,,,3/17/2022 3:10pm
4351,Chatterton's Book Store,,520 E. Colorado ,Book Store,,Pasadena,CA,1981,,,,3/17/2022 3:10pm
4352,Daily Double,,3739 E. Colorado Blvd.,Restaurant,"(L),(R)",Pasadena,CA,1981,,,,3/17/2022 3:10pm
4353,Nardi's,,665 E. Colorado Blvd. ,Bars/Clubs,"(M),(RT)",Pasadena,CA,1981,,,,3/17/2022 3:10pm
4354,Office,,3755 E. Colorado Blvd.,Bars/Clubs,"(PT),(*)",Pasadena,CA,1981,,,,3/17/2022 3:10pm
4355,Vermie,(Many L)(Disco) ,3772 E. Foothill Blvd. ,Bars/Clubs,"(L),(D),(*)",Pasadena,CA,1981,,,,3/17/2022 3:10pm
4359,Alibi East,(Disco),225 S. San Antonio,Bars/Clubs,"(D),(PT),(WE),(*)",Pomona,CA,1981,,,,3/17/2022 3:10pm
4360,Back Pocket,"(Adult books, etc.)",10541 MIlls Ave.,Book Store,,Pomona,CA,1981,,,,3/17/2022 3:10pm
4361,Belinda Terrace,,408 Pomona Mall West,Bars/Clubs,(OC),Pomona,CA,1981,,,,3/17/2022 3:10pm
4362,Robbie's,(Disco),390 Pomona Mall East,Bars/Clubs,"(YC),(D),(E),(*)",Pomona,CA,1981,,,,3/17/2022 3:10pm
4363,Tender Trap,,667 W. Holt,Bars/Clubs,"(S),(WE)",Pomona,CA,1981,,,,3/17/2022 3:10pm
4367,Bogey's,,1748 Market St.,Bars/Clubs,"(D),(PT),(*)",Redding,CA,1981,,,,3/17/2022 3:10pm
4369,Lost & Found,(Disco)(Has had problems),2105 Artesia Blvd. ,Bars/Clubs,(D),Redondo Beach,CA,1981,,,,3/17/2022 3:10pm
4370,Paddleboard II,(Good days)(Also C - AH - WE),1417 S. Pacific Coast Hwy. ,Bars/Clubs,"(PT),(C),(AH),(WE),(*)",Redondo Beach,CA,1981,,,,3/17/2022 3:10pm
4371,Stop Inn,,1995 Artesia,Hotel,(PT),Redondo Beach,CA,1981,,,,3/17/2022 3:10pm
4373,Answer,(Cruisy),1640 Main St.,"Cruising Areas,Bars/Clubs","(W),(D)",Redwood City,CA,1981,,,,3/17/2022 3:10pm
4376,Cruisers,,2651 El Camino Real,Restaurant,"(R),(*)",Redwood City,CA,1981,,,,3/17/2022 3:10pm
4379,Blue Angel West,(Dull),5472 Mission Blvd. ,Bars/Clubs,,Riverside,CA,1981,,,,3/17/2022 3:10pm
4380,Circus Room,(A 'mixed bag') ,3800 7th St. ,Bars/Clubs,,Riverside,CA,1981,,,,3/17/2022 3:10pm
4381,5510 Club,,5510 Mission,Bars/Clubs,"(PT),(*)",Riverside,CA,1981,,,,3/17/2022 3:10pm
4386,Fern Grove,,6650 Main St.,Hotel,(H),Guerneville,CA,1981,,,,3/17/2022 3:10pm
