Auto#,title,amenityfeatures,description,streetaddress,type,city,state,unclear_address,unclear type or question,notes,Year,Last Modified
7771,The Inn The Park,"(GF),(SW)",931-0797/(800) 708-6748 full brkfst,3610 Gilham Rd,Accommodations,Kansas City,MO,,,,1997,12/16/2023 5:25pm
6364,Las Tejanas B&B,(MW),"83704, 376-6077 May-Sept, natural hot tub, full brkfst",3610 Rampart St,Accommodations,Boise,ID,,,,1997,12/16/2023 5:25pm
9261,Bread & Ink Cafe,"(*),(WC)","239-4756, 6:30am-4pm, from 8am wknds, til 2pm Sun, Italian",3610 SE Hawthorne Blvd,Restaurants & Cafes,Portland,OR,,,,1997,9/29/2023 4:24pm
7779,Other Side,"(M),(NH),(F),(WC)","931-0501 3:30pm-1:30am, clsd Sun",3611 Broadway ,Bars,Kansas City,MO,,,,1997,9/29/2023 4:24pm
5866,On the Waterfront,"(*),(MW),(D),(MRC),(E),(K),(V)",635-5500 call for events,3615 NW South River Dr,Bars,Miami Beach/South Beach,FL,,,,1997,12/16/2023 5:25pm
6619,Jesus MCC,(WC),"(church), 895-4394 6pm Sun",3620 N Franklin Rd,Spiritual Groups,Indianapolis,IN,,,,1997,12/16/2023 5:25pm
4322,MCC Silverlake,,"665-8818, 1:30pm Sun",3621 Brunswick Ave,Spiritual Groups,Los Angeles,CA,,,,1997,12/16/2023 5:25pm
9290,Laughing Horse Bookstore,(WC),"236-2893 11am-7pm, clsd Sun, alternative/progressive",3625 SE Division,Bookstores/Retail Shops,Portland,OR,,,,1997,9/29/2023 4:24pm
10155,Showcase,"(MW),(D),(A),(18+)",690-7727 10pm-3am,3625 West Ave,Bars,San Antonio,TX,,,,1997,12/16/2023 5:25pm
3735,The Pink Whale,(GF),"563-2684 self-serve kitchen, smokefree, children welcome",3627 Randolph St,Accommodations,Anchorage,AK,,,,1997,12/16/2023 5:25pm
9124,Lighthouse MCC,,"942-2822, 10:30am Sun, 7:30pm Wed",3629 NW 19th,Spiritual Groups,Oklahoma City,OK,,,,1997,9/29/2023 4:24pm
6480,Vortex,"(MW),(D),(A),(E),(V),(WC)","975-6622 9pm-4am, clsd Sun-Mon",3631 N Halsted ,Bars,Chicago,IL,,,,1997,12/16/2023 5:25pm
5099,New Hope MCC,,"526-4673, 12:15 Sun",3632 Airway Dr,Spiritual Groups,Santa Rosa,CA,,,,1997,12/16/2023 5:25pm
9293,Presents of Mind,(WC),"230-7740 10am-7pm, 11am-5:30pm Sun, jewelry, cards, gifts, candles, unique toys",3633 SE Hawthorne,Bookstores/Retail Shops,Portland,OR,,,,1997,9/29/2023 4:24pm
4693,Gay/Lesbian Times,,"Ste. 101, 299-6397, weekly",3636 5th Ave,Publications,San Diego,CA,,,,1997,12/16/2023 5:25pm
4733,San Francisco Gender Information,,"#C, 94610, send $3 & SASE for listings of transgender resources in northern CA",3637 Grand Ave,Info Lines & Services,Oakland,CA,,,,1997,12/16/2023 5:25pm
3841,International Bookstore,,"955-2000, 24hrs",3640 E Thomas Rd,Erotica,Phoenix,AZ,,,,1997,12/16/2023 5:25pm
4772,Dolores Park Inn,(GF),"621-0482 hot tub, kitchens, fireplaces, smokefree, Italianate Victorian mansion",3641 17th St,Accommodations,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4630,Embassy Hotel,,269-3141,3645 Park Blvd,Accommodations,San Diego,CA,,,,1997,12/16/2023 5:25pm
7977,Garlic Café,,"221-0266, dinner, lunch Mon-Fri",3650 S Decatur Blvd,Restaurants & Cafes,Las Vegas,NV,,,,1997,12/16/2023 5:25pm
9340,Bob's Adult Bookstore,,363-3846,3655 Portland Rd NE,Erotica,Salem,OR,,,,1997,12/16/2023 5:25pm
7963,Secret Gardens B&B,"(MW),(SW),(N)",451-3231 full brkfst,3670 Happy Ln,Accommodations,Las Vegas,NV,,,,1997,12/16/2023 5:25pm
4520,VIP Club,"(MW),(D),(F),(WC)","784-2370 4pm-2am, til 3am Fri-Sat",3673 Merrill Ave,Bars,Riverside,CA,,,,1997,12/16/2023 5:25pm
8186,First Unitarian Church,,"884-1801, 9:30am & 11am Sun",3701 Carlisle NE,Spiritual Groups,Albuquerque,NM,,,,1997,9/29/2023 4:24pm
9932,The Inn on Fairmount,(MW),"522-2800, hot tub",3701 Fairmount ,Accommodations,Dallas,TX,,,,1997,9/29/2023 4:24pm
4316,El Conquistador,,"666-5136, 5pm-11pm, from 11am wknds, Mexican",3701 Sunset Blvd,Restaurants & Cafes,Los Angeles,CA,,,,1997,12/16/2023 5:25pm
6043,The Cove Lounge,"(M),(NH),(E),(S)",875-3290 noon-3am ,3703 Henderson Blvd,Bars,Tampa,FL,,,,1997,12/16/2023 5:25pm
5645,Office Pub,"(M),(NH),(BW)",936-3212 noon-2am,3704 Grove ,Bars,Fort Lauderdale,FL,,,,1997,9/29/2023 4:24pm
6685,MCC Quad Cities,,2:30pm Sun,3707 Eastern Ave,Spiritual Groups,Davenport,IA,,,,1997,12/16/2023 5:25pm
7780,Sidekicks,"(M),(D),(CW),(WC)","931-1430 2pm-3am, clsd Sun",3707 Main St,Bars,Kansas City,MO,,,,1997,12/16/2023 5:25pm
8748,Brass Rail,"(*),(M),(NH),(L),(PC),(WC)","399-8413, 5pm-2:30am, from 3pm Sun",3707 Wilkinson Blvd,Bars,Charlotte,NC,,,,1997,12/16/2023 5:25pm
8786,President Video & News,,"864-9992, 24hrs",3712 Bragg Blvd,Erotica,Fayetteville,NC,,,,1997,12/16/2023 5:25pm
8680,The City News,,"454-0629, 24hrs",3713 Brewerton Rd,Erotica,Syracuse,NY,,,,1997,12/16/2023 5:25pm
7772,Buddles,"(M),(NH)",561-2600 6am-3am,3715 Main St,Bars,Kansas City,MO,,,,1997,12/16/2023 5:25pm
5189,Gender Identity Center,,"202-6466, resources & statewide support group fro transgender people",3715 W 32nd Ave,Info Lines & Services,Denver,CO,,,,1997,12/16/2023 5:25pm
3683,Mikatam,"(M),(D),(WC)","592-0790 3pm-?, patio",3719  3rd Ave S,Bars,Birmingham,AL,,,,1997,12/16/2023 5:25pm
6487,The Raw Bar & Grill,,"348-7291, 5pm-2am, seafood",3720 N Clark St,Restaurants & Cafes,Chicago,IL,,,,1997,12/16/2023 5:25pm
8803,Gents Video & News,,"855-9855, 24hrs",3722 High Point Rd,Erotica,Greensboro,NC,,,,1997,12/16/2023 5:25pm
4314,The Crest Restaurant,,"660-3645, 6am-11pm, dinner/Greek",3725 Sunset Blvd,Restaurants & Cafes,Los Angeles,CA,,,,1997,12/16/2023 5:25pm
6465,Charlie's Chicago,"(M),(D),(CW)",871-8887 noon-4m,3726 N Broadway,Bars,Chicago,IL,,,,1997,12/16/2023 5:25pm
6686,TR Video,,"386-7914, 24hrs",3727 Hickory Grove Rd,Erotica,Davenport,IA,,,,1997,12/16/2023 5:25pm
6468,Dandy's Piano Bar,"(MW),(NH)",525-1200 noon-2am,3729 N Halsted St,Bars,Chicago,IL,,,,1997,12/16/2023 5:25pm
6478,Smart Bar/Cabaret Metro,"(GF),(D),(E)",549-4140 9:30am-4am,3730 N Clark St,Bars,Chicago,IL,,,,1997,12/16/2023 5:25pm
6475,The North End,"(M),(NH)","477-7999 3pm-2am, from 2pm wknds",3733 N Halsted St,Bars,Chicago,IL,,,,1997,12/16/2023 5:25pm
8758,El Gringo Grill & Cantina,,"347-4241, lunch Mon-Fri, dinner daily, Mexican, full bar",3735 Monroe Rd,Restaurants & Cafes,Charlotte,NC,,,,1997,12/16/2023 5:25pm
4634,Hillcrest Inn Hotel,"(MW),(WC),(IGTA)",293-7078/(800) 258-2280,3754 5th Ave,Accommodations,San Diego,CA,,,,1997,12/16/2023 5:25pm
4330,Atlas,"(D),(WC)","380-8400 lunch & dinner except Sun, global, some veggie, also bar, 11am-2am",3760 Wilshire Blvd,Restaurants & Cafes,Los Angeles,CA,,,,1997,12/16/2023 5:25pm
4646,David's Place,"(MW),(E),(WC)","294-8908 7am-midnight, til 3am wknds, non-profit coffeehouse for positive people & their friends, patio",3766 5th Ave,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
10453,The Sea Haven II,(GF),730-3766 cottage on Whidbey Island,3766 S Bells Rd,Accommodations,Langley,WA,,,,1997,12/16/2023 5:25pm
5796,Dockside,"(MW),(D),(E),(WC)",665-2590 4pm-2am,3770 Hwy 92 E,Bars,Lakeland,FL,,,,1997,12/16/2023 5:25pm
4390,Ariadne Books,,"253-9402, 10am-6pm, til 5pm Sat, clsd Sun, lesbigay section, also espresso bar",3780 Bel Aire Plaza,Bookstores/Retail Shops,Napa,CA,,,,1997,9/29/2023 4:24pm
4642,Brass Rail,"(M),(D),(F),(E),(V),(WC)",298-2233 10am-2am,3796 5th Ave,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
7521,Sugarbakers,"(W),(F)","892-5203 6pm-2am, sports bar & grill",3800 E 8-Mile Rd,Bars,Detroit,MI,,,,1997,12/16/2023 5:25pm
8787,Priscilla's,,860-1776,3800 Sycamore Dairy Rd,Erotica,Fayetteville,NC,,,,1997,12/16/2023 5:25pm
7792,Spirit of Hope MCC,,"931-0750, 10:15am Sun, 7:15 Wed",3801 Wyandotte,Spiritual Groups,Kansas City,MO,,,,1997,9/29/2023 4:24pm
6484,Mike's Broadway Cafe,"(MW),(WC)","404-2205 7am-10pm, 24hrs Fri-Sat",3805 N Broadway ,Restaurants & Cafes,Chicago,IL,,,,1997,12/16/2023 5:25pm
6042,City Side,"(MW),(NH),(P)","254-6466 noon-3am, patio",3810 Neptune St,Bars,Tampa,FL,,,,1997,12/16/2023 5:25pm
4655,Numbers,"(M),(V),(WC)","294-9005 noon-2am, patio",3811 Park Blvd,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
4660,Shooterz,"(M),(NH)","574-0744 noon-2am, sports & cruise bar",3815 30th St,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
6079,Down Dixie Grill,,"832-4959, dinner & lunch Mon-Fri",3815 S Dixie Hwy,Restaurants & Cafes,West Palm Beach,FL,,,,1997,12/16/2023 5:25pm
3823,All About Destinations,(IGTA),(800) 375-2703/277-2703,3819 N 3rd St,Travel/Tour Operators,Phoenix,AZ,,,,1997,12/16/2023 5:25pm
6904,Macarty Park Guesthouse,"(MW),(SW),(IGTA)",943-4994/(800) 521-2790 rms & cottages just 5 minutes from the French Quarter,3820 Burgundy St,Accommodations,New Orleans,LA,,,,1997,9/29/2023 4:24pm
7768,Unicorn Theatre,,"531-3033, contemporary American theater",3820 Main,Info Lines & Services,Kansas City,MO,,,,1997,9/29/2023 4:24pm
4675,Blue Door Bookstore,,"298-8610, 9am-9pm, large  lesbigay section",3823 5th Ave,Restaurants & Cafes,San Diego,CA,,,,1997,12/16/2023 5:25pm
4676,Eclectic Pleasures,,"298-2260, 11am-9:30pm, til 8pm Sun, gifts, candles, incense",3825 5th Ave,Restaurants & Cafes,San Diego,CA,,,,1997,12/16/2023 5:25pm
6240,Black Bamboo Guest House,"(*),(MW),(SW),(WC),(IGTA)",332-7518/(800) 527-7789 plantation-style house,3829 Waha Rd,Accommodations,"Kalaheo, Kauai",HI,,,,1997,12/16/2023 5:25pm
3998,Travel By Design,,653-6668,3832 Piedmont Ave,Travel/Tour Operators,Oakland,CA,,,,1997,12/16/2023 5:25pm
9961,The Bronx Restaurant & Bar,(WC),"521-5821 lunch & dinner, Sun brunch, clsd Mon",3835 Cedar Springs Rd,Restaurants & Cafes,Dallas,TX,,,,1997,12/16/2023 5:25pm
4653,The No. 1 Fifth Ave. (no sign),"(M),(P),(V)","299-1911 noon-2am, patio",3845 5th Ave,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
4031,El Sombrero,,442-1818,3848 E Belmont Ave,Bars,Fresno,CA,,,,1997,12/16/2023 5:25pm
9960,Black-Eye Pea,(WC),521-4580 11am-11:30pm,3857 Cedar Springs Rd,Restaurants & Cafes,Dallas,TX,,,,1997,12/16/2023 5:25pm
8954,Sun Lovers' Cruises & Travel,,252-0900/(800) 323-1362,3860 Rocky River Rd,Travel/Tour Operators,Cincinnati ,OH,,,,1997,12/16/2023 5:25pm
9742,The Other Side,"(MW),(S)","668-3749 5pm-?, from 7pm Sat, clsd Mon-Tue",3883 Hwy 45 N,Bars,Jackson,TN,,,,1997,12/16/2023 5:25pm
5258,Fag Mag,,"#200, 80210, 839-9100",3888 E Mexico,Publications,Denver,CO,,,,1997,12/16/2023 5:25pm
9955,Sue Ellen's,"(W),(D),(E),(WC)","559-0707 3pm-2am, from noon wknds",3903 Cedar Springs,Bars,Dallas,TX,,,,1997,9/29/2023 4:24pm
7789,Otto's Malt Shop,,"11am-midnight, 24hrs wknds",3903 Wyoming,Restaurants & Cafes,Kansas City,MO,,,,1997,9/29/2023 4:24pm
9958,Village Saloon,"(*),(M),(D),(S)","526-7171 9pm-3am, from 5pm Sun",3911 Cedar Springs Rd,Bars,Dallas,TX,,,,1997,12/16/2023 5:25pm
9953,Round-Up Saloon,"(*),(M),(D),(CW),(WC)","522-9611 8pm-2am, clsd Mon-Tue",3912-14 Cedar Springs Rd,Bars,Dallas,TX,,,,1997,12/16/2023 5:25pm
5994,Vera's Place,"(MO),(SW),(N),(WC)",351-3171,3913 Chapel Dr,Info Lines & Services,Sarasota,FL,,,,1997,12/16/2023 5:25pm
4618,Lesbian/Gay Men's Community Center,,"692-4297, 9am-10pm, resource information line, center",3916 Normal St,Info Lines & Services,San Diego,CA,,,,1997,12/16/2023 5:25pm
9964,Panda's,(*),"528-3818 til 3am, Chinese",3917 Cedar Springs Rd,Restaurants & Cafes,Dallas,TX,,,,1997,12/16/2023 5:25pm
4137,Touch of Travel,(IGTA),(800) 833-3387/427-2144,3918 Atlantic Ave,Travel/Tour Operators,Long Beach,CA,,,,1997,12/16/2023 5:25pm
9948,J.R.'s,"(*),(M),(F),(WC)",528-1004 11am-2am,3923 Cedar Springs Rd,Bars,Dallas,TX,,,,1997,12/16/2023 5:25pm
4113,Bed & Breakfast of California,(GF),(800) 383-3513 B&B reservation service of California,3924 E 14th St,Accommodations,Long Beach,CA,,,,1997,12/16/2023 5:25pm
4160,Bed & Breakfast of California,,"90804 (310) 498-0552/(800) 383-3513, B&B reservation service of California",3924 E 14th St,Accommodations,Long Beach,CA,,,,1997,12/16/2023 5:25pm
9969,TapeLenders ,,"528-6344, 9am-midnight",3926 Cedar Springs Rd,Travel/Tour Operators,Dallas,TX,,,,1997,12/16/2023 5:25pm
9986,Shades of Grey Leather,,521-4739,3928 Cedar Springs Rd,Erotica,Dallas,TX,,,,1997,12/16/2023 5:25pm
9967,Crossroads Market,(WC),"521-8919 10am-10pm, noon-9pm Sun, lesbigay bookstore",3930 Cedar Springs Rd,Bookstores/Retail Shops,Dallas,TX,,,,1997,12/16/2023 5:25pm
10080,Fitness Exchange,(GF),"Ste. 300, 524-9932 6am-10pm, 10am-8pm wknds",3930 Kirby Dr,Gyms & Health Clubs,Houston,TX,,,,1997,12/16/2023 5:25pm
4138,Christ Chapel,"(GF),(WC)","438-5303 10am & 6pm Sun, 7pm Wed, non-denominational",3935 E 10th St,Spiritual Groups,Long Beach,CA,,,,1997,12/16/2023 5:25pm
10086,Lobo-Houston,,"522-5156, 10am-10pm,lesbigay bookstore",3939 S Montrose Blvd,Bookstores/Retail Shops,Houston,TX,,,,1997,12/16/2023 5:25pm
5269,Pleasure Entertainment Center,,825-6505,3940 W Colfax,Erotica,Denver,CO,,,,1997,12/16/2023 5:25pm
4631,Friendship Hotel,(GF),,3942 8th Ave,Accommodations,San Diego,CA,,,,1997,12/16/2023 5:25pm
7825,Atlantis,"(GF),(D),(A)","753-0112 9pm-3am Wed-Sat, gay Th",3954 Central ,Bars,St. Louis,MO,,,,1997,9/29/2023 4:24pm
4695,Club San Diego,"(MO),(PC)",295-0850 24hrs,3955 4th Ave,Men's Clubs,San Diego,CA,,,,1997,12/16/2023 5:25pm
4678,International Male,,"294-8600, 10am-9pm, 11am-8pm Sun",3964 5th Ave,Bookstores/Retail Shops,San Diego,CA,,,,1997,12/16/2023 5:25pm
4661,Waterloo Station,"(M),(NH),(BW)",574-9329 11am-2am,3968 5th Ave,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
5629,Congregation Etz Chaim,,"714-9232, 8:30pm Fri, gay/lesbian synagogue",3970 NW 21st Ave,Spiritual Groups,Fort Lauderdale,FL,,,,1997,12/16/2023 5:25pm
4776,Noe's Nest,"(GF),(IGTA)","821-0751/Fax: 821-0723 kitchens, fireplace, exp. cont'l brkfst",3973 23rd St,Accommodations,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4845,Just for Fun,,"Noe Valley 285-4068 9am-9pm, til 7pm Sun, gift shop",3982 24th St,Bookstores/Retail Shops,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4792,Men's Room,"(M),(NH)",861-1310 noon-2am,3988 18th St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
9962,Hunky's,"(*),(BW),(WC)",522-1212 11am-10pm,4000 Cedar Springs Rd,Restaurants & Cafes,Dallas,TX,,,,1997,12/16/2023 5:25pm
4326,Circus of Books,,(213) 666-1304,4001 Santa Monica Blvd,Erotica,Los Angeles,CA,,,,1997,12/16/2023 5:25pm
6991,Uptown Travel & Tours,(IGTA),"Ste. 101, 488-9993/(800) 566-9312",4001 Tolouse St,Travel/Tour Operators,New Orleans,LA,,,,1997,12/16/2023 5:25pm
9121,Ziggyz,,521-9999,4005 N Pennsylvania,Bookstores/Retail Shops,Oklahoma City,OK,,,,1997,12/16/2023 5:25pm
9954,Side 2 Bar,"(MW),(NH),(WC)",528-2026 10am-2am,4006 Cedar Springs Rd,Bars,Dallas,TX,,,,1997,12/16/2023 5:25pm
9965,The Wok,,"528-0000, 10am-3am",4006 Cedar Springs Rd,Restaurants & Cafes,Dallas,TX,,,,1997,12/16/2023 5:25pm
9820,Davis-Kidd Booksellers,,"385-2645, 9:30am-10pm, lesbigay section",4007 Hillsboro Rd,Bookstores/Retail Shops,Nashville,TN,,,,1997,12/16/2023 5:25pm
10562,Travel Solutions,(IGTA),784-7202/(800) 727-1616,4009 Gilman W,Travel/Tour Operators,Seattle,WA,,,,1997,12/16/2023 5:25pm
9951,Moby Dick,"(M),(V),(WC)",520-6629 noon-2am,4011 Cedar Springs Rd,Bars,Dallas,TX,,,,1997,12/16/2023 5:25pm
8181,Sisters and Brothers Bookstore,,"266-7317, 9:30am-8pm, lesbigay",4011 Silver Ave SE,Bookstores/Retail Shops,Albuquerque,NM,,,,1997,9/29/2023 4:24pm
4657,Redwing Bar & Grill,"(M),(NH),(F),(WC)",281-8700 10am-2am,4012 30th St,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
3990,Mama's Royale,(*),"547-7600 7am-3pm, from 8am wknds, come early for excellent weekend brunch",4012 Broadway,Restaurants & Cafes,Oakland,CA,,,,1997,9/29/2023 4:24pm
8192,Pussycat II,,268-1631,4012 Central Ave NE,Erotica,Albuquerque,NM,,,,1997,12/16/2023 5:25pm
8154,Common Bond Community Center,,"266-8041, 6pm-9pm",4013 Silver St SE,Info Lines & Services,Albuquerque,NM,,,,1997,12/16/2023 5:25pm
9977,First Unitarian Church of Dallas,,"528-3990, 9am & 11am Sun (only 10am Sun summers)",4015 Normandy,Spiritual Groups,Dallas,TX,,,,1997,9/29/2023 4:24pm
9936,Another Bar,"(M),(NH),(WC)","520-1366 noon-2am, patio",4020 Maple Ave,Bars,Dallas,TX,,,,1997,9/29/2023 4:24pm
8167,Albuquerque Social Club,"(*),(MW),(D),(CW),(PC)","(rear alley), 255-0887 noon-2am, til midnight Sun",4021 Central Ave NE,Bars,Albuquerque,NM,,,,1997,12/16/2023 5:25pm
9071,Rustler Saloon,(M),"(rear entrance), 472-8278 2pm-2:30am",4023 Monroe St,Bars,Toledo,OH,,,,1997,12/16/2023 5:25pm
9934,Anchor Inn,"(M),(E)",526-4098 4pm-2am,4024 Cedar Springs,Bars,Dallas,TX,,,,1997,9/29/2023 4:24pm
9938,Big Daddy's,"(M),(V),(S)",528-4098 6pm-2am,4024 Cedar Springs Rd,Bars,Dallas,TX,,,,1997,12/16/2023 5:25pm
8944,Bank News,,"281-8777, 10:30am-8:30pm, clsd Sun",4025 Clark,Bookstores/Retail Shops,Cincinnati ,OH,,,,1997,9/29/2023 4:24pm
4674,Auntie Helen's,,"584-8438, 10am-5pm, clsd Sun-Mon, thrift shop benefits PWAs",4028 30th St,Restaurants & Cafes,San Diego,CA,,,,1997,12/16/2023 5:25pm
3747,French Quarter,,", 276-9049",4028 Mountain View,Erotica,Anchorage,AK,,,,1997,9/29/2023 4:24pm
4034,Palace,,264-8283 3pm-2am,4030 E Belmont Ave,Bars,Fresno,CA,,,,1997,12/16/2023 5:25pm
7810,Bolivar Road News,,833-3354 ,4030 N Bolivar Rd,Erotica,Springfield,MO,,,,1997,12/16/2023 5:25pm
7798,Extremus,,"756-1142, noon-8pm, clsd Sun, body piercing",4037 Broadway,Erotica,Kansas City,MO,,,,1997,9/29/2023 4:24pm
8766,MCC Charlotte,,"#300, 563-5810, 10:45am & 7:30pm Sun",4037 E Independence Blvd,Spiritual Groups,Charlotte,NC,,,,1997,12/16/2023 5:25pm
4815,Hit 'N Hunky,(MW),"621-6365 11am-11pm, burgers, some veggie",4039 18th St,Restaurants & Cafes,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4654,North Park Country Club,"(MW),(NH),(BW),(WC)",596-9051 1pm-2am,4046 30th St,Bars,San Diego,CA,,,,1997,12/16/2023 5:25pm
4796,Moby's Dick,"(M),(NH),(V)",,4049 18th St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4860,Jaguar,,863-4777,4057 18th St,Erotica,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4786,Castro Country Club,(MW),"552-6102 11am-midnight, till 11am Fri-Sat, from 10am Sun, alcohol & drug-free club",4058 18th St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4760,Castro Country Club,,"552-6102 11am-midnight, til 1am Fri-Sat, from 10am Sun, alcohol & drug-free club",4058 18th St,Info Lines & Services,San Francisco,CA,,,,1997,12/16/2023 5:25pm
7787,The Corner Restaurant,"(BW),(WC)","931-6630 7am-9pm, til 2am wknds, American",4059 Broadway,Restaurants & Cafes,Kansas City,MO,,,,1997,9/29/2023 4:24pm
5801,Saturday's Lounge,"(*),(MW),(D),(S)",724-1510 2pm-2am,4060 W New Haven Ave,Bars,Melbourne,FL,,,,1997,12/16/2023 5:25pm
4794,Midnight Sun,"(M),(V)",861-4186 noon-2am,4067 18th St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4327,Jewel's Catch One Disco,"(*),(MW),(D),(A),(MRC),(WC)","734-8849 noon-2am, til 5am Fri-Sat",4067 W Pico Blvd,Bars,Los Angeles,CA,,,,1997,12/16/2023 5:25pm
10802,The Chanticleer,"(GF),(SW)",746-0334 cont'l brkfst,4072 Cherry Rd,Accommodations,Sturgeon Bay,WI,,,,1997,12/16/2023 5:25pm
3992,Ancient Ways,,"653-3244, 11am-7pm, extensive occult supplies, classes, readings",4075 Telegraph Ave,Bookstores/Retail Shops,Oakland,CA,,,,1997,12/16/2023 5:25pm
4806,Bad Man Jose's,,"861-1706, 11am-11pm, healthy Mexican, some veggie",4077 18th St,Restaurants & Cafes,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4840,Does Your Mother Know?,,"864-3160, 10am-8pm, cards & T-shirt",4079 18th St,Bookstores/Retail Shops,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4862,The MMO (Mercury Mail Order),,"621-1188, leather, toys & more",4084 18th St,Erotica,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4802,Uncle Bert's Place,"(M),(NH)","431-8616 6am-2am, patio",4086 18th St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4713,North Park Adult Videos,,"284-4724, 24hrs",4094 30th St,Erotica,San Diego,CA,,,,1997,12/16/2023 5:25pm
8172,The Pulse,"(M),(D)","255-3334 4pm-2am, til midnight Sun",4100 Central SE,Bars,Albuquerque,NM,,,,1997,9/29/2023 4:24pm
4474,Directory-Palm Springs,,"#621, Long Beach, 90804, 434-7129, annual directory of gay & gay-supportive businesses",4102 E 7th St,Publications,Palm Springs,CA,,,,1997,12/16/2023 5:25pm
4141,Directory - Long Beach,,"#621, 434-7129, directory of gay & gay supportive businesses, published Jan & July, also publishes Orange County directory",4102 E 7th St,Publications,Long Beach,CA,,,,1997,12/16/2023 5:25pm
3797,Detour/Metro,"(M),(NH),(D),(L),(WC)",224-9471 3pm-3am,4102 E Thomas Rd,Bars,Phoenix,AZ,,,,1997,12/16/2023 5:25pm
10345,Club Rumours,"(MW),(D)","440-7780 11am-2am, clsd Mon-Wed",4107 Colley Ave,Bars,Norfolk,VA,,,,1997,12/16/2023 5:25pm
4819,Little Italy,(BW),"821-1515 dinner only, plenty veggie",4109 24th St,Restaurants & Cafes,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4106,Driftwood Cafe,(WC),544-6545 7:30-2pm,4110 Laurel Ave,Restaurants & Cafes,Lake Tahoe,CA,,,unclear city,1997,12/16/2023 5:25pm
10529,Black Cat Cafe,(E),"547-3887, 10am-10pm, til 7pm Sun, clsd Mon, vegetarian",4110 Roosevelt Wy NE,Restaurants & Cafes,Seattle,WA,,,,1997,10/2/2023 5:41pm
10541,Plaza Mexico,,"633-4054, full bar",4116 University Wy NE,Restaurants & Cafes,Seattle,WA,,,,1997,12/16/2023 5:25pm
9940,The Brick,"(M),(D),(L)","521-3154 2pm-2am, til 4am Fri-Sat",4117 Maple,Bars,Dallas,TX,,,,1997,9/29/2023 4:24pm
9945,The Headquarters,"(M),(NH),(WC)","521-1193 7am-2am, patio",4117 Maple Ave,Bars,Dallas,TX,,,,1997,12/16/2023 5:25pm
6729,Joe's Country Grill,,"277-8785, 11am-11pm, 24hrs wknds",4117 University,Restaurants & Cafes,Cedar Falls,IA,,,,1997,9/29/2023 4:24pm
3913,Talisman,,"782-7522, 11am-6pm",4119 Grand Ave,Bookstores/Retail Shops,Fort Smith,AR,,,,1997,12/16/2023 5:25pm
6623,The Works,"(MO),(PC)",547-9210 24hrs,4120 N Keystone Ave,Men's Clubs,Indianapolis,IN,,,,1997,12/16/2023 5:25pm
4783,Badlands,"(*),(M),(NH),(WC)",626-9320 11:30am-2am,4121 18th St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
9914,Club Unity,"(W),(D)","851-1178 3pm-2am, from noon Sun",4125 Golihar,Bars,Corpus Christi,TX,,,,1997,9/29/2023 4:24pm
4861,Le Salon,,552-4213,4126 18th St,Erotica,San Francisco,CA,,,,1997,12/16/2023 5:25pm
5655,Melody Club,,"376-3772, 8pm-2am, clsd Sun & Mon, small side bar 'Ambush' open 4pm daily, also 'Fishbowl Bar' from 1pm daily",4130 NW 6th St,Bars,Gainesville,FL,,,,1997,12/16/2023 5:25pm
3808,The Pumphouse,"(M),(NH)",275-3509 1pm-1am,4132 McDowell Rd,Bars,Phoenix,AZ,,,,1997,12/16/2023 5:25pm
9947,Hideaway Club,"(MW),(P),(E),(OC)","559-2966 8am-2am, from noon Sun",4144 Buena Vista ,Bars,Dallas,TX,,,,1997,9/29/2023 4:24pm
4797,Pendulum,"(*),(M),(MRC-AF)",863-4441 6am-2am,4146 18th St,Bars,San Francisco,CA,,,,1997,12/16/2023 5:25pm
4789,The Edge,"(M),(NH),(L)","863-4027 noon-2am, from 6am Fri-Sun",4149 18th St,"Bars,Cruising Areas",San Francisco,CA,,,,1997,12/16/2023 5:25pm
4688,First Unitarian Universalist Church,,"298-9978, 10am (July-Aug); 9am & 11am (Sept-June)",4190 Front St,Spiritual Groups,San Diego,CA,,,,1997,12/16/2023 5:25pm
