ID2,title,amenityfeatures,description,streetaddress,unclear_address,type,city,state,Year,unclear type or question,notes,Last Modified
5719,Trio Travel ,(IGTA),384-8746 ,2812 W. Forest Home Ave.,,Travel/Tour Operators,Milwaukee,WI,1994,,,4/25/2023 9:24pm
2296,Male Hide Leathers,,929-0069,2816 N. Lincoln Ave.,,Erotica,Chicago,IL,1994,,,4/25/2023 9:24pm
5210,Ninos,(GF),"522-5120 lunch & dinner, clsd Sun",2817 W. Dallas ,,Restaurants & Cafes,Houston,TX,1994,,,4/25/2023 9:24pm
5181,Jo's Outpost,"(NH),(WC)",520-8446 11am-2am,2818 Richmond ,,Bars,Houston,TX,1994,,,4/25/2023 9:24pm
869,"Hole, The",,"226-9019, noon-2am",2820 Lytton ,,Bars,San Diego,CA,1994,,,4/25/2023 9:23pm
2568,R & R Brass Rail,"(MW),(D),(CW),(F),(S),(WC)",685-9890 noon-2am,2828 E. 31st St. S,,Bars,Wichita,KS,1994,,,4/25/2023 9:24pm
4526,Genoa ,"(GF),(BW)","238-1464 7 course dinner, Northern Italian cuisine",2832 SE Belmont ,,Restaurants & Cafes,Portland,OR,1994,,,4/25/2023 9:24pm
5440,Ambush ,(NH),"498-4301 4pm-2am, from 1pm Sat, noon brunch Sun",2838 Virginia Beach Blvd.,,Bars,Virginia Beach,VA,1994,,,4/25/2023 9:24pm
3811,Colorlife ,,Box 287 10025 222-9794,2840 Broadway,,Publications,New York City,NY,1994,,,6/5/2023 2:34pm
3513,Paper Moon,,"454-1492 10am-7pm, clsd Sun, cards & gifts",2841 Green Valley Pkwy.,,Bookstores/Retail Shops,Las Vegas,NV,1994,,,4/25/2023 9:24pm
4499,Choices Pub ,"(GF),(D),(WC)",236-4321 4pm-1am ,2845 SE Stark St.,,Bars,Portland,OR,1994,,,4/25/2023 9:24pm
1611,Club Caribbean Resort ,"(MW),(D),(F),(SW),(IGTA)",565-0402/0403 3 acres w/ Tree Top Disco & R&B Bittersweet (restaurant),2851 N. Federal Hwy.,,Accommodations,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
5676,Going Places,,233-1920 travel-oriented books,2860 University Ave.,,Bookstores/Retail Shops,Madison,WI,1994,,,4/25/2023 9:24pm
2230,Men of All Colors Together (MACT),,"thru Dec '93 call 271-4155, in 1994 call 411, 9am-9pm man events",2863 N. Clark,,Info Lines & Services,Chicago,IL,1994,,,4/25/2023 9:24pm
4941,Amnesia,"(MW),(D),(A),(V),(SW),(WC)","454-1366 5pm-3am, dinner nightly, patio",2866 Poplar ,,Bars,Memphis,TN,1994,,,4/25/2023 9:24pm
4052,Adult World & Playhouse Cinema ,,446-2613,2870 Erie Blvd. E.,,Erotica,Syracuse,NY,1994,,,4/25/2023 9:24pm
1411,"Sanctuary, The","(D),(V),(YC),(WC)","724-1277 8pm-2am, from 6pm Sun, clsd Mon & Tues",2880 Main St.,,Bars,Hartford,CT,1994,,,4/25/2023 9:23pm
5441,Julius' ,"(D),(F),(WC)",428-3927 5pm-2am ,2901 Baltic Ave.,,Bars,Virginia Beach,VA,1994,,,4/25/2023 9:24pm
1617,"Royal Palms Guesthouse, The","(SW),(IGTA)",564-6444/(800)237-PALM 2 blks from beach ,2901 Terramar ,,Accommodations,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
554,Silverlake Lounge,"(NH),(MRC-L),(S)",663-9636 10am-2am,2906 Sunset Blvd.,,Bars,Los Angeles,CA,1994,,,4/25/2023 9:23pm
4561,Leatherworks,,234-2697 ,2908 SE Belmont St.,,Erotica,Portland,OR,1994,,,4/25/2023 9:24pm
5249,P.B.D.'s,"(*),(MW),(NH),(WC)","at Daffodil 682-8019 8pm-2am, from 6pm Sun, patio",2908 Ware Rd.,,Bars,McAllen,TX,1994,,,5/13/2023 9:16pm
1512,"Little White House, The",(MW),583-4074 B&B,2909 Pennsylvania Ave. SE,,Accommodations,Washington,DC,1994,,,4/25/2023 9:23pm
4919,New Beginnings ,"(*),(MW),(D),(F),(S)","282-9898 9pm-2am, 8pm-3am Fri & Sat, clsd Mon, patio",2910 N. Bristol Hwy.,,Bars,Johnson City,TN,1994,,,4/25/2023 9:24pm
3278,Club Chaos,"(GF),(D),(A),(E),(WC)","Mpls. 823-2901 9pm-1am, clsd Mon & Wed",2911 Hennepin Ave.,,Bars,Minneapolis,MN,1994,,,6/5/2023 2:35pm
402,Floyd's,"(*),(MW),(D),(CW)","(entrance via Gladys St.) 433-9251 noon-2am, from 6pm Sat, clsd Mon",2913 E. Anaheim St.,,Bars,Long Beach,CA,1994,,,4/25/2023 9:23pm
4533,Starky's,"(*),(MW),(NH),(WC)","230-7980 11am-2:30am, full bar",2913 SE Stark St.,,Restaurants & Cafes,Portland,OR,1994,,,4/25/2023 9:24pm
2307,Bullfrogs,"(MW),(F)",296-0020 11am-2am,2916 N. Broadway ,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
2503,Kingman House,"(MW),(WC)","279-7312 turn-of-century B&B, full brkfst ",2920 Kingman Blvd. ,,Accommodations,Des Moines,IA,1994,,,4/25/2023 9:24pm
1683,Club 21,"(*),(MW),(D),(S),(YC)",458-0021/0024 call for events,2920 S.W. 30th Ave.,,Bars,Hallandale,FL,1994,,,4/25/2023 9:23pm
1686,Club 21 ,"(MW),(D),(F),(S),(WC)","458-0024 9pm-6am, 3 bars",2920 SW 30th Ave.,,Bars,Pembroke Park,FL,1994,,,6/5/2023 2:37pm
5200,Venture-N,"(NH),(L)",522-0000 noon-2am,2923 S. Main ,,Bars,Houston,TX,1994,,,4/25/2023 9:24pm
158,Zorba's Adult Book Shop,,"941-9891, 24hrs",2924 N. Scottsdale Rd.,,Erotica,Scottsdale,AZ,1994,,,6/5/2023 2:37pm
1097,Theatre Rhinoceros ,,861-5079 lesbigay theatre,2926 16th ,,Info Lines & Services,San Francisco,CA,1994,,,4/25/2023 9:23pm
4536,Inner City Hot Springs ,(GF),"238-4010 wellness center, 10am-11pm",2927 NE Everett St.,,Gyms & Health Clubs,Portland,OR,1994,,,4/25/2023 9:24pm
123,"Garage, The","(D),(A)",234-8966 11am-1am,2929 N. 16th St.,,Bars,Phoenix,AZ,1994,,,4/25/2023 9:23pm
99,Kings Inn Best Western,"(GF),(SW)",753-6101,2930 E. Andy Devine,,Accommodations,Kingman,AZ,1994,,,4/25/2023 9:23pm
5428,Biff's Carytown Book Store ,,"359-4831, 10am-6pm, til 7pm Sun",2930 W. Cary St.,,Bookstores/Retail Shops,Richmond,VA,1994,,,4/25/2023 9:24pm
2259,AA Meatmarket ,"(*),(L),(F)","528-2933 3pm-2am, til 3am Sat",2933 N. Lincoln Ave.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
1357,Midtowne Spa ,(PC),458-8902 24hrs ,2935 Zuni St. ,,Men's Clubs,Denver,CO,1994,,,4/25/2023 9:23pm
1334,Manhole ,(L),"296-8712 4pm-2am, from noon Fr-Sun, patio",2936 Fox St.,,Bars,Denver,CO,1994,,,4/25/2023 9:23pm
106,Lambda Club,,"(set back off Thomas) 264-1341 (AA#) noon, 6pm, 8pm",2940 E. Thomas Rd.,,Info Lines & Services,Phoenix,AZ,1994,,,4/25/2023 9:23pm
413,Bistro 33,"(*),(MW),(BW),(WC)","439-3672 clsd Sun & Mon, 5pm-11pm romantic upscale fare",2941 Broadway ,,Restaurants & Cafes,Long Beach,CA,1994,,,4/25/2023 9:23pm
4480,Over-The-Waves ,"(GF),(E)","994-3877 8am-10pm, lounge til 2am",2945 NW Jetty Ave. ,,Restaurants & Cafes,Lincoln City,OR,1994,,,4/25/2023 9:24pm
4953,Cherokee Adult Book Store,,"744-7494, 24hrs",2947 Lamar,,Erotica,Memphis,TN,1994,,,4/25/2023 9:24pm
1696,My Little Dude/Jo's Place,"(W),(D),(S)","388-9503 4pm-2am, men welcome ",2952 Roosevelt Blvd.,,Bars,Jacksonville,FL,1994,,,4/25/2023 9:23pm
1353,Tattered Cover Book Store,,"322-7727/(800)833-9327, 9:30am-9pm, noon-5pm Sun ",2955 E. 1st Ave. ,,Bookstores/Retail Shops,Denver,CO,1994,,,4/25/2023 9:23pm
3139,Club Gold Coast,"(*),(D),(S),(WC)",366-6135 7pm-2am,2971 E. Seven Mile Rd.,,Bars,Detroit,MI,1994,,,4/25/2023 9:24pm
1340,Paradise Garage ,"(MW),(D),(E),(YC)","292-5671 9pm-2am, clsd Mon & Tues",2975 Fox St. ,,Bars,Denver,CO,1994,,,4/25/2023 9:23pm
1826,Club Body Center,"(PC),(SW)",448-2214 24hrs,2991 Coral Way,,Men's Clubs,Miami,FL,1994,,,4/25/2023 9:23pm
3292,Borders Bookshop,,(Calhoun Square) 825-0336,3001 Hennepin S.,,Bookstores/Retail Shops,Minneapolis,MN,1994,,,8/7/2023 3:33pm
2732,Alternative Tours & Travel,(IGTA),949-5917/(800)576-0238 ,3003 Chartres ,,Travel/Tour Operators,New Orleans,LA,1994,,,4/25/2023 9:24pm
887,Big Kitchen ,(MW),234-5789 6am-2pm ,3003 Grape St.,,Restaurants & Cafes,San Diego,CA,1994,,,4/25/2023 9:23pm
324,Twisted Video,,"226-4407/(800)955-9244, mail order available",3003 N. Blackstone ,,Erotica,Fresno,CA,1994,,,4/25/2023 9:23pm
1974,Howard Ave. Station,"(*),(D)",254-7194 3pm-3am,3003 N. Howard Ave.,,Bars,Tampa,FL,1994,,,4/25/2023 9:24pm
2087,Foxes Cinema,,689-2211,3009 Victory Dr.,,Erotica,Columbus,GA,1994,,,4/25/2023 9:24pm
5148,Ashburns ,"(NH),(BW),(BYOB),(WC)","534-6630 from 4pm, from 2pm wknds, clsd Mon",3012 E. Rosedale,,Bars,Ft. Worth,TX,1994,,,4/25/2023 9:24pm
1327,Colfax Mining Co. ,"(MW),(D)",321-6627 10am-2am ,3014 E. Colfax Ave.,,Bars,Denver,CO,1994,,,4/25/2023 9:23pm
5099,Throckmorton Mining Co.,"(*),(L)","521-4205 1pm-2am; ""beer Bust"" Wed, Fri-Sun",3014 Throckmorton ,,Bars,Dallas,TX,1994,,,4/25/2023 9:24pm
1603,"Center One, Anyone in Distress Inc.",,"537-4111, 10:30am-9pm, clsd Sun",3015 N. Ocean Blvd. Ste. 111,,Info Lines & Services,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
5466,Stage Stop Tavern ,"(*),(MW),(D),(S),(WC)","258-2399 3pm-2am, from 4pm Sun",3021 Rucker Ave.,,Bars,Everett,WA,1994,,,4/25/2023 9:24pm
1821,Grove Bookworm,,"Coconut Grove 443-6411, 10am-10pm",3025 Fuller St.,,Bookstores/Retail Shops,Miami,FL,1994,,,6/5/2023 2:37pm
4882,Zippers ,"(MW),(D),(F),(S),(YC),(PC)","679-3289 9pm-2am Wed, Th & Sat, til 6am Fri",3027 E. Palmetto St.,,Bars,Florence,SC,1994,,,4/25/2023 9:24pm
111,Ain't Nobody's Bizness,"(W),(D),(WC)",224-9977 2pm-1am,3031 E. Indian School #7,,Bars,Phoenix,AZ,1994,,,4/25/2023 9:23pm
5012,Ropers & Riders,"(*),(W),(D),(CW),(WC)","(1 mi. N. of I-20) 467-5628 5pm-2am, clsd Mon",3031 S. Cooper ,,Bars,Arlington,TX,1994,,,4/25/2023 9:24pm
2371,New Dimensions,(D),"753-9268 8pm-3am Th-Sun, beer garden",3036 Peoria Rd.,,Bars,Springfield,IL,1994,,,4/25/2023 9:24pm
1620,Bushes,"(*),(NH)",561-1724 9am-2am,3038 N. Federal Hwy.,,Bars,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
2271,Dram Shop,"(GF),(NH)",525-9885 7am-2am,3040 N. Broadway,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
4511,Hawley Cooke Books,,"456-6660, 9am-9pm, 11am-6pm Sun",3042 Bardstown Rd. ,,Bookstores/Retail Shops,Louisville,KY,1994,,,4/25/2023 9:24pm
2312,Legacy ,"(*),(NH)","588-9405 8pm-4am, til 5am Sat",3042 W. Irving Park Rd.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
1647,Fallen Angel ,,"563-5230 opens 11am, leather, cards, toys, etc.",3045 N. Federal Hwy.,,Bookstores/Retail Shops,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
3596,Video Emporium,,361-9440,3049 Rte. 10,,Erotica,Denville,NJ,1994,,,4/25/2023 9:24pm
5669,Club 3054 ,"(MW),(D),(WC)","241-4977 3pm-2am; Wings downstairs, from 9pm Wed-Sun",3054 E. Washington Ave.,,Bars,Madison,WI,1994,,2 locations in one description,4/25/2023 9:24pm
5670,Wings,(L),"downstairs, from 9pm Wed-Sun",3054 E. Washington Ave.,,Bars,Madison,WI,1994,,,4/25/2023 9:24pm
3988,Econo Lodge - MacArthur Airport ,(GF),588-6800,3055 Veterans Memorial Hwy. Ronkonkoma,,Accommodations,N.Y.C. - Long Island/Suffolk County,NY,1994,,,4/25/2023 9:24pm
2233,Nightlines,,871-7610,3059 N. Southport,,Publications,Chicago,IL,1994,,,4/25/2023 9:24pm
2234,Outlines,,871-7610,3059 N. Southport,,Publications,Chicago,IL,1994,,,4/25/2023 9:24pm
4177,New Vision Videos ,,788-0020 ,3061 Kernersville Rd.,,Erotica,Winston-Salem,NC,1994,,,4/25/2023 9:24pm
1101,Esta Noche,"(D),(MRC-L),(S)","861-5757 2pm-2am, salsa & disco",3079 16th St.,,Bars,San Francisco,CA,1994,,,4/25/2023 9:23pm
1107,La India Bonita,(GF),621-9294,3089 16th ,,Restaurants & Cafes,San Francisco,CA,1994,,,4/25/2023 9:23pm
1663,Bottomline,"(MW),(D),(S),(V)","337-7292 2pm-2am, til midnight Sun",3090 Evans Ave.,,Bars,Ft. Myers,FL,1994,,,4/25/2023 9:23pm
862,Caliph Lounge,"(E),(P),(OC)","298-9495 11:30am-2am, piano bar",3100 5th Ave.,,Bars,San Diego,CA,1994,,,4/25/2023 9:23pm
5114,Dallas Voice,,754-8710,3100 Carlisle Ste. 216,,Publications,Dallas,TX,1994,,,4/25/2023 9:24pm
5226,Midtowne Spa,"(*),(SW),(PC)",522-2379 24hrs,3100 Fannin ,,Men's Clubs,Houston,TX,1994,,,4/25/2023 9:24pm
3662,Rio Grande House,(GF),345-0120 full brkfst,3100 Rio Grande Blvd. NW,,Accommodations,Albuquerque,NM,1994,,,4/25/2023 9:24pm
3756,Village Books & News,,"877-5027, 24hrs",3102 Delaware Ave.,,Erotica,Kenmore,NY,1994,,,6/5/2023 2:38pm
3674,Martha's Body Bueno Shop,,"255-1122, 10am-6pm, noon-4pm Sun, adult toys & lingerie ",3105 Central Ave. NE ,,Bookstores/Retail Shops,Albuquerque,NM,1994,,,4/25/2023 9:24pm
126,Nasty Habits,"(W),(D),(E),(V)",267-8707 noon-1am,3108 E. McDowell Rd.,,Bars,Phoenix,AZ,1994,,,4/25/2023 9:23pm
1967,Grams' Place,"(MW),(N)","221-0596 guesthouse, hot tub",3109 N. Ola Ave.,,Accommodations,Tampa,FL,1994,,,4/25/2023 9:24pm
2002,Café Prospect,"(GF),(P),(E)",832-5952 lunch & dinner,3111 S. Dixie Hwy.,,Restaurants & Cafes,West Palm Beach,FL,1994,,,4/25/2023 9:24pm
5208,House of Pies,"(*),(GF)",528-3816 24hrs,3112 Kirby,,Restaurants & Cafes,Houston,TX,1994,,,4/25/2023 9:24pm
924,F St. Bookstore,,221-0075. 24hrs,3112 Midway Dr.,,Erotica,San Diego,CA,1994,,,4/25/2023 9:23pm
3116,Lesbian/Gay Male Programs Office,,3116 Michigan Union 763-4186 info & referral service 9am-5pm,530 S. State St.,,Info Lines & Services,Ann Arbor,MI,1994,,,6/5/2023 2:41pm
2627,Unique Bar,"(*),(MW),(D)","448-0555 7pm-2am, clsd Sun",3117 Masonic Dr.,,Bars,Alexandria,LA,1994,,,4/25/2023 9:24pm
1104,Café Picaro ,"(GF),(MRC-L)",431-4089 9am-midnight,3120 16th St.,,Restaurants & Cafes,San Francisco,CA,1994,,,4/25/2023 9:23pm
2232,Gay Chicago,,327-7271,3121 N. Broadway,,Publications,Chicago,IL,1994,,,4/25/2023 9:24pm
4427,Naughty & Nice ,,"686-1110, 24hrs ",3121 SW 29th ,,Erotica,Oklahoma City,OK,1994,,,4/25/2023 9:24pm
3514,Gala Tours,(IGTA),(at A-Z Bargain Travel) 369-9777/(800)346-5999,3133 S. Industrial Rd.,,Travel/Tour Operators,Las Vegas,NV,1994,,,4/25/2023 9:24pm
4558,Fantasy for Adults,,239-6969,3137 NE Sandy Blvd.,,Erotica,Portland,OR,1994,,,4/25/2023 9:24pm
3750,Talking Leaves,,"837-8554, 10am-6pm, clsd Sun",3144 Main St.,,Bookstores/Retail Shops,Buffalo,NY,1994,,,4/25/2023 9:24pm
5145,Lambda AA ,,"921-2871, 8pm daily, call for other mtgs.",3144 Ryan Ave.,,Info Lines & Services,Ft. Worth,TX,1994,,,4/25/2023 9:24pm
169,Natural B&B,(MW),881-4582 massage available,3150 E. Presidio Rd.,,Accommodations,Tucson,AZ,1994,,,4/25/2023 9:23pm
1100,El Rio,"(GF),(NH),(MRC-L),(E)",282-3325 popular Sun afternoons,3158-A Mission St.,,Bars,San Francisco,CA,1994,,,4/25/2023 9:23pm
1099,"Clubhouse, The","(*),(GF),(D),(A),(YC)",621-5877 great theme nights,3160 16th St.,,Bars,San Francisco,CA,1994,,,4/25/2023 9:23pm
2260,Annex 3,"(MW),(V)","327-5969 noon-2am, til 3am Sat ",3160 N. Clark St.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
2282,Reflections,"(GF),(NH)",929-2929 11am-2am,3169 N. Broadway,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
2278,Lucky Horseshoe,(S),"404-3169 2pm-2am, from noon wknds, patio",3169 N. Halsted St.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
552,Mr. Mike's,"(E),(OC)","669-9640 11am-2am, piano bar Fri-Sun",3172 Los Feliz Blvd.,,Bars,Los Angeles,CA,1994,,,4/25/2023 9:23pm
1108,New Dawn Café,(GF),553-8888 8am-3pm,3174 16th St.,,Restaurants & Cafes,San Francisco,CA,1994,,,4/25/2023 9:23pm
729,Boulevard,"(*),(NH),(E)",356-9304 1pm-2am,3199 E. Foothill Blvd.,,Bars,Pasadena,CA,1994,,,4/25/2023 9:23pm
1361,Travel Junction,(IGTA),Wheat Ridge 233-2628/(800)444-8980 ,3200 Wadsworth,,Travel/Tour Operators,Denver,CO,1994,,,5/13/2023 9:16pm
4155,Reader's Corner ,,"828-7024, 10am-9pm, til 6pm Sat, 1pm-6pm Sun ",3201 Hillsborough St.,,Bookstores/Retail Shops,Raleigh ,NC,1994,,,4/25/2023 9:24pm
5228,French Quarter All-Male Theater,(PC),527-0782 ,3201 Louisiana,,Erotica,Houston,TX,1994,,,4/25/2023 9:24pm
2567,Our Fantasy ,"(MW),(D),(S),(SW),(WC)","682-5494 4pm-2am, clsd Mon & Tues, patio",3201 S. Hillside,,Bars,Wichita,KS,1994,,,4/25/2023 9:24pm
4490,Reed College Lesbian/Gay & Bisexual Union (LGBU),,97202,3203 SE Woodstock Blvd.,,Info Lines & Services,Portland,OR,1994,,,6/5/2023 2:41pm
4100,Independence News,(AYOR),332-8430,3205 The Plaza,,Erotica,Charlotte,NC,1994,,,4/25/2023 9:24pm
5373,Buccaneer Country Lodge,"(*),(GF),(SW)","253-4772 country lodge, full kitchen suites, outdoor hot tub",3214 Mountain Rd.,,Accommodations,Stowe,VT,1994,,,4/25/2023 9:24pm
5084,Crews Inn,"(*),(D),(A),(S),(WC)","526-9510 noon-2am, patio, popular Tues night",3215 N. Fitzhugh,,Bars,Dallas,TX,1994,,,4/25/2023 9:24pm
2491,Adult Emporium,,"328-2673, 24hrs",3216 1st Ave. ,,Erotica,Council Bluffs,IA,1994,,,4/25/2023 9:24pm
4087,Chaser's ,"(MW),(D),(F),(S),(V),(PC),(WC)",339-0500 4pm-2am,3217 The Plaza,,Bars,Charlotte,NC,1994,,,4/25/2023 9:24pm
5212,Sazarac Celebrity Grille ,"(MW),(E),(WC)","(at Elgin) 520-5050 lunch & dinner, Sun brunch, bar til 2am ",3219 Smith ,,Restaurants & Cafes,Houston,TX,1994,,,4/25/2023 9:24pm
258,Brick Hut,"(*),(MW)","658-5555 7:30am-2pm, 8:30am-3pm weekends, popular for breakfast",3222 Adeline St. ,,Restaurants & Cafes,Berkeley,CA,1994,,,4/25/2023 9:23pm
1656,Omni Book & Video,,"584-6825, 24hrs",3224 W. Broward Blvd.,,Erotica,Ft. Lauderdale,FL,1994,,,4/25/2023 9:23pm
2694,Four Seasons,(*),"832-0659 3pm-?, patio",3229 N. Causeway,,Bars,Metairie,LA,1994,,,6/5/2023 2:41pm
4101,Video Adventures ,,399-7187,3231 Wilkinson Blvd.,,Erotica,Charlotte,NC,1994,,,4/25/2023 9:24pm
3385,Ray's Playpen ,,"753-7692, 24hrs",3235 Main St.,,Erotica,Kansas City,MO,1994,,,4/25/2023 9:24pm
2003,Rhythm Café,"(GF),(P)","833-3406 from 5pm, clsd Sun & Mon",3238 S. Dixie Hwy.,,Restaurants & Cafes,West Palm Beach,FL,1994,,,4/25/2023 9:24pm
2145,Bed & Breakfast Honolulu (Statewide),(GF),595-7533/(800)288-4666 accommodations reservation service for all islands,3242 Kaohinani Dr.,,Accommodations,"Honolulu, Oahu",HI,1994,,,4/25/2023 9:24pm
2292,"Bodyshop, The",,"(at Unicorn Club) 248-7717, 6am-10pm, full gymnasium",3246 N. Halsted St.,,Gyms & Health Clubs,Chicago,IL,1994,,,4/25/2023 9:24pm
2295,Unicorn Club,,"929-6080, 24hrs, spa",3246 N. Halsted St.,,Men's Clubs,Chicago,IL,1994,,,4/25/2023 9:24pm
1366,Pleasure Entertainment Center,,934-2373,3250 W. Alameda ,,Erotica,Denver,CO,1994,,,4/25/2023 9:23pm
2294,Unabridged Books,,"883-9119, 10am-10pm, til 8pm Sun",3251 N. Broadway St.,,Bookstores/Retail Shops,Chicago,IL,1994,,,4/25/2023 9:24pm
3755,Goodtime Charlie's,,"693-3254, 24hrs",3287 Niagara Falls Blvd.,,Erotica,Wheatfield,NY,1994,,,6/5/2023 2:45pm
4289,Body Language ,,251-3330,3291 W. 115th St.,,Erotica,Cleveland,OH,1994,,,4/25/2023 9:24pm
5115,TWT (This Week In Texas),,521-0622,3300 Reagan Ave.,,Publications,Dallas,TX,1994,,,4/25/2023 9:24pm
4376,Copacabana ,"(MW),(D),(A),(WC)","536-6556 7pm-2:30am, clsd Sun-Tues",3300 Secor Rd.,,Bars,Toledo,OH,1994,,,4/25/2023 9:24pm
70,O'Brady's Burgers & Brew,(GF),563-1080 10am-midnight,"3301 ""C"" St. Ste. 100",,Restaurants & Cafes,Anchorage,AK,1994,,,4/25/2023 9:23pm
2263,Buddies,"(MW),(F)","477-4066 7am-2am, from 11am Sun",3301 N. Clark St.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
1237,Santa Rosa Adult Books,,542-8248,3301 Santa Rose Ave.,,Erotica,Santa Rosa,CA,1994,,,4/25/2023 9:23pm
4380,Thackeray's ,"(GF),(WC)","537-9259 10am-9pm, 11am-5pm Sun",3301 W. Central Ave.,,Bookstores/Retail Shops,Toledo,OH,1994,,,4/25/2023 9:24pm
3382,Adrianne's Book Store,,561-8996 ,3314 Troost ,,Erotica,Kansas City,MO,1994,,,4/25/2023 9:24pm
4741,Brewers Hotel ,"(GF),(F)","681-7991 nightly, weekly & monthly rates ",3315 Liberty Ave.,,Accommodations,Pittsburgh,PA,1994,,,4/25/2023 9:24pm
2264,Bugle Boys on Halsted,"(MW),(E),(V)",348-9374 3pm-2am,3320 N. Halsted,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
5259,Peaches ,"(MW),(D),(CW),(S)",949-9041 6pm-2am ,3320 Sherwood Way,,Bars,San Angelo,TX,1994,,,4/25/2023 9:24pm
2293,People Like Us Bookstore,(*),"248-6363 10am-9pm, lesbigay bookstore ",3321 N. Clark St.,,Bookstores/Retail Shops,Chicago,IL,1994,,,4/25/2023 9:24pm
2266,Closet,"(*),(MW),(V)","477-8533 2pm-4am, from noon wknds",3325 N. Broadway St.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
5095,Pub Pegasus ,(NH),"559-4663 10am-2am, from 8am Sat, from noon Sun",3326 N. Fitzhugh ,,Bars,Dallas,TX,1994,,,4/25/2023 9:24pm
4237,Victoria Travel,(IGTA),871-1100/(800)626-4932 ask for Dan ,3330 Erie Ave.,,Travel/Tour Operators,Cincinnati ,OH,1994,,,4/25/2023 9:24pm
5103,Zippers,"(NH),(S)","526-9519 noon-2am, from 10am Sat ",3333 N. Fitzhugh ,,Bars,Dallas,TX,1994,,,4/25/2023 9:24pm
1319,Stapleton Plaza Hotel ,"(GF),(F),(SW),(WC)",321-3500,3333 Quebec St.,,Accommodations,Denver,CO,1994,,,4/25/2023 9:23pm
1856,Point Bed & Breakfast ,,381-3550 men only,3344 Bridgeford Dr.,,Accommodations,Orlando,FL,1994,,,4/25/2023 9:23pm
400,Club Broadway,"(W),(NH),(V)",438-7700 11am-2am,3348 E. Broadway ,,Bars,Long Beach,CA,1994,,,4/25/2023 9:23pm
2284,Sidetrack,"(*),(V)","477-9189 5pm-2:30am, from 3pm wkknds",3349 N. Halsted St.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
2228,Gerber-Hart Library ,,"883-3003 7pm-10pm Mon & Th, noon-4pm Sat, gay resource center",3352 N. Paulina St.,,Info Lines & Services,Chicago,IL,1994,,,4/25/2023 9:24pm
2283,Roscoe's,"(*),(MW),(NH),(D),(V)","281-3355 2pm-2am, noon-3am Sat, patio",3354-3356 N. Halsted St.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
1344,"Three Sisters (aka ""Six Tits""","(*),(W),(NH),(D)",458-8926 noon-2am,3358 Mariposa St. ,,Bars,Denver,CO,1994,,,4/25/2023 9:23pm
2277,Loading Zone,(NH),929-1022 2pm-2am,3359 N. Halsted St.,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
3978,Northern Men's Sauna,,Flushing 359-9817 ,3365 Farrington St.,,Men's Clubs,New York City,NY,1994,,,6/5/2023 2:47pm
387,Sierra Wood Guest House,(MW),"(Tahoe Paradise) 577-6073 brkfst & dinner, hot tub",3374 Grass Lake Rd.,,Accommodations,Lake Tahoe,CA,1994,,,4/25/2023 9:23pm
1860,"Complex, The",(MW),"various bars, gym, video store ",3400 S. Orange Blossom Trail,,Bars,Orlando,FL,1994,,,4/25/2023 9:23pm
4088,"Milestone, The","(*),(GF),(E),(BW),(PC),(WC)","398-0472 original & alternative bands, opens 10pm Fri & Sat (call for other times)",3400 Tuckaseegee Rd.,,Bars,Charlotte,NC,1994,,,4/25/2023 9:24pm
2270,Deeks,(L),"549-3335 9pm-2am, from 7pm Sun, clsd Mon & Tues",3401 N. Sheffield ,,Bars,Chicago,IL,1994,,,4/25/2023 9:24pm
848,Balboa Park Inn ,"(*),(GF)",298-0823 ,3402 Park Blvd.,,Accommodations,San Diego,CA,1994,,,4/25/2023 9:23pm
886,Wolf's,"(L),(BW)","291-3730 8pm-2am, til 4am Fri & Sat, erotic toy store",3404 30th St.,,Bars,San Diego,CA,1994,,,4/25/2023 9:23pm
4404,AA Gay/Lesbian Live & Let Live,,"947-3834, noon, 5:30pm, 8pm ",3405 N. Villa ,,Info Lines & Services,Oklahoma City,OK,1994,,,4/25/2023 9:24pm
4160,Bachelor Video ,,779-0995,3411 S. Wilmington St.,,Erotica,Raleigh ,NC,1994,,,4/25/2023 9:24pm
