ID2,title,streetaddress,description,city,state,amenityfeatures,Year,type,unclear_address,unclear type or question,notes,Last Modified
4420,Woody's,202 S. 13th St,"545-1893 3 bars, 11am-2am Mon-Sat noon-2am Sun",Philadelphia,PA,"(YC),(F)",1990,Bars,,,,4/25/2023 9:36pm
4419,The Westbury,261 S. 13th ,546-5170 8am-2am Mon-Sat from 11am Sun,Philadelphia,PA,"(F),(NH)",1990,Bars,,,,4/25/2023 9:36pm
4421,Astral Plane,1706 Lombard St,546-6230 continental cuisine,Philadelphia,PA,,1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4422,Backstage Bar & Restaurant ,614 S 4th St,"627-9887 restaurant & lounge, dinner 6-10:30pm, lounge 4pm-2am",Philadelphia,PA,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4423,Diner on the Square,1839 Spruce St,735-5787 24hrs,Philadelphia,PA,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4424,Duck Soup Deli,260 S. 12th ,735-6650 24hrs,Philadelphia,PA,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4425,Gold Standard ,3601 Locust Walk,cafeteria Mon-Fri,Philadelphia,PA,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4426,Mildred's Sanitarium & Luncheonette,603 S. 9th St,925-1855 7:30am-10pm daily,Philadelphia,PA,,1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4429,Chancellor Athletic Club,1220 Chancellor St,545-4098 24hrs spa,Philadelphia,PA,(PC),1990,Gyms/Health Clubs,,checked,,4/25/2023 9:36pm
4427,Mont-Serrat,623 South St,627-42224,Philadelphia,PA,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4428,Palladium ,3601 Locust Walk,387-3463 continental cuisine lunch and dinner,Philadelphia,PA,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4432,Sealed With A Kiss,137 S. 13th St.,"925-7474 cards & gifts, closed Sun",Philadelphia,PA,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
4431,Giovanni's Room,345 S. 12th St,923-2960/(800) 222-6996 gay/lesbian bookstore call for hours,Philadelphia,PA,(*),1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
4430,Club Philadelphia ,120 S. 13th St,735-9568 spa,Philadelphia,PA,(PC),1990,Gyms/Health Clubs,,checked,,4/25/2023 9:36pm
4433,D & B Travel,3625 Hamilton St,222-2647,Philadelphia,PA,,1990,Travel/Tour Operators,,,,4/25/2023 9:36pm
4434,Hirschorn Travel ,1015 Chestnut St. #820,592-7300 9am--5:30pm Mon-Fri,Philadelphia,PA,(IGTA),1990,Travel/Tour Operators,,,,4/25/2023 9:36pm
4435,Lambda Travel,21 S 5th St #545,925-3011 ask for Scott,Philadelphia,PA,(IGTA),1990,Travel/Tour Operators,,,,4/25/2023 9:36pm
4437,Twin Travel,1101 Spruce St,923-2995 8am-5pm Mon-Fri,Philadelphia,PA,(IGTA),1990,Travel/Tour Operators,,,,4/25/2023 9:36pm
4436,Sigmund Travel,262 S. 12th ,735-0090 ask for Henry,Philadelphia,PA,(IGTA),1990,Travel/Tour Operators,,,,4/25/2023 9:36pm
4440,Integrity,1904 Walnut St,(Church of the Holy Trinity) 382-0794 8pm Sat,Philadelphia,PA,,1990,Religious Organizations,,,,4/25/2023 9:36pm
4439,Dignity ,252 S. 12th St,(St. Luke's Church) 546-2093 worship Sun 7pm,Philadelphia,PA,,1990,Religious Organizations,,,,4/25/2023 9:36pm
4438,Beth Ahavah ,401 S. Broad St,(YMHA) 790-0603 1st 3rd Fri 8pm,Philadelphia,PA,,1990,Religious Organizations,,,,4/25/2023 9:36pm
4442,MCC,2125 Chestnut St,563-6601 worship Sun7pm,Philadelphia,PA,(MCC),1990,Religious Organizations,,,,4/25/2023 9:36pm
4443,Au Courant News Magazine,222 N. 11th St,592-4615,Philadelphia,PA,,1990,Publications,,,,4/25/2023 9:36pm
4445,Adam & Eve Books ,133 S. 13th St,925-5041 24hrs,Philadelphia,PA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4444,Philadelphia Gay News,254 S. 11th St,625-8501,Philadelphia,PA,,1990,Publications,,,,4/25/2023 9:36pm
4446,Book Bin II East,942 Market St,925-8453,Philadelphia,PA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4449,Tomcat Bookstore,120 S. 13th St,(basement) 985-9725 24hrs,Philadelphia,PA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4447,Sansome Cinema,120 S. 13th St,545-9254,Philadelphia,PA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4448,Sansome St. Cinema,120. S. 13th St,545-9254 24hrs,Philadelphia,PA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4455,Gay & Lesbian Community Center,800 Wood St. #212 Willkinsburg,243-4522 6pm-9pm Mon-Fri 1pm-3:30pm Sat,Pittsburgh,PA,,1990,Info Lines & Services,,,,4/25/2023 9:36pm
4458,Auntie Mame's,965 Liberty Ave,391-9990 11am-2am Mon-Sat,Pittsburgh,PA,"(NH),(F)",1990,Bars,,,,4/25/2023 9:36pm
4457,Brewers Hotel,3315 Liberty Ave,681-7991 primarily a residence hotel,Pittsburgh,PA,"(MX),(MW)",1990,Accommodations,,,,4/25/2023 9:36pm
4460,Crossover Lounge,1241 Western Ave N,323-2721 5pm-2am daily closed Sun,Pittsburgh,PA,"(L),(LV),(F),(*)",1990,Bars,,,,4/25/2023 9:36pm
4461,Holiday Bar,4620 Forbes Ave,682-8598 2pm-2am daily,Pittsburgh,PA,"(*),(NH),(YC)",1990,Bars,,,,4/25/2023 9:36pm
4462,House of Tilden ,941 Liberty Ave,391-0804 10am-3am daily,Pittsburgh,PA,"(D),(PC),(MW)",1990,Bars,,,,4/25/2023 9:36pm
4463,"New York, New York",5801 Ellsworth Ave,661-5600 2pm-2am daily piano bar live jazz,Pittsburgh,PA,"(MW),(E)",1990,Bars,,,,4/25/2023 9:36pm
4464,Norreh Social Club,1226 Herron Ave,"682-9869 7:30pm-3am daily, 3 bars",Pittsburgh,PA,"(*),(MW),(D),(LV),(YC),(V),(PC),(E),(S),(F)",1990,Bars,,,,4/25/2023 9:36pm
4465,Pegasus Lounge,818 Liberty Ave,281-2131 4pm-2am Mon-Dri 8pm-2am Sat 3 bars,Pittsburgh,PA,"(*),(D),(YC),(S),(E),(V)",1990,Bars,,,,4/25/2023 9:36pm
4466,Pittsburgh Trucking Co.,730 River Ave,"322-1144 9pm-2am Mon-Thur, 8pm-2am Fri & Sat 3pm-2am Sun",Pittsburgh,PA,"(*),(L),(LV),(NH)",1990,Bars,,,,4/25/2023 9:36pm
4467,Play it Again Sam,823 Penn Ave,261-4977 10am-2am daily,Pittsburgh,PA,(MW),1990,Bars,,,,4/25/2023 9:36pm
4470,Zack's Fourth Ave,333 4th Ave,281-0500 11am-2am Mon-Fri 9pm-2am Sat & Sun 4 bars,Pittsburgh,PA,"(*),(MW),(D),(F),(V),(S)",1990,Bars,,,,4/25/2023 9:36pm
4469,Upstage,3609 Forbes Ave,681-9777 8pm-2am daily closed Mon,Pittsburgh,PA,"(MW),(V),(E)",1990,Bars,,,,4/25/2023 9:36pm
4468,Travelers Club,6525 Hamilton Ave,"661-0340 8pm-3am Tues-Sat 6pm-3am Sun, closed Mon & Tues",Pittsburgh,PA,"(MX),(MW),(D),(PC),(S),(F)",1990,Bars,,,,4/25/2023 9:36pm
4472,Arena Health Club,2025 Forbes Ave,471-8548 24hrs,Pittsburgh,PA,"(*),(PC),(SW)",1990,Gyms/Health Clubs,,checked,,4/25/2023 9:36pm
4473,The Bookstall,3604 5th Ave,683-2644 general bookstore with gay/lesbian section,Pittsburgh,PA,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
4474,Essex,122 Meyran Ave,681-1944 cards & gifts,Pittsburgh,PA,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
4477,MCC,4836 Ellsworth Ave,(Friends Meeting House) 683-2994 worship 7:30pm Sun 7:30pm Wed,Pittsburgh,PA,(MCC),1990,Religious Organizations,,,,4/25/2023 9:36pm
4475,St. Elmo's Books & Music,2214 East Carson St,431-9100 general alternative bookstore with gay/lesbian section,Pittsburgh,PA,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
4480,Golden Triangle News,816 Liberty Ave,765-3790 24hrs,Pittsburgh,PA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4479,Out,"747 South Ave, 15221",243-3350,Pittsburgh,PA,,1990,Publications,,,,4/25/2023 9:36pm
4487,Scarab,724 Franklin ,375-7878 8pm-2am Tues-Sat clsd Sun/Mon,Reading,PA,"(*),(YC),(D)",1990,Bars,,,,4/25/2023 9:36pm
4486,Red Star,11 S. 10th St,375-4116 winter hrs 5pm-2am Mon-Sat summer hrs 8pm-2am Mon-Sat,Reading,PA,"(*),(D),(L),(LV),(OC)",1990,Bars,,,,4/25/2023 9:36pm
4489,This Is It,801 Walnut ,373-9601 more gay late night,Reading,PA,"(MX),(MW)",1990,Bars,,,,4/25/2023 9:36pm
4488,Studio 124 ,124 N. 4th St,373-9079 10pm-2am Mon-Sat,Reading,PA,"(MX),(MW),(D),(YC),(B)",1990,Bars,,,,4/25/2023 9:36pm
4493,Jimmy the Greek,223 Lackawanna ,961-0111 7pm-2am Mon-Sat clsd Sun,Scranton,PA,"(*),(MW),(D)",1990,Bars,,,,4/25/2023 9:36pm
4499,Living Communion Ministries ,139 Front St,723-108 worship 6:30pm Sun,Soudertown,PA,,1990,Religious Organizations,,,,4/25/2023 9:36pm
4501,Chumley's,108 W. College ,238-4446 6pm-2am Sun 4pm-2am Mon-Sat,State College,PA,"(*),(MW)",1990,Bars,,,,4/25/2023 9:36pm
4502,Mr. C's,112 W. College ,234-1031 more gay late Mon,State College,PA,"(D),(YC),(MW),(MX)",1990,Bars,,,,4/25/2023 9:36pm
4508,CR Bar,6405 Market St,352-9762 8pm-2am Mon-Sat clsd Sun,Upper Darby,PA,,1990,Bars,,,,4/25/2023 9:36pm
4509,The MSA Club,6405 Market St,352-9840 ,Upper Darby,PA,"(MW),(PC),(D),(E),(S),(AH)",1990,Bars,,,,4/25/2023 9:36pm
4513,The Bar,307 N. River St,829-4444 piano bar 3pm-2am Sun 5pm-2am Mon-Sat,Wilkes-Barre,PA,"(*),(MW),(D),(YC),(F),(E)",1990,Bars,,,,4/25/2023 9:36pm
4521,Fourteen Karat,659 W. Market St,843-9159 7pm-2am Mon-Sat clsd Sun,York,PA,"(NH),(V),(F)",1990,Bars,,,,4/25/2023 9:36pm
4520,Atland's Ranch,Rd 4 Spring Grove,225-4479 8pm-2am Fri & Sat only,York,PA,"(*),(MW),(D),(E),(S)",1990,Bars,,,,4/25/2023 9:36pm
4522,Cupid's Connection Adult Boutique ,244 N. George St,846-5029,York,PA,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4528,Arcos Blancos Guest House,10 Carrion Ct. ,(Condado 728-6725 continental breakfast gym hot tub,San Juan,PR,(*),1990,Accommodations,,,,4/25/2023 9:36pm
4529,Atlantic Beach Hotel,1 Calle Vendig ,(Condado) 721-6900 bar & restaurant on premises,San Juan,PR,"(*),(MX),(MW),(D)",1990,Accommodations,,,,4/25/2023 9:36pm
4530,Beach House,1957 Calle Italia Ocean Park,727-5482/727-4495 restaurant on premises,San Juan,PR,"(MX),(MW)",1990,Accommodations,,,,4/25/2023 9:36pm
4532,Condado Inn,"6 Condado Ave., Condado",724-7145 priv baths 1/2 blk to beach,San Juan,PR,"(*),(MX),(MW)",1990,Accommodations,,,,4/25/2023 9:36pm
4531,Casa Blanca Guest House,57 Caribe ,"(Condado) 722-7139 guesthouse/bar 1blk to beach, near casinos & restaurants",San Juan,PR,"(*),(MX),(MW)",1990,Accommodations,,,,4/25/2023 9:36pm
4534,Numero Uno On The Beach,"1 Calle Santa Ana, Ocean Park","726-5010/727-9687 guesthouse, bar & grille, continental breakfast",San Juan,PR,"(*),(MW),(IGTA),(SW)",1990,Accommodations,,,,4/25/2023 9:36pm
4533,La Condessa,2071 Cacique St,727-3698/3900 B&B restaurant & bar on premises open year-round priv baths,San Juan,PR,"(B&B),(MX),(MW),(SW)",1990,Accommodations,,,,4/25/2023 9:36pm
4535,Ocean Walk,1 Atlantic Place,728-0855 guest house & public bars,San Juan,PR,"(MX),(MW),(SW)",1990,Accommodations,,,,4/25/2023 9:36pm
4536,Wind Chimes Guest House,53 calle Taft,727-4153 guesthouse & efficiency apts cont'l breakfast,San Juan,PR,"(*),(MX),(MW)",1990,Accommodations,,,,4/25/2023 9:36pm
4537,The Annex,53 Aquadilla,725-9476 8pm-6am,San Juan,PR,"(MW),(V)",1990,Bars,,,,4/25/2023 9:36pm
4538,Bachelor Club,112 Avenida Condado ,(Condado) 772-1456 10:30pm-7:30am Thurs-Sun,San Juan,PR,"(*),(MW),(D),(YC),(S),(E)",1990,Bars,,,,4/25/2023 9:36pm
4539,Barefoot Bar,2 Calle Vendig,(Condado) 724-7230 beach bar open 24hrs but especially popular days,San Juan,PR,"(*),(H)",1990,Bars,,,,4/25/2023 9:36pm
4540,Numbers,53 Aguadilla ,(Condado) 725-1247,San Juan,PR,(V),1990,Bars,,,,4/25/2023 9:36pm
4541,P.J. Bar & Cafe,257 Calle San Jose,"-corner of Tetuan, Old San Juan",San Juan,PR,(NH),1990,Bars,,,,4/25/2023 9:36pm
4543,Souvenir,66 Calle Louisa,(Condado) 10pm-6am Wed-Sun,San Juan,PR,"(*),(S),(E),(YC)",1990,Bars,,,,4/25/2023 9:36pm
4546,Amanda's Cafe,"424 Norzagaray, Old San Juan","722-1682 Mexican food noon-2am Sun-Thurs, noon-4am Fri & Sat",San Juan,PR,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4545,Vibrations,51 Ave. Barranquitos ,(Condado) 728-2982 10pm-5am,San Juan,PR,"(*),(LV),(S)",1990,Bars,,,,4/25/2023 9:36pm
4547,Francesca's,1753 Calle Lalza,"727-1480 11:30am-midnight Mon-Thurs, 11:30am-1am Fri/Sat clsd Sun",San Juan,PR,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4544,Tropicana,Calle Aguadilla,(across from Numbers) 724-6922 6pm-7am,San Juan,PR,"(NH),(MW)",1990,Bars,,,,4/25/2023 9:36pm
4550,Steam Works,205 calle Luna,725-4993,San Juan,PR,(PC),1990,Gyms/Health Clubs,,checked,,4/25/2023 9:36pm
4555,Tony's After Dark,1700 Ave Ponce de Leon,728-4662 5pm-5am,Santurce,PR,"(D),(NH),(S),(E)",1990,Bars,,,,4/25/2023 9:36pm
4558,Raffles,3 Farewell St,847-9663 9pm-1am,Newport,RI,"(*),(MW),(D)",1990,Bars,,,,4/25/2023 9:36pm
4557,Club 28 ,28 Prospect Hill,847-9698 noon-1am,Newport,RI,"(*),(D),(NH)",1990,Bars,,,,4/25/2023 9:36pm
4561,AA Gay/Lesbian,114 George St,(St. Stephen's Church) 438-8860 8pm Tues,Providence,RI,,1990,Info Lines & Services,,,,4/25/2023 9:36pm
4562,AA Gay/Lesbian,134 Mathewson St,(United Methodist Church) 7pm Sat,Providence,RI,,1990,Info Lines & Services,,,,4/25/2023 9:36pm
4566,Club In Town,95 Eddy St,621-8739 piano bar,Providence,RI,"(*),(E)",1990,Bars,,,,4/25/2023 9:36pm
4567,Galaxy ,123 Empire St,831-9206 ,Providence,RI,"(*),(D),(S),(L),(LV),(V)",1990,Bars,,,,4/25/2023 9:36pm
4568,Gerardo's,1 Franklin Square,274-5560 piano bar,Providence,RI,"(*),(D),(E),(F)",1990,Bars,,,,4/25/2023 9:36pm
4570,Mirabar,254 Allens Ave,"941-8310 Thurs-Sun piano bar, Sun buffet",Providence,RI,"(*),(D),(YC),(V),(F)",1990,Bars,,,,4/25/2023 9:36pm
4569,The Metro,189 Weybosset St,274-7770,Providence,RI,"(MW),(MX)",1990,Bars,,,,4/25/2023 9:36pm
4571,Slades,45 Eddy St,831-4343 ,Providence,RI,"(NH),(OC),(H)",1990,Bars,,,,4/25/2023 9:36pm
4573,Fountain Royale,1910 Westminister ,272-3636 coffee shop,Providence,RI,"(*),(MW),(MX),(AH)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4574,Club Providence ,257 Weybosset,274-0298 spa 24 hrs,Providence,RI,(PC),1990,Gyms/Health Clubs,,checked,,4/25/2023 9:36pm
4572,Yukon Trading Co.,124 Snow St,274-6620 T-dance Sun,Providence,RI,"(*),(D),(LV)",1990,Bars,,,,4/25/2023 9:36pm
4576,Nan Max Travel,60 Broadway ,272-2990,Providence,RI,,1990,Travel/Tour Operators,,,,4/25/2023 9:36pm
4575,Dorrwar Books,107 1/2 Hope St,521-3230 general books with gay/lesbian section,Providence,RI,,1990,Book Stores/Retail Shops,,,,4/25/2023 9:36pm
4580,Fantasy World,75 Empire St.,"274-4477 books toys, videos, periodicals ",Providence,RI,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4581,Upstairs Bookshop,206 Washington,"274-4477 books, toys, videos, periodicals",Providence,RI,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4593,Fifty Folly Place,50 Folly Rd,571-4171 B&B year-round,Charleston,SC,(B&B),1990,Accommodations,,,,4/25/2023 9:36pm
4595,The Arcade Club,5 Liberty St,577-9160,Charleston,SC,"(*),(D),(S)",1990,Bars,,,,4/25/2023 9:36pm
4596,"Dudley's, Inc. ",346 King St,723-2784 4pm-2am,Charleston,SC,"(*),(D),(LV)",1990,Bars,,,,4/25/2023 9:36pm
4598,Big Jim's,"2270 Harley Ave, North Charleston",744-5380,Charleston,SC,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4603,Affairs,712 Hunger St,779-4321 5pm-2am (some after hours),Columbia,SC,"(NH),(LV)",1990,Bars,,,,4/25/2023 9:36pm
4607,Menage ,903 Hunger St,252-0705 9pm-closing til 4am Fri & Sat,Columbia,SC,"(MW),(PC),(D)",1990,Bars,,,,4/25/2023 9:36pm
4604,The Alternative,1404 1/2 Gervais St.,252-8144,Columbia,SC,"(D),(S)",1990,Bars,,,,4/25/2023 9:36pm
4605,Candy Shop,1903 Two Notch Rd,11pm-closing Thurs-Sun (usually late),Columbia,SC,"(D),(B),(MW)",1990,Bars,,,,4/25/2023 9:36pm
4606,Capital Club,1002 Gervais,256-6464,Columbia,SC,"(MW),(PC),(P),(NH)",1990,Bars,,,,4/25/2023 9:36pm
4608,Chateau IV,5511 Two Notch Rd,754-0713,Columbia,SC,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4610,Richland Adult Books,2729 Two Notch Rd,799-6969,Columbia,SC,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4609,Foxes Books,5445 Two Notch Rd,786-8125,Columbia,SC,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4614,Chain Reaction,3027 E. Palmetto St.,"662-0378 9pm-2am Wed-Thurs & Sat til 4am Fri clsd Sun, Mon, & Tues",Florence,SC,"(MW),(D),(S),(YC)",1990,Bars,,,,4/25/2023 9:36pm
4621,New Attitude,706 W. Washton St.,233-1387 9pm til closing Wed-Sun,Greenville,SC,"(*),(MW),(D),(B)",1990,Bars,,,,4/25/2023 9:36pm
4620,Bushwacker's Pub,621 Airport Rd,234-6767,Greenville,SC,"(*),(V),(PC),(LV)",1990,Bars,,,,4/25/2023 9:36pm
4623,MCC,37 E. Hillcrest Dr,(Unitarian Church) 233-0919 worship 7pm Sun,Greenville,SC,(MCC),1990,Religious Organizations,,,,4/25/2023 9:36pm
4624,Crews Inn,8 Pope Ave.,(Executive Park) 785-2739 ,Hilton Head,SC,"(MW),(D),(S)",1990,Bars,,,,4/25/2023 9:36pm
4622,Stone Castle,8 Le Grand Blvd,235-9949 8pm-4am Mon-Fri til 2am Sat & Sun,Greenville,SC,"(*),(MW),(D),(YC),(V),(S)",1990,Bars,,,,4/25/2023 9:36pm
4625,M.J.'s,"5 DanCar Bldg., Palmetto Bay Rd",842-9195 5:30pm-4am Mon-Fri 8pm-2am Sat,Hilton Head,SC,"(*),(MW),(PC),(D),(YC)",1990,Bars,,,,4/25/2023 9:36pm
4627,Underground,821 Main St.,448-5844 hours seasonal,Myrtle Beach,SC,,1990,Bars,,,,4/25/2023 9:36pm
4626,Offshore Drilling Co.,415 Youpon Circle,448-0114 9pm til closing Mon-Fri 8pm-midnigt Sat clsd Sun,Myrtle Beach,SC,"(*),(MW),(D),(S)",1990,Bars,,,,4/25/2023 9:36pm
4630,Hideaway,405 Baskin Rd,328-6630 memberships $3,Rock Hill,SC,"(MW),(PC),(NH)",1990,Bars,,,,4/25/2023 9:36pm
4634,First Heritage Book Store,16 1st Ave SE,225-9969,Aberdeen,SD,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4635,Heritage Bookstore,912 Main St. E.,394-9877,Rapid City,SD,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4633,Rose Bud Bar,14 SE 1st Ave,229-1312 gayer late eves,Aberdeen,SD,"(MX),(NH)",1990,Bars,,,,4/25/2023 9:36pm
4639,Club 332,332 S. Phillips Ave,335-9874 8pm-2am,Sioux Falls,SD,"(D),(MW)",1990,Bars,,,,4/25/2023 9:36pm
4640,MCC,2404 W. Madison ,334-8552 worship 1pm Sun,Sioux Falls,SD,(MCC),1990,Religious Organizations,,,,4/25/2023 9:36pm
4641,Studio One Book Store,309 N. Dakota Ave,332-9316,Sioux Falls,SD,,1990,Erotica/Adult Groups,,,,4/25/2023 9:36pm
4643,Alan Gold's ,1100 McCallie Ave,629-8080 4:30pm-3am,Chattanooga,TN,"(*),(MW),(D),(S),(F)",1990,Bars,,,,4/25/2023 9:36pm
4644,Tom's Cross Keys Cafe & Pub,1407 Market St,265-5405 patio dancing Sat only,Chattanooga,TN,"(OC),(NH),(D),(S),(F)",1990,Bars,,,,4/25/2023 9:36pm
4647,The Office Lounge,130 Franklin,645-1157 8pm-3am,Clarksville,TN,"(D),(S),(BW),(MW)",1990,Bars,,,,4/25/2023 9:36pm
4850,Sally's Apartment,2828 Rio Grande,478-8782 8am-2am daily,Austin,TX,"(NH),(S)",1990,Bars,,,,4/25/2023 9:36pm
4849,Rupert's Corner,617 Red River St.,478-4511 2pm-2am daily,Austin,TX,"(H),(F)",1990,Bars,,,,4/25/2023 9:36pm
5350,Encore Restaurant & Lounge,1518 11th Ave.,"324-6617 11am-2am Mon-Fri, 8am-2am Sat & Sun",Seattle,WA,"(MW),(F)",1990,Bars,,,,4/25/2023 9:36pm
4962,"Old Plantation, The",219 S. Ochoa,"533-6055 8pm-2am Wed, Thurs & Sun, till 4am Fri & Sat",El Paso,TX,"(*),(D),(V),(S),(AH)",1990,Bars,,,,4/25/2023 9:36pm
5040,Fitness Exchange,3930 Kirby Dy.,"524-9932 6am-10pm Mon-Fri, 10am-6pm Sat-Sun, aerobics, tanning, weights",Houston,TX,"(*),(MX),(MW)",1990,Gym/Health Club,,,,4/25/2023 9:36pm
5100,AA Lambda,"111 W. Laurel, #110",225-5611 meets 8:15pm daily,San Antonio,TX,,1990,Info Lines & Services,,,,4/25/2023 9:36pm
5019,Montrose Minig Co.,805 Pacific,529-7488 patio,Houston,TX,"(*),(LV),(L)",1990,Bars,,,,4/25/2023 9:36pm
5491,Eleven Gables Inn on the Lake,493 Wrigley Dr.,"248-8393 B & B, year-round",Lake Geneva,WI,"(MX),(MW)",1990,Accommodations,,,,4/25/2023 9:36pm
5233,Calparrio International Travel,W. 67 King St,772-9822,Frederiksted,VI,,1990,Travel/Tour Operators,,,,4/25/2023 9:36pm
5170,Cahoots,878 E. 900 South,538-0606 gift & cards,Salt Lake City,UT,,1990,Bookstores/Retail Shops,,,,4/25/2023 9:36pm
5433,Jerry's Mecca Theater,755 Broadway,272-4700,Tacoma,WA,,1990,Erotica/Adult Books,,,,4/25/2023 9:36pm
5119,On Main,2514 N. Main,"737-2323 gifts, etc., 10am-7pm Mon-Fri, till 6pm Sat",San Antonio,TX,,1990,Bookstores/Retail Shops,,,,4/25/2023 9:36pm
5382,Congregation Tikvah Chadashah (Jewish),1919 E. Prospect,"(Prospect Congre. Church) 329-2590 Shabbat service followed by Oneg Shabbat monthly, call for info",Seattle,WA,,1990,Religious Organizations,,,,4/25/2023 9:36pm
4837,Austin Lambda,4107 Medical Pwky #205,458-8050 gay/lesbian service organization,Austin,TX,,1990,Info Lines & Services,,,,4/25/2023 9:36pm
4762,Traditions,16 Market Sq Mall,"546-1631 5pm-3am Tues, 7pm-3am Wed-Sun, clsd Mon (rest. straight days)",Knoxville,TN,"(MX),(MW),(D),(S),(E),(F)",1990,Bars,,,,4/25/2023 9:36pm
4892,Big Daddies,Cedar Springs Rd.,528-4098 patio,Dallas,TX,"(D),(S),(V)",1990,Bars,,,,4/25/2023 9:36pm
5500,"Cardinal Cafe & Bar, Inc.",418 E. Wilson St.,"251-0080 6pm-closing Sun-Thurs & Sat, opens 4pm Fri, clsd Mon",Madison,WI,"(MX),(MW),(D)",1990,Bars,,,,4/25/2023 9:36pm
5387,MCC of Seattle,2101 14th Ave. S.,"325-2421 worship 11am & 6pm Sun, 6:30pm Wed",Seattle,WA,,1990,Religious Organizations,,,,4/25/2023 9:36pm
5034,Chapultepec,813 Richmond,"522-2365 24 hrs, cocktails",Houston,TX,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
5104,Blue Angel on Main,1812-1818 N. Main St,"733-6958 2pm-2am Sun-Thurs, till 4am Fri & Sat",San Antonio,TX,"(MX),(MW),(D),(S),(AH)",1990,Bars,,,,4/25/2023 9:36pm
5257,"Boiler Room, The",111 W. Tazerwell St,625-9193 11am-2am,Norfolk,VA,"(CW),(LV),(F)",1990,Bars,,,,4/25/2023 9:36pm
5024,Rich's,2401 San Jacinto,759-9606,Houston,TX,"(*),(D),(E),(V),(YC),(AH)",1990,Bars,,,,4/25/2023 9:36pm
4959,Briar Patch,204 E. Rio Grande St.,546-9100 noon-2am,El Paso,TX,"(MW),(NH),(F),(OC)",1990,Bars,,,,4/25/2023 9:36pm
5031,Wrangler's Dance Hall & Saloon,2700 Albany,524-8622,Houston,TX,"(D),(CW),(E)",1990,Bars,,,,4/25/2023 9:36pm
4942,La Cage,1820 W. Mockingbird,"630-7071 books, videos, periodicals, live nude dancing",Dallas,TX,(*),1990,Erotica/Adult Books,,,,4/25/2023 9:36pm
5216,Harbor View,4 Gamble Norisdevei,"774-2651 overlooks the harbor, small intimate hotel, cont'l breakfast",Charlottte Amalie,VI,"(*),(MX),(MW)",1990,Accommodations,,,,4/25/2023 9:36pm
4784,Star Search,1264 Madison,"(adjacent to J-Wag's) 272-7827 10:30 am-10pm Mon-Sat, noon-7pm Sun",Memphis,TN,,1990,Bookstores/Retail Shops,,,,4/25/2023 9:36pm
4926,Wok,4006 Cedar Springs Rd.,528-0000 Chinese cuisine,Dallas,TX,"(MX),(MW)",1990,Restaurants & Cafes,,,,4/25/2023 9:36pm
4918,"Wave, The",4025 Maple Ave,559-4360 patio,Dallas,TX,"(D),(LV),(OC),(SW)",1990,Bars,,,,4/25/2023 9:36pm
5451,"Plantation, The",210 Broad St.,"342-9162 5pm-3am Mon/Tues, 1pm-3am Wed-Sun",Charleston,WV,"(*),(D),(S),(F),(V)",1990,Bars,,,,4/25/2023 9:36pm
5535,Phoenix,235 S. 2nd St.,"278-9727 1pm-2am Sun-Thurs, til 2:30am Fri & Sat",Milwaukee,WI,"(D),(V)",1990,Bars,,,,4/25/2023 9:36pm
