ID2,title,amenityfeatures,description,streetaddress,unclear_address,city,state,type,unclear type or question,notes,Year,Last Modified
2621,The Green Door ,,674-4337,2610 W. Farmington Rd.,,Peoria,IL,Erotica,,,1996,4/25/2023 9:20pm
3910,Fantasy for Adults Only,,543-7510,2611 Brooks Ave.,,Missoula,MT,Erotica,,location from previous entry's description,1996,4/25/2023 9:20pm
5728,Lesbian/Gay Welcome Wagon,,"979-0017, community info for new arrivals",2612 Bell St.,,Dallas,TX,Info Lines & Services,,,1996,4/25/2023 9:20pm
2146,D.T.'s ,"(M),(NH),(WC)",327-8204 2pm-2am,2612 Central Ave.,,St. Petersburg,FL,Bars,,,1996,4/25/2023 9:20pm
5765,Club Dallas ,"(*),(PC),(SW)",821-1990 24hrs,2616 Swiss ,,Dallas,TX,Men's Clubs,,,1996,4/25/2023 9:20pm
3844,Heidelhaus/Red Baron Casino ,(WC),"543-3200 6am-midnight, casino 24hrs, full bar",2620 Brooks,,Missoula,MT,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
269,Wildcat Books,,324-4243,2620 Chester,,Bakersfield,CA,Erotica,,,1996,4/25/2023 9:20pm
4860,Troubadour ,"(MW),(D),(S),(WC)",(main entrance via bk parking lot) 788-4379 9pm-2:30am,2622 Market St.,,Youngstown ,OH,Bars,,,1996,4/25/2023 9:20pm
113,Lambda Club ,,"264-1341 (AA#) noon, 6pm, 8pm",2622 N. 16th St.,,Phoenix,AZ,Info Lines & Services,,,1996,4/25/2023 9:20pm
3826,Club St. Louis ,"(*),(MO),(PC),(SW)",533-3666 24hrs,2625 Samuel Shepard Dr.,,St. Louis,MO,Men's Clubs,,,1996,4/25/2023 9:20pm
1593,Maxie's Café,"(MW),(D),(E)","574-1629 6pm-1am, til 2am Fri-Sat, clsd Mon",2627 Waterbury Rd.,,Waterbury,CT,Bars,,,1996,4/25/2023 9:20pm
5055,Lola's ,"(MW),(NH),(S)","749-1563 4pm-2am, from 2pm wknds",2630 E. 15th ,,Tulsa,OK,Bars,,,1996,4/25/2023 9:20pm
2955,The Big Easy Guest House,,"943-3717, B&B, 8 blocks from French Quarter",2633 Dauphine St.,,New Orleans,LA,Accommodations,,,1996,4/25/2023 9:20pm
1825,Clubhouse II,"(V),(PC)",566-6750 24hrs ,2650 E. Oakland Park Blvd.,,Fort Lauderdale,FL,Men's Clubs,,,1996,4/25/2023 9:20pm
2397,Bed & Breakfast in Manoa Valley,(GF),988-6333 spectacular views,2651 Terrace Dr.,,"Honolulu, Oahu",HI,Accommodations,,,1996,4/25/2023 9:20pm
1240,Hyde Park Suites,"(GF),(IGTA)","771-0200/(800) 227-3608 Mediterranean-inspired 1- & 2-bdrm suites, gym, sundeck ",2655 Hyde St.,,San Francisco,CA,Accommodations,,,1996,4/25/2023 9:20pm
2209,Heartbreaker ,"(*),(MW),(D),(E),(K),(S),(V),(YC)",966-1590 10pm-5am,2677 Forrest Hill Blvd.,,West Palm Beach,FL,Bars,,,1996,4/25/2023 9:20pm
4386,Malibu Studios Hotel ,(GF),222-2954/ (800) 647-2227,2688 Broadway ,,N.Y.C. - Uptown,NY,Accommodations,,,1996,4/25/2023 9:20pm
1405,The Yard ,"(MW),(D),(WC)","443-1987 4pm-2am, from 2pm wknds",2690 28th St. #C,,Boulder,CO,Bars,,,1996,4/25/2023 9:20pm
651,J.J.'s Pub,"(M),(NH)",837-7443 10am-2am,2692 S. La Cienega ,,Los Angeles,CA,Bars,,,1996,4/25/2023 9:20pm
1658,Kalorama Guest House at Woodley Park ,"(GF),(IGTA)",328-0860 a cozy home away from home at a very moderate rate,2700 Cathedral Ave. NW,,Washington,DC,Accommodations,,,1996,4/25/2023 9:20pm
5797,Kingscross,"(M),(D),(A),(MRC),(S),(18+)","531-3986 9pm-2am, til 3am Sat",2701 E. Lancaster ,,Fort Worth,TX,Bars,,,1996,4/25/2023 9:20pm
5725,Gay/Lesbian Community Center,(WC),"528-9254 9am-9pm, 10am-6pm Sat, from noon Sun, info, referrals & credit union",2701 Reagan ,,Dallas,TX,Info Lines & Services,,,1996,4/25/2023 9:20pm
4690,The Firehouse on Vine,(WC),"961-1223 11:30am-9:30pm, til 10:30pm Fri-Sat, clsd Sun, bistro food, veggie; also full bar",2701 Vine St.,,Cincinnati ,OH,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
3830,The Adult Shop,,245-4293,2702 Minnesota Ave.,,Billings,MT,Erotica,,,1996,4/25/2023 9:20pm
5853,Ninfa's,(*),"228-1175 11am-10pm, Mexican",2704 Navigation,,Houston,TX,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
6290,The Gold Ball Tavern,"(MW),(NH),(F),(WC)",572-4820 10am-2am,2708 6th Ave.,,Tacoma,WA,Bars,,,1996,4/25/2023 9:20pm
3831,Studio One Adult Theater,,259-0051,2709 Montana Ave.,,Billings,MT,Erotica,,,1996,4/25/2023 9:20pm
1867,Otherside of the Rainbow,(WC),"389-5515 11am-7pm, til 5pm wknd",2709 Park St.,,Jacksonville,FL,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
245,Silver Dollar,"(W),(D),(BW),(WC)","663-9886 4pm-1am, clsd Sun",2710 Asher Ave.,,Little Rock,AR,Bars,,,1996,4/25/2023 9:20pm
6429,AfterWords Bookstore & Expresso Bar,(WC),"963-9089 10am-10pm, til 11pm Fri-Sat, noon-6pm Sun, lesbigay",2710 N. Murray ,,Milwaukee,WI,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
5652,Italian Delight,"(BW),(WC)","372-5444 lunch & dinner, gay dinner club 3rd Th",2710 W. 10th ,,Amarillo,TX,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
1864,Park Place Lounge,"(M),(NH),(WC)",389-6616 noon-2am,2712 Park St.,,Jacksonville,FL,Bars,,,1996,4/25/2023 9:20pm
306,Pacific Center,,"548-8283, 10am-10pm, noon-10pm Sat, 6pm-9pm Sun, support groups & counseling ",2712 Telegraph Ave.,,Berkeley,CA,Info Lines & Services,,,1996,6/9/2023 1:27pm
5816,Bacchus II,"(*),(W),(D),(E),(S)","523-3396 4pm-2am, from 2pm Sun",2715 Waughcrest ,,Houston,TX,Bars,,,1996,4/25/2023 9:20pm
5689,Europa Books,,"476-0423, open 9am, from 10am Sat, from noon Sun, books & magazines, some lesbigay titles",2716 Guadalupe ,,Austin,TX,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
3829,Barjon's ,,"252-4398, 9:30am-5:30pm, clsd Sun ",2718 3rd Ave. N.,,Billings,MT,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4556,Lupie's Café,,374-1232,2718 Monroe Rd.,,Charlotte,NC,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
846,Jammin' Jo's ,"(MW),(D),(E)",457-7888 4pm-2am; also brunch from 10am Sun ,2721 Broadway ,,Sacramento,CA,Bars,,,1996,4/25/2023 9:20pm
5727,Lambda AA,,"522-6259, noon, 6pm, 8pm daily",2727 Oaklawn ,,Dallas,TX,Info Lines & Services,,,1996,4/25/2023 9:20pm
2126,Bourbon St. Cabaret & Café,"(*),(MW),(E),(WC)",335-8608 4pm-2am ,2727 SE Morningside Blvd.,,Port St. Lucie,FL,Bars,,,1996,4/25/2023 9:20pm
21,The Downtown Bookstore,,328-5525,2731 8th Ave. N.,,Birmingham,AL,Erotica,,,1996,4/25/2023 9:20pm
3582,Drift-Woods Cottages,(W),Fennville  857-2586 year round retreat w/ 1 & 2-bdrm cottages,2731 Lakeshore Dr.,,Saugatuck,MI,Accommodations,,,1996,6/9/2023 1:28pm
1673,The Delta Elite Social Club,,529-0626,2734 10th St. NE,,Washington,DC,Bars,,,1996,4/25/2023 9:20pm
5103,Lincoln Lodge ,(GF),994-5007/ (800) 866-9925 spacious units w/ spectacular views of the Pacific Ocean & 7.5 miles of walking beach,2735 NW Inlet ,,Lincoln City,OR,Accommodations,,,1996,4/25/2023 9:20pm
5273,Monroeville News ,,"372-5477, 24hrs",2735 Stroschein Rd.,,Monroeville,PA,Erotica,,,1996,4/25/2023 9:20pm
5694,"David Pearson Travel, Inc.",(IGTA),482-8197/ (800) 541-8583,2737 Exposition Blvd.,,Austin,TX,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
4414,Middle Earth Hotline,,"679-1111, 24hrs, crisis & referral counseling",2740 Martin Ave.,,Bellmore,NY,Info Lines & Services,,,1996,6/9/2023 1:29pm
841,Northall Gay AA,,"454-1100, 8pm daily ",2741 34th St.,,Sacramento,CA,Info Lines & Services,,,1996,4/25/2023 9:20pm
1106,Eichelbergers ,"(*),(MW),(E)","863-4177 4pm-2am; also restaurant, gourmet Californian, some veggie",2742 17th St. ,,San Francisco,CA,Bars,,,1996,4/25/2023 9:20pm
1419,Hour Glass Lounge ,"(W),(NH)",471-2104 10am-2am,2748 Airport Rd.,,Colorado Springs,CO,Bars,,,1996,4/25/2023 9:20pm
5242,Fillmore News ,,833-2667 ,2757 W. 12th ,,Erie,PA,Erotica,,,1996,4/25/2023 9:20pm
2378,Royal Lahaina Resort ,"(GF),(SW)","661-3611/ (800) 447-6925, full-service resort set along 27 lush, tropical acres of Ka'anapali ",2780 Kekaa Dr.,,"Lahaina, Maui",HI,Accommodations,,,1996,4/25/2023 9:20pm
4732,The Inn on Coventry ,(WC),"Cleveland Hts. 371-1811 7am-9pm, 9am-3pm Sun, homestyle cooking; also full bar",2785 Euclid Heights Blvd.,,Cleveland,OH,Restaurants & Cafes,,,1996,6/9/2023 1:30pm
421,Dizz's As Is,,"bar & patio open 5:30pm, seating at 6pm, clsd Mon, cont'l",2794 S. Coast Hwy.,,Laguna Beach,CA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
189,Tortuga Roja B&B,"(MW),(SW),(N),(IGTA)","577-6822/(800)467-6822 4 open acres of desert, hot tub",2800 E. River Rd.,,Tucson,AZ,Accommodations,,,1996,4/25/2023 9:20pm
5028,Bunk House,"(*),(M),(D),(CW),(L),(E),(S),(WC)","943-0843 1pm-2am; homestyle restaurant BuckBoard open 5pm-10pm, til 4am Fri-Sat",2800 NW 39th St. ,,Oklahoma City,OK,Bars,,,1996,4/25/2023 9:20pm
2141,Cape House ,(MW),"367-6971 charming, renovated Cape Cod house",2800 Pass-A-Grille Way,,St. Petersburg,FL,Accommodations,,,1996,4/25/2023 9:20pm
3660,RSVP Travel Productions,(IGTA),379-4697; also The Travel Company (612) 379-9000,2800 University Ave. SE,,Minneapolis,MN,Travel/Tour Operators,,,1996,6/9/2023 1:30pm
957,Update ,,299-4104 weekly,2801 4th Ave. ,,San Diego,CA,Publications,,,1996,4/25/2023 9:20pm
4618,Rainbow Travel,,571-9054/ (800) 633-9350 ,2801 Blue Ridge Rd.,,Raleigh ,NC,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
5035,Neon Moon,"(MW),(D),(CW)","947-3422 7pm-2am, from 3pm Sun, clsd Mon-Tue",2805 NW 36th St.,,Oklahoma City,OK,Bars,,,1996,4/25/2023 9:20pm
5635,Purple Onion,,"259-9229, 24hrs; also 2702 Dickerson Rd. location, 226-9192, 24hrs",2807 Nolansville Rd.,,Nashville,TN,Erotica,,,1996,4/25/2023 9:20pm
5034,Levi's,"(M),(D),(L),(WC)","947-5384 noon-2am, patio; also Dwayne's Custom Leather 9pm-2am Fri-Sat ",2807 NW 36th St.,,Oklahoma City,OK,Bars,,,1996,4/25/2023 9:20pm
603,Hyperion,"(*),(M),(D),(MRC),(S)","660-1503 11:30am-2am, til 4am Sat",2810 Hyperion Ave.,,Los Angeles,CA,Bars,,,1996,4/25/2023 9:20pm
6140,Brewski's ,"(GF),(NH),(F),(WC)",(enter off Wycuff St.) 479-9100 11am-2am,2810 Kitsap Wy. ,,Bremerton,WA,Bars,,,1996,6/9/2023 1:30pm
6101,Christopher's Restaurant & Lounge,"(*),(M),(NH),(WC)","358-6469 3pm-2am, from 11am Sun, patio ",2811 W. Cary St.,,Richmond,VA,Bars,,,1996,4/25/2023 9:20pm
6434,Trio Travel,(IGTA),384-8746/ (800) 417-4159,2812 W. Forest Home Ave.,,Milwaukee,WI,Travel/Tour Operators,,,1996,4/25/2023 9:20pm
2560,Male Hide Leathers,,"929-0069, clsd Mon",2816 N. Lincoln Ave.,,Chicago,IL,Erotica,,,1996,4/25/2023 9:20pm
5854,Ninos ,(WC),"522-5120 lunch & dinner, clsd Sun, Italian",2817 W. Dallas,,Houston,TX,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
5830,Jo's Outpost,"(M),(NH),(WC)",520-8446 11am-2am,2818 Richmond ,,Houston,TX,Bars,,,1996,4/25/2023 9:20pm
2847,Freedom Café,,"686-3553, 11am-10pm, noon-6pm Sun, clsd Mon",2819 E. Central ,,Wichita,KS,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2851,Visions & Dreams ,,"942-6333, 10am-8pm, noon-6pm Sun, lesbigay bookstore ",2819 E. Central ,,Wichita,KS,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
2902,Arcade Adult Bookstore ,,637-8388,2822 7th St. ,,Louisville,KY,Erotica,,,1996,4/25/2023 9:20pm
2844,R&R Brass Rail,"(MW),(D),(CW),(F),(S),(WC)",685-9890 noon-2am ,2828 E. 31st St. S.,,Wichita,KS,Bars,,,1996,4/25/2023 9:20pm
5151,Genoa ,(BW),"238-1464 clsd Sun, 7 course dinner, northern Italian",2832 SE Belmont ,,Portland,OR,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2840,B.S.A,"(MW),(NH)",262-1056 noon-2am,2835 S. George Washington Blvd.,,Wichita,KS,Bars,,,1996,4/25/2023 9:20pm
1783,Saint Sebastian Guest Suites,"(MO),(SW),(IGTA)",568-6161/(800) 425-8105 charming Bahamian style villa,2835 Terramar St. ,,Fort Lauderdale,FL,Accommodations,,,1996,4/25/2023 9:20pm
6121,Ambush ,"(M),(NH)","498-4301 5pm-2am, from 3pm Sun",2838 Virginia Beach Blvd.,,Virginia Beach,VA,Bars,,,1996,4/25/2023 9:20pm
3913,Paper Moon,,"454-1492, 10am-7pm, clsd Sun, cards & gifts",2841 Green Valley Pkwy.,,Las Vegas,NV,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
5123,Choices Pub,"(W),(D),(WC)",236-4321 4pm-1am,2845 SW Stark St.,,Portland,OR,Bars,,,1996,4/25/2023 9:20pm
1775,Club Caribbean Resort ,"(MW),(D),(F),(SW)",565-0402 51 units on 3 acres; 2 bars; 1 restaurant ,2851 N. Federal Hwy.,,Fort Lauderdale,FL,Accommodations,,,1996,4/25/2023 9:20pm
1788,Club Caribbean Resort ,"(*),(M),(D),(F),(SW)","562-0402 2 bars, largest T-dance in S. Florida; also restaurant",2851 N. Federal Hwy.,,Fort Lauderdale,FL,Bars,,,1996,4/25/2023 9:20pm
1823,The Scoop Magazine ,,"565-8924, weekly",2851 N. Federal Hwy.,,Fort Lauderdale,FL,Publications,,,1996,4/25/2023 9:20pm
2427,Island Lifestyle Magazine,,"737-6400, monthly ",2851-A Kihei Pl.,,"Honolulu, Oahu",HI,Publications,,,1996,4/25/2023 9:20pm
6386,Going Places,,"233-1920, travel-oriented books",2860 University Ave.,,Madison,WI,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
5585,Amnesia ,"(MW),(D),(A),(V),(SW),(WC)","454-1366 8pm-3am, dinner nightly, patio",2866 Poplar ,,Memphis,TN,Bars,,,1996,4/25/2023 9:20pm
1549,The Sanctuary ,"(M),(D),(V),(YC),(WC)","724-1277 8pm-1am, til 2am Fri-Sat, clsd Mon-Tue",2880 Main St. ,,Hartford,CT,Bars,,,1996,4/25/2023 9:20pm
87,Billies B&B & Hostel ,,"479-2034 B&B private home, hostel & 6 campsites",2895 Mack Rd.,,Fairbanks,AK,Accommodations,,,1996,4/25/2023 9:20pm
6122,Danny's Supper Club,"(M),(D),(F),(WC)","428-4016 5pm-2am, clsd Mon",2901 Baltic Ave.,,Virginia Beach,VA,Bars,,,1996,4/25/2023 9:20pm
1782,The Royal Palms Resort ,"(MO),(SW),(IGTA)",564-6444/(800) 237-7256 2 blks from beach,2901 Terramar St.,,Fort Lauderdale,FL,Accommodations,,,1996,4/25/2023 9:20pm
4722,Ohio City Oasis ,"(M),(CW),(L)","574-2203 8am-2:30am, from noon Sun",2903 W. 29th St.,,Cleveland,OH,Bars,,,1996,4/25/2023 9:20pm
608,Silverlake Lounge,"(M),(NH),(MRC-L),(S)",663-99636 10am-2am,2906 Sunset Blvd.,,Los Angeles,CA,Bars,,,1996,4/25/2023 9:20pm
5885,P.B.D.'s,"(M),(NH),(WC)","(at Daffodil) 682-8019 8pm-2am, patio",2908 N. Ware Rd.,,McAllen,TX,Bars,,,1996,5/13/2023 10:18pm
5182,Leatherworks ,,"234-2697, noon-6pm Tue-Sat",2908 SW Belmont St.,,Portland,OR,Erotica,,,1996,4/25/2023 9:20pm
1659,The Little White House ,"(MW),(IGTA)",583-4074 colonial revival-style mansion B&B ,2909 Pennsylvania Ave. SE,,Washington,DC,Accommodations,,,1996,4/25/2023 9:20pm
5562,New Beginnings ,"(*),(M),(D),(S),(WC)","282-4446 9pm-2am, 8pm-3am Fri-Sat, clsd Mon, patio; also full restaurant",2910 N. Bristol Hwy.,,Johnson City,TN,Bars,,,1996,4/25/2023 9:20pm
446,Floyd's ,"(*),(MW),(D),(CW)","(entrance on Glayds St.) 433-9251 6pm-2am, from 2pm Sun, clsd Mon",2913 E. Anaheim St.,,Long Beach,CA,Bars,,,1996,6/9/2023 1:30pm
5157,Starky's,"(*),(MW),(NH),(WC)",230-7980 lunch & dinner; also full bar til 2:30am,2913 SE Stark St.,,Portland,OR,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
3802,Merlies ,"(M),(CW),(S)","664-1066 6am-1:30am, clsd Sun",2917 S. Jefferson ,,St. Louis,MO,Bars,,,1996,4/25/2023 9:20pm
2772,Kingman House,"(MW),(WC)","279-7312 turn-of-the-century B&B, full brkfst ",2920 Kingman Blvd.,,Des Moines,IA,Accommodations,,,1996,4/25/2023 9:20pm
1990,Club 21 ,"(MW),(D),(MRC),(WC)",458-0021 9pm-6am Wed-Sat,2920 SW 30th Ave.,,Miami,FL,Bars,,,1996,4/25/2023 9:20pm
1787,Club 21 ,"(M),(D),(S)",458-0021 opens 9pm,2920 SW 30th Ave. ,,Fort Lauderdale,FL,Bars,,,1996,4/25/2023 9:20pm
1849,Club 21 ,"(MW),(D),(S),(WC)","Pembroke Park 458-0024 9pm-6am Wed-Sun, from 4pm Fri",2920 SW 30th Ave.,,Hallandale,FL,Bars,,,1996,6/9/2023 1:34pm
195,Stonewall Eagle,"(M),(D),(WC)","624-8805 noon-1am, patio",2921 1st Ave.,,Tucson,AZ,Bars,,,1996,4/25/2023 9:20pm
156,Fantasyland ,"(MO),(PC)",267-7898 24hrs,2922 E. Van Buren ,,Phoenix,AZ,Men's Clubs,,,1996,4/25/2023 9:20pm
5845,Venture-N,"(M),(NH),(L)",522-0000 noon-2am,2923 S. Main,,Houston,TX,Bars,,,1996,4/25/2023 9:20pm
945,Moose Leather,,"297-6935 noon-10pm, clsd Sun-Mon",2923 Upas St. ,,San Diego,CA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
170,Zorba's Adult Book Shop,,,2924 N. Scottsdale Rd.,,Scottsdale,AZ,Erotica,,,1996,4/25/2023 9:20pm
1177,Theatre Rhinoceros ,(*),861-5079 lesbigay theater ,2926 16th St.,,San Francisco,CA,Info Lines & Services,,,1996,4/25/2023 9:20pm
5159,Inner City Hot Springs,(GF),"238-4010 10am-11pm, 1pm-10pm Sun, wellness center, resv. req'd",2927 NE Everett St.,,Portland,OR,Gyms & Health Clubs,,,1996,4/25/2023 9:20pm
1862,The Metro ,"(MW),(NH),(D),(S),(WC)","388-7192 4pm-2am, til 3am Fri-Sat, clsd Mon, patio",2929 Plum St. ,,Jacksonville,FL,Bars,,,1996,4/25/2023 9:20pm
105,Kings Inn Best Western ,"(GF),(SW)",753-6101/(800)528-1234,2930 E. Andy Devine,,Kingman,AZ,Accommodations,,,1996,4/25/2023 9:20pm
6107,Biff's Carytown Book Store ,(WC),"359-4831 10am-7pm, til 6pm Sun",2930 W. Cary St.,,Richmond,VA,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
6148,Orion at Twilight/Highlights ,,"98201 303-8624 metaphysical, pagan; also publishes newsletter",2934-B Colby Ave.,,Everett,WA,Bookstores/Retail Shops,,,1996,6/9/2023 1:36pm
1496,Midtowne Spa,(PC),458-8902 24hrs,2935 Zuni St.,,Denver,CO,Men's Clubs,,,1996,4/25/2023 9:20pm
459,Madame JoJo,"(*),(MW),(BW)","439-3672 5pm-11pm, clsd Sun-Mon ",2941 Broadway ,,Long Beach,CA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2134,New York Rick's ,"(MW),(D),(E),(WC)","355-1404 noon-4am, lounge from 3pm, Italian ",2941 N. Tamiami ,,Sarasota,FL,Bars,,,1996,4/25/2023 9:20pm
5104,Over the Waves,(E),"994-3877 8am-10pm, lounge open til 2am",2945 NW Jetty Ave.,,Lincoln City,OR,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
5602,Cherokee Adult Book Store ,,"744-7494, 24hrs",2947 Lamar,,Memphis,TN,Erotica,,,1996,4/25/2023 9:20pm
1863,My Little Dude/Jo's Place,"(W),(D),(S)",388-9503 4pm-2am,2952 Roosevelt Blvd.,,Jacksonville,FL,Bars,,,1996,4/25/2023 9:20pm
1481,Tattered Cover Book Store,,"322-7727/(800) 833-9327, 9:30am-9pm, 10am-6pm Sun",2955 E. 1st Ave. ,,Denver,CO,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4637,Gay/Lesbian AA & AL-Anon,,(St. Anne Episc. Church) 725-9338 (AA#) 7:30 pm Fri,2960 Fairlawn Dr.,,Winston-Salem,NC,Info Lines & Services,,,1996,6/9/2023 1:36pm
3499,Club Gold Coast,"(*),(M),(D),(S),(WC)",366-6135 7pm-2am,2971 E. 7-Mile Rd.,,Detroit,MI,Bars,,,1996,4/25/2023 9:20pm
1463,Reflex,"(GF),(D),(A)",292-5351 clsd Sun-Tue,2975 Fox ,,Denver,CO,Bars,,,1996,4/25/2023 9:20pm
1460,Paradise Garage ,"(*),(MW),(D),(E),(YC)",292-5671 9pm-2am Wed-Sun,2975 Fox St.,,Denver,CO,Bars,,,1996,4/25/2023 9:20pm
1999,Club Miami ,"(*),(SW),(PC)",448-2214 24hrs ,2991 Coral Wy.,,Miami,FL,Men's Clubs,,,1996,4/25/2023 9:20pm
5763,Dallas Voice,,"754-8710, wkly",3000 Carlisle Ste. 200,,Dallas,TX,Publications,,,1996,4/25/2023 9:20pm
3656,Borders Bookshop,,"(Calhoun Square) 825-0336, 10am-10pm, noon-6pm Sun",3001 Hennepin S.,,Minneapolis,MN,Bookstores/Retail Shops,,,1996,6/9/2023 1:36pm
2211,Antonio's South ,"(*),(BW)","Palm Springs 965-0707 dinner, clsd Mon, southern Italian",3001 S. Congress Ave.,,West Palm Beach,FL,Restaurants & Cafes,,,1996,6/9/2023 1:37pm
1779,La Cada del Mar,"(MW),(SW),(IGTA)",467-2037/(800) 739-0009 exclusively gay & lesbian home providing a non-cruisy atmosphere,3003 Granada St. ,,Fort Lauderdale,FL,"Accommodations,Cruising Areas",,,1996,5/13/2023 9:34pm
930,Big Kitchen,,"234-5789, 6am-2pm",3003 Grape St.,,San Diego,CA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
2178,Howard Avenue Station,"(*),(M),(D)",254-7194 8pm-3am ,3003 N. Howard Ave.,,Tampa,FL,Bars,,,1996,4/25/2023 9:20pm
2309,Foxes Cinema ,,689-2211,3009 Victory Dr.,,Columbus,GA,Erotica,,,1996,4/25/2023 9:20pm
5794,Ashburns ,"(M),(NH),(BW),(BYOB),(WC)",534-6630 4pm-2am,3012 E. Rosedale,,Fort Worth,TX,Bars,,,1996,4/25/2023 9:20pm
1446,Colfax Mining Co. ,"(MW),(D)",321-6627 10am-2am ,3014 E. Colfax Ave.,,Denver,CO,Bars,,,1996,4/25/2023 9:20pm
5750,Throckmorton Mining Co.,"(*),(M),(L)","521-4205 1pm-2am, Wed-Sun Beer Bust",3014 Throckmorton ,,Dallas,TX,Bars,,,1996,4/25/2023 9:20pm
5732,Melrose Hotel ,(GF),521-5151/ (800) 635-7673 4 star restaurant on premises,3015 Oaklawn Ave.,,Dallas,TX,Accommodations,,,1996,4/25/2023 9:20pm
4752,Laws Leather Shop,,961-0939,3016 Chatham Ave.,,Cleveland,OH,Erotica,,,1996,4/25/2023 9:20pm
2444,Road Less Traveled Book & Gift Shop,,"384-5075/ (800) 816-7623 call for hours, lesbigay",3017 W. State St.,,Boise,ID,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
5520,Zippers,"(MW),(D),(S),(YC),(PC),(WC)","679-3289 9pm-2am Wed-Th & Sat, til 6am Fri",3027 E. Palemetto St.,,Florence,SC,Bars,,,1996,4/25/2023 9:20pm
2636,New Dimensions,"(M),(D)","753-9268 10pm-3am Wed & Sun, 8pm-3am Th-Sat, beer garden",3036 Peoria Rd.,,Springfield,IL,Bars,,,1996,4/25/2023 9:20pm
1786,Bushes,"(*),(M),(NH),(E)",561-1724 9pm-2am,3038 N. Federal Hwy.,,Fort Lauderdale,FL,Bars,,,1996,4/25/2023 9:20pm
2533,Dram Shop,"(GF),(NH)",525-9885 7am-2am,3040 N. Broadway ,,Chicago,IL,Bars,,,1996,4/25/2023 9:20pm
914,Eagle,,295-8072,3040 N. Park Wy.,,San Diego,CA,Bars,,,1996,4/25/2023 9:20pm
2906,Hawley Cooke Books,,456-6660,3042 Bardstown Rd.,,Louisville,KY,Bookstores/Retail Shops,,address from previous entry's description,1996,4/25/2023 9:20pm
2573,Legacy ,"(*),(M),(NH)","588-9405 8pm-4am, til 5am Sat",3042 W. Irving Park Rd.,,Chicago,IL,Bars,,,1996,4/25/2023 9:20pm
1797,I-beam ,"(M),(D),(V)",561-2424 4pm-2am,3045 N. Federal Hwy.,,Fort Lauderdale,FL,Bars,,,1996,4/25/2023 9:20pm
1817,Fallen Angel ,,"563-5230, opens 11am, leather, cards, toys, etc.",3045 N. Federal Hwy.,,Fort Lauderdale,FL,Bookstores/Retail Shops,,,1996,4/25/2023 9:20pm
4005,Video Emporium ,,361-9440 ,3049 Rte. 10,,Denville,NJ,Erotica,,,1996,4/25/2023 9:20pm
5957,Camppers ,"(GF),(NH),(F),(WC)",394-8556 3pm-1am,3050 Grant,,Ogden,UT,Bars,,,1996,4/25/2023 9:20pm
2206,Dakota Lounge ,"(M),(NH)",863-5863 9am-11pm,3051 Broadway ,,West Palm Beach,FL,Bars,,,1996,4/25/2023 9:20pm
6380,Geraldine's ,"(MW),(D)",241-9335 4pm-2am,3052 E. Washington Ave.,,Madison,WI,Bars,,,1996,4/25/2023 9:20pm
4429,Econo Lodge - MacArthur Airport ,(GF),588-6800/ (800) 553-2666,3055 Veterans Memorial Hwy.,,Ronkonkoma,NY,Accommodations,,,1996,6/9/2023 1:38pm
2493,Nightlines ,,"871-7610, weekly",3059 N. Southport,,Chicago,IL,Publications,,,1996,4/25/2023 9:20pm
2494,Outlines ,,"871-7610, monthly",3059 N. Southport ,,Chicago,IL,Publications,,,1996,4/25/2023 9:20pm
4712,New Visions Videos,,(910) 788-0020,3061 Kennersville Rd.,,Winston-Salem,NC,Erotica,,location from previous entry's description,1996,4/25/2023 9:20pm
1188,Pancho Villa ,"(*),(WC)","864-8840 11am-10pm, best 'Mission-style' burritos in city, some veggie; also ",3071 16th St.,,San Francisco,CA,Restaurants & Cafes,,,1996,4/25/2023 9:20pm
