"title","amenityfeatures","description","streetaddress","type","city","state","unclear_address","notes","Year","full.address","lat","lon","geoAddress","status","ID"
"Black Gay Consciousness Raising","","933-2136, 7:30pm 3rd Mon","","Info Lines & Services","Milwaukee","WI","checked","",1997,", Milwaukee, WI",43.038903,-87.906474,"unclear_coded_by_hand","General Coordinates Used","1997-WI-5490"
"Black Jack Bears","","P.O. Box 29307, 892106, 225-4513","","Info Lines & Services","Las Vegas","NV","checked","",1997,", Las Vegas, NV",36.171563,NA,"unclear_coded_by_hand","General Coordinates Used","1997-NV-5491"
"Black Sand Beach","Cruisy Area","off Lookout Rd.","","Cruising Areas","Sausalito","CA","checked","",1997,", Sausalito, CA",37.82433,-122.50869,"unclear_coded_by_hand","Found","1997-CA-5492"
"Black Stallion Inn","(MO),(L)","(see Castro section) 863-0131","","Accommodations","San Francisco","CA","checked","",1997,", San Francisco, CA",37.758749,-122.434549,"unclear_coded_by_hand","Found","1997-CA-5493"
"Blackbeard's Castle","(*),(GF),(SW),(F)","PO Box 6041, 00801, 776-1234/(800) 344-5771 atop Blackbeard's Hill","","Accommodations","St. Thomas","VI","checked","",1997,", St. Thomas, VI",18.34436,-64.925256,"unclear_coded_by_hand","Found","1997-VI-5494"
"Blacksmith Inn B&B","","PO Box 220, 839-9222 fireplaces","","Accommodations","Baileys Harbor","WI","checked","",1997,", Baileys Harbor, WI",45.064993,-87.124274,"unclear_coded_by_hand","General Coordinates Used","1997-WI-5495"
"Blackwater Creek area","Cruisy Area,(AYOR)","","","Cruising Areas","Lynchburg","VA","checked","",1997,", Lynchburg, VA",37.413754,-79.142246,"unclear_coded_by_hand","General Coordinates Used","1997-VA-5496"
"Bloomington Gay/Lesbian/Bisexual Switchboard","","855-5688, irregular volunteer hours, recorded info 24hrs","","Info Lines & Services","Bloomington","IN","checked","",1997,", Bloomington, IN",39.165325,-86.526386,"unclear_coded_by_hand","General Coordinates Used","1997-IN-5497"
"Blue Hills","Cruisy Area,(AYOR)","Wampatuck Rd. trails & parking lot","","Cruising Areas","Milton","MA","checked","",1997,", Milton, MA",42.214182,-71.093998,"unclear_coded_by_hand","Found","1997-MA-5498"
"Blue Ridge Lambda Press","","PO Box 237, 24002, 890-6612","","Publications","Roanoke","VA","checked","",1997,", Roanoke, VA",37.27097,-79.941427,"unclear_coded_by_hand","General Coordinates Used","1997-VA-5499"
"Boardwalk","Cruisy Area,(AYOR)","nr. Convention Hall","","Cruising Areas","Asbury Park","NJ","checked","",1997,", Asbury Park, NJ",40.223796,-73.998585,"unclear_coded_by_hand","Found","1997-NJ-5500"
"Boardwalk & beach","Cruisy Area,(AYOR)","in front of sighseeing tower & bandshell","","Cruising Areas","Daytona Beach","FL","checked","",1997,", Daytona Beach, FL",29.224086,-81.00469,"unclear_coded_by_hand","Found","1997-FL-5501"
"Boatel","(MW),(SW)","Pine/Dunes Yacht Club, Harbor Walk, 11782, 597-6448","","Accommodations","Fire Island","NY","checked","",1997,", Fire Island, NY",40.663806,-73.069881,"unclear_coded_by_hand","Found","1997-NY-5502"
"Bob Leech Autorental","","(800) 325-1240, see ad in this section","","Travel/Tour Operators","San Francisco","CA","checked","",1997,", San Francisco, CA",37.77493,-122.419415,"unclear_coded_by_hand","General Coordinates Used","1997-CA-5503"
"Bob Leech Autorental","","(800) 635-1240, see ad in San Francisco section","","Travel/Tour Operators","Los Angeles","CA","checked","",1997,", Los Angeles, CA",34.052234,-118.243685,"unclear_coded_by_hand","General Coordinates Used","1997-CA-5504"
"Bob Leech Autorental","","(800) 325-1240, see ad in this section","","Travel/Tour Operators","San Francisco","CA","checked","",1997,", San Francisco, CA",37.77493,-122.419415,"unclear_coded_by_hand","General Coordinates Used","1997-CA-5505"
"Boccacio","(*),(MW),(D)","Muñoz Rivera, Hato Rey (across from Fire Dept) on dead end st.","","Bars","San Juan","PR","checked","",1997,", San Juan, PR",18.416826,-66.056623,"unclear_coded_by_hand","Found","1997-PR-5506"
"Boeckling Boat Deck","Cruisy Area,(AYOR)","","","Cruising Areas","Sandusky","OH","checked","",1997,", Sandusky, OH",41.456175,-82.711682,"unclear_coded_by_hand","General Coordinates Used","1997-OH-5507"
"Boom Boom Room","(*),(MW),(D),(E),(S),(V),(YC),(WC)","(at the Coast Inn) 494-7588 10am-2am","","Bars","Laguna Beach","CA","checked","same address as 399",1997,", Laguna Beach, CA",33.531573,-117.774944,"unclear_coded_by_hand","Found","1997-CA-5508"
"Boston Park","Cruisy Area,(AYOR)","on Herman Hill","","Cruising Areas","Wichita","KS","checked","",1997,", Wichita, KS",37.667799,-97.261472,"unclear_coded_by_hand","Found","1997-KS-5509"
"Boulder Beach","Cruisy Area,(AYOR)","Lake Mead","","Cruising Areas","Las Vegas","NV","checked","",1997,", Las Vegas, NV",35.989565,-115.139108,"unclear_coded_by_hand","Found","1997-NV-5510"
"Boulder Blue Steel","(*),(GF),(D),(WC)","Aspen Plaza, 786-8860 7pm-2am, closed Mon","","Bars","Boulder","CO","checked","",1997,", Boulder, CO",40.014986,-105.270546,"unclear_coded_by_hand","General Coordinates Used","1997-CO-5511"
"Boulder Hot Springs Hotel & Retreat","(*),(GF),(F),(WC)","PO Box 930, 59632, 225-4339 irregular hours, spirituality/recovery, call for info","","Accommodations","Boulder","MT","checked","",1997,", Boulder, MT",46.199742,-112.095301,"unclear_coded_by_hand","Found","1997-MT-5512"
"Bourbon Orleans Hotel","(*),(GF)","Bourbon & Orleans, 523-2222/(800) 521-5338","","Accommodations","New Orleans","LA","checked","",1997,", New Orleans, LA",29.951066,-90.071532,"unclear_coded_by_hand","General Coordinates Used","1997-LA-5513"
"BQ Workout","","(in the Broadway Market), 860-3070 6am-11pm, 9am-7pm Sun","","Gyms & Health Clubs","Seattle","WA","checked","",1997,", Seattle, WA",47.605479,-122.321382,"unclear_coded_by_hand","Found","1997-WA-5514"
"Bradstan Country Hotel","(GF)","P.O. Box 312, White Lake, 12786, (914) 583-4114 also piano bar & cabaret, 9pm-1am Fri-Sun","","Accommodations","Catskill Mtns","NY","checked","",1997,", Catskill Mtns, NY",41.570028,-74.871549,"unclear_coded_by_hand","Found","1997-NY-5515"
"Brady's Run Park","Cruisy Area,(AYOR)","","","Cruising Areas","Rochester","PA","checked","",1997,", Rochester, PA",40.731514,-80.337064,"unclear_coded_by_hand","Found","1997-PA-5516"
"Brandywine Park","Cruisy Area,(AYOR)","Footbridge & Woods","","Cruising Areas","Wilmington","DE","checked","",1997,", Wilmington, DE",39.758685,-75.552416,"unclear_coded_by_hand","Found","1997-DE-5517"
"Breathing Space","","PO Box 816, 03302","","Publications","Concord","NH","checked","",1997,", Concord, NH",44.280384,-71.687536,"unclear_coded_by_hand","General Coordinates Used","1997-NH-5518"
"Brentwood House","(M)","P.O. Box 40872, 70835-0872, 924-4989 100+ yr old B&B","","Accommodations","Baton Rouge","LA","checked","",1997,", Baton Rouge, LA",30.451468,-91.187147,"unclear_coded_by_hand","General Coordinates Used","1997-LA-5519"
"Brewers Hotel","(GF)","3315 Liberty Ave., 681-7991","","Accommodations","Pittsburgh","PA","checked","",1997,", Pittsburgh, PA",40.461495,-79.967803,"unclear_coded_by_hand","Found","1997-PA-5520"
"Bridgeport Confidential Connection","","394-6222, Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.","","Info Lines & Services","Bridgeport","CT","checked","",1997,", Bridgeport, CT",41.230698,-73.064036,"unclear_coded_by_hand","General Coordinates Used","1997-CT-5521"
"Bridgeport Country News","Cruisy Area,(AYOR)","Bost Post Rd. nr. Post Office","","Cruising Areas","Bridgeport","CT","checked","",1997,", Bridgeport, CT",41.230698,-73.064036,"unclear_coded_by_hand","General Coordinates Used","1997-CT-5522"
"Brig","(M),(D)","9pm-2:30am","","Bars","Portland","OR","checked","from above entry",1997,", Portland, OR",45.522386,-122.681828,"unclear_coded_by_hand","Found","1997-OR-5523"
"Broad St.","Cruisy Area,(AYOR)","nr. library","","Cruising Areas","Kingsport","TN","checked","",1997,", Kingsport, TN",36.549246,-82.558264,"unclear_coded_by_hand","General Coordinates Used","1997-TN-5524"
"Broadway","Cruisy Area,(AYOR)","Broadway nights","","Cruising Areas","Fargo","ND","checked","",1997,", Fargo, ND",46.901696,-96.787519,"unclear_coded_by_hand","General Coordinates Used","1997-ND-5525"
"Broadway","Cruisy Area,(AYOR)","uptown","","Cruising Areas","Columbus","GA","checked","",1997,", Columbus, GA",32.460976,-84.987709,"unclear_coded_by_hand","General Coordinates Used","1997-GA-5526"
"Brother to Brother","","PO Box 3182, 97208-3182, 277-2453/248-3030, 6:30pm 2nd & 4th Mon, social/political group for African-American gay & bisexual men","","Info Lines & Services","Portland","OR","checked","",1997,", Portland, OR",45.515232,-122.678385,"unclear_coded_by_hand","General Coordinates Used","1997-OR-5527"
"Brother to Brother","","PO Box 4681, 62708, support group for gay & bisexual men","","Info Lines & Services","Springfield","IL","checked","",1997,", Springfield, IL",39.781721,-89.650148,"unclear_coded_by_hand","General Coordinates Used","1997-IL-5528"
"Bryan Park","Cruisy Area,(AYOR)","James River Park, N. bank nr. S end of Meadow St.","","Cruising Areas","Richmond","VA","checked","",1997,", Richmond, VA",37.596023,-77.467256,"unclear_coded_by_hand","Found","1997-VA-5529"
"Bryan Park","Cruisy Area,(AYOR)","","","Cruising Areas","Richmond","VA","checked","",1997,", Richmond, VA",37.596023,-77.467256,"unclear_coded_by_hand","Found","1997-VA-5530"
"Bryant Park","(AYOR),Cruisy Area","","","Cruising Areas","Traverse City","MI","checked","",1997,", Traverse City, MI",44.766703,-85.595615,"unclear_coded_by_hand","Found","1997-MI-5531"
"Buckeye Rainbow Society for the Deaf","","PO Box 6253, 44101","","Info Lines & Services","Cleveland","OH","checked","",1997,", Cincinnati, OH",41.49932,-81.69436,"unclear_coded_by_hand","General Coordinates Used","1997-OH-5532"
"Buddhist Lesbians/Gays: Maitri Dorje","","(at Lesbian/Gay Community Center), 6pm 2nd Tue","","Spiritual Groups","New York City","NY","checked","",1997,", New York City, NY",40.740044,-74.007318,"unclear_coded_by_hand","Found","1997-NY-5533"
"Buddies","","PO Box 21201, 24018, 989-1579 monthly, entertainment & personals","","Publications","Roanoke","VA","checked","",1997,", Roanoke, VA",37.27097,-79.941427,"unclear_coded_by_hand","General Coordinates Used","1997-VA-5534"
"Bunche Beach","Cruisy Area,(AYOR)","John Morris Pkwy. south end of beach","","Cruising Areas","Fort Lauderdale","FL","checked","",1997,", Fort Lauderdale, FL",26.476275,-81.967304,"unclear_coded_by_hand","Found","1997-FL-5535"
"Bungay Jar B&B","(GF),(WC)","PO Box 15, Easton Valley Rd., 823-7775 balconies, saunas","","Accommodations","Franconia","NH","checked","",1997,", Franconia, NH",44.226175,-71.744165,"unclear_coded_by_hand","General Coordinates Used","1997-NH-5536"
"Burbank Park","Cruisy Area,(AYOR)","on Onota Lane","","Cruising Areas","Pittsfield","MA","checked","",1997,", Pittsfield, MA",42.463562,-73.274023,"unclear_coded_by_hand","Found","1997-MA-5537"
"Burrows Park","Cruisy Area,(AYOR)","","","Cruising Areas","Madison","WI","checked","",1997,", Madison, WI",43.102277,-89.366961,"unclear_coded_by_hand","Found","1997-WI-5538"
"Buttermilk Falls","Cruisy Area,(AYOR)","off Rte. 103 toward Rutland","","Cruising Areas","Ludlow","VT","checked","",1997,", Ludlow, VT",43.395906,-72.700652,"unclear_coded_by_hand","General Coordinates Used","1997-VT-5539"
"BWMT (Black & White Men Together)","","PO Box 101430, 15237, 444-4441","","Info Lines & Services","Pittsburgh","PA","checked","",1997,", Pittsburgh, PA",40.440625,-79.995886,"unclear_coded_by_hand","General Coordinates Used","1997-PA-5540"
"BWMT (Black/White Men Together)","","PO Box 603, 36101, 284-2421, social/support group","","Info Lines & Services","Montgomery","AL","checked","",1997,", Montgomery, AL",32.379223,-86.307737,"unclear_coded_by_hand","General Coordinates Used","1997-AL-5541"
"BWMT (Black/White Men Together)","","PO Box 5144, 44101, 371-4597","","Info Lines & Services","Cleveland","OH","checked","",1997,", Cincinnati, OH",41.49932,-81.69436,"unclear_coded_by_hand","General Coordinates Used","1997-OH-5542"
"By-pass btwn I-55 & US Hwy. 51","Cruisy Area,(AYOR)","south frontage Rd. of US Hwy. 84","","Cruising Areas","Brookhaven","MS","checked","",1997,", Brookhaven, MS",31.579059,-90.440651,"unclear_coded_by_hand","General Coordinates Used","1997-MS-5543"
"Byrd Park","Cruisy Area,(AYOR)","","","Cruising Areas","Richmond","VA","checked","",1997,", Richmond, VA",37.544727,-77.473065,"unclear_coded_by_hand","Found","1997-VA-5544"
"C 'n' N Liquor","","Aiea Shopping Ctr., Aiea, 487-2944","","Erotica","Aiea, Oahu","HI","checked","",1997,", Aiea, Oahu, HI",21.379079,-157.930254,"unclear_coded_by_hand","Found","1997-HI-5545"
"Cabrillo Beach","(AYOR),Cruisy Area","E. of wharf","","Cruising Areas","Santa Barbara","CA","checked","",1997,", Santa Barbara, CA",33.71101,-118.283293,"unclear_coded_by_hand","Found","1997-CA-5546"
"Cady Way","Cruisy Area,(AYOR)","street bordering Ward Memorial Park","","Cruising Areas","Winter Park","FL","checked","",1997,", Winter Park, FL",28.59375,-81.317328,"unclear_coded_by_hand","Found","1997-FL-5547"
"Cafe Amadeus","(*)","Calle San Sebastian, 722-8635","","Restaurants & Cafes","San Juan","PR","checked","",1997,", San Juan, PR",18.467321,-66.117344,"unclear_coded_by_hand","General Coordinates Used","1997-PR-5548"
"Cafe Chats","","431-2228, informal chat at local cafes for young queer men (25 & under)","","Info Lines & Services","San Francisco","CA","checked","",1997,", San Francisco, CA",37.77493,-122.419415,"unclear_coded_by_hand","General Coordinates Used","1997-CA-5549"
"Cafe Corbus","","(at the Muscle System) coffee bar & snacks","","Restaurants & Cafes","San Francisco","CA","checked","same address as 1325",1997,", San Francisco, CA",37.777249,-122.422384,"unclear_coded_by_hand","Found","1997-CA-5550"
"Cafe Escandalo","(MW),(D),(MRC-L)","4pm-2am, til 5am Fri & Sat, Tex/Mex restaurant","2122 P St","Bars","Washington","DC","checked","",1997,"2122 P St, Washington, DC",38.909407,-77.047609,"unclear_coded_by_hand","Found","1997-DC-5551"
"Cafe Lambda","(MW),(E)","(at the Lambda Center) 442-0185 8pm-midnight Fri","","Restaurants & Cafes","Sacramento","CA","checked","same address as 891",1997,", Sacramento, CA",38.576213,-121.479906,"unclear_coded_by_hand","Found","1997-CA-5552"
"Cafe Roma","","UCSD Price Carter #76, La Jolla, 450-2141, 7am-midnight","","Restaurants & Cafes","San Diego","CA","checked","",1997,", San Diego, CA",32.88006,-117.234013,"unclear_coded_by_hand","Found","1997-CA-5553"
"Cafe Sir Douglas","(MW)","(at Douglas Dunes resort), 857-1401 5pm-10pm, till 11pm Fri-Sat, clsd Tue-Wed, cont'l","","Restaurants & Cafes","Saugatuck","MI","checked","",1997,", Saugatuck, MI",42.637872,-86.210525,"unclear_coded_by_hand","Found","1997-MI-5554"
"Cafe Strada","(*),(WC)","corner of College & Bancroft, Berkeley, 843-5282 students, great patio & white bianca mochas","","Restaurants & Cafes","East Bay","CA","checked","",1997,", East Bay, CA",37.869146,-122.254859,"unclear_coded_by_hand","Found","1997-CA-5555"
"Callaway Gardens & Showers","Cruisy Area,(AYOR)","at Robin Lake Beach","","Cruising Areas","Columbus","GA","checked","",1997,", Columbus, GA",32.845472,-84.848281,"unclear_coded_by_hand","Found","1997-GA-5556"
"Camelback Business & Professional Assoc.","","PO Box 2097, 85001, 225-8444","","Info Lines & Services","Phoenix","AZ","checked","",1997,", Phoenix, AZ",33.538652,-112.185987,"unclear_coded_by_hand","General Coordinates Used","1997-AZ-5557"
"Camelot Travel & Tours","","PO Box 3874, 16508, 835-3434","","Travel/Tour Operators","Erie","PA","checked","",1997,", Erie, PA",42.143969,-80.138189,"unclear_coded_by_hand","General Coordinates Used","1997-PA-5558"
"Cameron Park","Cruisy Area,(AYOR)","","","Cruising Areas","Waco","TX","checked","",1997,", Waco, TX",31.583658,-97.156257,"unclear_coded_by_hand","Found","1997-TX-5559"
"Camp It","(MW)","Rte. 6635 118th Ave., Fernville, 543-4335 seasonal","","Accommodations","Saugatuck","MI","checked","",1997,", Saugatuck, MI",42.655025,-86.201982,"unclear_coded_by_hand","General Coordinates Used","1997-MI-5560"
"Camp Kula - Maui B&B","(*),(MW),(WC)","P.O. Box 111, Kula, 96790, 878-2528 on the slopes of Mt. Haleakala, HIV+ welcome","","Info Lines & Services","Lahaina, Maui","HI","checked","",1997,", Lahaina, Maui, HI",20.878333,-156.6825,"unclear_coded_by_hand","General Coordinates Used","1997-HI-5561"
"Candlelight Motel","(GF),(SW),(IGTA)","Rte. 7A PO Box 97, 05250, 375-6647/(800) 348-5294","","Accommodations","Arlington","VT","checked","",1997,", Arlington, VT",43.066533,-73.157405,"unclear_coded_by_hand","General Coordinates Used","1997-VT-5562"
"Cannon Beach","Cruisy Area,(AYOR)","10 mi. S. summers only","","Cruising Areas","Seaside","OR","checked","",1997,", Seaside, OR",45.891774,-123.961527,"unclear_coded_by_hand","Found","1997-OR-5563"
"Canova Beach","Cruisy Area,(AYOR)","","","Cruising Areas","Melbourne","FL","checked","",1997,", Melbourne, FL",28.138409,-80.580189,"unclear_coded_by_hand","Found","1997-FL-5564"
"Cape Air","(IGTA)","Barnstable Municipal Airport, 771-6944/(800) 352-0714","","Travel/Tour Operators","Provincetown","MA","checked","",1997,", Provincetown, MA",41.66467,-70.276821,"unclear_coded_by_hand","Found","1997-MA-5565"
"Cape Henlopen","Cruisy Area,(AYOR)","","","Cruising Areas","Rehoboth Beach","DE","checked","",1997,", Rehoboth Beach, DE",38.782142,-75.103253,"unclear_coded_by_hand","General Coordinates Used","1997-DE-5566"
"Capitol Hill Travel","(IGTA)","Broadway Market 2nd Flr., 726-8996/(800) 726-8996","","Travel/Tour Operators","Seattle","WA","checked","",1997,", Seattle, WA",47.622636,-122.321462,"unclear_coded_by_hand","Found","1997-WA-5567"
