"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"Lee Park","Found","","",38.031539,-78.480533,"Charlottesville","VA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","","",38.029306,-78.476678,"Charlottesville","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"U. of V. ","Found","Cabel Hall","",38.03286,-78.504861,"Charlottesville","VA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Ballou Park","Found","","",36.572536,-79.419015,"Danville","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Main St.","General Coordinates Used","In front of Methodist Church & behind Sears","",36.585677,-79.395707,"Danville","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Piedmont Mall","Found","(Upstairs)","",36.594246,-79.421385,"Danville","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Penney's","Found","(Downstairs)","",36.594246,-79.421385,"Danville","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Grandview Shores Beach Park","Found","Walk past rock mounds to 'BA' Beach","",37.082564,-76.274619,"Hampton","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Blackwater Creek area","General Coordinates Used","","",37.413754,-79.142246,"Lynchburg","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Court St. area","General Coordinates Used","","",37.413754,-79.142246,"Lynchburg","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"River Ridge Mall","Found","Thalhimer's","",37.365137,-79.178485,"Lynchburg","VA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Dignity","General Coordinates Used","(Church)","P.O. Box 434, Norfolk, VA 23501",36.850769,-76.285873,"Norfolk","VA","","Religious Institution",1988,"checked","",NA,NA
"Garage ","General Coordinates Used","(Beer)","Granby at Brambleton",36.854329,-76.288666,"Norfolk","VA","(PT),(W)","Cruising Areas,Bars/Clubs",1988,"checked","pg. 372",NA,NA
"Stella Street","General Coordinates Used","","",36.850769,-76.285873,"Norfolk","VA","(M),(E),(R)","Restaurant",1988,"checked","pg. 372",NA,NA
"Freemason & surrounding streets","General Coordinates Used","","",36.850769,-76.285873,"Norfolk","VA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Ghent Gay Ghetto","General Coordinates Used","(around Colley & Princess Anne Rd.)","",36.850769,-76.285873,"Norfolk","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Military Circle Mall","Found","","",36.851665,-76.205541,"Norfolk","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Ocean View Public Park","Found","(Seafood)","",36.950664,-76.245377,"Norfolk","VA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Old Dominion U","Found","Fine Arts (First floor)","",36.886062,-76.300119,"Norfolk","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Stockley Gardens","Found","(Ghent area) Sun. afternoon volleyball","",36.86426,-76.295658,"Norfolk","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Tower Mall","Found","","",36.810276,-76.355493,"Norfolk","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Wayside Park","Found","S. Military Hwy. (days)","",38.359393,-77.016916,"Norfolk","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Battlefield Park","Found","","",37.191817,-77.382481,"Petersburg","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Gay Info. Line","General Coordinates Used","(804)353-3626","",37.540725,-77.436048,"Richmond","VA","","Hotlines",1988,"checked","pg. 373",NA,NA
"Belle Isle","Found","James River Park","",37.520208,-77.418917,"Richmond","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Byrd Park","Found","","",37.544727,-77.473065,"Richmond","VA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Monroe Park","Found","","",37.546819,-77.450768,"Richmond","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'The Block'","Found","Grace & Franklin betw. Adams & 3rd","",37.54388,-77.442348,"Richmond","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"The Rocks","General Coordinates Used","James River Park, N . Bank, nr. S. end of Meadow St.—'BA'","",37.540725,-77.436048,"Richmond","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Bookstores","General Coordinates Used","(Cruisy arcades)","Carver & Williamson Rd.",37.27097,-79.941427,"Roanoke","VA","","Cruising Areas,Book Store",1988,"checked","",NA,NA
"Palace Adult Store","General Coordinates Used","","Williamson Rd.",37.27097,-79.941427,"Roanoke","VA","","Erotic Shop",1988,"checked","pg. 373",NA,NA
"Tanglewood Mall","Found","","",37.232681,-79.977056,"Roanoke","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Tanglewood Cafeteria","Found","","",37.232681,-79.977056,"Roanoke","VA","Cruisy Area","Cruising Areas",1988,"checked","pg. 373",NA,NA
"Arthur's","Found","(Disco) (Corner of Newtown & Baker)","Newpointe Shopping Center",36.858433,-76.174117,"Virginia Beach","VA","(D)","Bars/Clubs",1988,"checked","pg. 373",NA,NA
"21st St. Beach","Found","","",36.84954,-75.973896,"Virginia Beach","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Merchants Square","Found"," at end of Duke of Glouchester St. (early evenings)","",37.271943,-76.706216,"Williamsburg","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"William & Mary College","Found","Student Union Basement","",37.270975,-76.716247,"Williamsburg","VA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Blackbeard's Castle","General Coordinates Used","(Bar) (Pool)(809) 776-1234","Box 6041, C.A., St. Thomas U.S.V.I. 00801",18.34414,-64.93453,"Charlotte Amalie","VI","(H),(R),(*)","Restaurant,Hotel",1988,"checked","",NA,NA
"Danish Chalet Guest House","General Coordinates Used","(809) 774-5764","Box 4319, C.A., St. Thomas U.S.V.I. 00801",18.34414,-64.93453,"Charlotte Amalie","VI","(H),(*)","Hotel",1988,"checked","",NA,NA
"Fiddle Leaf","General Coordinates Used","","Watergate Villas",18.311209,-64.898,"Charlotte Amalie","VI","(M),(PE),(R)","Restaurant",1988,"checked","",NA,NA
"Veterans Drive","Found","(AYOR at night)","",18.339571,-64.935406,"Charlotte Amalie","VI","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Old fortress","Found","","",17.746938,-64.701797,"Christiansted","VI","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Wharf nr. sail boats","Found","(Nights)","",17.734886,-64.73856,"Christiansted","VI","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"King Frederik Hotel","Found","(Beach & Pool) (809) 772-1205","P.O. Box 1908, Frederiksted, St. Croix, U.S.V.I. 00840",17.701488,-64.885669,"Frederiksted","VI","(H),(*),(IGTA)","Hotel,Travel Service",1988,"checked","",NA,NA
"Anywhere and everywhere","General Coordinates Used","","",17.713066,-64.883179,"Frederiksted","VI","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Park along Waterfront","General Coordinates Used","(Nights)","",17.713066,-64.883179,"Frederiksted","VI","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Lesgove Park","Found","","",47.299943,-122.216879,"Auburn","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sexual Minorities Center","General Coordinates Used","WWU Assoc. Students (206) 676-3460","",48.751911,-122.478685,"Bellingham","WA","","Organization",1988,"checked","",NA,NA
"Cornwall Park","Found","","",48.776543,-122.484679,"Bellingham","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","on 1-5, 15 mi. S.","",48.751911,-122.478685,"Bellingham","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Whatcom Falls Park","Found","","",48.750448,-122.426905,"Bellingham","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stops'","General Coordinates Used","on 1-5 about 5 mi. (Both sides)","",48.993723,-122.747119,"Blaine","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Y.M.C.A","General Coordinates Used","","",47.565007,-122.626977,"Bremerton","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Edmonds Beach Park","General Coordinates Used","by ferry dock","",47.810652,-122.377355,"Edmonds","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop'","General Coordinates Used","on I-5, 7 mi. S.","",47.978985,-122.202079,"Everett","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Green River Park ","Found","by bridge on W. Meeker St.","",47.368876,-122.233357,"Kent","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Sacajawea Park","Found","","",47.335631,-122.314857,"Longview","WA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Hillcrest Park","Found","just off Blackburn Rd.","",48.408214,-122.327757,"Mt. Vernon","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
" Lion's Park","Found","Next to river on Freeway Dr.","",48.425268,-122.338798,"Mt. Vernon","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Mount Vernon","General Coordinates Used","","",48.420111,-122.337454,"Mt. Vernon","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Skasit Valley Malls","Found","","",48.434039,-122.336873,"Mt. Vernon","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Olympia Gay Men's Rap Group","General Coordinates Used","","Box 5022, Lacey, W A 98503",48.420111,-122.337454,"Mt. Vernon","WA","","Bars/Clubs",1988,"checked","",NA,NA
"Rainbow Tavern","General Coordinates Used","","W. 4th & S. Columbia",48.420111,-122.337454,"Mt. Vernon","WA","(M)","Bars/Clubs",1988,"checked","",NA,NA
"Womantrek","General Coordinates Used","P.O. Box 1765, 98507","",48.420111,-122.337454,"Mt. Vernon","WA","(IGTA)","Travel Service",1988,"checked","",NA,NA
"W.S.U.","Found","Holland Bldg.","",46.731338,-117.163675,"Pullman","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Adult Entertainment Center","General Coordinates Used","(Upstairs)","2nd & Pike",47.60621,-122.332071,"Seattle","WA","","",1988,"checked","",NA,NA
"Dignity St. Joseph's Church","General Coordinates Used","","18th at Aloha",47.60621,-122.332071,"Seattle","WA","","Religious Institution",1988,"checked","pg. 376
",NA,NA
"Dorian Group","General Coordinates Used","(206) 322-1501","",47.60621,-122.332071,"Seattle","WA","","Organization",1988,"checked","pg. 376
",NA,NA
"Gay Jewish Congregation","General Coordinates Used","","P.O. Box 2731,
Seattle, 98111",47.60621,-122.332071,"Seattle","WA","","Religious Institution",1988,"checked","",NA,NA
"G.S.B.A.","General Coordinates Used","(Publication)","P.O. Box 20263",47.60621,-122.332071,"Seattle","WA","","Publications",1988,"checked","",NA,NA
"Integrity","General Coordinates Used","(206) 328-0616","",47.60621,-122.332071,"Seattle","WA","","Religious Institution",1988,"checked","",NA,NA
"It's Your World ","General Coordinates Used","(Travel Agency)  (206) 682-5651","",47.60621,-122.332071,"Seattle","WA","","Travel Service",1988,"checked","",NA,NA
"M.C.C.","Found","","16th Ave. & E. John St.",47.619687,-122.311415,"Seattle","WA","(MCC)","Religious Institution",1988,"checked","",NA,NA
"Seattle Mens Chorus","General Coordinates Used","","Box 2521, Seattle 98111",47.60621,-122.332071,"Seattle","WA","","Organization",1988,"checked","",NA,NA
"Video World","General Coordinates Used",""," 7th & Westlake",47.60621,-122.332071,"Seattle","WA","","Business",1988,"checked","",NA,NA
"Broadway Playfield","Found","Capitol Hill","",47.617019,-122.319127,"Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Edmonds Ferry Pier","General Coordinates Used","Bluffs above parking lot & beach","",47.60621,-122.332071,"Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Freeway Park","Found","(Downtown)","",47.609283,-122.331182,"Seattle","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Kinnear Park","Found","(Queen Anne Hill)","",47.627315,-122.366882,"Seattle","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Lower Woodland Park","Found","","",47.670182,-122.344476,"Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Madison Beach","Found","","43rd & Madison",47.636398,-122.277125,"Seattle","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Northgate Mall","Found","","",47.70852,-122.325155,"Seattle","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
" Ravenna Park","Found","","",47.669216,-122.302939,"Seattle","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Seattle Center","Found","nr. fountain","",47.62205,-122.358018,"Seattle","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Volunteer Park","Found","nr. tennis courts","",47.630028,-122.315049,"Seattle","WA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Enchanted Blue Wave","General Coordinates Used","(206)642-4900","",46.334544,-124.0546,"Seaview","WA","(L),(H)","Hotel",1988,"checked","",NA,NA
"EMCC","Found","","Garland & Lidgerwood",47.693814,-117.406002,"Spokane","WA","","Business",1988,"checked","",NA,NA
"Gay Crisis Line","General Coordinates Used","(509) 838-4428","",47.65878,-117.426047,"Spokane","WA","","Hotlines",1988,"checked","",NA,NA
"Gay & Lesbian Comm. Services ","General Coordinates Used","(509) 489-2266","",47.65878,-117.426047,"Spokane","WA","","Hotlines",1988,"checked","",NA,NA
"Ms. Kitty's Adult Store","Found","6311 E. Sprague","",47.657237,-117.319321,"Spokane","WA","","Erotic Shop",1988,"checked","",NA,NA
"Ms. Kitty's Adult Store","Found","3117 Division","",47.686725,-117.411532,"Spokane","WA","","Erotic Shop",1988,"checked","",NA,NA
"Bon Dept. Store","General Coordinates Used","2nd & 5th floors","",47.65878,-117.426047,"Spokane","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Crescent Dept. Store","Found","Basement","",47.659013,-117.422079,"Spokane","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"High Bridge","Found","(Peoples Park)(Nude beach)","",47.650267,-117.44878,"Spokane","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Mission Park","General Coordinates Used","","",47.671676,-117.390209,"Spokane","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Manito Park","Found","","",47.63942,-117.409397,"Spokane","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Northtown Mall","Found","","",47.702905,-117.408541,"Spokane","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Spokane Public Library basement","General Coordinates Used","","",47.671676,-117.390209,"Spokane","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"M.C.C.","Found","(206)272-2382","",47.2501,-122.510231,"Tacoma","WA","(MCC)","Religious Institution",1988,"checked","",NA,NA
"'BA' Beach","General Coordinates Used","Follow RR tracks—1 mi. N.
of Chambers Creek","",47.252877,-122.444291,"Tacoma","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Duck Pond","Found","at Wright Park (Tired)","",47.261436,-122.449802,"Tacoma","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Nelson Recreation Center","General Coordinates Used","Ft. Lewis","",47.085756,-122.571195,"Tacoma","WA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Pacific Ave. ","General Coordinates Used","bet. 13th & 15th","",47.252877,-122.444291,"Tacoma","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","on 1-5 N. at Federal Way","",47.252877,-122.444291,"Tacoma","WA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"13th & 15th Sts.","General Coordinates Used","(Hustlers)","",47.252877,-122.444291,"Tacoma","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Southcenter Shopping Center","Found","","",47.449512,-122.259761,"Tukwila","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Ft. Walla Walla Park","Found","","",46.046493,-118.358752,"Walla Walla","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Pioneer Park","Found","","",46.065608,-118.317389,"Walla Walla","WA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Whitman College","Found","Penrose Library","",46.071554,-118.329586,"Walla Walla","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Wildwood Park","Found","","",46.069835,-118.318867,"Walla Walla","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Valley North Mall","Found","","",47.439941,-120.325166,"Wenatchee","WA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Washington Park","Found","","",47.422029,-120.326082,"Wenatchee","WA","(AYOR),Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Washington & Miller Sts.","Found","","",47.42346,-120.310349,"Wenatchee","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"The Bon Store","General Coordinates Used","","",46.602071,-120.505899,"Yakima","WA","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Yakima Arcade","Found","Front St. at W. Yakima","",46.601001,-120.506808,"Yakima","WA","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
"Crossroads Mall","Found","Penney's","",37.847362,-81.198067,"Beckley","WV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Mini Park in town","General Coordinates Used","","",37.77817,-81.188156,"Beckley","WV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Raleigh Mall","Found","Murphy Mart","",37.81391,-81.187668,"Beckley","WV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Bus Terminal","General Coordinates Used","","",37.26984,-81.222319,"Bluefield","WV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Mercer Mall","Found","","",37.297542,-81.167687,"Bluefield","WV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Raleight St.","General Coordinates Used","nr. Norfolk & Sou. RR","",37.26984,-81.222319,"Bluefield","WV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"Capital News","General Coordinates Used"," (Books & V )","E. Washington St.",38.34982,-81.632623,"Charleston","WV","(V)","Book Store",1988,"checked","",NA,NA
"Public Library","General Coordinates Used","2nd floor","",38.34982,-81.632623,"Charleston","WV","Cruisy Area","Cruising Areas",1988,"checked","",NA,NA
"'The Block'","General Coordinates Used","Summers, Donnally, Capitol &
Christopher Sts.","",38.34982,-81.632623,"Charleston","WV","Cruisy Area,(AYOR)","Cruising Areas",1988,"checked","",NA,NA
