ID,Title,Year,status,lat,lon,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,notes,dateadded,lastmodified,Last Modified By
7150,Gay/Lesbian Information Line ,1998,General Coordinates Used,32.776664,-96.796988,520-8781 24hr recorded info ,,Dallas,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:21pm,Amanda Regan
7226,Honesty Texas (Baptist),1998,General Coordinates Used,32.776664,-96.796988,(Cathedral of Hope MCC) 521-5342 x233 7:30pm 1st Tue ,,Dallas,TX,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 2:21pm,Amanda Regan
7237,Lee Park,1998,Found,32.808617,-96.803847,,,Dallas,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:18pm,Amanda Regan
7152,MACT (Men of All Colors Together),1998,General Coordinates Used,32.776664,-96.796988,521-4765 ,,Dallas,TX,"(GF),(SW),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:18pm,Amanda Regan
7153,Metroplex Prime Timers,1998,Found,32.807854,-96.813775,"(972) 504-8866 3pm 3rd Sun, social group or mature men ",,Dallas,TX,(MW),Info Lines & Services,checked,,,,8/7/2024 2:18pm,Amanda Regan
7157,Tande Reservations ,1998,General Coordinates Used,32.776664,-96.796988,(800) 209-9408,,Dallas,TX,"(*),(NS)",Accommodations,checked,,,,8/7/2024 2:18pm,Amanda Regan
7233,The Gay Connection,1998,General Coordinates Used,32.776664,-96.796988,"(900) 346-6338 talk and/or meet with other men from the area, at only 99¢ per minute ",,Dallas,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:17pm,Amanda Regan
7209,The Underground Station,1998,General Coordinates Used,32.776664,-96.796988,PO Box 224571 283-1047 covers central Sunbelt region ,,Dallas,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:17pm,Amanda Regan
7208,TWT (This Week in Texas),1998,General Coordinates Used,32.776664,-96.796988,521-0622 great statewide resource listings ,,Dallas,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:17pm,Amanda Regan
7241,Lake Lewisville-Queens Pt.,1998,Found,33.109472,-96.971398,,,Denton,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:09pm,Amanda Regan
7243,Lambda Line/Lambda Services,1998,General Coordinates Used,31.761878,-106.485022,562-4297 24hrs,,El Paso,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:17pm,Amanda Regan
7250,Lambda News,1998,General Coordinates Used,31.761878,-106.485022,562-4297 ,,El Paso,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:17pm,Amanda Regan
7244,Youth OUTreach,1998,General Coordinates Used,31.761878,-106.485022,(contact Lambda Line) 562-4297,,El Paso,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:16pm,Amanda Regan
7256,Community Real Estate Referrals ,1998,General Coordinates Used,32.755488,-97.330766,"(800) 346-5592 gay realtor at your service, no rentals ",,Fort Worth,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:08pm,Amanda Regan
7271,Fort Worth Confidential Connection ,1998,General Coordinates Used,32.755488,-97.330766,"838-8100 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Fort Worth,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:08pm,Amanda Regan
7268,Good Times Travel Services,1998,General Coordinates Used,32.755488,-97.330766,577-0041,,Fort Worth,TX,(TA),Travel Agents,checked,,,,8/7/2024 2:08pm,Amanda Regan
7257,Lambda AA,1998,General Coordinates Used,32.755488,-97.330766,921-2871/332-3533 (AA#) call for mtg. schedule ,,Fort Worth,TX,,Info Lines & Services,checked,,,,8/7/2024 2:08pm,Amanda Regan
7277,Galveston Confidential Connection,1998,General Coordinates Used,29.301348,-94.797696,"741-0700 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Galveston,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:16pm,Amanda Regan
7278,The Dunes,1998,General Coordinates Used,29.301348,-94.797696,,,Galveston,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:16pm,Amanda Regan
7280,Rainbow Ranch,1998,Found,31.474537,-96.405168,"729-5847/(888) 875-7596 40+ campsites & 36 RV hookups, on Lake Limestone (halfway btwn. Houston & Dallas) ",,Groesbeck,TX,(GF),Accommodations,checked,,,,8/7/2024 2:06pm,Amanda Regan
7281,Triple B Cottages,1998,General Coordinates Used,32.33097,-96.151562,451-5105 78 mi. from Dallas on Cedar Creek Lake ,,Gun Barrel City,TX,(MW),Accommodations,checked,,,,8/7/2024 2:07pm,Amanda Regan
7341,'After Hours',1998,General Coordinates Used,29.760427,-95.369803,"KPFT-FM 90.1 526-4000 midnight-4am Sat, lesbigay radio; also 'Lesbian/Gay Voices', 6pm Fri ",,Houston,TX,"(*),(NS)",Entertainment & Recreation,checked,,,,8/7/2024 2:15pm,Amanda Regan
7283,Community Real Estate Referrals,1998,General Coordinates Used,29.760427,-95.369803,"(800) 346 5592 gay realtor at your service, no rentals ",,Houston,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:15pm,Amanda Regan
7284,Gay/Lesbian Hispanics Unidos,1998,General Coordinates Used,29.760427,-95.369803,813-3769 7pm 2nd Wed,,Houston,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:15pm,Amanda Regan
7285,Gay/Lesbian Switchboard,1998,General Coordinates Used,29.760427,-95.369803,"529-3211 7pm-10pm, clsd wknds ",,Houston,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:15pm,Amanda Regan
7373,Houston Confidential Connection ,1998,General Coordinates Used,29.760427,-95.369803,"892-5757 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966.",,Houston,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:15pm,Amanda Regan
7348,Houston Voice,1998,General Coordinates Used,29.760427,-95.369803,529-8490/(800) 729-8490 lesbigay newspaper ,,Houston,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:14pm,Amanda Regan
7367,Mishpachat Alizim ,1998,General Coordinates Used,29.760427,-95.369803,748-7079 worship & social/support ,,Houston,TX,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 2:14pm,Amanda Regan
7349,OutSmart ,1998,General Coordinates Used,29.760427,-95.369803,520-7237 lesbigay newsmagazine ,,Houston,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:14pm,Amanda Regan
7291,Rainbow’s Inn,1998,General Coordinates Used,29.760427,-95.369803,"Groves  (409) 962-1497 lakeside rental home, 2-1/2 hrs from Houston ",,Houston,TX,"(*),(NS)",Accommodations,checked,,,,8/7/2024 2:14pm,Amanda Regan
7292,Tande Reservations,1998,General Coordinates Used,29.760427,-95.369803,(800) 209-9408 ,,Houston,TX,"(*),(NS)",Accommodations,checked,,,,8/7/2024 2:14pm,Amanda Regan
7372,The Gay Connection,1998,General Coordinates Used,29.760427,-95.369803,"(900) 346-6338 talk and/or meet with other men from the area, at only 99¢ per minute ",,Houston,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:14pm,Amanda Regan
7350,TWT (This Week in Texas) ,1998,General Coordinates Used,29.760427,-95.369803,527-9111,,Houston,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:14pm,Amanda Regan
7379,William Brook Park at Sulpher Creek,1998,Found,31.054914,-98.180274,,,Lampasas,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:13pm,Amanda Regan
7381,Lake Casa Blanca,1998,Found,27.539166,-99.451308,,,Laredo,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:13pm,Amanda Regan
7386,Hensley Park,1998,Found,32.549236,-94.729384,,,Longview,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:13pm,Amanda Regan
7387,Teague Park,1998,Found,32.500976,-94.72145,,,Longview,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:13pm,Amanda Regan
7388,AA Lambda ,1998,General Coordinates Used,33.577863,-101.855166,(at MCC) 828-3316 8pm Mon ,,Lubbock,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:13pm,Amanda Regan
7389,LLGA (Lubbock Lesbian/Gay Alliance),1998,General Coordinates Used,33.577863,-101.855166,"766-7184  7:30pm 2nd Wed, call for location ",,Lubbock,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:13pm,Amanda Regan
7392,McKenzie Park,1998,Found,33.595618,-101.838073,,,Lubbock,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:12pm,Amanda Regan
7401,Downtown River,1998,Found,31.458219,-100.435658,,,San Angelo,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:08pm,Amanda Regan
7443,Bar Talk ,1998,General Coordinates Used,29.425191,-98.494592,533-8215,,San Antonio,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:12pm,Amanda Regan
7402,Community Real Estate Referrals,1998,General Coordinates Used,29.425191,-98.494592,"(800) 346-5592 gay realtor at your service, no rentals ",,San Antonio,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:11pm,Amanda Regan
7448,Dignity,1998,General Coordinates Used, 29.425191,-98.494592,(St. Anne's Convent) 558-3287 5:15pm Sun ,St Anne's St & Ashby Pl,San Antonio,TX,"(*),(NS)",Spiritual Groups,checked,,,,10/5/2024 5:50pm,Amanda Regan
7453,San Antonio Confidential Connection,1998,General Coordinates Used,29.425191,-98.494592,"472-2468 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966",,San Antonio,TX,"(*),(NS)",Men's Services,checked,,,,8/7/2024 2:11pm,Amanda Regan
7406,San Antonio Gay/Lesbian Switchboard,1998,General Coordinates Used,29.425191,-98.494592,733-7300,,San Antonio,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:11pm,Amanda Regan
7411,The Garden Cottage,1998,General Coordinates Used,29.425191,-98.494592,(800) 235-7215 private ,,San Antonio,TX,(GF),Accommodations,checked,,,,8/7/2024 2:10pm,Amanda Regan
7444,The Marquise ,1998,General Coordinates Used,29.425191,-98.494592,545-3511,,San Antonio,TX,"(*),(NS)",Publications,checked,,,,8/7/2024 2:10pm,Amanda Regan
7462,Andy Bowie Beach,1998,Found,26.140921,-97.171766,S. Padre Island ,,South Padre Island,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:10pm,Amanda Regan
7463,Atol Beach,1998,General Coordinates Used,26.11184,-97.168126,,,South Padre Island,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:10pm,Amanda Regan
7464,The Jetties,1998,Found,26.078522,-97.167822,County Park at S. end ,,South Padre Island,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:10pm,Amanda Regan
7469,Bergfield Park,1998,Found,32.332912,-95.301764,,,Tyler,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:10pm,Amanda Regan
7470,Fun Forest Park,1998,Found,32.360743,-95.323049,,,Tyler,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:10pm,Amanda Regan
7467,Outlaws,1998,General Coordinates Used,32.263163,-95.238959,(4 miles S. of Loop 323) 509-2248,Hwy 110 ,Tyler,TX,"(GF),(D),(18+)",Bars & Nightclubs,checked,,,,8/7/2024 2:09pm,Amanda Regan
7477,Cameron Park,1998,Found,31.583658,-97.156257,,,Waco,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:09pm,Amanda Regan
7472,Gay/Lesbian Alliance of Central Texas,1998,General Coordinates Used,31.549333,-97.146669,752-7727/(800) 735-1122 (in state only) ,,Waco,TX,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:09pm,Amanda Regan
7478,Midway Park,1998,Found,31.524328,-97.225013,,,Waco,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:09pm,Amanda Regan
7481,Lucy Park ,1998,Found,33.917338,-98.516607,,,Wichita Falls,TX,(AYOR),Cruisy Areas,checked,,,,8/7/2024 2:09pm,Amanda Regan
7482,CowPie Adventures ,1998,General Coordinates Used,38.340813,-111.54407,Boulder Mtn 297-2140 camping trips ,,Bicknell,UT,"(*),(NS)",Tour Operators,checked,,,,8/7/2024 11:43am,Amanda Regan
7484,Sky Ridge B&B Inn,1998,Found,38.296276,-111.397104,"full brkfst, hot tubs, nr. Capitol Reef Nat'l Park ",,Capitol Reef,UT,"(GF),(NS)",Accommodations,checked,,,,8/7/2024 11:44am,Amanda Regan
7485,Rainbow Country B&B & Tours,1998,Found,37.765191,-111.590917,"826-4567/(800) 252-8824 full brkfst, hot tub ",,Escalante,UT,"(GF),(NS)",Accommodations,checked,,,,8/7/2024 11:44am,Amanda Regan
7486,Mt. Peale Resort B&B,1998,General Coordinates Used,38.31221,-109.248167,686-2284 hot tub ,,La Sal,UT,(GF),Accommodations,checked,,,,8/7/2024 11:43am,Amanda Regan
7487,Cache Valley Lesbian/Gay Youth Group ,1998,General Coordinates Used,41.740209,-111.793831,Faith & Fellowship Center 753-3135 ask for Courtney ,,Logan,UT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 2:03pm,Amanda Regan
7492,Mount Ogden Park ,1998,Found,41.208086,-111.939208,,,Ogden,UT,(AYOR),Cruisy Areas,checked,,,,8/7/2024 11:49am,Amanda Regan
7493,Pine View Reservoir ,1998,Found,41.262437,-111.794879,Cemetery Point,,Ogden,UT,(AYOR),Cruisy Areas,checked,,,,8/7/2024 11:49am,Amanda Regan
7495,Resort Property Management ,1998,General Coordinates Used,40.646062,-111.497973,(800) 243-2932,,Park City,UT,(TA),Accommodations,checked,,,,8/7/2024 11:45am,Amanda Regan
7497,Sportours Travel,1998,General Coordinates Used,40.646062,-111.497973,655-0500,,Park City,UT,(TA),Tour Operators,checked,,,,8/7/2024 11:45am,Amanda Regan
7494,The Old Miners Lodge ,1998,General Coordinates Used,40.646062,-111.497973,"645-8068/(800) 648-8068 full brkfst, hot tub",,Park City,UT,"(GF),(NS)",Accommodations,checked,,,,8/7/2024 11:45am,Amanda Regan
7498,AA Gay/Lesbian ,1998,General Coordinates Used,40.760779,-111.891047,539-8800 call for mtg. schedule ,,Salt Lake City,UT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:49am,Amanda Regan
7504,Aardvark B&B,1998,General Coordinates Used,40.760779,-111.891047,"533-0927 full brkfst, hot tub ",,Salt Lake City,UT,"(*),(NS)",Accommodations,checked,,,,8/7/2024 11:49am,Amanda Regan
7499,Bisexual Group,1998,General Coordinates Used,40.760779,-111.891047,Stonewall Center  539-8800 call for info ,,Salt Lake City,UT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:49am,Amanda Regan
7500,Community Real Estate Referrals,1998,General Coordinates Used,40.760779,-111.891047,"(800) 346-5592 gay realtor at your service, no rentals ",,Salt Lake City,UT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:49am,Amanda Regan
7525,Concerning Gays & Lesbians ,1998,General Coordinates Used,40.760779,-111.891047,363-1818 12:30pm-1pm Wed ,KRCL 91 FM ,Salt Lake City,UT,"(*),(NS)",Entertainment & Recreation,checked,,,,8/7/2024 11:48am,Amanda Regan
7531,Restoration Church (Mormon),1998,Found,40.756595,-111.867173,(800) 677-7252 11:30am Sun,Stonewall Center,Salt Lake City,UT,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 11:47am,Amanda Regan
7501,S/M Social & Support Group,1998,Found,40.756595,-111.867173,"Stonewall Center  539-8800 7pm Th, pansexual, call for info ",,Salt Lake City,UT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:47am,Amanda Regan
7535,Salt Lake City Confidential Connection ,1998,General Coordinates Used,40.760779,-111.891047,"575-6000 Meet hot local guys! Record, listen, respond to free ads. Use free code 9966. ",,Salt Lake City,UT,"(*),(NS)",Men's Services,checked,,,,8/7/2024 11:45am,Amanda Regan
7528,The Pillar ,1998,General Coordinates Used,40.734303,-111.891078,265-0066 lesbigay newspaper ,,Salt Lake City,UT,"(*),(NS)",Publications,checked,,,,8/7/2024 11:45am,Amanda Regan
7502,Utah Gay/Lesbian Youth Group,1998,General Coordinates Used,40.734303,-111.891078,"Utah Stonewall Center  539-8800 drop-in 5pm-7pm, mtg. 7pm Wed ",,Salt Lake City,UT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:45am,Amanda Regan
7541,The Caritas B&B Network ,1998,General Coordinates Used,39.482463,-111.496024,(800) CARITAS (227-4827)/857-0801 (outside US) see ad in center National section ,,Spring City,UT,"(*),(NS)",Accommodations,checked,,,,8/7/2024 11:45am,Amanda Regan
7543,The Inn At High View ,1998,General Coordinates Used,43.314064,-72.704649,875-2724 full brkfst ,East Hill Rd,Andover,VT,"(GF),(F),(SW),(NS),(TA)",Accommodations,checked,,,,8/7/2024 11:43am,Amanda Regan
7546,Arlington Inn,1998,Found,43.074822,-73.15332,"375-6532/(800) 443-9442 clsd Sun-Mon, cont'l",Rte 7A,Arlington,VT,"(*),(NS)",Restaurants,checked,,,,8/7/2024 11:43am,Amanda Regan
7544,Candlelight Motel ,1998,General Coordinates Used,43.066533,-73.157405,375-6647/(80) 348-5294 ,,Arlington,VT,"(GF),(SW),(TA)",Accommodations,checked,,,,8/7/2024 11:43am,Amanda Regan
7545,Hill Farm Inn,1998,Found,43.109285,-73.120277,"375-2269/(800) 882-2545 full brkfst, dinner avail",,Arlington,VT,(GF),Accommodations,checked,,,,8/7/2024 11:43am,Amanda Regan
7547,Alice's Place ,1998,General Coordinates Used,43.414846,-72.821155,259-2596 full brkfst ,,Belmont,VT,"(GF),(SW)",Accommodations,checked,,,,8/7/2024 11:36am,Amanda Regan
7552,AA Gay/Lesbian ,1998,General Coordinates Used,44.475883,-73.212072,St. Paul's Church on Cherry St. 658-4221 7pm Th,,Burlington,VT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:41am,Amanda Regan
7568,American-International Travel Services ,1998,General Coordinates Used,44.475883,-73.212072,864-9827,,Burlington,VT,(TA),Travel Agents,checked,,,,8/7/2024 11:41am,Amanda Regan
7572,Battery Park ,1998,Found,44.481301,-73.219886,N. Public Beach,,Burlington,VT,(AYOR),Cruisy Areas,checked,,,,8/7/2024 11:41am,Amanda Regan
7570,Dignity Vermont ,1998,General Coordinates Used,44.475883,-73.212072,655-6706,,Burlington,VT,"(*),(NS)",Spiritual Groups,checked,,,,8/7/2024 11:41am,Amanda Regan
7559,Grünberg House B&B,1998,General Coordinates Used,44.475883,-73.212072,"Waterbury  244-7726/(800) 800-7760 full brkfst, jacuzzi, sauna",,Burlington,VT,"(GF),(NS)",Accommodations,checked,,,,8/7/2024 11:41am,Amanda Regan
7567,Out in the Mountains ,1998,General Coordinates Used,44.475883,-73.212072,"PO Box 177, 05402 ",,Burlington,VT,"(*),(NS)",Publications,checked,,,,8/7/2024 11:41am,Amanda Regan
7553,Outright Vermont ,1998,General Coordinates Used,44.475883,-73.212072,865-9677/(800) 452-3428 group for lesbigay youth ,,Burlington,VT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:41am,Amanda Regan
7554,SAGE (Senior Action in a Gay Environment),1998,General Coordinates Used,44.475883,-73.212072,860-1810 gay men 40+ ,,Burlington,VT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:41am,Amanda Regan
7558,The Black Bear Inn,1998,General Coordinates Used,44.422386,-72.851273,"Bolton Valley  434-2126/(800) 395-6335 full brkfst, hot tub ",,Burlington,VT,"(GF),(SW)",Accommodations,checked,,,,8/7/2024 11:41am,Amanda Regan
7573,The Fruit Loop ,1998,Found,44.477031,-73.214092,downtown Bank,College & St Paul St,Burlington,VT,(AYOR),Cruisy Areas,checked,,,,8/7/2024 11:40am,Amanda Regan
7555,Univ. of VT Gay/Lesbian/Bisexual Alliance,1998,Found,44.477239,-73.196718,656-0699 7pm Mon,,Burlington,VT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:40am,Amanda Regan
7556,Vermont Gay Social Alternatives,1998,General Coordinates Used,44.475883,-73.212072,865-3734 social events & newsletter ,,Burlington,VT,"(*),(NS)",Info Lines & Services,checked,,,,8/7/2024 11:40am,Amanda Regan
7574,Dorset Quarry ,1998,General Coordinates Used,43.254807,-73.09878,on Rte. 30 & Kelly Rd.,,Dorset,VT,(AYOR),Cruisy Areas,checked,,,,8/7/2024 11:37am,Amanda Regan
7548,Rainbow Cattle Company ,1998,General Coordinates Used,42.921502,-72.583815,"Rte 5, Dummerston ",,Dummerston,VT,"(MW),(D),(WC)",Bars & Nightclubs,checked,,"Listed under ""Brattleboro, VT""",,8/7/2024 11:36am,Amanda Regan
7576,Twin Gables,1998,General Coordinates Used,43.546735,-72.423965,463-3070,,Hartland Four Corners,VT,"(GF),(NS)",Accommodations,checked,,,,8/7/2024 11:37am,Amanda Regan
7577,Arcadia House,1998,General Coordinates Used,44.592528,-72.614841,888-9147,,Hyde Park,VT,"(MW),(SW),(NS)",Accommodations,checked,,,,8/7/2024 11:36am,Amanda Regan
7578,Cortina Inn,1998,Found,43.583137,-72.96958,773-3333/(800) 451-6108 hot tub; also a tavern ,Rte 4,Killington,VT,"(GF),(F),(NS),(WC)",Accommodations,checked,,,,8/7/2024 11:36am,Amanda Regan
7580,Buttermilk Falls,1998,General Coordinates Used,43.395906,-72.700652,off Rte. 103 toward Rutland ,,Ludlow,VT,(AYOR),Cruisy Areas,checked,,,,8/7/2024 11:40am,Amanda Regan
7579,Michael's Seafood & Steak ,1998,General Coordinates Used,43.395906,-72.700652,"228-5622 5pm-9:30pm, full bar",Rte 103 ,Ludlow,VT,"(*),(NS)",Restaurants,checked,,,,8/7/2024 11:40am,Amanda Regan
7581,Miss Lyndonville Diner,1998,Found,44.52935,-72.001119,626-9890 6am-8pm,Rte 5,Lyndonville,VT,"(*),(NS)",Restaurants,checked,,,,8/7/2024 11:36am,Amanda Regan
7583,Little Rooster Cafe,1998,Found,43.173787,-73.060415,"362-3496 7am-2pm, clsd Wed",Rte 7A S ,Manchester,VT,"(*),(NS)",Cafes,checked,,,,8/7/2024 11:40am,Amanda Regan
7582,The Black Swan ,1998,General Coordinates Used,43.158976,-73.072311,"362-3807 dinner from 5:30pm, clsd Tue-Wed, cont'l/game",Rte 7A S ,Manchester,VT,(WC),Cafes,checked,,,,8/7/2024 11:39am,Amanda Regan
7584,Chanticleer,1998,General Coordinates Used,43.18838,-73.04326,362-1616 clsd Mon-Tue,,Manchester Center,VT,"(*),(NS)",Restaurants,checked,,,,8/7/2024 11:37am,Amanda Regan
7585,Northshire Bookstore ,1998,General Coordinates Used,43.18838,-73.04326,"Main St. 362-2200 10am-5:30pm, til 9pm Fri, til 7pm Sat, clsd Sun ",,Manchester Center,VT,"(*),(NS)",Bookstores & Retail Shops,checked,,,,8/7/2024 11:37am,Amanda Regan
