"title","status","description","streetaddress","lat","lon","city","state","amenityfeatures","type","Year","unclear_address","notes","full.address","geoAddress"
"Bus Terminal","General Coordinates Used","","",43.610624,-72.972606,"Rutland","VT","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","","I-91",43.298408,-72.482312,"Springfield","VT","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Kierman's Lodge ","General Coordinates Used","(Ski resort)","Sugarbush Road",44.139083,-72.891418,"Warren","VT","(YC),(M),(R),(WE)","Restaurant",1983,"checked","",NA,NA
"Belhaven Marina ","Found","T-Room ' & Bird Sanctuary","",38.77677,-77.048707,"Arlington","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Geo. Washington Parkway ","Found","L.B.J. Park & Turkey Creek Park","",38.815279,-77.044775,"Arlington","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Iwo Jima Memorial","Found","wooded area - OK days - sure suicide nights ","",38.890437,-77.069721,"Arlington","VA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"""Ruth Ann"" ","General Coordinates Used","(bet. exits 6 & 7) (Rest Stop)","NE on I-81",36.595142,-82.188737,"Bristol","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Black Horse Cellar ","Found","Downtowner Motor Inn ","Main & N. Union",36.587668,-79.392578,"Danville","VA","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Grandview Shores Beach Park","Found","Walk past rock mounds to 'B.A.' Beach","",37.082564,-76.274619,"Hampton","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stops' ","General Coordinates Used","on both sides of I-66","",38.750949,-77.475267,"Manassas","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bogie's  ","Found","","Tidewater & E. Lafayette",36.877723,-76.263533,"Norfolk","VA","(L),(OC),(C&W)","Bars/Clubs",1983,"checked","",NA,NA
"Military Circle Mall ","Found","T-Rooms","",36.851665,-76.205541,"Norfolk","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Ocean View Public Park ","Found","(Seafood*)","",36.950664,-76.245377,"Norfolk","VA","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"Old Dominion U ","Found"," (First floor) (T-Room) (Fine Arts)","",36.886062,-76.300119,"Norfolk","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Tower Mall","Found","T-Rooms","",36.810276,-76.355493,"Norfolk","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Wayside Park ","Found","(days)","S. Military Hwy. ",38.359393,-77.016916,"Norfolk","VA","Cruisy Area","Cruising Areas",1983,"checked","Address found here: https://dwr.virginia.gov/vbwt/sites/wayside-park/",NA,NA
"Dignity ","General Coordinates Used","(Church) ","P.O. Box 434, Norfolk, VA. 23501",36.850769,-76.285873,"Norfolk","VA","","Religious Institution",1983,"checked","",NA,NA
"Freemason ","General Coordinates Used","& surrounding streets","",36.850769,-76.285873,"Norfolk","VA","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"Gay Info Line & M.C.C. ","General Coordinates Used","(804) 625-1130","",36.850769,-76.285873,"Norfolk","VA","(MCC)","Religious Institution,Hotlines",1983,"checked","",NA,NA
"Lake Anne Village Center","Found","","",38.969218,-77.340877,"Reston","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'The Block' ","Found","Grace & Franklin betw. Adams & 3rd","",37.54388,-77.442348,"Richmond","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Belle Isle ","Found","James River Park","",37.520208,-77.418917,"Richmond","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Byrd Park","Found","","",37.544727,-77.473065,"Richmond","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Monroe Park","Found","","",37.546819,-77.450768,"Richmond","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'The Bushes'","General Coordinates Used"," at Battle Abbey","",37.540725,-77.436048,"Richmond","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"The Rocks ","General Coordinates Used","Maymont Park 'BA ' at Riverfront","",37.540725,-77.436048,"Richmond","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Block around Library","General Coordinates Used","Jefferson bet. Elm & Williamson","",37.27097,-79.941427,"Roanoke","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"21st St. Beach","Found","","",36.84954,-75.973896,"Virginia Beach","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Merchants Square ","Found","at end of Duke of Glouchester St. (early evenings)","",37.271943,-76.706216,"Willimsburg","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"William & Mary College ","Found","Student Union Basement T-Room","",37.270975,-76.716247,"Willimsburg","VA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cornwall Park","Found","","",48.776543,-122.484679,"Bellingham","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Whatcom Falls Park","Found","","",48.750448,-122.426905,"Bellingham","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stops'","General Coordinates Used","I-5 N. & S. about 5 mi.","",48.993723,-122.747119,"Blaine","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Y.M.C.A.","General Coordinates Used","","",47.565007,-122.626977,"Bremerton","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Edmonds Beach Park ","General Coordinates Used"," by ferry dock","",47.810652,-122.377355,"Edmonds","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Sacajawea Park","Found","","",47.335631,-122.314857,"Longview","WA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Hilltop Park ","Found","just off fwy.","",48.420111,-122.337454,"Mt. Vernon","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Sacajawea Park","Found","","",47.335631,-122.314857,"Pasco","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"W.S.U. - Holland Bldg.","Found","T-Rooms","",46.731338,-117.163675,"Pullman","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Alki Beach","Found","","",47.581499,-122.405701,"Seattle","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Broadway Playfield","Found"," Capitol Hill","",47.617019,-122.319127,"Seattle","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Clock Restaurant  ","Found","","Olive Way at Terry",47.614802,-122.332065,"Seattle","WA","(M),(R),(C),(AH)","Restaurant",1983,"checked","",NA,NA
"First Ave. arcades ","Found","","",47.60909,-122.339726,"Seattle","WA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Kinnear Park ","Found","(Queen Anne Hill)","",47.627315,-122.366882,"Seattle","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Leshi Park","Found","","",47.600775,-122.288069,"Seattle","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Lower Woodland Park ","Found","","",47.670182,-122.344476,"Seattle","WA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"M.C.C. ","Found","","16th Ave. & E. John St.",47.619687,-122.311415,"Seattle","WA","(MCC)","Religious Institution",1983,"checked","",NA,NA
"Madison Beach ","Found","43rd & Madison","",47.636398,-122.277125,"Seattle","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Spag's Tavern ","Found","(Game room)(Open days)(C - AH)","924 Pine at Terry",47.614242,-122.331554,"Seattle","WA","(*),(C),(AH)","Bars/Clubs",1983,"checked","",NA,NA
"U. of Wash. - G.P.A. - Union Bldg.","Found","","",47.655389,-122.305084,"Seattle","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Volunteer Park ","Found","nr. tennis courts ","",47.630028,-122.315049,"Seattle","WA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"It's Your World ","General Coordinates Used","(Travel Agency) (206) 682-5651","",47.60621,-122.332071,"Seattle","WA","","Travel Service",1983,"checked","",NA,NA
"The City","General Coordinates Used","(Looks promising) Next to Brass Door","",47.60621,-122.332071,"Seattle","WA","(R)","Restaurant",1983,"checked","",NA,NA
"'B.A.' Beach","General Coordinates Used"," nr. Evergreen Floating Bridge","",47.60621,-122.332071,"Seattle ","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"High Bridge ","Found","(Peoples Park)","",47.650267,-117.44878,"Spokane","WA","Cruisy Area,(*)","Cruising Areas",1983,"checked","",NA,NA
"Manito Park","Found","","",47.63942,-117.409397,"Spokane","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bus Depot ","General Coordinates Used","","",47.65878,-117.426046,"Spokane","WA","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Gay Crisis & Info Line ","General Coordinates Used","(509) 838-4428","",47.65878,-117.426047,"Spokane","WA","","Hotlines",1983,"checked","",NA,NA
"Maverick ","General Coordinates Used","('Teenie-boppers' - No Booze)(Upstairs) Sprague near Washington","",47.65878,-117.426047,"Spokane","WA","(D),(PT)","Bars/Clubs",1983,"checked","",NA,NA
"Mission Park ","General Coordinates Used","off Mission Park, by Spokane River","",47.671676,-117.390209,"Spokane","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Duck Pond","Found","at Wright Park","",47.261436,-122.449802,"Tacoma","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","at Federal Way","I-5 N. ",47.252877,-122.444291,"Tacoma","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Pacific Ave. ","General Coordinates Used","betw. 13th & 15th","",47.252877,-122.444291,"Tacoma","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Pioneer Park","Found","","",46.065608,-118.317389,"Walla Walla","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Fred Meyer Store ","Found","T-Room","",46.619435,-120.56284,"Yakima","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Yakima Arcade","Found","Front St. at W. Yakima","",46.601001,-120.506808,"Yakima","WA","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Daniel Boone Hotel & Diamond Dept. Store ","Found","T-Rooms - (5-9pm - known locally as the 'rush hour')","",38.351764,-81.632106,"Charleston","WV","Cruisy Area","Cruising Areas,Hotel",1983,"checked","",NA,NA
"Hale St. ","Found","nr. Bus Depot - betw. Lee & Quarrier","",38.350158,-81.632935,"Charleston","WV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'The Block' ","General Coordinates Used","","Christopher St.",38.34982,-81.632623,"Charleston","WV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'The Block' ","General Coordinates Used","Summers, Donnally","Capitol St. ",38.34982,-81.632623,"Charleston","WV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Marshall U. Campus ","Found","at 16th","3rd Ave. ",38.423525,-82.426414,"Huntington","WV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"W.V.U. Library","Found","T-Room ","",39.633177,-79.954247,"Morgantown","WV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Waverly Roadside park ","General Coordinates Used","","Rte. 2 N.",39.266742,-81.561513,"Parkersburg","WV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Weigh-In Scales ","General Coordinates Used","Very active when closed after","",39.266742,-81.561513,"Parkersburg","WV","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"18th St. ","Found","betw. Market & Chapline","",40.062778,-80.721802,"Wheeling","WV","Cruisy Area,(AYOR),(RT)","Cruising Areas",1983,"checked","",NA,NA
"National Record Mart ","Found","","12th & Market",40.067287,-80.72256,"Wheeling","WV","(M)","",1983,"checked","",NA,NA
"Lawrence U. ","Found","campus","",44.261172,-88.398904,"Appleton","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","betw. Appleton & Green Bay","US Hwy. 41",44.261931,-88.415385,"Appleton","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Parking Lot behind Gimbel's ","General Coordinates Used","T-Room ","",44.261931,-88.415385,"Appleton","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","3 mi. S. ","US 151 ",43.457769,-88.837329,"Beaver Dam","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Man Hole ","Found","(Supposedly re-opening)","",44.51272,-88.017216,"Green Bay","WI","","Hotel",1983,"checked","Address found here: http://www.mkelgbthist.org/business/bars/manhole.htm",NA,NA
"Port Plaza Mall","Found","(Summers)","",44.516196,-88.013029,"Green Bay","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","eastside nr. city limits","Wise. 141",44.513319,-88.013296,"Green Bay","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","S. of DePere (AYOR - many arrests)","US 41",44.513319,-88.013296,"Green Bay","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","(4 mi. W.)","I-94 ",42.584743,-87.821185,"Kenosha","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Book Store ","General Coordinates Used","","I-94 & Hwy. 'C'",42.584743,-87.821185,"Kenosha","WI","Cruisy Area","Cruising Areas,Book Store",1983,"checked","",NA,NA
"Pettibone Park ","Found","","",43.819739,-91.265017,"La Crosse","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Pure Poison Books ","General Coordinates Used","(Ripped me off)","",43.813775,-91.251902,"La Crosse","WI","Cruisy Area","Cruising Areas,Book Store",1983,"checked","",NA,NA
"Fairchild St.","Found","(opp. Library nr. Square)","",43.073708,-89.386917,"Madison","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Rod's","Found"," (D, Some W, SM) (Macho) (Patio) (Cruisy) (rear entrance - Washington Hotel)","636 W. Washington",43.068382,-89.393608,"Madison","WI","(*),(D),(W),(SM),Cruisy Area","Bars/Clubs,Hotel,Cruising Areas",1983,"checked","",NA,NA
"U. of Wise.","Found","(Student Union Basement T-Room)","",43.076592,-89.412487,"Madison","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Gay Center ","General Coordinates Used","(Weekdays) (608) 257-7575","",43.072166,-89.40075,"Madison","WI","","Community Center/Support Groups",1983,"checked","",NA,NA
"Lake Mendota","General Coordinates Used","","",43.109671,-89.420608,"Madison","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Astor St. ","Found","betw. Juneau & Kilbourn","",43.044456,-87.89961,"Milwaukee","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Bradford Beach & Drive In","Found","","",43.061289,-87.873657,"Milwaukee","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Esterbrook Park ","Found","","",43.098492,-87.905667,"Milwaukee","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Gimbel's ","Found","T-Room - downstairs ","",43.038625,-87.910521,"Milwaukee","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","Address found here: http://www.thedepartmentstoremuseum.org/2010/06/gimbels-milwaukee-wisconsin.html",NA,NA
"Juneau park ","Found","","",43.044551,-87.897312,"Milwaukee","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Parkway Theatre","Found","","",43.054204,-87.957135,"Milwaukee","WI","Cruisy Area","Cruising Areas,Theatre",1983,"checked","",NA,NA
"U. W. M. ","Found","T-Rooms ","",43.078263,-87.881969,"Milwaukee","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"War Memorial Center ","Found","T-Room ","",43.043919,-87.892976,"Milwaukee","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Wisconsin Ave. ","Found","betw. 10th & 17th","",43.038909,-87.929408,"Milwaukee","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Hitch-hikers'","General Coordinates Used","N. Farwell & Prospect ","",43.038903,-87.906474,"Milwaukee","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cream City Business Assn. ","General Coordinates Used","","P.O. Box 92396, Milwaukee, WI 53202",43.038903,-87.906474,"Milwaukee","WI","","Organization",1983,"checked","",NA,NA
"G.P.U. Hotline","General Coordinates Used"," (414) 562-7010","",43.038903,-87.906474,"Milwaukee","WI","","Hotlines",1983,"checked","",NA,NA
"Our Horizons ","General Coordinates Used","(Publication) ","P.O. Box 92396, Milwaukee, WI 53202",43.038903,-87.906474,"Milwaukee","WI","","Publications",1983,"checked","",NA,NA
"Zak's ","General Coordinates Used","(Disco)(Sun - only) ","Humboldt & North",43.038903,-87.906474,"Milwaukee","WI","(D)","Bars/Clubs",1983,"checked","",NA,NA
"Menomonee Park","Found","","",44.02254,-88.516315,"Oshkosh","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"U. of Wise. - Oshkosh - Student Union & Library basement ","Found","T-Rooms","",44.024818,-88.549548,"Oshkosh","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"'Rest Stop' ","General Coordinates Used","","Hwy. 41 N.",44.024706,-88.542614,"Oshkosh","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"North Beach","Found","(Summers)","",42.740079,-87.780705,"Racine","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Fountain Park ","Found","","",43.755903,-87.713614,"Sheboygan","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"North Beach ","General Coordinates Used","(Summers)","",43.750828,-87.71453,"Sheboygan","WI","Cruisy Area,(AYOR)","Cruising Areas",1983,"checked","",NA,NA
"Plaza 8 ","General Coordinates Used","Downtown","",43.750828,-87.71453,"Sheboygan","WI","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Conwell Park","Found","(Summers)","",42.849432,-106.308105,"Casper","WY","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Vicinity of Holiday Inn","Found","","",42.858143,-106.328904,"Casper","WY","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Holiday Park","Found","","",41.138812,-104.799258,"Cheyenne","WY","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Poor Richard's ","Found","at Converse","E. Lincoln Way ",41.138426,-104.79007,"Cheyenne","WY","(M)","Bars/Clubs",1983,"checked","",NA,NA
"Trailways Bus Depot","General Coordinates Used","","",41.130652,-104.837364,"Cheyenne","WY","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
"Cowboy Bar","General Coordinates Used","On the Square","",43.479956,-110.761779,"Jackson","WY","(M),(PT)","Bars/Clubs",1983,"checked","",NA,NA
"Greyhound Bus Depot","General Coordinates Used","","",41.79107,-107.238663,"Rawlins","WY","Cruisy Area","Cruising Areas",1983,"checked","",NA,NA
