"Year","status","lat","lon","description","streetaddress","city","state","amenityfeatures","type","notes","title","unclear_address","full.address","geoAddress"
2003,"Found",47.332757,-122.21162,"Green River Rd (off 104th Ave SE)","","Auburn","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",48.776543,-122.484679,"","","Bellingham","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",48.751911,-122.478685,"Western Washington University 360/650-6120  social/ political group Sept-May","","Bellingham","WA","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",48.694449,-122.495981,"","","Bellingham","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",48.750448,-122.426905,"","","Bellingham","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",48.995614,-122.729158,"across from the mall (on 'H' St) ","","Blaine","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",48.993723,-122.747119,"off I-5 (northbound)","","Blaine","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.568433,-122.660419,"360/373-6150  weekly social events","","Bremerton","WA","","Info Lines & Services","",NA,NA,NA,NA
2003,"General Coordinates Used",47.562776,-122.624555,"across from ferry terminal","","Bremerton","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.723473,-122.983107,"Harrison Ave ","","Centralia","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.810652,-122.377355,"by ferry dock","","Edmonds","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.958444,-122.220193,"off 41st St","","Everett","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.555607,-122.070618,"","I-90 & SR 900","Issaquah","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.230805,-119.191672,"days only, cops & bashers after dark","","Kennewick","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.368876,-122.233357,"along trail off path to soccer field","228th & Military Rd","Kent","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.48578,-124.052828,"360/665-4000  cabins on the peninsula","","Long Beach Peninsula","WA","(MW),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",46.330001,-124.057578,"Beach Access Rd/ 38th Pl Seaview 360/642-2542  inexpensive suites, cabins w/ kitchens & vintage trailers","","Long Beach Peninsula","WA","(GF),(NS)","Accommodations","",NA,NA,NA,NA
2003,"Found",47.82222,-122.304563,"","","Lynnwood","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",48.425244,-122.338916,"Freeway Dr (along the river)","","Mt Vernon","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",48.308892,-122.713117,"Swantown & Crosby ","","Oak Harbor","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.037243,-122.912035,"take 5th Ave E to the parkway, follow signs to park","","Olympia","WA","","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.037874,-122.900695,"360/943-5025  events, newsletter","","Olympia","WA","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",47.073071,-122.973995,"Evergreen State College 360/866-6000 x6544  social/ support groups","","Olympia","WA","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",46.731338,-117.163675,"509/335-6388","","Pullman","WA","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",47.662637,-122.106135,"days (cops evenings)","","Redmond","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",48.560179,-122.944431,"360/376-5531  full brkfst, hot tub, kayak tour included in price","","San Juan Islands","WA","(GS)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",47.633936,-122.299483,"days","","Seattle","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.708731,-122.360868,"110th St, off 3rd Ave NW (1 mile N of Carkeek Park) along RR tracks","","Seattle","WA","(N),(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"bluffs ( ablove parking lot & beach)","","Seattle","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.680556,-122.341045,"5500 blk of W Green Lake Wy (btwn putting course & aqua theater)  evenings","","Seattle","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.636398,-122.277125,"","43rd & Madison","Seattle","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"206/903-9517  exhibits & free newsletter","","Seattle","WA","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"206/720-1000 outdoor fun for Puget Sound's lgbt community","","Seattle","WA","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"773/769-6328  also publish Seattle Pink Pagers","","Seattle","WA","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"206/322-9027  weekly lgbt newspaper","","Seattle","WA","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"PO Box 20146 98102  206/323-0750  world's largest & most Successful gay men's chorus","","Seattle","WA","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"206/324-4297  weekly lgbt newspaper","","Seattle","WA","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"206/505-1553 x5818  fabulous social events","","Seattle","WA","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"206/447-4800  The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Seattle","WA","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",47.60621,-122.332071,"206/323-7101  queer-positive alternative weekly","","Seattle","WA","","Publications","",NA,NA,NA,NA
2003,"Found",47.631084,-122.316379,"top of Capitol Hill (btwn Prospect & Boston, 15th & Federal)  days only","","Seattle","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.615309,-122.337866,"360/793-2103  cabins & authentic Sioux tipis (w/ electricity) on Skykomish River, 1 hr from Seattle, riverside jacuzzi","","Seattle","WA","(*),(MW),(SW),(NS),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",47.650267,-117.44878,"People's Park ","","Spokane","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.65878,-117.426047,"509/455-3699  24hrs","","Spokane","WA","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",47.63942,-117.409397,"","","Spokane","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.67058,-117.392214,"","","Spokane","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.65878,-117.426047,"509/456-8011  monthly lgbt newspaper for Spokane & NW","","Spokane","WA","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",47.65878,-117.426047,"509/325-6900  The hottest local guys!  18+ Record & Listen FREE! Use access code 499","","Spokane","WA","","Men's Services","",NA,NA,NA,NA
2003,"Found",47.259479,-122.448941,"","6th & 'G' Sts","Tacoma","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.046493,-118.358752,"","","Walla Walla","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.065608,-118.317389,"","","Walla Walla","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.069835,-118.318867,"","","Walla Walla","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.42346,-120.310349,"at 19th St","","Wenatchee","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",47.42346,-120.310349,"","","Wenatchee","WA","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",47.998276,-122.439503,"360/697-7472  near historic Coupeville","","Whidbey Island","WA","(GF),(GO)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",39.542765,-78.705712,"State Rte 123, 3 miles E of airport ","","Bluefield","WV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",37.26984,-81.222319,"near Norfolk & Sou RR","","Bluefield","WV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",38.352696,-81.630511,"PO Box 2624 25329 ","","Charleston","WV","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",38.352696,-81.630511,"304/345-0491  local info & resources","","Charleston","WV","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",38.330096,-81.582288,"Rte 60 E evenings","","Charleston","WV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",38.340036,-81.615325,"corner of Washington St E (at Sydney Ave)  304/346-0246, 877/543-5264","","Charleston","WV","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",38.34982,-81.632623,"800/289-1489  Call for the local # nearest you! Hot men waiting to meet you! FREE to Record, Browse & Respond to voice ads. use code 5051.","","Charleston","WV","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",38.34982,-81.632623,"540/529-6363  entertainment & personals for the Virginias & Carolinas","","Charleston","WV","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",38.352696,-81.630511,"Summers, Donnally, Capitol & Christopher Sts","","Charleston","WV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",38.34982,-81.632623,"304/345-7305  recording of bars & resources","","Charleston","WV","","Info Lines & Services","",NA,NA,NA,NA
2003,"Found",38.415134,-82.394481,"off Rte 60 E","","Huntington","WV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",38.964203,-78.771316,"Settlers Valley Wy 304/897-5707  full brkfst,hot tub","","Lost River","WV","(MW),(SW),(NS)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",39.266742,-81.561513,"","","Parkersburg","WV","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",39.710263,-80.823788,"304/455-3838  222 secluded acres w/ scenic mtn-top views, unlimited campsites, theme wknds, hot tub","","Proctor","WV","(MO),(F),(SW),(N)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",39.4301,-77.804161,"PO Box 1433 25443-1433 304/876-0244  metaphysical","","Shepherdstown","WV","","Bookstores","",NA,NA,NA,NA
2003,"Found",44.249593,-88.421824,"","","Appleton","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",46.581189,-90.923175,"","","Ashland","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.590894,-88.437265,"","","Geneva Lakes","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",42.589762,-88.434179,"","","Geneva Lakes","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",44.513319,-88.013296,"920/494-9904","","Green Bay","WI","","Info Lines & Services","",NA,NA,NA,NA
2003,"General Coordinates Used",44.513319,-88.013296,"920/433-0611, 800/578-3785","","Green Bay","WI","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",44.513319,-88.013296,"920/431-9000  The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Green Bay","WI","","Men's Services","",NA,NA,NA,NA
2003,"Found",43.819739,-91.265017,"on the Mississippi River (off of North Beach, across from the Holiday Inn)  days only","","La Crosse","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.813775,-91.251902,"608/625-4492  cottage, full brkfst, 35 miles from La Crosse","","La Crosse","WI","(GF)","Accommodations","",NA,NA,NA,NA
2003,"Found",43.102277,-89.366961,"","","Madison","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.109671,-89.420608,"30 miles NW on Hwy 4, then 4 miles N to Laws Rd, turn left & go 1/2 mile to gravel rd","","Madison","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",43.058044,-89.382671,"W shore of Lake Monona (parking lot nr Sheraton)  afternoons","","Madison","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.072166,-89.40075,"608/274-7171  The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Madison","WI","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",43.038903,-87.906474,"414/645-0585","","Milwaukee","WI","","Info Lines & Services","",NA,NA,NA,NA
2003,"General Coordinates Used",43.038903,-87.906474,"414/278-7840  lgbt newspaper","","Milwaukee","WI","","Publications","",NA,NA,NA,NA
2003,"Found",43.044551,-87.897312,"beware after 10pm","","Milwaukee","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.038903,-87.906474,"414/342-2222 Local Live Chat & Voice Personals! Hot local Men are waiting to meet you. FREE to Record, Browse & Respond to voice ads. Use code 5051","","Milwaukee","WI","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",43.038903,-87.906474,"800/578-3785, 920/433-0611  good bar list","","Milwaukee","WI","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",43.038903,-87.906474,"414/224-6462  The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Milwaukee","WI","","Men's Services","",NA,NA,NA,NA
2003,"General Coordinates Used",43.055842,-88.038979,"","","Milwaukee","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.055842,-88.038979,"414/223-3800  The city's hottest & wildest all-male voice club. Chat one on one! Use access code 5111","","Milwaukee","WI","","Men's Services","",NA,NA,NA,NA
2003,"Found",42.979664,-87.911537,"beach","","Milwaukee","WI","(N),(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",44.02254,-88.516315,"","","Oshkosh","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",43.755903,-87.713614,"","","Sheboygan","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.750828,-87.71453,"summers","","Sheboygan","WI","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",43.78444,-88.787868,"414/278-7840  lgbt newspaper","","Statewide","WI","","Publications","",NA,NA,NA,NA
2003,"Found",41.138812,-104.799258,"near bandstand","","Cheyenne","WY","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",41.154325,-104.829879,"near skating pond","","Cheyenne","WY","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",41.130652,-104.837364,"307/778-7645  9am-6pm Mon-Sat, info, referrals & newsletter, support groups, quarterly social activites","","Cheyenne","WY","","Info Lines & Services","",NA,NA,NA,NA
2003,"General Coordinates Used",42.982578,-111.04375,"307/883-3783  day hiking explorations & outdoor retreats for people of all ages & abilities","","Freedom","WY","(GS),(GO)","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",43.479956,-110.761779,"208/354-2906, 888/216-6025  seasonal, authentic working cattle ranch","","Jackson","WY","(MW),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",36.896072,-92.48792,"16 miles E of Ava on Hwy 14 (N 1 mile on County 223)  417/683-9199","","Ava","MO","(M),(N),(GO)","Accommodations","",NA,NA,NA,NA
2003,"Found",36.595788,-93.304137,"Fish Hatchery area","","Branson","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",37.312857,-89.537287,"","","Cape Girardeau","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",38.978308,-92.363545,"W side of town (off Business Loop 70)","","Columbia","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",39.099727,-94.578567,"816/561-2679","","Kansas City","MO","","Publications","",NA,NA,NA,NA
2003,"Found",39.041969,-94.592609,"","","Kansas City","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",39.092832,-94.489183,"E Truman Rd (at I-435)  816/252-3370  24hrs, arcade","","Kansas City","MO","","Erotica","",NA,NA,NA,NA
2003,"General Coordinates Used",39.099727,-94.578567,"314/367-0397, 877/397-6244  bi-monthly gay magazine for MO, IL & KS","","Kansas City","MO","","Publications","",NA,NA,NA,NA
2003,"General Coordinates Used",39.099727,-94.578567,"816/931-3338","","Kansas City","MO","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"General Coordinates Used",39.099727,-94.578567,"PO Box 414297 69141 816/561-1010  in historic Hyde Park, some shared baths","","Kansas City","MO","(M),(GO)","Accommodations","",NA,NA,NA,NA
2003,"General Coordinates Used",39.099727,-94.578567,"816/561-1010  hrs vary, call for location","","Kansas City","MO","","Men's Clubs","",NA,NA,NA,NA
2003,"General Coordinates Used",39.099727,-94.578567,"816/753-4500  weekly gay magazine, calendar, listings","","Kansas City","MO","","Publications","",NA,NA,NA,NA
2003,"Found",39.032052,-94.594539,"oh, really!","","Kansas City","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",38.923754,-76.993844,"816/474-5999  The hottest local guys! 18+ Record & Listen FREE! Use access code 499","","Kansas City","MO","","Men's Services","registered trademark symbol",NA,NA,NA,NA
2003,"General Coordinates Used",39.418369,-92.438237,"nights","","Moberly","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",39.416988,-92.457447,"","","Moberly","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"Found",36.561578,-94.476321,"417/475-6460, 800/475-6460  May-Sept, campsites & canoe rental","","Noel","MO","(GF),(WC)","Accommodations","",NA,NA,NA,NA
2003,"Found",37.189586,-93.283423,"","","Springfield","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",39.767458,-94.846681,"downtown","","St. Joseph","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",38.627003,-90.199404,"314/577-2626, 314/843-1700  all American Kitsch: see the Clydesdales in their air-conditioned stables, or visit the Busch family estate that was one the home of Ulysses S Grant","","St. Louis","MO","","Entertainment & Recreation","",NA,NA,NA,NA
2003,"Found",38.731599,-90.5178,"Dorset Rd W (off Hwy 2-70)","","St. Louis","MO","(AYOR)","Cruising Areas","",NA,NA,NA,NA
2003,"General Coordinates Used",38.627003,-90.199404,"314/367-0397, 877/397-6244  bi-monthly gay magazine for MO, IL, & KS","","St. Louis","MO","","Publications","",NA,NA,NA,NA
