ID,title,description,streetaddress,city,state,amenityfeatures,type,notes,dateadded,lastmodified,Year,full.address,lon,lat,geoAddress,Status
2461,French Quarter ,,Louisiana at Elgin ,Houston,TX,,Bars/Clubs,,,,1977,"Louisiana at Elgin , Houston, TX",-95.379648,29.743207,unclear_coded_by_hand,Verified Location
499,Mr. Frizby's Baths,,3401 Milam,Houston,TX,,Baths,,9/7/2019 9:49am,9/7/2019 11:13am,1974,"3401 Milam, Houston, TX",-95.3797642,29.7411237,"3401 milam st, houston, tx 77002, usa",Google Verified Location
667,Mr. Frizby's Baths,,3401 Milam,Houston,TX,,Baths,NA,11/8/2019 8:00pm,11/10/2019 1:45pm,1977,"3401 Milam, Houston, TX",-95.3797642,29.7411237,"3401 milam st, houston, tx 77002, usa",Google Verified Location
452,Mr. Frizby's Baths,,3401 Milam,Houston,TX,,Baths,NA,10/1/2019 4:42pm,10/5/2019 1:06pm,1973,"3401 Milam, Houston, TX",-95.3797642,29.7411237,"3401 milam st, houston, tx 77002, usa",Google Verified Location
606,Mr. Frizby's Baths,,3401 Milam,Houston,TX,,Baths,NA,11/8/2019 11:59am,11/8/2019 12:33pm,1976,"3401 Milam, Houston, TX",-95.3797642,29.7411237,"3401 milam st, houston, tx 77002, usa",Google Verified Location
169,Mr. Frizby's Baths,,3401 Milam,Houston,TX,,Baths,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"3401 Milam, Houston, TX",-95.3797642,29.7411237,"3401 milam st, houston, tx 77002, usa",Google Verified Location
776,Mr. Frizby's Baths,,3401 Milan,Houston,TX,,Baths,,12/5/2019 6:37pm,12/16/2019 3:06pm,1978,"3401 Milan, Houston, TX",-95.3797642,29.7411237,"3401 milam st, houston, tx 77002, usa",Google Verified Location
661,Lazy J,,302 Tuam,Houston,TX,"(W) - Western or coyboy types,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,NA,11/8/2019 8:00pm,11/10/2019 2:21pm,1977,"302 Tuam, Houston, TX",-95.381528,29.746848,"302 tuam st, houston, tx 77006, usa",Google Verified Location
769,Lazy J,,302 Tuam,Houston,TX,"(W) - Western or coyboy types,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,10/25/2019 7:39pm,10/28/2019 10:06am,1979,"302 Tuam, Houston, TX",-95.381528,29.746848,"302 tuam st, houston, tx 77006, usa",Google Verified Location
765,Lazy J,,302 Tuam,Houston,TX,"(W) - Western or coyboy types,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,12/5/2019 6:30pm,12/16/2019 3:21pm,1978,"302 Tuam, Houston, TX",-95.381528,29.746848,"302 tuam st, houston, tx 77006, usa",Google Verified Location
895,Lazy J,(Best late),302 Tuam,Houston,TX,"(W) - Western or coyboy types,(RT) - 'Raunchy types' - downtown type places - often hustlers",Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 5:58pm,1980,"302 Tuam, Houston, TX",-95.381528,29.746848,"302 tuam st, houston, tx 77006, usa",Google Verified Location
447,Lena's Lounge,,300 Tuam,Houston,TX,,Bars/Clubs,NA,10/1/2019 4:42pm,10/28/2019 9:41am,1973,"300 Tuam, Houston, TX",-95.381543,29.7468477,"300 tuam st, houston, tx 77006, usa",Google Verified Location
648,Farm House,"(Some G, B) (Disco) (Several bars) (Swimming pool)",2710 Albany,Houston,TX,"(D) - Dancing,(PT) - Pool Table,""(G) - Girls/Ms, but seldom exclusively"",(B) - Blacks frequent",Bars/Clubs,NA,11/8/2019 7:53pm,12/18/2019 12:28pm,1977,"2710 Albany, Houston, TX",-95.3829836,29.7491843,"2710 albany st, houston, tx 77006, usa",Google Verified Location
587,Farm House Club,"(Disco) [5 bars, (C)(AH)(WE) swim pool]",2710 Albany,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular",Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:26pm,1976,"2710 Albany, Houston, TX",-95.3829836,29.7491843,"2710 albany st, houston, tx 77006, usa",Google Verified Location
792,Typhoon Tessie's,,106 Tuam,Houston,TX,(PT) - Pool Table,Bars/Clubs,,12/6/2019 10:55am,12/16/2019 3:21pm,1978,"106 Tuam, Houston, TX",-95.3831133,29.7478144,"106 tuam st, houston, tx 77006, usa",Google Verified Location
898,Marion & Lynn's,(looks promising),106 Tuam,Houston,TX,"""(L) - Ladies/Ms, but seldom exclusively unless noted""",Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 6:00pm,1980,"106 Tuam, Houston, TX",-95.3831133,29.7478144,"106 tuam st, houston, tx 77006, usa",Google Verified Location
794,Typhoon Tessie,,106 Tuam,Houston,TX,(PT) - Pool Table,Bars/Clubs,,10/25/2019 7:43pm,10/28/2019 10:06am,1979,"106 Tuam, Houston, TX",-95.3831133,29.7478144,"106 tuam st, houston, tx 77006, usa",Google Verified Location
751,Diner's News,(Books),204 Westheimer,Houston,TX,,Book Store,,12/5/2019 6:26pm,12/16/2019 2:06pm,1978,"204 Westheimer, Houston, TX",-95.3832471,29.7449097,"204 westheimer rd, houston, tx 77006, usa",Google Verified Location
755,Diners News,(Books),204 Westheimer,Houston,TX,,Book Store,,10/25/2019 7:25pm,10/28/2019 9:49am,1979,"204 Westheimer, Houston, TX",-95.3832471,29.7449097,"204 westheimer rd, houston, tx 77006, usa",Google Verified Location
882,Diners News,(Books),204 Westheimer,Houston,TX,,Book Store,,12/6/2019 4:02pm,12/6/2019 5:50pm,1980,"204 Westheimer, Houston, TX",-95.3832471,29.7449097,"204 westheimer rd, houston, tx 77006, usa",Google Verified Location
782,"N. Houston Adult
  Books",,5102 Airline,Houston,TX,,Book Store,,10/25/2019 7:43pm,10/28/2019 9:49am,1979,"5102 Airline, Houston, TX",-95.3840784,29.8401256,"5102 airline dr, houston, tx 77022, usa",Google Verified Location
780,No. Houston Adult Books,,5102 Airline,Houston,TX,,Book Store,,12/5/2019 6:37pm,12/16/2019 2:06pm,1978,"5102 Airline, Houston, TX",-95.3840784,29.8401256,"5102 airline dr, houston, tx 77022, usa",Google Verified Location
905,N. Houston Adult Books,,5102 Airline,Houston,TX,,Book Store,,12/6/2019 4:02pm,12/6/2019 6:04pm,1980,"5102 Airline, Houston, TX",-95.3840784,29.8401256,"5102 airline dr, houston, tx 77022, usa",Google Verified Location
913,Ram Rod Tavern,,5110 Airline Dr.,Houston,TX,"(W) - Western or coyboy types,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 6:36pm,1980,"5110 Airline Dr., Houston, TX",-95.3840784,29.8404411,"5110 airline dr, houston, tx 77022, usa",Google Verified Location
921,2306 Club,"(Hotel- like baths) (Some SM, FFA, Kinky)",2306 Genessee,Houston,TX,"(*) - Very popular,(P) - Private club - Inquire locally to admission,""(FFA) - Final Faith of America, or ask your friendly SM Serviceman"",""(SM) - Some motorcycle. Don't confuse with 'M-S,' which means mixed crowds - shows. ""","Hotels,Baths",,12/6/2019 4:02pm,12/6/2019 7:15pm,1980,"2306 Genessee, Houston, TX",-95.3841806,29.7486124,"2306 genesee st, houston, tx 77006, usa",Google Verified Location
879,Club L'Amour,(Popular on weekends) (Disco),227 Westheimer,Houston,TX,"""(L) - Ladies/Ms, but seldom exclusively unless noted"",(WE) = Weekends,(*) - Very popular,(D) - Dancing,(S) - Shows - impersonators or record pantomime acts - often touristy",Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 5:49pm,1980,"227 Westheimer, Houston, TX",-95.3842011,29.7443492,"227 westheimer rd, houston, tx 77006, usa",Google Verified Location
3389,Mr. Peeper's,"(Books, etc.) ","1427 Texas Ave., 5200 Telephone Rd. & 5400 Airline Dr.  ",Houston,TX,,Book Store,2 locations so this entry has been split into 2. This location is the Airline Drive location.,,,1978,"1427 Texas Ave., 5200 Telephone Rd. & 5400 Airline Dr.  , Houston, TX",-95.384391,29.845474,unclear_coded_by_hand,Verified Location
756,Dirty Sally's,,220 Avondale,Houston,TX,,Bars/Clubs,,10/25/2019 7:25pm,10/28/2019 10:06am,1979,"220 Avondale, Houston, TX",-95.3845397,29.745334,"220 avondale st, houston, tx 77006, usa",Google Verified Location
883,Dirty Sally's,(Patio) (Good days & early evenings popular),220 Avondale,Houston,TX,(*) - Very popular,Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 5:50pm,1980,"220 Avondale, Houston, TX",-95.3845397,29.745334,"220 avondale st, houston, tx 77006, usa",Google Verified Location
916,Spirit Cafe,(open 24 hours) (Cruisy),243 Westheimer,Houston,TX,(*) - Very popular,Restaurant,,12/6/2019 4:02pm,12/6/2019 6:38pm,1980,"243 Westheimer, Houston, TX",-95.3848909,29.7445201,"243 westheimer rd, houston, tx 77006, usa",Google Verified Location
342,Numbers,,1003 Numbers,Houston,TX,,Restaurant,NA,9/13/2019 1:48pm,10/28/2019 9:15am,1972,"1003 Numbers, Houston, TX",-95.3849657,29.7447876,"300 westheimer rd, houston, tx 77006, usa",Google Verified Location
906,Numbers,"(Some YC, L, B) ('Hot' now if straight owners don't blow it) (Disco) (3 Bars)",300 Westheimer,Houston,TX,"(*) - Very popular,(YC) - Young and/or collegiate types,""(L) - Ladies/Ms, but seldom exclusively unless noted"",(B) - Blacks frequent,(D) - Dancing",Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 6:05pm,1980,"300 Westheimer, Houston, TX",-95.3850394,29.7448339,"300 westheimer rd, houston, tx 77006, usa",Google Verified Location
162,Adam I Theatre,,4816 Main,Houston,TX,,Theatre,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"4816 Main, Houston, TX",-95.3858982,29.730951,"4816 main st, houston, tx 77002, usa",Google Verified Location
477,Adam I Theatre,,4816 Main,Houston,TX,,Bars/Clubs,,9/7/2019 9:49am,9/7/2019 10:55am,1974,"4816 Main, Houston, TX",-95.3858982,29.730951,"4816 main st, houston, tx 77002, usa",Google Verified Location
873,Brasserie,(Popular after hours),515 Alabama,Houston,TX,"""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours,(*) - Very popular",Restaurant,,12/6/2019 4:02pm,12/6/2019 5:37pm,1980,"515 Alabama, Houston, TX",-95.3860822,29.7386345,"515 w alabama st, houston, tx 77006, usa",Google Verified Location
781,Mug,,515 Alabama,Houston,TX,"(M) - Mixed - Some Straights,""(C) - Coffee, soft drinks and sometimes snacks"",(AH) - After Hours",Restaurant,,10/25/2019 7:43pm,10/28/2019 9:54am,1979,"515 Alabama, Houston, TX",-95.3860822,29.7386345,"515 w alabama st, houston, tx 77006, usa",Google Verified Location
779,Mug,,515 Alabama,Houston,TX,,Restaurant,,12/5/2019 6:37pm,12/16/2019 1:18pm,1978,"515 Alabama, Houston, TX",-95.3860822,29.7386345,"515 w alabama st, houston, tx 77006, usa",Google Verified Location
870,Baja Sams,,402 Lovett,Houston,TX,(E) - Entertainment,Restaurant,,12/6/2019 4:02pm,12/6/2019 5:36pm,1980,"402 Lovett, Houston, TX",-95.3861931,29.74372,"402 lovett blvd, houston, tx 77006, usa",Google Verified Location
611,Prufrock's,,424 Westheimer,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:40pm,1976,"424 Westheimer, Houston, TX",-95.386998,29.744794,"424 westheimer rd, houston, tx 77006, usa",Google Verified Location
264,Prufrock's Tavern,,424 Westheimer,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"424 Westheimer, Houston, TX",-95.386998,29.744794,"424 westheimer rd, houston, tx 77006, usa",Google Verified Location
401,Prufrock's Tavern,,424 Westheimer,Houston,TX,(M) - Mixed Crowds,Bars/Clubs,,9/7/2019 9:27am,9/7/2019 10:55am,1974,"424 Westheimer, Houston, TX",-95.386998,29.744794,"424 westheimer rd, houston, tx 77006, usa",Google Verified Location
757,Don's Le Patois,(French R),428 Westheimer,Houston,TX,(M) - Mixed - Some Straights,Restaurant,,10/25/2019 7:25pm,12/18/2019 3:12pm,1979,"428 Westheimer, Houston, TX",-95.3870948,29.7446516,"428 westheimer rd, houston, tx 77006, usa",Google Verified Location
884,Don's Le Patois,French restaurant,428 Westheimer,Houston,TX,(M) - Mixed Crowds - Some Straights,Restaurant,,12/6/2019 4:02pm,12/6/2019 5:50pm,1980,"428 Westheimer, Houston, TX",-95.3870948,29.7446516,"428 westheimer rd, houston, tx 77006, usa",Google Verified Location
504,Round Table,(best Sunday afternoons),506 Westheimer,Houston,TX,,Bars/Clubs,,9/7/2019 10:27am,9/7/2019 10:55am,1974,"506 Westheimer, Houston, TX",-95.3875437,29.74478,"506 westheimer rd, houston, tx 77006, usa",Google Verified Location
203,Round Table,best Sunday afternoons,507 Westheimer,Houston,TX,(*) - Very popular,Bars/Clubs,,12/17/2019 9:52am,12/17/2019 9:52am,1975,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
236,Round Table,,507 Westheimer,Houston,TX,,Bars/Clubs,NA,8/13/2019 2:17pm,8/13/2019 2:50pm,1969,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
576,Aesop's Tables,,507 Westheimer,Houston,TX,(M) - Mixed or partially straight,Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:27pm,1976,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
758,Entertainers Ms-Take,,507 Westheimer,Houston,TX,(PT) - Pool Table,Bars/Clubs,,10/25/2019 7:25pm,10/28/2019 10:06am,1979,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
189,Round Table,,507 Westheimer,Houston,TX,,Bars/Clubs,NA,8/23/2019 1:36am,9/7/2019 11:23am,1968,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
643,Daily Double Tavern,,507 Westheimer,Houston,TX,,Bars/Clubs,NA,11/8/2019 7:53pm,11/10/2019 2:21pm,1977,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
461,Round Table,(best Sunday afternoons),507 Westheimer,Houston,TX,(*) - Very popular,Bars/Clubs,NA,10/1/2019 4:42pm,10/28/2019 9:41am,1973,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
254,Round Table,,507 Westheimer,Houston,TX,,Bars/Clubs,NA,9/7/2019 2:03pm,9/8/2019 12:00am,1970,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
276,Round Table,,507 Westheimer,Houston,TX,,Bars/Clubs,,8/31/2019 11:17am,8/31/2019 11:50am,1971,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
350,Round Table,,507 Westheimer,Houston,TX,,Bars/Clubs,NA,9/13/2019 1:51pm,10/28/2019 9:27am,1972,"507 Westheimer, Houston, TX",-95.387676,29.7442282,"507 westheimer rd, houston, tx 77006, usa",Google Verified Location
635,Adultz News,(open 24 hours),708 W. Alabama,Houston,TX,(*) - Very popular,Book Store,NA,11/8/2019 7:47pm,11/10/2019 1:47pm,1977,"708 W. Alabama, Houston, TX",-95.3883315,29.7390393,"708 w alabama st, houston, tx 77006, usa",Google Verified Location
865,Adultz News,"(Books, 'flicks', peep shows & cruisy arcades) (Open 24 hours)",714 W. Alabama,Houston,TX,(*) - Very popular,"Book Store,Cruising Areas",,12/6/2019 4:02pm,12/6/2019 5:33pm,1980,"714 W. Alabama, Houston, TX",-95.388464,29.7390099,"714 w alabama st, houston, tx 77006, usa",Google Verified Location
1660,Adultz News,"(Books,  'flicks ', peep shows & cruisy arcades) (Open 24 hrs.) ",714 W. Alabama,Houston,TX,(*) - Very popular,Book Store,3 locations listed. Broke up into 3 separate entries.,,,1979,"714 W. Alabama, Houston, TX",-95.388464,29.73901,unclear_coded_by_hand,Verified Location
2724,Adultz News ,(Alabama store open 24 hours *) ,"714 W. Alabama, 2411 W. Holcombe, 5130 San Felipe & 227 Cavalcade   ",Houston,TX,,Book Store,,,,1978,"714 W. Alabama, 2411 W. Holcombe, 5130 San Felipe & 227 Cavalcade   , Houston, TX",-95.388464,29.73901,unclear_coded_by_hand,Verified Location
614,Second Sun,(Disco),534 Westheimer,Houston,TX,"(YC) - Young and/or collegiate types,(D) - Dancing,(*) - Very popular,(B) - Blacks frequent,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,NA,11/8/2019 11:59am,11/8/2019 12:40pm,1976,"534 Westheimer, Houston, TX",-95.388536,29.7448497,"534 westheimer rd, houston, tx 77006, usa",Google Verified Location
901,Midnite Sun,(Hip) (Open 7am),534 Westheimer,Houston,TX,"(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing",Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 6:01pm,1980,"534 Westheimer, Houston, TX",-95.388536,29.7448497,"534 westheimer rd, houston, tx 77006, usa",Google Verified Location
777,Midnite Sun,(New disco in back - open days),534 Westheimer,Houston,TX,"(*) - Very popular,(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(D) - Dancing",Bars/Clubs,,10/25/2019 7:43pm,10/28/2019 10:06am,1979,"534 Westheimer, Houston, TX",-95.388536,29.7448497,"534 westheimer rd, houston, tx 77006, usa",Google Verified Location
676,Second Sun,"(Disco) (Some B, G)",534 Westheimer,Houston,TX,"(YC) - Young and/or collegiate types,(HIP) - Heads frequent,(PT) - Pool Table,(B) - Blacks frequent,""(G) - Girls/Ms, but seldom exclusively""",Bars/Clubs,NA,11/8/2019 8:00pm,12/18/2019 12:29pm,1977,"534 Westheimer, Houston, TX",-95.388536,29.7448497,"534 westheimer rd, houston, tx 77006, usa",Google Verified Location
774,Midnite Sun,(Disco) (2 dance floors),534 Westheimer,Houston,TX,"(HIP) - Heads frequent,(YC) - Young and/or collegiate types,(*) - Very popular,(D) - Dancing",Bars/Clubs,,12/5/2019 6:37pm,12/16/2019 3:21pm,1978,"534 Westheimer, Houston, TX",-95.388536,29.7448497,"534 westheimer rd, houston, tx 77006, usa",Google Verified Location
1368," 'The Circuit ' - Westheimer & Lovett, betw. Montrose & Mason ",,,Houston,TX,"Cruisy Area,(HOT) - Dangerous - Usually Fuzz",Bars/Clubs,approximate,,,1979,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
3314,'The Circuit',"Westheimer & Lovett, betw. Montrose & Mason",,Houston,TX,"(AYOR) -  At Your Own Risk - Dangerous - Usually Fuzz,Cruisy Area",Cruising Areas,,,,1980,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
2539,'the Circuit',,"Westheimer & Lovett, between Montrose & Mason",Houston,TX,Cruisy Area,Cruising Areas,,,,1975,"Westheimer & Lovett, between Montrose & Mason, Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
2153,'The Circuit' - Westheimer & Lovett between Montrose & Mason,,,Houston,TX,Cruisy Area,Cruising Areas,,,,1976,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
2950, 'The Circuit ' -  Westheimer & Lovett betw. Montrose & Mason   ,,,Houston,TX,Cruisy Area,Cruising Areas,,,,1978,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
141,Westheimer & Lovett betw. Montrose & Mason,,,Houston,TX,Cruisy Area,Cruising Areas,approximate.,9/7/2019 11:49am,9/7/2019 1:18pm,1974,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
1569,"Westheimer & Lovette, bet. Montrose & Mason",,,Houston,TX,Cruisy Areas,Cruising Areas,,,,1973,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
2387," ""The Circuit "" - Westheimer & Lovett between Montrose & Mason",,,Houston,TX,Cruisy Area,Cruising Areas,,,,1977,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
1462,"Lovett, Westheimer  and Avondale, bet. Montrose & Mason  ",,,Houston,TX,Cruisy Areas,Cruising Areas,,,,1972,", Houston, TX",-95.388597,29.743832,unclear_coded_by_hand,Verified Location
871,Barn,"(Some W, OC) (popular weekends)",710 Pacific St.,Houston,TX,"(W) - Western or coyboy types,(OC) - Older/More Mature Crowd,(*) - Very popular,(WE) = Weekends",Bars/Clubs,,12/6/2019 4:02pm,12/6/2019 5:36pm,1980,"710 Pacific St., Houston, TX",-95.3894153,29.7469564,"710 pacific st, houston, tx 77006, usa",Google Verified Location
743,Barn,"(Some OC, W)",710 Pacific St.,Houston,TX,"(*) - Very popular,(OC) - Older/More Mature Crowd,(W) - Western or coyboy types",Bars/Clubs,,12/5/2019 6:22pm,12/18/2019 1:02pm,1978,"710 Pacific St., Houston, TX",-95.3894153,29.7469564,"710 pacific st, houston, tx 77006, usa",Google Verified Location
638,Barn,,710 Pacific,Houston,TX,(W) - Western or coyboy types,Bars/Clubs,NA,11/8/2019 7:47pm,11/10/2019 2:21pm,1977,"710 Pacific, Houston, TX",-95.3894153,29.7469564,"710 pacific st, houston, tx 77006, usa",Google Verified Location
747,Barn,"(WE*) (Some W, OC)",710 Pacific St.,Houston,TX,"(W) - Western or coyboy types,(OC) - Older/More Mature Crowd,(WE) - Weekends,(*) - Very popular",Bars/Clubs,,10/25/2019 7:25pm,12/18/2019 2:56pm,1979,"710 Pacific St., Houston, TX",-95.3894153,29.7469564,"710 pacific st, houston, tx 77006, usa",Google Verified Location
