ID,title,status,description,lat.lon,streetaddress,notes,city,state,amenityfeatures,type,dateadded,lastmodified,Year
3172,Sambo's,General City Coordinates Used,," 30.226595,-93.217376",Ryan nr. Sale,,Lake Charles,LA,"(M),(C),(AH)",Bars/Clubs,,,1980
106,Wit's End ,General City Coordinates Used,,"34.208504,-77.796371",,,Wrightsville Beach,NC,(M),Bars/Clubs,9/7/2019 10:46am,9/7/2019 1:18pm,1974
211,Wit's End,General City Coordinates Used,,"34.208504,-77.796371",,,Wrightsville Beach,NC,,Bars/Clubs,8/30/2019 4:07pm,9/7/2019 1:20pm,1971
1629,Wit’s End,General City Coordinates Used,Inquire locally,"34.208504,-77.796371",,,Wrightsville Beach,NC,,Bars/Clubs,,,1973
1710,Wit's End,General City Coordinates Used,inquire locally,"34.208504,-77.796371",,,Wrightsville Beach,NC,,Bars/Clubs,,,1970
2514,Palm Room,General City Coordinates Used,,"34.208504,-77.796371",On the Boardwalk,,Wrightsville Beach,NC,,Bars/Clubs,,,1975
2515,Wit's End,General City Coordinates Used,,"34.208504,-77.796371",Inquire locally,,Wrightsville Beach,NC,(M),Bars/Clubs,,,1975
102,Horne's Motel Bar,Found,,"35.587835,-82.527871",,Approximate location. See http://www.highwayhost.org/Hornes/Locations/NorthCarolina/Asheville/asheville1.htm for images of the hotel from postcards and brochures.,Asheville,NC,(M),"Bars/Clubs,Hotels",9/7/2019 10:46am,9/7/2019 1:18pm,1974
1207,Bus Depot,General City Coordinates Used,,"35.595058,-82.551487",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1979
1206,Asheville Mall,Found,,"35.580568,-82.526651",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1979
1208,‘The Cage’ – Block around Federal Bldg. ,General City Coordinates Used,,"35.595058,-82.551487",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1979
1066,Skylight Room,General City Coordinates Used,,"35.595058,-82.551487",Haywood Ave. just S. of Civic Center ,,Asheville,NC,"(M),(D),(R)",Restaurant,,,1979
1477,Horne’s Motel Bar ,Found,,"35.587835,-82.527871",Tunnel Rd.,,Asheville,NC,(M),"Hotels,Bars/Clubs",,,1972
1585,Horne’s Motel Bar,Found,,"35.587835,-82.527871",Tunnel Rd.,,Asheville,NC,(M),"Bars/Clubs,Hotels",,,1973
2874,"
  Bus Depot 
  ",General City Coordinates Used,,"35.595058,-82.551487",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1978
2873,"
  Asheville Mall 
  ",Found,,"35.580568,-82.526651",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1978
2875,‘The Cage’ – Block  around Federal Building   ,General City Coordinates Used,,"35.595058,-82.551487",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1978
3216,Bus Depot,General City Coordinates Used,,"35.595058,-82.551487",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1980
3215,Asheville Mall,Found,,"35.580568,-82.526651",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1980
3217,'The Cage',General City Coordinates Used,Block around Federal Bldg.,"35.595058,-82.551487",,,Asheville,NC,Cruisy Area,Cruising Areas,,,1980
97,Van's Steak House,General City Coordinates Used,(Mississippi Blvd),"30.36742,-89.092816 ",,,Gulfport,MS,(M),Bars/Clubs,9/7/2019 10:46am,9/7/2019 1:18pm,1974
1204,Trailways Bus Depot ,General City Coordinates Used,,"30.36742,-89.092816 ",,,Gulfport,MS,Cruisy Area,Cruising Areas,,,1979
1624,Plantation,General City Coordinates Used,,"30.36742,-89.092816 ",Hewes Ave. nr. the airport,,Gulfport,MS,(M),Bars/Clubs,,,1973
1492,Van’s Steak House ,General City Coordinates Used,(Mississippi City),"30.36742,-89.092816 ",E. Beach Blvd.,,Gulfport,MS,(M),Restaurant,,,1973
2086,Trailways Bus Depot,General City Coordinates Used,,"30.36742,-89.092816 ",,,Gulfport,MS,Cruisy Area,Cruising Areas,,,1976
2495,Trailways Bus Depot,General City Coordinates Used,,"30.36742,-89.092816 ",,,Gulfport,MS,Cruisy Area,Cruising Areas,,,1975
2712,Trailways Bus Depot ,General City Coordinates Used,,"30.36742,-89.092816 ",,,Gulfport,MS,,Bars/Clubs,,,1978
3205,Trailways Bus Depot,General City Coordinates Used,,"30.36742,-89.092816 ",,,Gulfport,MS,Cruisy Area,Cruising Areas,,,1980
98,Summer Stock,General City Coordinates Used,(Key Club),"32.36431,-88.703656",,,Meridian,MS,(P),Bars/Clubs,9/7/2019 10:46am,9/7/2019 1:18pm,1974
1342,Le Pub,Found,,"32.367772,-88.698584 ",11th St. & 20th Ave.,,Meridian,MS,(M),"Bars/Clubs,Hotels",,,1979
1341,Holiday Inn No. 1 Bar,Found,,"32.350136,-88.734661",US 11-80 & Miss. 19 ,,Meridian,MS,(M),"Bars/Clubs,Hotels",,,1979
1448,Around the post office,General City Coordinates Used,,"32.36431,-88.703656",,,Meridian,MS,Cruisy Areas,Cruising Areas,,,1972
2179,Le Pub,Found,Downtowner Motor Inn,"32.367772,-88.698584 ",11th St. & 20th Ave.,,Meridian,MS,(M),"Hotels,Bars/Clubs",,,1976
2178,Holiday Inn No. 1,Found,,"32.350136,-88.734661",U.S. 11-80 & Miss 19,,Meridian,MS,(M),"Hotels,Bars/Clubs",,,1976
2091,Trailways Bus Depot,General City Coordinates Used,,"32.36431,-88.703656",,,Meridian,MS,Cruisy Area,Cruising Areas,,,1976
2742,Le Pub ,Found,Downtowner Motor Inn ,"32.367772,-88.698584 ",11th St. & 20th Ave.,,Meridian,MS,(M),"Bars/Clubs,Hotels",,,1978
2741,Holiday Inn No. 1 ,Found,,"32.350136,-88.734661",US 11 80 & Mississippi 19,,Meridian,MS,(M),"Bars/Clubs,Hotels",,,1978
2866,Trailways Bus Depot ,General City Coordinates Used,,"32.36431,-88.703656",,,Meridian,MS,Cruisy Area,Cruising Areas,,,1978
3208,Holiday Inn,Found,"No. 1 Bar
","32.350136,-88.734661",US 11-80 & Miss. 19,,Meridian,MS,(M),"Hotels,Bars/Clubs",,,1980
3209,Le Pub,Found,"Downtowner Motor Inn
","32.367772,-88.698584 ",11th St. & 20th Ave.,,Meridian,MS,(M),"Hotels,Bars/Clubs",,,1980
3210,Trailways Bus Depot,General City Coordinates Used,,"32.36431,-88.703656",,,Meridian,MS,Cruisy Area,Cruising Areas,,,1980
100,Driftwood Lounge,General City Coordinates Used,,"32.352646,-90.877882 ",,,Vicksberg,MS,(M),Bars/Clubs,9/7/2019 10:46am,9/7/2019 1:18pm,1974
1401,Driftwood Lounge,General City Coordinates Used,Inquire locally ,"32.352646,-90.877882 ",,,Vicksberg,MS,(M),Bars/Clubs,,,1972
1625,Driftwood Lounge,General City Coordinates Used,Inquire locally,"32.352646,-90.877882 ",,,Vicksberg,MS,(M),Bars/Clubs,,,1973
116,'The Pavilion' - Ocean Beach,Found,very good during summer,"33.692441,-78.881687",,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,9/7/2019 11:27am,9/7/2019 1:18pm,1974
215,Limelight Hotel,General City Coordinates Used,(bar is on 3rd floor),"33.68906,-78.886694",,,Myrtle Beach,SC,,"Hotels,Bars/Clubs",8/30/2019 4:07pm,9/7/2019 1:20pm,1971
1232,The Pavilion – Ocean Bank – summers ,Found,,"33.692441,-78.881687",,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,,,1979
1479,Limelight Hotel,General City Coordinates Used,(bar is on 3rd floor) Inquire locally,"33.68906,-78.886694",,,Myrtle Beach,SC,,"Hotels,Bars/Clubs",,,1972
1632,Shonte,General City Coordinates Used,,"33.807673,-78.70085",Hwy.17 near Crescent Beach ,coordinates for Crescent Beach,Myrtle Beach,SC,(M),Bars/Clubs,,,1973
1631,Checkerboard Lounge ,General City Coordinates Used,,"33.68906,-78.886694","Hwy. 17, N. towards Wilmington",,Myrtle Beach,SC,"(D),(*)",Bars/Clubs,,,1973
2106,'The Pavilion' - Ocean Beach ,Found,very good during summer,"33.692441,-78.881687",,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,,,1976
2336,“The Pavilion” – Ocean Beach,Found,very good summers ,"33.692441,-78.881687",,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,,,1977
2527,'The Pavilion' - Ocean Beach - very good during summer,Found,,"33.692441,-78.881687",,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,,,1975
2900,The Pavilion – Ocean Beach ,Found,(Summers) ,"33.692441,-78.881687",,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,,,1978
3370,The Pavilion,Found,Ocean Beach - summers,"33.692441,-78.881687",,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,,,1980
112,Main St. Parking Lot,General City Coordinates Used,,"34.1954,-82.161788",,,Greenwood,SC,Cruisy Area,Cruising Areas,9/7/2019 11:27am,9/7/2019 1:18pm,1974
2108,Main St. Parking Lot,General City Coordinates Used,,"34.1954,-82.161788",,,Greenwood,SC,Cruisy Area,Cruising Areas,,,1976
2335,Main Street Parking Lot ,General City Coordinates Used,,"34.1954,-82.161788",,,Greenwood,SC,Cruisy Area,Cruising Areas,,,1977
2526,Main St. Parking Lot,General City Coordinates Used,,"34.1954,-82.161788",,,Greenwood,SC,Cruisy Area,Cruising Areas,,,1975
2897,Main St. parking lot ,General City Coordinates Used,,"34.1954,-82.161788",,,Greenwood,SC,Cruisy Area,Cruising Areas,,,1978
113,South of the Border Motel,Found,,"34.499623,-79.307758",,,Dillon,SC,(M),"Hotels,Bars/Clubs",9/7/2019 11:27am,9/7/2019 1:18pm,1974
1087,South of the Border Motel Bar ,Found,,"34.499623,-79.307758",6 mi. N. on I-95,,Dillon,SC,(M),"Hotels,Bars/Clubs",,,1979
2009,South of the Border Motel Bar,Found,,"34.499623,-79.307758",6 mi. N. on I-95,,Dillon,SC,(M),"Bars/Clubs,Hotels",,,1976
2222,South of the Border Motel Bar,Found,,"34.499623,-79.307758",6 miles north on I-95,,Dillon,SC,(M),"Hotels,Bars/Clubs",,,1977
2522,South of the Border Motel Bar,Found,,"34.499623,-79.307758",6 mi. north on I-95,,Dillon,SC,(M),"Bars/Clubs,Hotels",,,1975
2745,South of the Border Motel Bar ,Found,,"34.499623,-79.307758",6 mi. No. on 1-95 ,,Dillon,SC,(M),"Bars/Clubs,Hotels",,,1978
3363,South of the Border Motel Bar,Found,6 mi. N. on I-95,"34.499623,-79.307758",,,Dillon,SC,(M),"Bars/Clubs,Hotels",,,1980
111,Holiday Inn Bar,Found,,"34.229128,-79.799604",,Coordinates for the jct of 52 & I-95. ,Florence,SC,(M),"Hotels,Bars/Clubs",9/7/2019 11:27am,9/7/2019 1:18pm,1974
115,Ramada Inn Bar,Found,,"34.229221,-79.795794 ",,Hotel still exists. ,Florence,SC,(M),"Hotels,Bars/Clubs",9/7/2019 11:27am,9/7/2019 1:18pm,1974
1105,Bus Depot,Found,,"34.79981,-87.677251",,,Florence,AL,Cruisy Area,Cruising Areas,,,1979
1106,Wilson Park ,Found,,"34.80322,-87.675219",,,Florence,AL,Cruisy Area,Cruising Areas,,,1979
2015,Wilson Park,Found,,"34.80322,-87.675219",,,Florence,AL,Cruisy Area,Cruising Areas,,,1976
2008,Ramada Inn Bar,Found,,"34.229221,-79.795794 ",Jct U.S. 52 & I-95,,Florence,SC,(M),"Bars/Clubs,Hotels",,,1976
2010,Holida Inn Bar,Found,,"34.229128,-79.799604",Jct U.S. 52 & I-95,,Florence,SC,(M),"Bars/Clubs,Hotels",,,1976
2223,Holiday Inn Bar ,Found,,"34.229128,-79.799604",Jct. U.S. 52 & I-95 ,,Florence,SC,(M),"Hotels,Bars/Clubs",,,1977
2235,Wilson Park ,Found,,"34.80322,-87.675219",,,Florence,AL,Cruisy Area,Cruising Areas,,,1977
2524,Holiday Inn Bar,Found,,"34.229128,-79.799604",Jct. U.S. 52 & I-95,,Florence,SC,,"Hotels,Bars/Clubs",,,1975
2478,Wilson Park,Found,,"34.80322,-87.675219",,,Florence,AL,Cruisy Area,Cruising Areas,,,1975
2525,Ramada Inn Bar,Found,,"34.229221,-79.795794 ",Jct. U.S. 52 & I-95,,Florence,SC,,"Hotels,Bars/Clubs",,,1975
2746,Holiday Inn Bar ,Found,,"34.229128,-79.799604",Jct. US 52 & I-65 ,,Florence,SC,(M),"Bars/Clubs,Hotels",,,1978
2767,Wilson Park,Found,,"34.80322,-87.675219",,,Florence,AL,Cruisy Area,Cruising Areas,,,1978
3364,Brandy's Escort Service,General City Coordinates Used,(803) 669-4160,"34.195433,-79.762562",,,Florence,SC,,Business,,,1980
3026,Wilson Park,Found,,"34.80322,-87.675219",,,Florence,AL,Cruisy Area,Cruising Areas,,,1980
3025,Bus Depot,Found,,"34.79981,-87.677251",,,Florence,AL,Cruisy Area,Cruising Areas,,,1980
1351,Connection ,Found,(WE*) (Disco) (Some G) (Game room) ,"36.311316,-82.355409",Sevier & Walnut ,,Johnson City,TN,(D),Bars/Clubs,,,1979
3005,Connection ,Found,(Some G – Game room) ($1.00 adm.) (We*) ,"36.311316,-82.355409",Sevier & Walnut ,,Johnson City,TN,"(D),(R)",Restaurant,,,1978
2904,Trailways Bus Depot ,General City Coordinates Used,,"36.31344,-82.353473",,,Johnson City,TN,"Cruisy Area,(HOT)",Cruising Areas,,,1978
2906,Midtown Motor Inn – Parking Lot ,General City Coordinates Used,,"36.31344,-82.353473",,,Johnson City,TN,"Cruisy Area,(AYOR)",Cruising Areas,,,1978
3246,Trailways Bus Depot,General City Coordinates Used,,"36.31344,-82.353473",,,Johnson City,TN,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
3244,Connection,Found,(Popular on weekends) (Disco) (Some L) (Game room),"36.311316,-82.355409",Sevier & Walnut,,Johnson City,TN,"(WE),(*),(D),(L)",Bars/Clubs,,,1980
3245,Midtown Motor Inn,General City Coordinates Used,"Parking Lot
","36.31344,-82.353473",,,Johnson City,TN,Cruisy Area,"Cruising Areas,Hotels",,,1980
152,Midway Park,Found,,"31.524328,-97.225013",,,Waco,TX,Cruisy Area,Cruising Areas,9/7/2019 11:49am,9/7/2019 1:18pm,1974
147,Cameron Park,Found,,"31.583658,-97.156257",,,Waco,TX,Cruisy Area,Cruising Areas,9/7/2019 11:49am,9/7/2019 1:18pm,1974
164,Happy Chef,Found,,"31.55039,-97.139111",,,Waco,TX,"(M),(R),(C)",Restaurant,9/7/2019 12:27pm,9/7/2019 1:18pm,1974
1080,Raleigh Hotel Lobby & Grill – 8th & Austin ,Found,,"31.554497,-97.134472",,,Waco,TX,Cruisy Area,"Hotels,Bars/Clubs,Cruising Areas",,,1979
1282,Austin Ave. from 10th to 17th ,Found,,"31.550419,-97.139114",,"For Austin and 13th, about halfway between designated streets.",Waco,TX,Cruisy Area,Cruising Areas,,,1979
1373,Midway Park ,Found,,"31.524328,-97.225013",,,Waco,TX,"Cruisy Area,(HOT),(AYOR)",Bars/Clubs,,,1979
1372,Cameron Park ,Found,,"31.583658,-97.156257",,,Waco,TX,"Cruisy Area,(HOT)",Bars/Clubs,,,1979
1283,Baylor U. – Moody Library – 3rd floor T-Rooms,Found,,"31.548825,-97.117756",,,Waco,TX,Cruisy Area,Cruising Areas,,,1979
2199,Happy Chef,Found,,"31.55039,-97.139111",13th & Austin,,Waco,TX,"(M),(R),(C)",Restaurant,,,1976
2162,Cameron Park,Found,,"31.583658,-97.156257",,,Waco,TX,Cruisy Area,Cruising Areas,,,1976
2163,Midway Park,Found,,"31.524328,-97.225013",,,Waco,TX,Cruisy Area,Cruising Areas,,,1976
2211,Happy Chef,Found,,"31.55039,-97.139111",13th & Austin ,,Waco,TX,"(M),(R),(C)",Restaurant,,,1977
2568,Happy Chef,Found,,"31.55039,-97.139111",13th & Austin,,Waco,TX,"(M),(C),(R)",Restaurant,,,1975
2590,Cameron Park,Found,,"31.583658,-97.156257",,,Waco,TX,Cruisy Area,Cruising Areas,,,1975
2591,Midway Park,Found,,"31.524328,-97.225013",,,Waco,TX,Cruisy Area,Cruising Areas,,,1975
2959,Midway Park ,Found,,"31.524328,-97.225013",,,Waco,TX,Cruisy Area,Cruising Areas,,,1978
2962,Baylor U. – Moody Library 3rd floor T-Room ,Found,,"31.548825,-97.117756",,,Waco,TX,Cruisy Area,Cruising Areas,,,1978
2961,Cameron Park ,Found,,"31.583658,-97.156257",,,Waco,TX,Cruisy Area,Cruising Areas,,,1978
2759,Studio News ,Found,(Book store) (Next door to Capri) ,"31.558933,-97.150557",,,Waco,TX,(M),Book Store,,,1978
2731,Play Room ,Found,(May be opening Summer of ’77) ,"31.559556,-97.135205 ",5th & Jefferson ,,Waco,TX,,Bars/Clubs,,,1978
3008,Denny’s,General City Coordinates Used,,"31.549333,-97.14667",I-435 at 8th St. exit,,Waco,TX,"(M),(R),(C),(AH)",Restaurant,,,1978
2979,Raleigh Hotel lobby & Grill – 8th & Austin ,Found,,"31.554497,-97.134472",,,Waco,TX,Cruisy Area,"Cruising Areas,Hotels",,,1978
2960,Austin Ave. from 10th to 17th ,Found,,"31.550419,-97.139114",,,Waco,TX,Cruisy Area,Cruising Areas,,,1978
3341,Raleigh Hotel Lobby,Found,,"31.554497,-97.134472",8th & Austin,,Waco,TX,Cruisy Area,Cruising Areas,,,1980
3337,Austin Ave. from 10th to 17th,Found,,"31.550419,-97.139114",,,Waco,TX,Cruisy Area,Cruising Areas,,,1980
3339,Cameron Park,Found,,"31.583658,-97.156257",,,Waco,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
3336,Studio News (Book Store),Found,next to Capri Theatre,"31.558933,-97.150557",1319 N. 15th St.,,Waco,TX,,Book Store,,,1980
3338,Baylor U. Moody Library,Found,"3rd Floor T-Room
","31.548825,-97.117756",,,Waco,TX,Cruisy Area,Cruising Areas,,,1980
3340,Midway Park,Found,,"31.524328,-97.225013",,,Waco,TX,"Cruisy Area,(AYOR)",Cruising Areas,,,1980
3335,Denny's,General City Coordinates Used,,"31.549333,-97.14667",I-435 at 8th St. exit,,Waco,TX,"(M),(R),(C),(AH)",Restaurant,,,1980
3295,Juraez Baths,General City Coordinates Used,two baths,"31.690364,-106.424548",,,Ciudad Juarez,Mexico,(AYOR),Baths,,,1980
1725,Ladies Lounge,Found,,"26.050841,-98.297895",inquire locally,,Renosa,Mexico,,Bars/Clubs,,,1970
1726,Lion's Den,Found,,"26.050841,-98.297895",inquire locally,,Renosa,Mexico,,Bars/Clubs,,,1970
1422,Louise’s,Found,,"28.79864,-97.00665",117 ½ S. Main,,Victoria,TX,,Bars/Clubs,,,1972
2466,Louise’s ,Found,,"28.79864,-97.00665",117 ½ So. Main Street ,,Victoria,TX,,Bars/Clubs,,,1977
1274,Greyhound Bus Depot ,General City Coordinates Used,,"33.577863,-101.855166",,,Lubbock,TX,Cruisy Area,Cruising Areas,,,1979
1275,"Texas Tech. – 3rd floor Admin. Bldg., Home Econ. Bldg., Library & University Center T-Rooms",General City Coordinates Used,,"33.584259,-101.878282",,General coordinates for campus.,Lubbock,TX,Cruisy Area,Cruising Areas,,,1979
2390,Greyhound Bus Depot ,General City Coordinates Used,,"33.577863,-101.855166",,,Lubbock,TX,Cruisy Area,Cruising Areas,,,1977
2464,Hip Pocket ,General City Coordinates Used,,"33.577863,-101.855166",Tahoka Hwy. off 114th St. exit ,,Lubbock,TX,(PT),Bars/Clubs,,,1977
2951,"
  Greyhound Bus Depot
  
  ",General City Coordinates Used,,"33.577863,-101.855166",,,Lubbock,TX,Cruisy Area,Cruising Areas,,,1978
3318,Readers World,Found,(Books) (Cruisy),"33.585448,-101.870575",Main at University,,Lubbock,TX,,"Book Store,Cruising Areas",,,1980
3320,Greyhound Bus Depot,General City Coordinates Used,,"33.577863,-101.855166",,,Lubbock,TX,Cruisy Area,Cruising Areas,,,1980
3322,Texas Tech,General City Coordinates Used,"3rd floor Admin. Bldg., Library & University Center T-Rooms","33.584259,-101.878282",,,Lubbock,TX,Cruisy Area,Cruising Areas,,,1980
3319,Uncle Nasty's,Found,(Very Mixed) (Disco) (Monday nite 'wet jocks' contest popular) ,"33.585447,-101.868366",Main at Ave. 'X',,Lubbock,TX,"(M),(YC),(D),(*)",Bars/Clubs,,,1980
3321,J.C. Penny T-Room,Found,South Plains Mall,"33.539311,-101.925444 ",,,Lubbock,TX,Cruisy Area,Cruising Areas,,,1980
158,California Bar,Found,(2 blocks from International Bridge on Matamores betw. Gral Bravo & Victoria in Nuevo Laredo Mexico),"27.497042,-99.508038",,,Laredo,TX,,Bars/Clubs,9/7/2019 12:27pm,9/7/2019 1:18pm,1974
1419,California Bar,Found,"(two blocks from the International Bridge on Matomores, bet. Gral Bravo & Victoria in Nuevo Laredo, Mexico)","27.497042,-99.508038",,,Laredo,TX,,Bars/Clubs,,,1972
1641,California Bar,Found,"(2 blocks from International bridge on Matomores, bet. Gral Bravo & Victoria in Nuevo Laredo, Mexico","27.497042,-99.508038",,,Laredo,TX,,Bars/Clubs,,,1973
2157,California Bar,Found,"(2 blks from International Bridge on Matamores betw. Victoria & Gral Bravo, Nuevo Laredo, Mexico)","27.497042,-99.508038",,,Laredo,TX,Cruisy Area,Cruising Areas,,,1976
2463,El Vaquero ,General City Coordinates Used,,"27.503561,-99.507552",Santa Ursula ,,Laredo,TX,,Bars/Clubs,,,1977
2462,California Bar ,Found,"(Two blocks from International Bridge on Matamores between Victoria & Gral Bravo – Nuevo Laredo, Mexico – AYOR) ","27.497042,-99.508038",,,Laredo,TX,,Bars/Clubs,,,1977
2541,California Bar,Found,,"27.497042,-99.508038","2 blocks from International Bridge on Matamores between Victoria & Gral Bravo in Nuevo Laredo, Mexico",,Laredo,TX,,Bars/Clubs,,,1975
156,Cowhouse Motor Hotel Bar,Found,,"31.122735,-97.727034",,,Killeen,TX,(M),"Hotels,Bars/Clubs",9/7/2019 12:27pm,9/7/2019 1:18pm,1974
2556,Cowhouse Motor Hotel Bar,Found,,"31.122735,-97.727034",N. Gray & Ave. 'A',,Killeen,TX,(M),"Hotels,Bars/Clubs",,,1975
163,Black Horse Cellar,Found,Downtowner Motor Inn,"36.587668,-79.392578",,,Danville,VA,(M),"Hotels,Bars/Clubs",9/7/2019 12:27pm,9/7/2019 1:18pm,1974
231,Black Horse Cellar,Found,Downtowner Motor Inn,"36.587668,-79.392578",,,Danville,VA,(M),"Hotels,Bars/Clubs",8/31/2019 1:17pm,9/7/2019 1:20pm,1971
1374,Black Horse Cellar ,Found,Downtowner Motor Inn,"36.587668,-79.392578",Main & N. Union,,Danville,VA,(M),"Bars/Clubs,Hotels",,,1979
1424,Black Horse Cellar ,Found,,"36.587668,-79.392578",Main & N. Union,,Danville,VA,(M),"Bars/Clubs,Hotels",,,1972
1587,Black Horse Cellar,Found,Downtonwner Motor Inn,"36.587668,-79.392578",Main & Union,,Danville,VA,(M),"Bars/Clubs,Hotels",,,1973
2184,Black Horse Cellar,Found,Downtowner Motor Inn,"36.587668,-79.392578",Main & N. Union,,Danville,VA,(M),"Hotels,Bars/Clubs",,,1976
2405,Black Horse Cellar ,Found,Downtowner Motor Inn ,"36.587668,-79.392578",Main & N. Union Street ,,Danville,VA,(M),"Bars/Clubs,Hotels",,,1977
2626,Black Horse Cellar,Found,,"36.587668,-79.392578",Downtowner Motor Inn - Main & No. Union,,Danville,VA,(M),"Bars/Clubs,Hotels",,,1975
