"ID","title","amenityfeatures","description","streetaddress","type","city","state","Year","unclear_address","uncleartype","notes","lastmodified","full.address","lon","lat","geoAddress","status"
3705,"Kubell's","(M)","(Summers—late night) nr. Lighthouse off Atlantic Ave.","","Bars/Clubs","Barnegat Light","NJ",1988,"checked","","","6/23/2022 6:54pm",", NJ",-74.206422,39.609458,"unclear_coded_by_hand","Found"
3707,"Belmar Beach","(WE),Cruisy Area","","(Betw. 2nd & 3rd)","Cruising Areas","Belmar","NJ",1988,"checked","","","6/23/2022 6:56pm","(Betw. 2nd & 3rd), NJ",-74.011889,40.182723,"unclear_coded_by_hand","General Coordinates Used"
3708,"Nr. Burger King","Cruisy Area","at Public Showers","","Cruising Areas","Belmar","NJ",1988,"checked","","","6/23/2022 6:56pm",", NJ",-74.011889,40.182723,"unclear_coded_by_hand","General Coordinates Used"
3712,"'Gay Acres'","Cruisy Area","Triangle opp. Art Museum","","Cruising Areas","Camden","NJ",1988,"checked","","","6/23/2022 6:56pm",", NJ",-75.11962,39.925946,"unclear_coded_by_hand","General Coordinates Used"
3711,"Cooper River Park","Cruisy Area","behind Hyatt","","Cruising Areas","Camden","NJ",1988,"checked","","","6/23/2022 6:56pm",", NJ",-75.059563,39.924673,"unclear_coded_by_hand","Found"
3718,"Hahn's Dept. Store","Cruisy Area","","","Cruising Areas","Eatontown","NJ",1988,"checked","","","6/23/2022 6:57pm",", NJ",-74.055595,40.287772,"unclear_coded_by_hand","Found"
3719,"Monmouth Mall Shopping Ctr.","Cruisy Area","","","Cruising Areas","Eatontown","NJ",1988,"checked","","","6/23/2022 6:57pm",", NJ",-74.055595,40.287772,"unclear_coded_by_hand","Found"
3720,"Adult Boutique","","","Rt. 1 South","Cruising Areas,Erotic Shop","Edison","NJ",1988,"checked","","","6/23/2022 6:58pm","Rt. 1 South, NJ",-74.4036,40.50188,"unclear_coded_by_hand","Found"
3721,"Menlo Park Mall","Cruisy Area","","","Cruising Areas","Edison","NJ",1988,"checked","","","6/23/2022 6:58pm",", NJ",-74.335652,40.547383,"unclear_coded_by_hand","Found"
3723,"Adult Book Store","","","Route 130 South","Book Store,Erotic Shop","Florence","NJ",1988,"checked","","","6/23/2022 6:59pm","Route 130 South, NJ",-74.786339,40.096737,"unclear_coded_by_hand","General Coordinates Used"
3732,"Journal Square","Cruisy Area","","","Cruising Areas","Jersey City","NJ",1988,"checked","","","6/23/2022 7:00pm",", NJ",-74.063154,40.734572,"unclear_coded_by_hand","Found"
3735,"W. end of Boardwalk","Cruisy Area","","","Cruising Areas","Long Branch","NJ",1988,"checked","","","6/23/2022 7:09pm",", NJ",-73.979353,40.297189,"unclear_coded_by_hand","Found"
3736,"Maddie's Mine Hill Tavern","(L),(D),(R),(PT)","181 Randolph Ave.","","Restaurant","Mine Hill","NJ",1988,"checked","","","6/23/2022 7:10pm",", NJ",-74.59377,40.877877,"unclear_coded_by_hand","General Coordinates Used"
3742,"Rutgers Univ.","Cruisy Area","","","Cruising Areas","New Brunswick","NJ",1988,"checked","","","6/23/2022 7:10pm",", NJ",-74.452461,40.504985,"unclear_coded_by_hand","Found"
3744,"Rutgers Univ.","Cruisy Area","Alexander Library (1st floor)","","Cruising Areas","New Brunswick","NJ",1988,"checked","","","6/23/2022 7:10pm",", NJ",-74.452461,40.504985,"unclear_coded_by_hand","Found"
3743,"Rutgers Univ.","Cruisy Area","Records Hall","","Cruising Areas","New Brunswick","NJ",1988,"checked","","","6/23/2022 7:10pm",", NJ",-74.452461,40.504985,"unclear_coded_by_hand","Found"
3745,"Rutgers Univ.","Cruisy Area","The Wall—Seminary Rd. (Late)","","Cruising Areas","New Brunswick","NJ",1988,"checked","","","6/23/2022 7:10pm",", NJ",-74.452461,40.504985,"unclear_coded_by_hand","Found"
3747,"Dunes","Cruisy Area","at 59th St. beach","","Cruising Areas","Ocean City","NJ",1988,"checked","","","6/23/2022 7:11pm",", NJ",-74.640258,39.21999,"unclear_coded_by_hand","Found"
3749,"Big Rock","(AYOR),Cruisy Area","at South Mtn. Reservation (AYOR— Fuzz)","","Cruising Areas","Orange","NJ",1988,"checked","","","6/23/2022 7:11pm",", NJ",-74.288264,40.762673,"unclear_coded_by_hand","Found"
3750,"Livingston Mall","Cruisy Area","(Livingston)","","Cruising Areas","Orange","NJ",1988,"checked","","","6/23/2022 7:11pm",", NJ",-74.353982,40.777163,"unclear_coded_by_hand","Found"
3751,"Bergen Mall","Cruisy Area","","","Cruising Areas","Paramus","NJ",1988,"checked","","","6/23/2022 7:11pm",", NJ",-74.073685,40.916569,"unclear_coded_by_hand","Found"
3752,"Garden State Plaza","Cruisy Area","","","Cruising Areas","Paramus","NJ",1988,"checked","","","6/23/2022 7:12pm",", NJ",-74.076331,40.918173,"unclear_coded_by_hand","Found"
3753,"Paramus Park Shopping Ctr.","Cruisy Area","","","Cruising Areas","Paramus","NJ",1988,"checked","","","6/23/2022 7:13pm",", NJ",-74.069185,40.956903,"unclear_coded_by_hand","Found"
3758,"RSVP Newsletter","","(Publication)","Box 2558, 07060","Publications","Plainfield","NJ",1988,"checked","","","6/23/2022 7:15pm","Box 2558, 07060, NJ",-74.407374,40.633714,"unclear_coded_by_hand","General Coordinates Used"
3760,"Central NJ Gay","","(Mon. - Wed. 7-10pm) (609) 466-1980","","Hotlines","Princeton","NJ",1988,"checked","","","6/23/2022 7:15pm",", NJ",-74.667223,40.357298,"unclear_coded_by_hand","General Coordinates Used"
3761,"Lesbian Switchboard","","(Mon. - Wed. 7-10pm) (609) 466-1980","","Hotlines","Princeton","NJ",1988,"checked","","","6/23/2022 7:15pm",", NJ",-74.667223,40.357298,"unclear_coded_by_hand","General Coordinates Used"
3764,"Casablanca","(E),(R),(YC),(L),(WE),(*)","Shopping plaza at Wood Ave. & Raratan Rd.","","Restaurant","Roselle","NJ",1988,"checked","","","6/23/2022 7:15pm",", NJ",-74.273952,40.644501,"unclear_coded_by_hand","Found"
3767,"GLASC","","","PO. Box 411, 07461","Organization","Sussex","NJ",1988,"checked","","","6/23/2022 7:16pm","PO. Box 411, 07461, NJ",-74.607661,41.209818,"unclear_coded_by_hand","General Coordinates Used"
3768,"Help Line","","(201)347-5089","","Hotlines","Sussex","NJ",1988,"checked","","","6/23/2022 7:16pm",", NJ",-74.607661,41.209818,"unclear_coded_by_hand","General Coordinates Used"
3772,"Clinton","(AYOR)","(AYOR—'Fuzz')","","Cruising Areas","Trenton","NJ",1988,"checked","","","6/23/2022 7:16pm",", NJ",-74.755444,40.221098,"unclear_coded_by_hand","Found"
3774,"State Parking Lot","Cruisy Area","Warren","","Cruising Areas","Trenton","NJ",1988,"checked","","","6/23/2022 7:17pm",", NJ",-74.765992,40.218412,"unclear_coded_by_hand","Found"
3775,"State Parking Lot","Cruisy Area","Lafayette (Late night)","","Cruising Areas","Trenton","NJ",1988,"checked","","","6/23/2022 7:17pm",", NJ",-74.765992,40.218412,"unclear_coded_by_hand","Found"
3773,"State Sts.","(AYOR)","(AYOR—'Fuzz')","","Cruising Areas","Trenton","NJ",1988,"checked","","","6/23/2022 7:18pm",", NJ",-74.78327,40.228071,"unclear_coded_by_hand","Found"
3780,"Adult Bookstore","","Hwy. 31","","Book Store,Erotic Shop","Washington","NJ",1988,"checked","","","6/23/2022 7:20pm",", NJ",-74.979338,40.758433,"unclear_coded_by_hand","General Coordinates Used"
3733,"Adult Way Books","(M)","(Open 24 Hrs.)","725-77Rt.46","Book Store,Erotic Shop","Kenvil","NJ",1988,"checked","","","6/23/2022 7:21pm","725-77Rt.46, NJ",-74.618591,40.879603,"unclear_coded_by_hand","General Coordinates Used"
3724,"Backroom 2 - A Gay Computer Service","","300/1200/2400 BAUD (201) 431-1216— Call with Computer & Modem","","Business","Freehold","NJ",1988,"checked","","","6/23/2022 7:27pm",", NJ",-74.300088,40.213675,"unclear_coded_by_hand","General Coordinates Used"
3725,"'Rest Stop'","Cruisy Area","on Hwy 80 E. & W. (Mile20)","","Cruising Areas","Hackettstown","NJ",1988,"checked","","","6/23/2022 7:28pm",", NJ",-74.829055,40.853988,"unclear_coded_by_hand","General Coordinates Used"
3727,"'BA' beach","Cruisy Area","at Sandy Hook","","Cruising Areas","Highlands","NJ",1988,"checked","","","6/23/2022 7:28pm",", NJ",-73.991527,40.40372,"unclear_coded_by_hand","General Coordinates Used"
3726,"Adult Boutique","","","Rt. 1 S","Erotic Shop","Highlands","NJ",1988,"checked","","","6/23/2022 7:28pm","Rt. 1 S, NJ",-73.991527,40.40372,"unclear_coded_by_hand","General Coordinates Used"
3729,"Johnson Park","Cruisy Area","trails along river","","Cruising Areas","Highlands","NJ",1988,"checked","","","6/23/2022 7:29pm",", NJ",-74.44735,40.507697,"unclear_coded_by_hand","Found"
3728,"Johnson Park","Cruisy Area","Parking lot","","Cruising Areas","Highlands","NJ",1988,"checked","","","6/23/2022 7:29pm",", NJ",-74.44735,40.507697,"unclear_coded_by_hand","Found"
3737,"Seaview Sq. Mall","Cruisy Area","2nd floor","","Cruising Areas","Neptune","NJ",1988,"checked","","","6/23/2022 7:30pm",", NJ",-74.046601,40.234045,"unclear_coded_by_hand","Found"
3755,"'Rest Stops'","Cruisy Area","on Rt. 295 nr. Truck Stop","","Cruising Areas","Paulsboro","NJ",1988,"checked","","","6/23/2022 7:37pm",", NJ",-75.240461,39.830391,"unclear_coded_by_hand","General Coordinates Used"
3762,"Rahway River Park","Cruisy Area","","","Cruising Areas","Rahway","NJ",1988,"checked","","","6/23/2022 7:39pm",", NJ",-74.277647,40.608159,"unclear_coded_by_hand","General Coordinates Used"
3765,"'BA' beach","Cruisy Area","nr. Gunnison Park—S. end","","Cruising Areas","Sandy Hook","NJ",1988,"checked","","","6/23/2022 7:41pm",", NJ",-73.283318,41.421821,"unclear_coded_by_hand","General Coordinates Used"
3766,"Franklin Ave. & Boardwalk","Cruisy Area","(Summers only)","","Cruising Areas","Seaside Heights","NJ",1988,"checked","","","6/23/2022 7:42pm",", NJ",-74.072914,39.944285,"unclear_coded_by_hand","General Coordinates Used"
3769,"Sears","Cruisy Area","Ocean Country Mall","","Cruising Areas","Toms River","NJ",1988,"checked","","","6/23/2022 7:43pm",", NJ",-74.181703,39.979826,"unclear_coded_by_hand","Found"
3783,"'Homo Beach'","Cruisy Area","Little Falls & Lackawanna Ave.","","Cruising Areas","West Paterson","NJ",1988,"checked","","","6/23/2022 7:44pm",", NJ",-74.194867,40.889821,"unclear_coded_by_hand","General Coordinates Used"
3782,"'Homo Beach'","Cruisy Area","Cruisy road along Passaic River betw. Union Blvd.","","Cruising Areas","West Paterson","NJ",1988,"checked","","","6/23/2022 7:44pm",", NJ",-74.194867,40.889821,"unclear_coded_by_hand","General Coordinates Used"
3784,"Abraham & Straus","(AYOR),Cruisy Area","Lower level","","Cruising Areas","Wood Bridge","NJ",1988,"checked","","","6/23/2022 7:44pm",", NJ",-74.284602,40.557599,"unclear_coded_by_hand","General Coordinates Used"
3785,"Glenside area","(AYOR),Cruisy Area","(Evenings—AYOR)","","Cruising Areas","Wood Bridge","NJ",1988,"checked","","","6/23/2022 7:44pm",", NJ",-74.284602,40.557599,"unclear_coded_by_hand","General Coordinates Used"
3786,"Woodbridge Ctr. Mall","Cruisy Area","","","Cruising Areas","Wood Bridge","NJ",1988,"checked","","","6/23/2022 7:45pm",", NJ",-74.299025,40.55658,"unclear_coded_by_hand","Found"
3715,"GAAMC & N.J. Pride","","(Publication) Help line (201) 285-1595","Box 137, 07961","Hotlines","Convent Station","NJ",1988,"checked","","","6/23/2022 7:45pm","Box 137, 07961, NJ",-74.445796,40.780256,"unclear_coded_by_hand","General Coordinates Used"
3731,"Adult Book Stores","","Nr. Lakewood","Rt. 9 nr. Rt. 195","Erotic Shop,Book Store","Howell","NJ",1988,"checked","","","6/23/2022 7:46pm","Rt. 9 nr. Rt. 195, NJ",-74.208267,40.164579,"unclear_coded_by_hand","General Coordinates Used"
3779,"Adult Book Store","","","Rts. 33 & 34 nr. circle","Book Store,Erotic Shop","Wall Township","NJ",1988,"checked","","","6/23/2022 7:46pm","Rts. 33 & 34 nr. circle, NJ",-74.068329,40.180145,"unclear_coded_by_hand","General Coordinates Used"
3817,"'Rest Stop'","Cruisy Area","at K.L. Towle Park—2 mi. E. on US 62","","Cruising Areas","Hobbs","NM",1988,"checked","","","6/23/2022 7:50pm",", NM",-103.13604,32.702612,"unclear_coded_by_hand","General Coordinates Used"
3816,"Adult Arcade","","","Carlsbad Highway","Cruising Areas","Hobbs","NM",1988,"checked","","","6/23/2022 7:50pm","Carlsbad Highway, NM",-103.13604,32.702612,"unclear_coded_by_hand","General Coordinates Used"
3818,"Adult Enter. Cntr.","","W. side by Texaco Stn.","","","Lordsburg","NM",1988,"checked","","","6/23/2022 7:51pm",", NM",-108.708665,32.350361,"unclear_coded_by_hand","General Coordinates Used"
3824,"La Fonda Hotel, Lobby & Bar","(M),Cruisy Area","Old Town Square","","Bars/Clubs,Hotel,Cruising Areas","Santa Fe","NM",1988,"checked","","","6/23/2022 7:53pm",", NM",-105.937584,35.686424,"unclear_coded_by_hand","Found"
3825,"The Plaza","(RT),Cruisy Area","","","Cruising Areas","Santa Fe","NM",1988,"checked","","","6/23/2022 7:53pm",", NM",-105.938512,35.687428,"unclear_coded_by_hand","Found"
3787,"Back Door Saloon","(M)","","White Sands Blvd.","Bars/Clubs","Alamagordo","NM",1988,"checked","","","6/23/2022 7:54pm","White Sands Blvd., NM",-105.960265,32.899533,"unclear_coded_by_hand","General Coordinates Used"
3788,"Star Adult Books","","On Hwy betw. Alamagordo & Holloman AFB-U.S. 70S.","","Cruising Areas,Erotic Shop,Book Store","Alamagordo","NM",1988,"checked","","","6/23/2022 7:54pm",", NM",-105.960265,32.899533,"unclear_coded_by_hand","General Coordinates Used"
3806,"76 Truck Stop","Cruisy Area","1-40 at 1-25","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 7:54pm",", NM",-106.650422,35.084386,"unclear_coded_by_hand","General Coordinates Used"
3801,"Adult Theatres & Arcades","(AYOR),Cruisy Area","","4200 Block on Central N.E.","Erotic Shop,Theatre,Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 7:56pm","4200 Block on Central N.E., NM",-106.597361,35.078723,"unclear_coded_by_hand","Found"
3802,"Coronado Shopping Ctr.","Cruisy Area","","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 7:57pm",", NM",-106.570217,35.107105,"unclear_coded_by_hand","Found"
3803,"Cross roads Mall","Cruisy Area","Civic Plaza","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 7:58pm",", NM",-106.650422,35.084386,"unclear_coded_by_hand","General Coordinates Used"
3804,"Greyhound Bus Depot","Cruisy Area","","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 7:58pm",", NM",-106.650422,35.084386,"unclear_coded_by_hand","General Coordinates Used"
3805,"Sandia Park foot trails","Cruisy Area","","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 8:00pm",", NM",-106.650422,35.084386,"unclear_coded_by_hand","General Coordinates Used"
3810,"U. of N.M.","Cruisy Area","Electrical Bldg.","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 8:00pm",", NM",-106.619781,35.084319,"unclear_coded_by_hand","Found"
3809,"U. of N.M.","Cruisy Area","","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 8:00pm",", NM",-106.619781,35.084319,"unclear_coded_by_hand","Found"
3811,"U. of N.M.","Cruisy Area","New gym (N. showers)","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 8:00pm",", NM",-106.619781,35.084319,"unclear_coded_by_hand","Found"
3808,"U. of N.M.","Cruisy Area","Geology Bldg.","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 8:00pm",", NM",-106.619781,35.084319,"unclear_coded_by_hand","Found"
3807,"University Drug Store","Cruisy Area","","","Cruising Areas","Albuquerquee","NM",1988,"checked","","","6/23/2022 8:00pm",", NM",-106.619781,35.084319,"unclear_coded_by_hand","Found"
3814,"'Rest Stop'","Cruisy Area","betw. Clovis & Portales nr. Greyhound Park","","Cruising Areas","Clovis","NM",1988,"checked","","","6/23/2022 8:03pm",", NM",-103.205227,34.404799,"unclear_coded_by_hand","General Coordinates Used"
3812,"Holiday Inn Bar","(M)","","","Bars/Clubs","Clovis","NM",1988,"checked","","","6/23/2022 8:03pm",", NM",-103.205227,34.404799,"unclear_coded_by_hand","General Coordinates Used"
3813,"Main St.","(WE),Cruisy Area","betw. 2nd & 7th","","Cruising Areas","Clovis","NM",1988,"checked","","","6/23/2022 8:03pm",", NM",-103.205227,34.404799,"unclear_coded_by_hand","General Coordinates Used"
3819,"Radium Hot Springs Resort","(H),(R),(BYOB)","(Baths)(Pool)","Box 40, 88054","Hotel,Restaurant","Radium Springs","NM",1988,"checked","","","6/23/2022 8:04pm","Box 40, 88054, NM",-106.928897,32.500512,"unclear_coded_by_hand","General Coordinates Used"
3815,"Adult Arcade","","(Peeps)","Pine St.","Business","Deming","NM",1988,"checked","","","6/23/2022 8:05pm","Pine St., NM",-107.75864,32.268698,"unclear_coded_by_hand","General Coordinates Used"
3826,"Dignity","","","P.O. Box 11204, Loudonville 12211","Religious Institution","Albany","NY",1988,"checked","","","6/24/2022 12:58pm","P.O. Box 11204, Loudonville 12211, NY",-73.756232,42.652579,"unclear_coded_by_hand","General Coordinates Used"
3836,"Greyhound Bus Depots","Cruisy Area","","","Cruising Areas","Albany","NY",1988,"checked","","","6/24/2022 1:00pm",", NY",-73.756232,42.652579,"unclear_coded_by_hand","General Coordinates Used"
3834,"Lark","(AYOR),Cruisy Area","State & Willet Sts. nr. Washington Park","","Cruising Areas","Albany","NY",1988,"checked","","","7/20/2022 2:49pm",", NY",-73.776606,42.659254,"unclear_coded_by_hand","General Coordinates Used"
3835,"S.U.N.Y. Library","Cruisy Area","","","Cruising Areas","Albany","NY",1988,"checked","","","6/24/2022 1:19pm",", NY",-73.825057,42.686809,"unclear_coded_by_hand","Found"
3832,"State Street Pub","(YC),(N),(*)","","State & Lark","Bars/Clubs","Albany","NY",1988,"checked","","","6/24/2022 1:21pm","State & Lark, NY",-73.764203,42.655854,"unclear_coded_by_hand","Found"
3838,"Trailways Bus Depots","Cruisy Area","","","Cruising Areas","Albany","NY",1988,"checked","","","6/24/2022 1:22pm",", NY",-73.820348,42.689539,"unclear_coded_by_hand","Found"
3837,"Washington Park","Cruisy Area,(AYOR)","by lake & tennis courts","","Cruising Areas","Albany","NY",1988,"checked","","","6/24/2022 1:22pm",", NY",-73.772791,42.658355,"unclear_coded_by_hand","Found"
3839,"Parlee Entertainment Magazine","","(Publication) (516) 587-8669","P.O. Box 430, Babylon 11702","Publications","Babylon","NY",1988,"checked","","","6/24/2022 1:23pm","P.O. Box 430, Babylon 11702, NY",-73.325675,40.695655,"unclear_coded_by_hand","General Coordinates Used"
3844,"Shore House","(OC)","Just over the Bayville Bridge","","Bars/Clubs","Bayville","NY",1988,"checked","","","6/24/2022 1:24pm",", NY",-73.54929,40.904466,"unclear_coded_by_hand","General Coordinates Used"
4135,"Brooklyn's 'Promenade'","Cruisy Area","just off Montague St.","","Cruising Areas","Brooklyn","NY",1988,"checked","","","6/24/2022 1:28pm",", NY",-73.995855,40.695221,"unclear_coded_by_hand","General Coordinates Used"
4136,"Canarsie Pie","Cruisy Area","Exit 13 Belt Pkwy (By car-Eves.)","","Cruising Areas","Brooklyn","NY",1988,"checked","","","6/24/2022 1:28pm",", NY",-73.995855,40.695221,"unclear_coded_by_hand","General Coordinates Used"
4137,"Shore Rd.","Cruisy Area","from 95th St. to 3rd Ave.,by foot or car (Eves.)","","Cruising Areas","Brooklyn","NY",1988,"checked","","","6/24/2022 1:29pm",", NY",-73.944158,40.678178,"unclear_coded_by_hand","General Coordinates Used"
3874,"'Hitch-hikers'","Cruisy Area","on Elmwood betw. North & Bryant","","Cruising Areas","Buffalo","NY",1988,"checked","","","6/24/2022 1:30pm",", NY",-78.877111,42.902261,"unclear_coded_by_hand","Found"
3872,"Allentown area","Cruisy Area","(Elmwood & Allen)","","Cruising Areas","Buffalo","NY",1988,"checked","","","6/24/2022 1:30pm",", NY",-78.876479,42.899406,"unclear_coded_by_hand","Found"
