"ID","title","amenityfeatures","description","streetaddress","type","city","state","Year","unclearaddress","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
2840,"Jewish Gays of Baltimore c/o Gay Community Center","","(301) 685-0736","","Organization,Religious Institution","Baltimore","MD",1987,"checked","","","7/18/2022 2:13pm",", MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2843,"Last Stop ","(WE),(AH),(B)","(WE-AH) ","Madison Ave. & Martin Luther King Blvd.","Bars/Clubs","Baltimore","MD",1987,"checked","","","7/18/2022 2:15pm","Madison Ave. & Martin Luther King Blvd., MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2848,"M.C.C.","(MCC)","","27th & St. Paul","Religious Institution","Baltimore","MD",1987,"checked","","","7/18/2022 2:17pm","27th & St. Paul, MD",-76.627035,"39.309151","unclear_coded_by_hand","Found"
2861,"Mt. Vernon Square","Cruisy Area,(AYOR)","'Meat Rack'","","Cruising Areas","Baltimore","MD",1987,"checked","","","7/18/2022 2:20pm",", MD",-76.613833,"39.299319","unclear_coded_by_hand","General Coordinates Used"
2862,"Park Ave. ","Cruisy Area,(AYOR)","N. of Monument Square","","Cruising Areas","Baltimore","MD",1987,"checked","","","7/18/2022 2:26pm",", MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2863,"Patterson Park ","Cruisy Area,(RT)","(Sure suicide)","Eastern Ave. ","Cruising Areas","Baltimore","MD",1987,"checked","","","7/18/2022 2:29pm","Eastern Ave. , MD",-76.579999,"39.286191","unclear_coded_by_hand","Found"
2851,"Pegasus ","(L)","(Some L) ","Foster & Montford","Bars/Clubs","Baltimore","MD",1987,"checked","","","7/18/2022 2:35pm","Foster & Montford, MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2856,"The Gay Paper ","","(Publication)","P.O. Box 22575, Baltimore 21203","Publication","Baltimore","MD",1987,"checked","","","7/18/2022 2:50pm","P.O. Box 22575, Baltimore 21203, MD",-76.612189,"39.290385","unclear_coded_by_hand","General Coordinates Used"
2864,"Wyman Park","Cruisy Area,(RT),(AYOR)","nr. Baltimore Art Museum ","","Cruising Areas","Baltimore","MD",1987,"checked","","","7/18/2022 2:57pm",", MD",-76.627553,"39.33087","unclear_coded_by_hand","Found"
2865,"Greenbelt Park","Cruisy Area","","","Cruising Areas","Greenbelt","MD",1987,"checked","","","7/18/2022 2:57pm",", MD",-76.895521,"38.995757","unclear_coded_by_hand","Found"
2866,"Deer Park Lodge ","(L),(D),(R),(*)","(Disco)(Some L) 5 mi. E. exit 32 (South Mtn.)","I-70","Bars/Clubs,Restaurant","Hagerstown","MD",1987,"checked","","","7/18/2022 2:57pm","I-70, MD",-77.615977,"39.553701","unclear_coded_by_hand","Found"
2867,"Greyhound Bus Depot","Cruisy Area","","","Cruising Areas","Hagerstown","MD",1987,"checked","","","7/18/2022 2:57pm",", MD",-77.719993,"39.641763","unclear_coded_by_hand","General Coordinates Used"
2868,"News & Video","Cruisy Area","Opp. People's Drug Store","","Cruising Areas,Book Store","Hagerstown","MD",1987,"checked","","","7/18/2022 2:57pm",", MD",-77.719993,"39.641763","unclear_coded_by_hand","General Coordinates Used"
2869,"S. Potomac & Summit Sts.","Cruisy Area","","","Cruising Areas","Hagerstown","MD",1987,"checked","","","7/18/2022 2:59pm",", MD",-77.719993,"39.641763","unclear_coded_by_hand","General Coordinates Used"
2871,"Gay People of Laurel","","","P.O. Box 25, Laurel, 20707","Organization","Laurel","MD",1987,"checked","","","7/18/2022 2:59pm","P.O. Box 25, Laurel, 20707, MD",-76.848306,"39.099275","unclear_coded_by_hand","General Coordinates Used"
2872,"White Flint Mall","Cruisy Area","","","Cruising Areas","Rockville","MD",1987,"checked","","","7/18/2022 2:59pm",", MD",-77.107365,"39.041796","unclear_coded_by_hand","Found"
2874,"Salisbury C ity Park","Cruisy Area","","","Cruising Areas","Salisbury","MD",1987,"checked","","","7/18/2022 2:59pm",", MD",-75.583372,"38.360076","unclear_coded_by_hand","Found"
2870,"Trucker's Motel & Bar ","(M),(R)","","Rt. I-95","Restaurant","Jessup","MD",1987,"checked","","","7/18/2022 3:00pm","Rt. I-95, MD",-76.775249,"39.149275","unclear_coded_by_hand","General Coordinates Used"
2877,"U. of Mass.","Cruisy Area","Goodell downstairs","","Cruising Areas","Amherst","MA",1987,"checked","","","7/18/2022 3:01pm",", MA",-72.529264,"42.388671","unclear_coded_by_hand","Found"
2878,"'Rest Stop' ","Cruisy Area","","S. on I-495","Cruising Areas","Andover","MA",1987,"checked","","","7/18/2022 3:02pm","S. on I-495, MA",-71.136795,"42.658336","unclear_coded_by_hand","General Coordinates Used"
2880,"'Rest Stops' ","Cruisy Area,(AYOR)","S. at N. Attleboro (AYOR—Many arrests)","I-95 ","Cruising Areas","Attleboro","MA",1987,"checked","","","7/18/2022 3:03pm","I-95 , MA",-71.285608,"41.944544","unclear_coded_by_hand","Found"
2879,"'Rest Stops' ","Cruisy Area,(AYOR)","at Attleboro (AYOR—Many arrests)","I-95 N. ","Cruising Areas","Attleboro","MA",1987,"checked","","","7/18/2022 3:03pm","I-95 N. , MA",-71.285608,"41.944544","unclear_coded_by_hand","Found"
2881,"King's Men, Ltd. ","","(Erotica) ","P.O. Box 544, Avon 02322","Erotic Shop","Avon","MA",1987,"checked","","","7/18/2022 3:03pm","P.O. Box 544, Avon 02322, MA",-71.041158,"42.130655","unclear_coded_by_hand","General Coordinates Used"
2936,"'L' St. Beach ","Cruisy Area,(OC)","","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:03pm",", MA",-71.035301,"42.328987","unclear_coded_by_hand","Found"
2884,"Back Bay Bistro ","(M),(R)","","Boylston St.","Restaurant","Boston","MA",1987,"checked","","","7/18/2022 3:04pm","Boylston St., MA",-71.05888,"42.360083","unclear_coded_by_hand","General Coordinates Used"
2931,"Back Bay Fens ","Cruisy Area,(AYOR)","","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:04pm",", MA",-71.094564,"42.34348","unclear_coded_by_hand","Found"
2885,"Bay Windows ","","(Publication) (617) 542-2951","","Publication","Boston","MA",1987,"checked","","","7/18/2022 3:05pm",", MA",-71.05888,"42.360083","unclear_coded_by_hand","General Coordinates Used"
2932,"Blue Hills","Cruisy Area"," (Milton)","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:05pm",", MA",-71.067605,"42.215952","unclear_coded_by_hand","Found"
2933,"Boston College","Cruisy Area","Devlin Hall basement","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:05pm",", MA",-71.169771,"42.335222","unclear_coded_by_hand","Found"
2934,"Boston U.","Cruisy Area","School of Mgmt.","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:06pm",", MA",-71.099644,"42.349641","unclear_coded_by_hand","Found"
2893,"Chuck's Sub Shop","(M),(R),(AH)","(Next to Sporters)","","Restaurant","Boston","MA",1987,"checked","","","7/18/2022 3:09pm",", MA",-71.125694,"42.358118","unclear_coded_by_hand","Found"
2935,"Commonwealth & St. James","Cruisy Area","betw. Arlington & Berkeley","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:10pm",", MA",-71.155006,"42.365759","unclear_coded_by_hand","Found"
2898,"Fritz ","(*)","(Men's cruise bar) Chandler Inn, Berkeley at Chandler","","Bars/Clubs,Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:13pm",", MA",-71.070646,"42.346924","unclear_coded_by_hand","Found"
2899,"Gay Hotline ","","(617) 426-9371","","Hotlines","Boston","MA",1987,"checked","","","7/18/2022 3:14pm",", MA",-71.05888,"42.360083","unclear_coded_by_hand","General Coordinates Used"
2937,"Nantasket Beach ","Cruisy Area,(M)","(Very M)","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:25pm",", MA",-70.87449,"42.291766","unclear_coded_by_hand","Found"
2938,"Revere Beach","Cruisy Area","","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:28pm",", MA",-70.985881,"42.420226","unclear_coded_by_hand","Found"
2939,"South Station Cinema","Cruisy Area","","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:29pm",", MA",-71.114712,"42.300662","unclear_coded_by_hand","Found"
2940,"Storrow Drive","Cruisy Area","The Esplanade nr. Fairfield St.","","Cruising Areas","Boston","MA",1987,"checked","","","7/18/2022 3:30pm",", MA",-71.078888,"42.355619","unclear_coded_by_hand","Found"
2941,"'Rest Stop' ","Cruisy Area","","Sandwich Rd.","Cruising Areas","Bourne","MA",1987,"checked","","","7/19/2022 1:47pm","Sandwich Rd., MA",-70.598932,"41.741277","unclear_coded_by_hand","General Coordinates Used"
2948,"Bird Sanctuary ","Cruisy Area,(AYOR)","nr. Mt. Auburn Hospital ","","Cruising Areas","Cambridge","MA",1987,"checked","","","7/19/2022 1:47pm",", MA",-71.109733,"42.373616","unclear_coded_by_hand","General Coordinates Used"
2949,"Harvard Square Theatre","Cruisy Area","","","Cruising Areas,Theatre","Cambridge","MA",1987,"checked","","","7/19/2022 1:49pm",", MA",-71.121526,"42.373528","unclear_coded_by_hand","Found"
2951,"Harvard U. ","Cruisy Area","Lamont Library","","Cruising Areas","Cambridge","MA",1987,"checked","","","7/19/2022 1:50pm",", MA",-71.115489,"42.372753","unclear_coded_by_hand","Found"
2950,"Harvard U. ","Cruisy Area","Science Center basement ","","Cruising Areas","Cambridge","MA",1987,"checked","","","7/19/2022 1:50pm",", MA",-71.116918,"42.376431","unclear_coded_by_hand","Found"
2952,"M.I.T.","Cruisy Area","Library Room #4-266","","Cruising Areas","Cambridge","MA",1987,"checked","","","7/19/2022 1:50pm",", MA",-71.089555,"42.359089","unclear_coded_by_hand","Found"
2953,"'Rest Stop' ","Cruisy Area","betw. exits 8 & 9","Rt. 6E ","Cruising Areas","Dennis","MA",1987,"checked","","","7/19/2022 1:51pm","Rt. 6E , MA",-70.193943,"41.735306","unclear_coded_by_hand","General Coordinates Used"
2954,"'Rest Stop' ","Cruisy Area","","Rt. 3S","Cruising Areas","Duxbury","MA",1987,"checked","","","7/19/2022 1:51pm","Rt. 3S, MA",-70.672277,"42.041753","unclear_coded_by_hand","General Coordinates Used"
2956,"'Rest Stop’ ","Cruisy Area","betw. exits 9 & 10","Rt. 6E ","Cruising Areas","Harwich","MA",1987,"checked","","","7/19/2022 1:52pm","Rt. 6E , MA",-70.062223,"41.67165","unclear_coded_by_hand","General Coordinates Used"
2957,"'Rest Stops' ","Cruisy Area,(AYOR)","","I-495 ","Cruising Areas","Haverhill","MA",1987,"checked","","","7/19/2022 1:52pm","I-495 , MA",-71.07728,"42.776202","unclear_coded_by_hand","General Coordinates Used"
2958,"Holyoke House ","Cruisy Area","basement","","Cruising Areas","Holyoke","MA",1987,"checked","","","7/19/2022 1:53pm",", MA",-72.602703,"42.204461","unclear_coded_by_hand","Found"
2959,"Holyoke Mall","Cruisy Area","at Lakeside","","Cruising Areas","Holyoke","MA",1987,"checked","","","7/19/2022 1:53pm",", MA",-72.602703,"42.204461","unclear_coded_by_hand","Found"
2960,"Mountain Park ","Cruisy Area","(Nights)","","Cruising Areas","Holyoke","MA",1987,"checked","","","7/19/2022 1:53pm",", MA",-72.631479,"42.243702","unclear_coded_by_hand","Found"
2962,"Mallory Dock ","(R)","(Next to Duval Street)","","Restaurant","Hyannis","MA",1987,"checked","","","7/19/2022 1:53pm",", MA",-70.270944,"41.667324","unclear_coded_by_hand","Found"
2964,"Crane's Beach","Cruisy Area","1/2 mi. to the right","","Cruising Areas","Ipswich","MA",1987,"checked","","","7/19/2022 1:54pm",", MA",-70.756247,"42.685461","unclear_coded_by_hand","Found"
2963,"Fantasy's ","(S),(R),(D),(*)","(Cl. Mon.-Tue.)","Old Rt. 1","Restaurant,Bars/Clubs","Ipswich","MA",1987,"checked","","","2/14/2023 10:03am","Old Rt. 1, MA",-70.841156,"42.679183","unclear_coded_by_hand","General Coordinates Used"
2965,"The Common ","Cruisy Area","nr. Haverhill St.","","Cruising Areas","Lawrence","MA",1987,"checked","","","7/19/2022 1:58pm",", MA",-71.159983,"42.70824","unclear_coded_by_hand","Found"
2969,"'Rest Stops' ","Cruisy Area","(nr. Chelmsford)","I-495","Cruising Areas","Lowell","MA",1987,"checked","","","7/19/2022 1:59pm","I-495, MA",-71.316172,"42.633425","unclear_coded_by_hand","General Coordinates Used"
2968,"'Rest Stops' ","Cruisy Area","(N. Chelmsford)","Rt. 3 ","Cruising Areas","Lowell","MA",1987,"checked","","","7/19/2022 1:59pm","Rt. 3 , MA",-71.316172,"42.633425","unclear_coded_by_hand","General Coordinates Used"
2967,"Moody St. ","Cruisy Area,(AYOR)","","","Cruising Areas","Lowell","MA",1987,"checked","","","7/19/2022 1:59pm",", MA",-71.3181,"42.648632","unclear_coded_by_hand","Found"
2972,"'Rest Stop'","Cruisy Area","","S. Rt. 3 ","Cruising Areas","Marshfield-Pembroke","MA",1987,"checked","","","7/19/2022 2:02pm","S. Rt. 3 , MA",-70.744678,"42.087995","unclear_coded_by_hand","General Coordinates Used"
2973,"All Island Accommodations ","","(Hotels, inns, etc.)","P.O. Box 825, Vineyard Haven, MA 02568","Hotel","Martha's Vineyard","MA",1987,"checked","","","7/19/2022 2:03pm","P.O. Box 825, Vineyard Haven, MA 02568, MA",-70.645473,"41.380498","unclear_coded_by_hand","General Coordinates Used"
2976,"Beachwalk ","Cruisy Area","betw. steamship dock & Sea View Bar (Oak Bluffs)","","Cruising Areas","Martha's Vineyard","MA",1987,"checked","","","7/19/2022 2:03pm",", MA",-70.645473,"41.380498","unclear_coded_by_hand","General Coordinates Used"
2974,"The Compound","(*),(H)","(Reservations essential) (617) 693-0648","P.O. Box 149, West Tisbury 02575 ","Hotel","Martha's Vineyard","MA",1987,"checked","","","7/19/2022 2:03pm","P.O. Box 149, West Tisbury 02575 , MA",-70.645473,"41.380498","unclear_coded_by_hand","General Coordinates Used"
2975,"Titticut Follies Guest House ","(H)","","P.O. Box 389, Oak Bluffs 02557","Hotel","Martha's Vineyard","MA",1987,"checked","","","7/19/2022 2:03pm","P.O. Box 389, Oak Bluffs 02557, MA",-70.645473,"41.380498","unclear_coded_by_hand","General Coordinates Used"
2977,"Quarry ","Cruisy Area","behind Oil tanks— Rt. 16 just E. of Rt. 109","","Cruising Areas","Milford","MA",1987,"checked","","","7/19/2022 2:04pm",", MA",-71.516305,"42.139858","unclear_coded_by_hand","General Coordinates Used"
2978,"Blue Hills","Cruisy Area","Trails & parking lots (Wild!)","Wampatuck Rd.","Cruising Areas","Milton","MA",1987,"checked","","","7/19/2022 2:05pm","Wampatuck Rd., MA",-71.093998,"42.214182","unclear_coded_by_hand","Found"
2979,"Club Car","(M)","(Best late) ","Lower Main St.","Bars/Clubs","Nantucket","MA",1987,"checked","","","7/19/2022 2:05pm","Lower Main St., MA",-70.099451,"41.28347","unclear_coded_by_hand","Found"
2981,"Dunes ","Cruisy Area","west of Surfside","","Cruising Areas","Nantucket","MA",1987,"checked","","","7/19/2022 2:05pm",", MA",-70.099451,"41.28347","unclear_coded_by_hand","General Coordinates Used"
2983,"Lucy's N. Front ","","at Coggeshall","","Bars/Clubs","New Bedford","MA",1987,"checked","","","7/19/2022 2:06pm",", MA",-70.925352,"41.656004","unclear_coded_by_hand","Found"
2984,"Main St. Mall","Cruisy Area","","","Cruising Areas","New Bedford","MA",1987,"checked","","","7/19/2022 2:06pm",", MA",-70.934205,"41.636215","unclear_coded_by_hand","General Coordinates Used"
2986,"'Rest Stop' ","Cruisy Area,(AYOR)","","Hwy. 91 ","Cruising Areas","Northhampton","MA",1987,"checked","","","7/19/2022 2:11pm","Hwy. 91 , MA",-72.641201,"42.32509","unclear_coded_by_hand","General Coordinates Used"
2987,"Theo's","(YC),(D)","(Disco)(Looks promising)  (Get directions from Boston)","Route 56","Bars/Clubs","Oxford","MA",1987,"checked","","","7/19/2022 2:12pm","Route 56, MA",-71.864758,"42.116761","unclear_coded_by_hand","General Coordinates Used"
3103,"""BA"" beach ","(BA),Cruisy Area","","N. Truro","Cruising Areas","Provincetown","MA",1987,"checked","","","7/19/2022 2:12pm","N. Truro, MA",-70.111248,"42.064946","unclear_coded_by_hand","Found"
2995,"Angel's Landing Guest House","(L),(H)","(Some L)","Commercial St.","Hotel","Provincetown","MA",1987,"checked","","","7/19/2022 2:14pm","Commercial St., MA",-70.18412,"42.053013","unclear_coded_by_hand","Found"
2997,"Atlantic House Hotel ","(*),(D),(YC),(W),(SM)","(Disco)(2 adj. cruise bars—Some W & SM upstairs) Masonic, an alley off 216 Commercial St.","","Bars/Clubs,Cruising Areas,Hotel","Provincetown","MA",1987,"checked","","","7/19/2022 2:15pm",", MA",-70.188507,"42.049893","unclear_coded_by_hand","Found"
3000,"Back Street Bar","(D),(R),(*)","(Disco) Gifford House, Bradford at Carver","","Bars/Clubs,Restaurant","Provincetown","MA",1987,"checked","","","7/19/2022 2:15pm",", MA",-70.190297,"42.049547","unclear_coded_by_hand","Found"
3104,"Beach & bushes","Cruisy Area,(AYOR)","behind 'Boatslip' vicinity (AYOR--Sure suicide, dozens of arrests)","","Cruising Areas","Provincetown","MA",1987,"checked","","","7/19/2022 2:15pm",", MA",-70.190006,"42.046798","unclear_coded_by_hand","Found"
3105,"Commercial St. ","Cruisy Area","(Natch!)","","Cruising Areas","Provincetown","MA",1987,"checked","","","7/19/2022 2:27pm",", MA",-70.178642,"42.058441","unclear_coded_by_hand","Found"
3029,"Dunes Motel & Apts.","(H)","(P.O. Box 361)","Bradford St. W. ","Hotel,Business","Provincetown","MA",1987,"checked","","","7/19/2022 2:32pm","Bradford St. W. , MA",-70.178642,"42.058441","unclear_coded_by_hand","General Coordinates Used"
3106,"East End Beach & bushes","Cruisy Area","behind the Bull Pen","","Cruising Areas","Provincetown","MA",1987,"checked","","","7/19/2022 2:34pm",", MA",-70.178642,"42.058441","unclear_coded_by_hand","General Coordinates Used"
3107,"Herring Cove Beach","Cruisy Area","","","Cruising Areas","Provincetown","MA",1987,"checked","","","7/19/2022 2:51pm",", MA",-70.220304,"42.047881","unclear_coded_by_hand","Found"
3052,"Moors Motel ","(M),(R),(H)","","Bradford St. Ext.","Restaurant,Hotel","Provincetown","MA",1987,"checked","","","7/19/2022 2:56pm","Bradford St. Ext., MA",-70.198441,"42.038446","unclear_coded_by_hand","Found"
3060,"Plain & Fancy","(R),(M),(*)","(Downstairs)","Commercial St.","Restaurant","Provincetown","MA",1987,"checked","","","7/19/2022 3:07pm","Commercial St., MA",-70.188871,"42.048664","unclear_coded_by_hand","Found"
3066,"Provincetown Business Guild ","","(617) 487-2313","","Organization","Provincetown","MA",1987,"checked","","","7/19/2022 3:12pm",", MA",-70.184601,"42.054714","unclear_coded_by_hand","General Coordinates Used"
3108,"Town Beach","Cruisy Area","E. & W. ends late at night","","Cruising Areas","Provincetown","MA",1987,"checked","","","7/19/2022 3:26pm",", MA",-70.178642,"42.058441","unclear_coded_by_hand","General Coordinates Used"
3109,"Town Hall Square","Cruisy Area","(Late nights)","","Cruising Areas","Provincetown","MA",1987,"checked","","","7/19/2022 3:27pm",", MA",-70.187581,"42.051254","unclear_coded_by_hand","Found"
3095,"Vorelli's ","(M),(R)","","Commercial St. ","Restaurant","Provincetown","MA",1987,"checked","","","7/19/2022 3:29pm","Commercial St. , MA",-70.188464,"42.049977","unclear_coded_by_hand","Found"
3098,"Weathering Heights","(R)","(Bar & R)","Shank Painter Rd.","Restaurant,Bars/Clubs","Provincetown","MA",1987,"checked","","","7/19/2022 3:29pm","Shank Painter Rd., MA",-70.195766,"42.051232","unclear_coded_by_hand","Found"
