"ID","title","amenityfeatures","description","streetaddress","type","city","state","unclear_address","Year","uncleartype","notes","Last.Modified","full.address","lon","lat","geoAddress","status"
3478,"Global Real Estate Referrals","","(800) 346-5592, gay realtor at your service (see ad nat'l sec.)","","Info Lines & Services","Minneapolis","MN","checked",1992,NA,"","7/6/2023 3:32pm",", MN",-93.265011,44.977753,"unclear_coded_by_hand","General Coordinates Used"
3518,"East Lake Calhoun Blvd. at 33rd St.","Cruisy Area","","","Cruising Areas","Minneapolis","MN","checked",1992,NA,"","7/6/2023 3:31pm",", MN",-93.224323,44.948374,"unclear_coded_by_hand","Found"
3523,"Roseville Shopping Center (Rosedale)","Cruisy Area","","","Cruising Areas","Minneapolis","MN","checked",1992,NA,"","7/6/2023 3:36pm",", MN",-93.172264,45.01264,"unclear_coded_by_hand","Found"
3521,"Loring Park & Oak Grove","Cruisy Area,(AYOR)","","","Cruising Areas","Minneapolis","MN","checked",1992,NA,"","7/6/2023 3:33pm",", MN",-93.284177,44.966184,"unclear_coded_by_hand","Found"
3482,"Twin Cities Gay/Lesbian Connection","","338-2515","","Info Lines & Services","Minneapolis","MN","checked",1992,NA,"","7/6/2023 3:42pm",", MN",-93.265011,44.977753,"unclear_coded_by_hand","General Coordinates Used"
3474,"Fresh Fruit KFAI","","90.3 FM, Mpls. 721-5011 gay radio 7pm-8pm Thurs","","Info Lines & Services","Minneapolis","MN","checked",1992,NA,"","7/6/2023 3:32pm",", MN",-93.265011,44.977753,"unclear_coded_by_hand","General Coordinates Used"
3525,"Concordia College Library","Cruisy Area,(AYOR)","","","Cruising Areas","Moorhead","MN","checked",1992,NA,"","7/6/2023 3:43pm",", MN",-96.770094,46.864666,"unclear_coded_by_hand","Found"
3526,"Moorhead Center Mall","Cruisy Area","","","Cruising Areas","Moorhead","MN","checked",1992,NA,"","7/6/2023 3:43pm",", MN",-96.773129,46.876033,"unclear_coded_by_hand","Found"
3528,"Esteban's","(MX)","281-3201 Mexican cuisine","11 4th St. SE","Restaurants & Cafes","Rochester","MN","checked",1992,NA,"","7/6/2023 3:45pm","11 4th St. SE, MN",-92.462385,44.019533,"unclear_coded_by_hand","Found"
3527,"Gay/Lesbian Community Service","","P.O. Box 454, 55903, 281-3265, 5pm-7pm Mon & Wed, info & referrals","","Info Lines & Services","Rochester","MN","checked",1992,NA,"","7/6/2023 3:45pm",", MN",-92.480199,44.012122,"unclear_coded_by_hand","General Coordinates Used"
3529,"Eastwood Park","Cruisy Area,(AYOR)","(Days)","","Cruising Areas","Rochester","MN","checked",1992,NA,"","7/6/2023 3:44pm",", MN",-92.417166,44.0099,"unclear_coded_by_hand","Found"
3530,"Soldiers Field Park","Cruisy Area,(AYOR)","","","Cruising Areas","Rochester","MN","checked",1992,NA,"","7/6/2023 3:45pm",", MN",-92.467292,44.015447,"unclear_coded_by_hand","Found"
3469,"Library Park","Cruisy Area","","","Cruising Areas","Bemidji","MN","checked",1992,NA,"","7/6/2023 3:46pm",", MN",-94.87881,47.472317,"unclear_coded_by_hand","Found"
3470,"Paul Bunyon Mall","Cruisy Area","","","Cruising Areas","Bemidji","MN","checked",1992,NA,"","7/6/2023 3:46pm",", MN",-94.899681,47.494784,"unclear_coded_by_hand","Found"
3467,"Bemidji St.U.- Hobson Union","Cruisy Area,(AYOR)","","","Cruising Areas","Bemidji","MN","checked",1992,NA,"","7/6/2023 3:46pm",", MN",-94.87467,47.482669,"unclear_coded_by_hand","Found"
3468,"Diamond Pt. Park","Cruisy Area","(Summers)","","Cruising Areas","Bemidji","MN","checked",1992,NA,"","7/6/2023 3:46pm",", MN",-94.870679,47.483667,"unclear_coded_by_hand","Found"
3531,"District 31 Victoria's","(MX)","995-2000 Mon-Sat 5:30pm-9:30pm, Sun Brunch 11am-2pm","","Restaurants & Cafes","Wolverton","MN","checked",1992,NA,"","7/6/2023 4:14pm",", MN",-96.73369,46.563295,"unclear_coded_by_hand","General Coordinates Used"
3532,"Rest Stop on I-55","Cruisy Area","(both sides)","","Cruising Areas","Batesville","MS","checked",1992,NA,"","7/6/2023 4:18pm",", MS",-89.944257,34.311498,"unclear_coded_by_hand","General Coordinates Used"
3539,"Gulf Coast Beach btwn Holiday Inn & Coliseum","Cruisy Area","","","Cruising Areas","Biloxi","MS","checked",1992,NA,"","7/6/2023 4:25pm",", MS",-88.885308,30.396032,"unclear_coded_by_hand","General Coordinates Used"
3533,"Global Real Estate Referrals","","(800)346-5592, gay realtor at your service (see ad nat'l sec.)","","Info Lines & Services","Biloxi","MS","checked",1992,NA,"","7/6/2023 4:24pm",", MS",-88.885308,30.396032,"unclear_coded_by_hand","General Coordinates Used"
3538,"Edgewater Shopping Center","Cruisy Area,(AYOR)","","","Cruising Areas","Biloxi","MS","checked",1992,NA,"","7/6/2023 4:24pm",", MS",-88.991265,30.391775,"unclear_coded_by_hand","Found"
3537,"Beach Hwy btwn Biloxi & Gulfport","Cruisy Area","","","Cruising Areas","Biloxi","MS","checked",1992,NA,"","7/6/2023 4:19pm",", MS",-88.885308,30.396032,"unclear_coded_by_hand","General Coordinates Used"
3540,"'Rest Stop' on I-20 E","Cruisy Area,(AYOR)","","","Cruising Areas","Forest","MS","checked",1992,NA,"","7/6/2023 4:25pm",", MS",-89.474235,32.364589,"unclear_coded_by_hand","General Coordinates Used"
3541,"MGLA Greenville","","P.O. Box 8342, 38702, 353-7611 gay/lesbian organization, call for info","","Info Lines & Services","Greenville","MS","checked",1992,NA,"","7/6/2023 4:25pm",", MS",-91.037703,33.399661,"unclear_coded_by_hand","General Coordinates Used"
3543,"Trailways Bus Depot","Cruisy Area,(AYOR)","","","Cruising Areas","Gulfport","MS","checked",1992,NA,"","7/6/2023 4:25pm",", MS",-89.092816,30.36742,"unclear_coded_by_hand","General Coordinates Used"
3542,"Global Real Estate Referrals","","(800)346-5592, gay realtor at your service (see ad nat'l sec.)","","Info Lines & Services","Gulfport","MS","checked",1992,NA,"","7/6/2023 4:25pm",", MS",-89.092816,30.36742,"unclear_coded_by_hand","General Coordinates Used"
3544,"'Rest Stop' on US 49 S.","Cruisy Area","","","Cruising Areas","Hattiesburg","MS","checked",1992,NA,"","7/6/2023 4:26pm",", MS",-89.092816,30.36742,"unclear_coded_by_hand","General Coordinates Used"
3545,"'Rest Stop' on I-55 N. of town","Cruisy Area","","","Cruising Areas","Hernando","MS","checked",1992,NA,"","7/6/2023 4:26pm",", MS",-89.993702,34.823987,"unclear_coded_by_hand","General Coordinates Used"
3555,"This Month in Mississippi (TMM)","","P.O. Box 8342, 39204, 353-7611 monthly","","Publication","Jackson","MS","checked",1992,NA,"","7/6/2023 4:27pm",", MS",-90.18481,32.298757,"unclear_coded_by_hand","General Coordinates Used"
3557,"Jackson State Library","Cruisy Area,(AYOR)","","","Cruising Areas","Jackson","MS","checked",1992,NA,"","7/6/2023 4:27pm",", MS",-90.207332,32.295959,"unclear_coded_by_hand","Found"
3558,"Smith Park","Cruisy Area,(AYOR)","","","Cruising Areas","Jackson","MS","checked",1992,NA,"","7/6/2023 4:27pm",", MS",-90.183304,32.301229,"unclear_coded_by_hand","Found"
3552,"Integrity Mississippi","","PO Box 1358, 39216, 3rd Fri","","Religious Organization","Jackson","MS","checked",1992,NA,"","7/6/2023 4:26pm",", MS",-90.18481,32.298757,"unclear_coded_by_hand","General Coordinates Used"
3546,"Gay/Lesbian Center","","353-7611 (hotline #) sponsors groups & activites","","Info Lines & Services","Jackson","MS","checked",1992,NA,"","7/6/2023 4:26pm",", MS",-90.18481,32.298757,"unclear_coded_by_hand","General Coordinates Used"
3548,"Mississippi Gay Switchboard","","P.O. Box 8342, 39204, 353-7611/(800)537-0851 (in MS)","","Info Lines & Services","Jackson","MS","checked",1992,NA,"","7/6/2023 4:27pm",", MS",-90.18481,32.298757,"unclear_coded_by_hand","General Coordinates Used"
3560,"Crossroads","(MX),(D),(S)","Rt 1, Box 170, Enterprise, 39330, 655-8415 Fri & Sat 9pm-closing, call for directions","","Bars","Meridian","MS","checked",1992,NA,"","7/6/2023 4:27pm",", MS",-88.703656,32.36431,"unclear_coded_by_hand","General Coordinates Used"
3561,"Olie Mae's","(MX)","(at Crossroads) 655-8415 6pm-1am","","Bars","Meridian","MS","checked",1992,NA,"","7/6/2023 4:27pm",", MS",-88.703656,32.36431,"unclear_coded_by_hand","General Coordinates Used"
3562,"'Rest Stop' on I-20 W.","Cruisy Area","","","Cruising Areas","Morton","MS","checked",1992,NA,"","7/6/2023 4:29pm",", MS",-89.654517,32.353756,"unclear_coded_by_hand","General Coordinates Used"
3563,"Sardis Lake Beach","Cruisy Area","","","Cruising Areas","Oxford","MS","checked",1992,NA,"","7/6/2023 4:29pm",", MS",-89.472355,34.243949,"unclear_coded_by_hand","Found"
3564,"""The Grove""","Cruisy Area","","","Cruising Areas","Oxford","MS","checked",1992,NA,"","7/6/2023 4:29pm",", MS",-89.532955,34.365883,"unclear_coded_by_hand","Found"
3565,"Beach Park","Cruisy Area","","","Cruising Areas","Pascagoula","MS","checked",1992,NA,"","7/6/2023 4:30pm",", MS",-88.534805,30.344554,"unclear_coded_by_hand","Found"
3568,"'Rest Stop' 3 mi. E. in I-20","Cruisy Area,(AYOR)","","","Cruising Areas","Vicksburg","MS","checked",1992,NA,"","7/6/2023 4:30pm",", MS",-90.877882,32.352646,"unclear_coded_by_hand","General Coordinates Used"
3559,"'Rest Stop' N. of Hwy 49","Cruisy Area,(AYOR)","","","Cruising Areas","Magee","MS","checked",1992,NA,"","7/6/2023 4:30pm",", MS",-89.733685,31.873771,"unclear_coded_by_hand","General Coordinates Used"
3687,"AA Gay/Lesbian","","at MCC location 245-7066, 12 step group 10am Sat","","Info Lines & Services","Billings","MT","checked",1992,NA,"","7/6/2023 4:42pm",", MT",-108.50069,45.783286,"unclear_coded_by_hand","General Coordinates Used"
3692,"Montana Matters","","P.O. Box 1453, 59101 monthly","","Publication","Billings","MT","checked",1992,NA,"","7/6/2023 4:41pm",", MT",-108.50069,45.783286,"unclear_coded_by_hand","General Coordinates Used"
3695,"Boulder Hot Springs","(*)","inquire locally for location","","Gyms/Health Clubs","Boulder","MT","checked",1992,NA,"","7/6/2023 4:42pm",", MT",-112.095301,46.199742,"unclear_coded_by_hand","Found"
3701,"'Rest Stop' S. on I-90","Cruisy Area","","","Cruising Areas","Butte","MT","checked",1992,NA,"","7/6/2023 4:42pm",", MT",-112.36065,45.913815,"unclear_coded_by_hand","General Coordinates Used"
3704,"Gibson Park","Cruisy Area,(AYOR)","","","Cruising Areas","Great Falls","MT","checked",1992,NA,"","7/6/2023 4:46pm",", MT",-111.277655,47.518491,"unclear_coded_by_hand","Found"
3703,"MCC Shepherd of the Plains","","P.O. Box 2162, 59603, 452-7862, 11am Sun","","Religious Organization","Great Falls","MT","checked",1992,NA,"","7/6/2023 4:47pm",", MT",-111.303667,47.506699,"unclear_coded_by_hand","General Coordinates Used"
3705,"Woodland Park","Cruisy Area","","","Cruising Areas","Kalispell","MT","checked",1992,NA,"","7/6/2023 4:48pm",", MT",-114.302056,48.200186,"unclear_coded_by_hand","Found"
3712,"U. of Montana Rec. Annex Basement,","Cruisy Area,(AYOR)","University Hall, 2nd fl. Univ. Center","","Cruising Areas","Missoula","MT","checked",1992,NA,"","7/6/2023 4:57pm",", MT",-113.983859,46.864558,"unclear_coded_by_hand","Found"
3707,"University Center Bookstore","","Campus Drive (UOM) 243-4921 gay/lesbian section","","Bookstore/Retail Shops","Missoula","MT","checked",1992,NA,"","7/6/2023 5:00pm",", MT",-113.983859,46.864558,"unclear_coded_by_hand","Found"
3708,"Out in Montana","","P.O. Box 8661, 59807, 542-6601 bi-monthly","","Publication","Missoula","MT","checked",1992,NA,"","7/6/2023 4:57pm",", MT",-113.994031,46.872128,"unclear_coded_by_hand","General Coordinates Used"
3711,"McCormick Park","Cruisy Area,(AYOR)",", west side of Orange St. Bridge","","Cruising Areas","Missoula","MT","checked",1992,NA,"","7/6/2023 4:57pm",", MT",-113.462562,45.834923,"unclear_coded_by_hand","Found"
3710,"Interstate Hwy., E & W bound 'rest areas' approx. 6.5 mi E of Missoula","Cruisy Area","","","Cruising Areas","Missoula","MT","checked",1992,NA,"","7/6/2023 4:56pm",", MT",-113.994031,46.872128,"unclear_coded_by_hand","General Coordinates Used"
3698,"MCC-Bozeman","","586-7438 Sun 5pm, call for info","","Religious Organization","Bozeman","MT","checked",1992,NA,"","7/6/2023 5:06pm",", MT",-111.031992,45.681473,"unclear_coded_by_hand","General Coordinates Used"
3696,"Lambda Alliance of Gay Men & Lesbians","","994-3836 local contact organization for info & referrals","","Info Lines & Services","Bozeman","MT","checked",1992,NA,"","7/6/2023 5:06pm",", MT",-111.031992,45.681473,"unclear_coded_by_hand","General Coordinates Used"
3715,"Ashley Park","Cruisy Area","","","Cruising Areas","Grand Island","NE","checked",1992,NA,"","7/6/2023 5:10pm",", NE",-98.357449,40.947086,"unclear_coded_by_hand","Found"
3716,"Pier Park","Cruisy Area","","","Cruising Areas","Grand Island","NE","checked",1992,NA,"","7/6/2023 5:11pm",", NE",-98.335539,40.917325,"unclear_coded_by_hand","Found"
3718,"Harmon Park","Cruisy Area,(AYOR)","nr. rock garden & stage area","","Cruising Areas","Kearney","NE","checked",1992,NA,"","7/6/2023 5:11pm",", NE",-99.089596,40.706938,"unclear_coded_by_hand","Found"
3717,"Empty Closet Support Group","","P.O. Box 2381, 68848, 234-6500, 8pm Thurs, call for more info & newsletter; 7:30pm 3rd Tues HIV/AIDS support group","","Info Lines & Services","Kearney","NE","checked",1992,NA,"","7/6/2023 5:11pm",", NE",-99.081678,40.69933,"unclear_coded_by_hand","General Coordinates Used"
3730,"Nebraska City Union (Stairways to Paradise)","Cruisy Area,(AYOR)","","","Cruising Areas","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:18pm",", NE",-96.702595,40.813616,"unclear_coded_by_hand","General Coordinates Used"
3726,"Antelope, Pioneer & Van Dorn Parks","Cruisy Area,(AYOR)","","","Cruising Areas","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:16pm",", NE",-96.707529,40.78253,"unclear_coded_by_hand","Found"
3721,"UNL Gay/Lesbian Student Assn.","","342 Nebraska Union, Rm. 342, 472-5644 sponsors support group during school year, meets 8pm Thurs","","Info Lines & Services","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:20pm",", NE",-96.700476,40.820197,"unclear_coded_by_hand","Found"
3719,"AA Gay/Lesbian","","20th St & D, (First Plymouth Church) 438-5214 8pm Fri","","Info Lines & Services","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:15pm",", NE",-96.692474,40.802484,"unclear_coded_by_hand","Found"
3727,"Centrum Mall","Cruisy Area,(AYOR)","","","Cruising Areas","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:16pm",", NE",-96.601696,40.815622,"unclear_coded_by_hand","Found"
3720,"New Directions Center","","476-2802 counseling, support groups, workshops","","Info Lines & Services","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:18pm",", NE",-96.702595,40.813616,"unclear_coded_by_hand","General Coordinates Used"
3728,"15th St. from A St. to State Capitol","Cruisy Area","","","Cruising Areas","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:14pm",", NE",-96.699676,40.796693,"unclear_coded_by_hand","Found"
3729,"Gateway Mall","Cruisy Area,(AYOR)","","","Cruising Areas","Lincoln","NE","checked",1992,NA,"","7/6/2023 5:17pm",", NE",-96.636016,40.815336,"unclear_coded_by_hand","Found"
3731,"Ta-Ha-Zooka Park","Cruisy Area","","","Cruising Areas","Norfolk","NE","checked",1992,NA,"","7/6/2023 5:21pm",", NE",-97.423264,42.004972,"unclear_coded_by_hand","Found"
3743,"Benson Park","Cruisy Area","","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:21pm",", NE",-96.021068,41.297608,"unclear_coded_by_hand","Found"
3750,"Westroads Shopping Ctr. Mall","Cruisy Area","","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:22pm",", NE",-96.068305,41.265563,"unclear_coded_by_hand","Found"
3749,"Towl Park","Cruisy Area,(AYOR)","- wooded area & jogging path","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:22pm",", NE",-96.057795,41.234208,"unclear_coded_by_hand","Found"
3744,"Brandeis Bldg. 16th St. and Douglas","Cruisy Area","","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:25pm",", NE",-95.937894,41.258388,"unclear_coded_by_hand","Found"
3748,"'Milk Run'","Cruisy Area,(H),(AYOR)","'- Howard & Jackson Sts. btw. 16th & 18th nr. bus depot (Nights)(Hustlers)","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:21pm",", NE",-96.205166,41.254493,"unclear_coded_by_hand","Found"
3733,"Gay/Lesbian Student Organization","","451-5631 men/ 391-0694 women, support & social group, bi-weekly, call for info","","Info Lines & Services","Omaha","NE","checked",1992,NA,"","7/6/2023 5:23pm",", NE",-95.934503,41.256537,"unclear_coded_by_hand","General Coordinates Used"
3747,"Hanscom Park","Cruisy Area","","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:21pm",", NE",-95.960366,41.237834,"unclear_coded_by_hand","Found"
3732,"AA Gay/Lesbian","","Pella Lutheran Church 41st and Farnum 345-9916, 8:15 pm Fri","","Info Lines & Services","Omaha","NE","checked",1992,NA,"","7/6/2023 5:26pm",", NE",-95.97456,41.25781,"unclear_coded_by_hand","Found"
3742,"New Voice","","P.O. Box 3512, 68103, 556-9907 monthly","","Publication","Omaha","NE","checked",1992,NA,"","7/6/2023 5:22pm",", NE",-95.934503,41.256537,"unclear_coded_by_hand","General Coordinates Used"
3746,"Elmwood Park","Cruisy Area","","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:21pm",", NE",-96.005938,41.253694,"unclear_coded_by_hand","Found"
3745,"Carter Lake","Cruisy Area","","","Cruising Areas","Omaha","NE","checked",1992,NA,"","7/6/2023 5:21pm",", NE",-95.912075,41.302128,"unclear_coded_by_hand","Found"
3751,"Mills Park N. end","Cruisy Area","","","Cruising Areas","Carson City","NV","checked",1992,NA,"","7/6/2023 5:29pm",", NV",-119.755461,39.16934,"unclear_coded_by_hand","Found"
3752,"Haus Bavaria","","P.O. Box 3308, 89450, 831-6122 B & B on the north shore","","Accomodations","Lake Tahoe","NV","checked",1992,NA,"","7/6/2023 5:29pm",", NV",-119.767403,39.163798,"unclear_coded_by_hand","General Coordinates Used"
3757,"The Open Quest Institute, TOQI","","(800)444-9999, 24 hour Crisis Hotline","","Info Lines & Services","Las Vegas","NV","checked",1992,NA,"","7/6/2023 5:38pm",", NV",-115.139101,36.171563,"unclear_coded_by_hand","General Coordinates Used"
3785,"Meadows Shopping Ctr.","Cruisy Area","","","Cruising Areas","Las Vegas","NV","checked",1992,NA,"","7/6/2023 5:37pm",", NV",-115.196905,36.172388,"unclear_coded_by_hand","Found"
3781,"Boulder Beach (Lake Mead)","Cruisy Area","","","Cruising Areas","Las Vegas","NV","checked",1992,NA,"","7/6/2023 5:30pm",", NV",-115.139108,35.989565,"unclear_coded_by_hand","Found"
3754,"Gay Switchboard","","733-9990, 24hr tape","","Info Lines & Services","Las Vegas","NV","checked",1992,NA,"","7/6/2023 5:32pm",", NV",-115.14,36.11,"unclear_coded_by_hand","General Coordinates Used"
3782,"Boulevard Shopping Ctr.","Cruisy Area","","","Cruising Areas","Las Vegas","NV","checked",1992,NA,"","7/6/2023 5:30pm",", NV",-115.135184,36.124188,"unclear_coded_by_hand","Found"
3755,"Global Real Estate Referrals","","(800)346-5592, gay realtor at your service (see ad nat'l sec.)","","Info Lines & Services","Las Vegas","NV","checked",1992,NA,"","7/6/2023 5:33pm",", NV",-115.14,36.11,"unclear_coded_by_hand","General Coordinates Used"
