"title","description","streetaddress","city","state","amenityfeatures","unclear_address","Year","type","notes","full.address","lon","lat","geoAddress"
"Village Station","214/559-0650, 9pm-3am, T-dance from 5pm Sun, also 'Rose Room' cabaret","3911 Cedar Springs Rd","Dallas","TX","(*),(M),(D),(S),(V)",NA,2002,"Nightclubs","","3911 Cedar Springs Rd, Dallas, TX",-96.8110709,32.810535,"3911 cedar springs rd, dallas, tx 75219, usa"
"Dream Cafe","(in the 'Quadrangle') 214/954-0486, 7am-10pm, till 11pm Fri-Sat, till 3pm Mon-Tue","2800 Routh St","Dallas","TX","(WC)",NA,2002,"Cafes","","2800 Routh St, Dallas, TX",-96.8038536,32.7985287,"2800 routh st, dallas, tx 75204, usa"
"Ali Baba Cafe","(nr Ross) 214/823-8235, lunch & dinner, clsd Sun-Mon, Middle Eastern","1905 Greenville Ave","Dallas","TX","",NA,2002,"Restaurants","","1905 Greenville Ave, Dallas, TX",-96.7705367,32.8136716,"1905 greenville ave, dallas, tx 75206, usa"
"Black-Eyed Pea","(at Reagan) 214/521-4580, 11am-10pm, Southern homecookin'","3857 Cedar Springs Rd","Dallas","TX","(WC)",NA,2002,"Restaurants","","3857 Cedar Springs Rd, Dallas, TX",-96.8104701,32.8101097,"3857 cedar springs rd, dallas, tx 75219, usa"
"Blue Mesa Grill","972/934-0165, 11am-10pm great fajitas, full bar","5100 Beltline Rd","Dallas","TX","",NA,2002,"Restaurants","","5100 Beltline Rd, Dallas, TX",-96.820602,32.9515904,"5100 belt line rd, dallas, tx 75254, usa"
"The Bronx Restaurant & Bar","(at Oak Lawn) 214/521-5821, lunch & dinner, Sun brunch, clsd Mon","3835 Cedar Springs Rd","Dallas","TX","(WC),(GO)",NA,2002,"Restaurants","","3835 Cedar Springs Rd, Dallas, TX",-96.8098645,32.8097381,"3835 cedar springs rd, dallas, tx 75219, usa"
"Cremona Bistro & Cafe","at Cedar Springs) 214/871-1115, 5pm-10pm Mon-Th Italian, full bar","3136 Routh St","Dallas","TX","",NA,2002,"Restaurants","","3136 Routh St, Dallas, TX",-96.8069478,32.8011251,"3136 routh st, dallas, tx 75201, usa"
"Fresh Start Market & Deli","(nr Avondale) 214/528-5535, 7am-7pm, 9am-6pm Sat, noon-6pm Sun, organic, plenty veggie","4108 Oak Lawn","Dallas","TX","(WC),(GO)",NA,2002,"Restaurants","","4108 Oak Lawn, Dallas, TX",-96.8019976,32.818757,"4108 oak lawn ave, dallas, tx 75219, usa"
"Hunky's","(at Throckmorton) 214/522-1212, 11am-10pm, till 11pm Fr-Sat, from noon Sun, patio","4000 Cedar Springs Rd","Dallas","TX","(*),(BW),(WC),(GO)",NA,2002,"Restaurants","","4000 Cedar Springs Rd, Dallas, TX",-96.8111322,32.8111293,"4000 cedar springs rd, dallas, tx 75219, usa"
"Mansion on Turtle Creek","{at Gillespie) 214/526-2121 lunch, dinner, Sun brunch fancy Southwestern","2821 Turtle Creek Blvd","Dallas","TX","",NA,2002,"Restaurants","","2821 Turtle Creek Blvd, Dallas, TX",-96.8074056,32.8042737,"2821 turtle creek blvd, dallas, tx 75219, usa"
"Monica Aca y Alla","(at Malcolm X) 214/748-7140 clsd Mon Tex-Mex, full bar, shows Fri-Sat","2914 Main St","Dallas","TX","(*),(TG),(E),(WC)",NA,2002,"Restaurants","","2914 Main St, Dallas, TX",-96.7813982,32.7841073,"2914 main st, dallas, tx 75226, usa"
"Sushi on McKinney","(at Armstrong) 214/521-0969, lunch & dinner, Fri-Sat, till 11pm, full bar","4500 McKinney Ave","Dallas","TX","(WC)",NA,2002,"Restaurants","","4500 McKinney Ave, Dallas, TX",-96.7884265,32.8210488,"4500 mckinney ave, dallas, tx 75205, usa"
"Thai Soon","972/234-6111, lunch & dinner","Coit & Beltline","Dallas","TX","",NA,2002,"Restaurants","","Coit & Beltline, Dallas, TX",NA,NA,NA
"Vitto's","(at Bishop) 214/946-1212 lunch & dinner, Italian","316 W 7th St","Dallas","TX","(BW),(WC),(GO)",NA,2002,"Restaurants","","316 W 7th St, Dallas, TX",-96.82741,32.7487771,"316 w seventh st, dallas, tx 75208, usa"
"Ziziki's","#122 (in Travis Walk) 214/521-2233, 11am-11pm, till midnight Fri-Sat, Sun brunch, Greek, full bar","4514 Travis St","Dallas","TX","(WC)",NA,2002,"Restaurants","","4514 Travis St, Dallas, TX",-96.7904375,32.8223156,"4514 travis st, dallas, tx 75205, usa"
"Conspiracy Museum","in the Katy Bldg) 214/741-3040 dedicated to infamous US assassinations since 1835 & their cover-ups","110 S Market","Dallas","TX","",NA,2002,"Entertainment & Recreation","","110 S Market, Dallas, TX",-96.8056878,32.7787521,"110 s market st, dallas, tx 75202, usa"
"Turtle Creek Chorale (TCC)","(at Sammons Ctr for the Arts) 214/526-3214 world-famous male choir w/ several subscription concerts yearly & many CDs","3630 Harry Hines Blvd","Dallas","TX","",NA,2002,"Entertainment & Recreation","","3630 Harry Hines Blvd, Dallas, TX",-96.816553,32.8000117,"3630 harry hines blvd, dallas, tx 75219, usa"
"Crossroads Market Bookstore/Cafe","(at Throckmorton) 214/521-8919, 9am-11 pm, lgbt","3930 Cedar Springs Rd","Dallas","TX","(WC)",NA,2002,"Bookstores","","3930 Cedar Springs Rd, Dallas, TX",-96.8107444,32.8110753,"3930 cedar springs rd, dallas, tx 75219, usa"
"An Occasional Piece","(at Throckmorton) 214/520-0868, gifts, cards, collectibles","3922 Cedar Springs Rd","Dallas","TX","",NA,2002,"Retail Shops","","3922 Cedar Springs Rd, Dallas, TX",-96.8105042,32.8109376,"3922 cedar springs rd, dallas, tx 75219, usa"
"Off the Street","(at Throckmorton) 214/521-9051, 10am-9pm, noon-6pm Sun, lgbt gifts","4001-B Cedar Springs","Dallas","TX","",NA,2002,"Retail Shops","","4001-B Cedar Springs, Dallas, TX",-96.8116146,32.810988,"4001 cedar springs rd b, dallas, tx 75219, usa"
"Tapelenders","(at Throckmorton) 214/528-6344, 9am-midnight, from 11 am Sun, lgbt gifts & videos","3946 Cedar Springs Rd","Dallas","TX","(GO)",NA,2002,"Retail Shops","","3946 Cedar Springs Rd, Dallas, TX",-96.81082,32.8110454,"3946 cedar springs rd, dallas, tx 75219, usa"
"Centrum Sports Club","(at Cedar Springs) 214/522-4100 $15 day pass","3102 Oak Lawn","Dallas","TX","(GF),(SW)",NA,2002,"Gyms & Health Clubs","","3102 Oak Lawn, Dallas, TX",-96.8077657,32.8092661,"centrum, 3102 oak lawn ave, dallas, tx 75219, usa"
"Club Dallas","(at Good Latimer) 214/821-1990, 24hrs","2616 Swiss Ave","Dallas","TX","(*),(SW),(PC)",NA,2002,"Men's Clubs","","2616 Swiss Ave, Dallas, TX",-96.7880611,32.7867706,"2616 swiss ave, dallas, tx 75204, usa"
"Midtowne Spa-Dallas","(at Hawkins) 214/821-8989, 24hrs","2509 Pacific","Dallas","TX","(*),(PC)",NA,2002,"Men's Clubs","","2509 Pacific, Dallas, TX",-96.7595453,32.7823551,"2509 pacific ave, dallas, tx 75223, usa"
"Alternatives","(at Hawes) 214/630-7071","1720 W Mockingbird Ln","Dallas","TX","",NA,2002,"Erotica","","1720 W Mockingbird Ln, Dallas, TX",-96.8560803,32.8217257,"1720 w mockingbird ln, dallas, tx 75235, usa"
"Leather by Boots-Dallas","#124 (at Maple) 214/528-3865","2525 Wycliff","Dallas","TX","",NA,2002,"Erotica","","2525 Wycliff, Dallas, TX",-96.8191479,32.8110156,"2525 wycliff ave, dallas, tx 75219, usa"
"Shades of Grey Leather","(at Throckmorton) 214/521-4739","3930-A Cedar Springs Rd","Dallas","TX","(WC)",NA,2002,"Erotica","","3930-A Cedar Springs Rd, Dallas, TX",-96.8107444,32.8110753,"3930 cedar springs rd a, dallas, tx 75219, usa"
"Good Time Lounge","903/463-9944 7pm-2am","2520 Hwy 91 N","Denison","TX","(MW),(PC)",NA,2002,"Bars","","2520 Hwy 91 N, Denison, TX",-96.5548827,33.7791552,"2520 tx-91, denison, tx 75020, usa"
"Bedo's","940/566-9910, 8pm-midnight, from 6pm Fri, till 11 am Sat, from 5pm Sun, unconfirmed","1215 E University Dr","Denton","TX","(MW),(D),(S),(PC),(WC)",NA,2002,"Nightclubs","","1215 E University Dr, Denton, TX",-97.1173294,33.2333331,"1215 e university dr, denton, tx 76209, usa"
"Cupboard Natural Foods","(at Elm) 940/387-5386, 9am-9pm, 11am-6pm Sun, health food store & cafe","200 W Congress St","Denton","TX","",NA,2002,"Cafes","","200 W Congress St, Denton, TX",-97.1343845,33.2197679,"200 w congress st, denton, tx 76201, usa"
"GLBT Community Center","915/562-4297, 24hr hotline, also' Generation Q' pride store","216 S Ochoa","El Paso","TX","(F)",NA,2002,"Info Lines & Services","","216 S Ochoa, El Paso, TX",-106.4811527,31.7580616,"216 s ochoa st, el paso, tx 79901, usa"
"Youth OUTreach","915/562-4297, services for youth under 21","216 S Ochoa","El Paso","TX","",NA,2002,"Info Lines & Services","","216 S Ochoa, El Paso, TX",-106.4811527,31.7580616,"216 s ochoa st, el paso, tx 79901, usa"
"Briar Patch","(at Missouri) 915/577-9555, noon-2am, patio","508 N Stanton","El Paso","TX","(MW),(NH)",NA,2002,"Bars","","508 N Stanton, El Paso, TX",-106.4883331,31.7620137,"508 n stanton st, el paso, tx 79901, usa"
"Chiquita's Bar","(at Ochoa) 915/351-0095, 2pm-2am","602 Magoffin","El Paso","TX","(MW),(NH),(MR-L),(WC)",NA,2002,"Bars","","602 Magoffin, El Paso, TX",-106.482282,31.759584,"602 magoffin ave, el paso, tx 79901, usa"
"J&R's Lounge","915/591-6077, 5pm-2am, DJ wknds","408 East St","El Paso","TX","(W),(NH),(D),(MR-L)",NA,2002,"Bars","","408 East St, El Paso, TX",-106.3013129,31.6677312,"e st, el paso, tx 79927, usa"
"Ray's Sports Bar","(at Poplar) 915/577-9313, 3pm-2am","2401 Texas","El Paso","TX","(M),(D),(S)",NA,2002,"Bars","","2401 Texas, El Paso, TX",-106.4850217,31.7618778,"el paso, tx, usa"
"The Whatever Lounge","(At Ochoa) 915/533-0215 2pm-2am","701 E Paisano St","El Paso","TX","(M),(D),(MR-L),(WC)",NA,2002,"Bars","","701 E Paisano St, El Paso, TX",-106.481664,31.7569864,"701 e paisano dr, el paso, tx 79901, usa"
"The New Old Plantation","(at Paisano) 915/533-6055, 9pm-2am, till 4am Fri-Sat clsd Mon-Wed, shows Sun, also 'Generation Q' pride store upstairs","301 S Ochoa St","El Paso","TX","(*),(MW),(D),(S),(V),(WC)",NA,2002,"Nightclubs","","301 S Ochoa St, El Paso, TX",-106.4815596,31.7574049,"301 s ochoa st, el paso, tx 79901, usa"
"San Antonio Mining Co","(at Ochoa) 915/533-9516, 3pm-2am","800 E San Antonio Ave","El Paso","TX","(*),(MW),(D),(S),(V),(WC)",NA,2002,"Nightclubs","","800 E San Antonio Ave, El Paso, TX",-106.4815887,31.7592612,"800 e san antonio ave, el paso, tx 79901, usa"
"Ol' Gay Cafe","3pm-8pm, till midnight Th & Sun, till 3am Fri-Sat","216 S Ochoa","El Paso","TX","",NA,2002,"Cafes","","216 S Ochoa, El Paso, TX",-106.4811527,31.7580616,"216 s ochoa st, el paso, tx 79901, usa"
"The Little Diner","Canutillo 915/877-2176, 11am-8pm, true Texas fare","7209 7th St","Canutillo","TX","",NA,2002,"Restaurants","","7209 7th St, Canutillo, TX",-106.5926948,31.9182198,"7209 seventh st, canutillo, tx 79835, usa"
"Eros Adult Book Store","(at Reynolds) 915/565-2929","4812 Montana","El Paso","TX","",NA,2002,"Erotica","","4812 Montana, El Paso, TX",-106.43098,31.783335,"4812 montana ave, el paso, tx 79903, usa"
"Trixx Adult Cinema","(at Palm) 915/532-6171","2230 Texas Ave","El Paso","TX","",NA,2002,"Erotica","","2230 Texas Ave, El Paso, TX",-106.4646796,31.773017,"2230 texas ave, el paso, tx 79901, usa"
"Venus Adult Theatre & Books","(nr Reynolds) 915/566-8061","4812 Montana","El Paso","TX","",NA,2002,"Erotica","","4812 Montana, El Paso, TX",-106.43098,31.783335,"4812 montana ave, el paso, tx 79903, usa"
"YesterYears","(at Akard), Weatherford, 817/596-9316 full brkfst, modernized 1898 home","804 S Alamo St","Weatherford","TX","(GS)",NA,2002,"Accommodations","","804 S Alamo St, Weatherford, TX",-97.8010643,32.7511701,"804 s alamo st, weatherford, tx 76086, usa"
"The Corral Club & Patio Bar","(at Pennsylvania) 817/335-0196 11am- 2am, from noon Sun, shows wknds, patio","621 Hemphill St","Fort Worth","TX","(M),(S),(V),(WC)",NA,2002,"Bars","","621 Hemphill St, Fort Worth, TX",-97.3316275,32.7375675,"621 hemphill st, fort worth, tx 76104, usa"
"Crossroads","817/332-0071, 11am-2am, from noon Sun","515 S Jennings Ave","Fort Worth","TX","(M),(NH)",NA,2002,"Bars","","515 S Jennings Ave, Fort Worth, TX",-97.3299536,32.7186663,"515 s jennings ave, fort worth, tx 76110, usa"
"651 Club Fort Worth","(at Pennsylvania) 817/332-0745, 4pm-2am","651 S Jennings Ave","Fort Worth","TX","(M),(D),(CW),(WC)",NA,2002,"Nightclubs","","651 S Jennings Ave, Fort Worth, TX",-97.329696,32.7377779,"651 s jennings ave, fort worth, tx 76104, usa"
"Magnolia Station","817/332-0415, 9pm-2am, clsd Mon-Tue","600 W Magnolia","Fort Worth","TX","(M),(S)",NA,2002,"Nightclubs","","600 W Magnolia, Fort Worth, TX",-97.330931,32.7308058,"600 w magnolia ave, fort worth, tx 76104, usa"
"Paris Coffee Shop","(at Hemphill) 817/335-2041, 6am-2:30pm, till 11am Sat, clsd Sun","704 W Magnolia","Fort Worth","TX","",NA,2002,"Cafes","","704 W Magnolia, Fort Worth, TX",-97.3319339,32.7307504,"704 w magnolia ave, fort worth, tx 76104, usa"
"The Bright Lights II","(I-35W) 817/232-5584, 24hrs","10355 N Freeway","Fort Worth","TX","",NA,2002,"Erotica","","10355 N Freeway, Fort Worth, TX",-97.3180589,32.9262911,"10355 n fwy, fort worth, tx 76177, usa"
"The New Video","(I-20 E, take exit 442-A) 817/483-8206 24hrs","6704 Lindale Rd","Fort Worth","TX","(MR)",NA,2002,"Erotica","","6704 Lindale Rd, Fort Worth, TX",-97.24271,32.662923,"6704 lindale rd, fort worth, tx 76140, usa"
"Town Creek B&B","(at W Travis) 830/997-6848, full brkfst","304 N Edison","Fredericksburg","TX","(GS)",NA,2002,"Accommodations","","304 N Edison, Fredericksburg, TX",-98.8768861,30.2827309,"304 n edison st, fredericksburg, tx 78624, usa"
"Woody's Warehouse","817/332-6801, 11am-midnight, till 3am Fri-Sat, private patio in rear","209 S Jennings Ave","Ft Worth","TX","(MW)",NA,2002,"Retail Shops","","209 S Jennings Ave, Ft Worth, TX",-97.3297757,32.7424336,"209 s jennings ave, fort worth, tx 76104, usa"
"Cottage by the Beach","(at Seawall & 8th) 409/770-9332, patio","810 Ave L","Galveston","TX","(GF),(GO)",NA,2002,"Accommodations","","810 Ave L, Galveston, TX",-94.774715,29.302871,"810 avenue l, galveston, tx 77550, usa"
"Hollywood at Galveston","409/750-8900, 888/899-0899","3028 Seawall Blvd","Galveston","TX","(GF),(SW),(GO)",NA,2002,"Accommodations","","3028 Seawall Blvd, Galveston, TX",-94.7965504,29.2847932,"3028 seawall blvd, galveston, tx 77550, usa"
"Paradise Guesthouse & Resort","409/762-6677, 877/919-6677, 1 blk from beach","2317 Ave P","Galveston","TX","(MW),(SW),(NS),(WC),(GO)",NA,2002,"Accommodations","","2317 Ave P, Galveston, TX",-94.7900148,29.2917959,"2317 bernardo de galvez ave, galveston, tx 77550, usa"
"Boulevard Saloon","(at 31st) 409/750-8571 4pm-2am, from 2pm Fri-Sun, on the beach, karaoke Th, cabaret wknds","3102 Seawall Blvd","Galveston","TX","(MW),(K),(S),(GO)",NA,2002,"Bars","","3102 Seawall Blvd, Galveston, TX",-94.797104,29.2842195,"3102 seawall blvd, galveston, tx 77550, usa"
"Purgatory","(at 25th) 409/770-9389, noon-2am, dancers, patio & outdoor showers","2515 Mechanic St","Galveston","TX","(MW),(D),(S)",NA,2002,"Bars","","2515 Mechanic St, Galveston, TX",-94.7970527,29.3053321,"2515 mechanic st, galveston, tx 77550, usa"
"Robert's Lafitte","(at 25th St) 409/765-9092, 8am-2am, from noon Sun, drag show wknds","2501 Q Ave","Galveston","TX","(M),(S),(WC)",NA,2002,"Bars","","2501 Q Ave, Galveston, TX",-94.7976958,29.3013479,"galveston, tx, usa"
"Venture-N","(btwn 24th & 25th) 409/762-8088, noon-2am","2405 Post Office","Galveston","TX","(M),(V)",NA,2002,"Bars","","2405 Post Office, Galveston, TX",-94.794807,29.3039614,"2405 postoffice st, galveston, tx 77550, usa"
"Evolution","(at 23rd) 409/763-4212 8pm-2am, till 4am Fri-Sat, DJ Th-Sun","2214 Ships Mechanic Rd","Galveston","TX","(*),(MW),(D),(V)",NA,2002,"Nightclubs","","2214 Ships Mechanic Rd, Galveston, TX",-94.7935773,29.3066131,"2214 ship mechanic row st, galveston, tx 77550, usa"
"Pearl Street Inn B&B","817/579-7465, 888/732-7578 full brkfst, hot tub","319 W Pearl St","Granbury","TX","(GF)",NA,2002,"Accommodations","","319 W Pearl St, Granbury, TX",-97.7906255,32.4418994,"319 w pearl st, granbury, tx 76048, usa"
"Friends","Hwy 198, 903/887-2061, 4pm-midnight, till 1am Sat, from 3pm wknds, patio","410 S Gun Barrel","Gun Barrel City","TX","(MW),(NH),(F),(WC)",NA,2002,"Bars","","410 S Gun Barrel, Gun Barrel City, TX",-96.1115221,32.3229247,"410 s, 410 gun barrel ln, gun barrel city, tx 75156, usa"
"BiNet Houston","(at Oscar's Creamery) 713/467-4380 (private home) 7:30pm Wed, bisexual social/ support group","1201-C Westheimer","Houston","TX","",NA,2002,"Info Lines & Services","","1201-C Westheimer, Houston, TX",-95.3930553,29.7445055,"1201 westheimer rd c, houston, tx 77006, usa"
"Houston Lesbian/Gay Community Center","713/524-3818, 6pm-9pm, noon-4pm Sat, clsd Sun","803 Hawthorne","Houston","TX","",NA,2002,"Info Lines & Services","","803 Hawthorne, Houston, TX",-95.3891847,29.7421323,"803 hawthorne st, houston, tx 77006, usa"
"Lambda AA Center","(btwn Montrose & Waugh) 713/521-1243, noon-midnight, from 8pm Sat","1201 W Clay","Houston","TX","(WC)",NA,2002,"Info Lines & Services","","1201 W Clay, Houston, TX",-95.3940619,29.7551684,"1201 w clay st, houston, tx 77019, usa"
"Crocker Street Inn","(at Pacific) 713/529-3277, 877/642-9466 B&B, close to popular gay bars & restaurants","2609 Crocker St","Houston","TX","(M),(SW),(V),(GO)",NA,2002,"Accommodations","","2609 Crocker St, Houston, TX",-95.3894364,29.7461488,"2609 crocker st, houston, tx 77006, usa"
"Gar-Den Suites","#1 (at Westheimer) 713/528-2302, 800/484-1036 X2669, nudity ok at hot tub","2702 Crocker St","Houston","TX","(MO),(SW),(NS),(GO)",NA,2002,"Accommodations","","2702 Crocker St, Houston, TX",-95.3899265,29.7453345,"2702 crocker st, houston, tx 77006, usa"
"The Lovett Inn","Montrose (at Whitney), 713/522-5224, 800/779-5224 sundeck, hot tub","501 Lovett Blvd","Montrose","TX","(*),(GS),(SW),(GO)",NA,2002,"Accommodations","","501 Lovett Blvd, Montrose, TX",-95.387534,29.7431538,"501 lovett blvd, houston, tx 77006, usa"
"Montrose Inn","(at Taft) 713/520-0206, 800/357-1228 full brkfst, 'our motto: basic & butch'","408 Avondale","Houston","TX","(M)",NA,2002,"Accommodations","","408 Avondale, Houston, TX",-95.3866296,29.7451852,"408 avondale st, houston, tx 77006, usa"
"Patrician B&B Inn","(at San Jacinto) 713/523-1114, 800/553-5797, 1919 three-story mansion, full brkfst","1200 Southmore Blvd","Houston","TX","(GF)",NA,2002,"Accommodations","","1200 Southmore Blvd, Houston, TX",-95.3856064,29.7272119,"1200 southmore blvd, houston, tx 77004, usa"
"The 611 Club","(at Stanford) 713/526-7070 7am-2am, from noon-2am Sun","611 Hyde Park","Houston","TX","(*),(M),(NH)",NA,2002,"Bars","","611 Hyde Park, Houston, TX",-95.3887402,29.7473252,"611 hyde park blvd, houston, tx 77006, usa"
"Brazos River Bottom (BRB)","(btwn Hadley & Mellhenny) 713/528-9192, 7am-2am, from noon Sun","2400 Brazos","Houston","TX","(*),(M),(D),(CW)",NA,2002,"Bars","","2400 Brazos, Houston, TX",-95.3777197,29.7491452,"2400 brazos st, houston, tx 77006, usa"
"Briar Patch","(at Greenbriar) 713/665-9678, 2pm-2am, piano bar","2294 W Holcombe","Houston","TX","(M),(NH),(E)",NA,2002,"Bars","","2294 W Holcombe, Houston, TX",-95.4122962,29.7074918,"2294 w holcombe blvd, houston, tx 77030, usa"
"The Bricks II","(at Stanford) 713/528-8102, 10am-2am, from noon Sun, patio","617 Fairview","Houston","TX","(M),(NH),(CW)",NA,2002,"Bars","","617 Fairview, Houston, TX",-95.3887272,29.747994,"617 fairview st, houston, tx 77006, usa"
"Chances","(at Waugh) 713/523-7217, 2pm-2am, from noon wknds","1100 Westheimer","Houston","TX","(MW),(D),(E),(WC)",NA,2002,"Bars","","1100 Westheimer, Houston, TX",-95.3929481,29.7450164,"1100 westheimer rd, houston, tx 77006, usa"
"Cousins","(at Converse), 713/528-9204, 11am-2am, from noon Sun","817 Fairview","Houston","TX","(MW),(NH),(S)",NA,2002,"Bars","","817 Fairview, Houston, TX",-95.3902971,29.7479061,"817 fairview st, houston, tx 77006, usa"
"Decades","(btwn Mandel & Montrose), 713/521-2224, 11am-2am, from noon Sun","1205 Richmond","Houston","TX","(MW),(NH)",NA,2002,"Bars","","1205 Richmond, Houston, TX",-95.3941973,29.7341348,"1205 richmond ave., houston, tx 77006, usa"
"EJ's","(at Westheimer) 713/527-9071 7am-2am, from noon Sun","2517 Ralph","Houston","TX","(M),(D),(E)",NA,2002,"Bars","","2517 Ralph, Houston, TX",-95.4010544,29.7432421,"2517 ralph st, houston, tx 77006, usa"
"Guava Lamp","(btwn Shepherd & Greenbriar, in Shepherd Plaza), 713/524-3359, 4pm-2am, swanky lounge, karaoke Wed & Sun","2159 Porstmouth","Houston","TX","(M),(K),(S),(WC)",NA,2002,"Bars","","2159 Porstmouth, Houston, TX",-95.411814,29.7331693,"2159 portsmouth st, houston, tx 77098, usa"
"JR's","(at Grant) 713/521-2519 noon-2am, patio","808 Pacific","Houston","TX","(*),(M),(S),(V),(WC)",NA,2002,"Bars","","808 Pacific, Houston, TX",-95.3901647,29.7469409,"808 pacific st, houston, tx 77006, usa"
"Mary's","(at Waugh) -713/527-9669 7am-2am, from 10am Sun, patio","1022 Westheimer","Houston","TX","(*),(M),(NH),(L),(WC)",NA,2002,"Bars","","1022 Westheimer, Houston, TX",-95.3924506,29.7447777,"1022 westheimer rd, houston, tx 77006, usa"
"Meteor","(at Fairview) 713/521-0123m 4pm-2am","2306 Genesee","Houston","TX","(M),(P),(V),(GO)",NA,2002,"Bars","","2306 Genesee, Houston, TX",-95.3841806,29.7486124,"2306 genesee st, houston, tx 77006, usa"
