"ID","title","amenityfeatures","description","streetaddress","unclear_address","city","state","type","uncleartype","notes","Year","Last.Modified","full.address","lon","lat","geoAddress","status"
1274,"South Bay Leather/Uniform Group","","PO Box 2519, Santa Clara, 95055 weekly socials, monthly potlucks, workshops, newsletter","","checked","San Jose","CA","Info Lines & Services",NA,"",1996,"6/22/2023 5:48pm",", CA",-121.955236,37.354108,"unclear_coded_by_hand","General Coordinates Used"
1302,"Pismo Dunes","Cruisy Area","Grand Ave. to beach","","checked","San Luis Obispo","CA","Cruising Areas",NA,"",1996,"6/24/2023 5:05pm",", CA",-120.659616,35.282752,"unclear_coded_by_hand","General Coordinates Used"
1300,"Morro Rock","Cruisy Area","along Embarcadero, Morro Bay, late","","checked","San Luis Obispo","CA","Cruising Areas",NA,"",1996,"6/24/2023 5:05pm",", CA",-120.86768,35.369419,"unclear_coded_by_hand","Found"
1301,"Pirates Cove Beach","Cruisy Area,(N)","left off Avila","","checked","San Luis Obispo","CA","Cruising Areas",NA,"",1996,"6/24/2023 5:05pm",", CA",-120.715886,35.175962,"unclear_coded_by_hand","Found"
1299,"Diamond Cove","Cruisy Area","W. of Pirates Cove & down a cliff","","checked","San Luis Obispo","CA","Cruising Areas",NA,"",1996,"6/24/2023 5:06pm",", CA",-120.716813,35.174193,"unclear_coded_by_hand","Found"
1293,"Gay/Lesbian Alliance of the Central Coast","","PO Box 3558, 93403 541-4252","","checked","San Luis Obispo","CA","Info Lines & Services",NA,"",1996,"6/24/2023 5:04pm",", CA",-120.659616,35.282752,"unclear_coded_by_hand","General Coordinates Used"
1304,"Coyote Point","Cruisy Area","off US 101 btwn. San Mateo & Burlingame, beach & parking lot","","checked","San Mateo","CA","Cruising Areas",NA,"",1996,"6/22/2023 5:55pm",", CA",-122.319101,37.587268,"unclear_coded_by_hand","Found"
1318,"East Beach","Cruisy Area","","","checked","Santa Barbara","CA","Cruising Areas",NA,"",1996,"6/22/2023 5:57pm",", CA",-119.676353,34.415256,"unclear_coded_by_hand","Found"
1317,"Cabrillo Beach","Cruisy Area","E. of Wharf","","checked","Santa Barbara","CA","Cruising Areas",NA,"",1996,"6/22/2023 5:57pm",", CA",-118.283293,33.71101,"unclear_coded_by_hand","Found"
1319,"Padero Ln. Beach","Cruisy Area,(AYOR)","summers","","checked","Santa Barbara","CA","Cruising Areas",NA,"",1996,"6/22/2023 5:58pm",", CA",-119.567803,34.41613,"unclear_coded_by_hand","Found"
1323,"AA Gay/Lesbian","","(AA#) 457-2559 call for mtgs.","","checked","Santa Cruz","CA","Info Lines & Services",NA,"",1996,"6/24/2023 12:32pm",", CA",-122.030796,36.974117,"unclear_coded_by_hand","General Coordinates Used"
1335,"Laguna Creek Beach","Cruisy Area","7 mi. N. of town","","checked","Santa Cruz","CA","Cruising Areas",NA,"",1996,"6/24/2023 12:45pm",", CA",-122.1558,36.983085,"unclear_coded_by_hand","Found"
1344,"We the People","","PO Box 8218, 95407 573-8896","","checked","Santa Rosa","CA","Publications",NA,"",1996,"6/24/2023 12:48pm",", CA",-122.714055,38.440429,"unclear_coded_by_hand","General Coordinates Used"
1346,"Black Sand Beach","Cruisy Area","off Lookout Rd.","","checked","Sausalito","CA","Cruising Areas",NA,"",1996,"6/24/2023 12:49pm",", CA",-122.50869,37.82433,"unclear_coded_by_hand","Found"
1368,"Bates Beach","Cruisy Area","btwn. Ventura & Santa Barbara, no motel","","checked","Ventura","CA","Cruising Areas",NA,"",1996,"6/24/2023 12:28pm",", CA",-119.29452,34.280492,"unclear_coded_by_hand","General Coordinates Used"
1365,"Gay/Lesbian Resource Center of Ventura County","","363 Mobile Ave., Camarillo 389-1530 taped info on mtgs., resources & support groups; also publishes in the Light newsletter","","checked","Ventura","CA","Info Lines & Services",NA,"",1996,"6/24/2023 12:31pm",", CA",-119.29452,34.280492,"unclear_coded_by_hand","General Coordinates Used"
1369,"Emma Wood St. Beach","Cruisy Area","","","checked","Ventura","CA","Cruising Areas",NA,"",1996,"6/24/2023 12:29pm",", CA",-119.339852,34.29323,"unclear_coded_by_hand","Found"
1372,"Pebble Beach Park","Cruisy Area,(AYOR)","","","checked","Victorville","CA","Cruising Areas",NA,"",1996,"6/24/2023 1:03pm",", CA",-117.308224,34.508323,"unclear_coded_by_hand","Found"
577,"Christopher Travel","(IGTA)","(800) 796-5703","","checked","West Hollywood","CA","Travel/Tour Operators",NA,"",1996,"6/24/2023 3:20pm",", CA",-118.361744,34.090009,"unclear_coded_by_hand","General Coordinates Used"
257,"Kenton Mine Lodge","(MW),(F)","PO Box 942, 95910  287-3212 rooms, campsites & cabins in the Sierras","","checked","Alleghany","CA","Accommodations",NA,"",1996,"6/24/2023 3:22pm",", CA",-120.859995,39.455192,"unclear_coded_by_hand","Found"
263,"Atascadero Lake County Park","Cruisy Area","nr. zoo","","checked","Atascadero","CA","Cruising Areas",NA,"",1996,"6/24/2023 3:28pm",", CA",-120.67034,35.466515,"unclear_coded_by_hand","Found"
668,"Legg Lake","Cruisy Area,(AYOR)","N. end","","checked","Montebello","CA","Cruising Areas",NA,"",1996,"6/24/2023 3:30pm",", CA",-118.059225,34.033319,"unclear_coded_by_hand","Found"
294,"Park on Villa Ave. btwn. Barstow Ave. & Bullard Ave.","Cruisy Area","","","checked","Clovis","CA","Cruising Areas",NA,"",1996,"6/24/2023 3:40pm",", CA",-119.714263,36.818788,"unclear_coded_by_hand","Found"
293,"Park at corner of Clovis Ave. & Sierra Ave.","Cruisy Area","","","checked","Clovis","CA","Cruising Areas",NA,"",1996,"6/24/2023 3:38pm",", CA",-119.700908,36.829814,"unclear_coded_by_hand","Found"
1353,"Jensen's Truck Stop","Cruisy Area,(AYOR)","Lovers Ln. nights","","checked","Ukiah","CA","Cruising Areas",NA,"",1996,"6/24/2023 3:54pm",", CA",-123.220691,39.17199,"unclear_coded_by_hand","General Coordinates Used"
1352,"The Billy Club","","PO Box 381, 95482 462-0766 social club for gay men","","checked","Ukiah","CA","Men's Clubs",NA,"",1996,"6/24/2023 3:55pm",", CA",-123.209269,39.150219,"unclear_coded_by_hand","Found"
1354,"Lake Mendocino","Cruisy Area","at the overlook, days only","","checked","Ukiah","CA","Cruising Areas",NA,"",1996,"6/24/2023 3:56pm",", CA",-123.183196,39.204341,"unclear_coded_by_hand","Found"
396,"Main St. & Pacific Coast Hwy.","Cruisy Area,(AYOR)","","","checked","Huntington Beach","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:29pm",", CA",-118.002064,33.657111,"unclear_coded_by_hand","Found"
395,"Huntington Beach Pier","Cruisy Area,(AYOR)","","","checked","Huntington Beach","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:28pm",", CA",-118.004062,33.655206,"unclear_coded_by_hand","Found"
401,"Beach","Cruisy Area,(AYOR)","1 mi. N. of Seacoast & Carnation entrance","","checked","Imperial Beach","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:31pm",", CA",-117.132843,32.593941,"unclear_coded_by_hand","Found"
666,"Applegate Park","Cruisy Area,(AYOR)","off 'M' St.","","checked","Merced","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:38pm",", CA",-120.479231,37.313099,"unclear_coded_by_hand","Found"
1358,"Solano Lambda Men's Association","","(at Vacaville Book Company) 7pm-9pm, 2nd & 4th Tue","","checked","Vacaville","CA","Info Lines & Services",NA,"Vacaville Book Company's address is 315 Main St.",1996,"6/24/2023 4:47pm",", CA",-121.989332,38.356917,"unclear_coded_by_hand","Found"
1357,"Solano County Gay/Lesbian Info Line","","448-1010/449-0550","","checked","Vacaville","CA","Info Lines & Services",NA,"",1996,"6/24/2023 4:47pm",", CA",-121.989332,38.356917,"unclear_coded_by_hand","Found"
1374,"Mooney Grove Park","Cruisy Area,(AYOR)","days","","checked","Visalia","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:48pm",", CA",-119.308948,36.279922,"unclear_coded_by_hand","Found"
1373,"Ave. 283 off Shirk Rd.","Cruisy Area,(AYOR)","by Fwy. 99 evenings","","checked","Visalia","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:53pm",", CA",-119.364537,36.30546,"unclear_coded_by_hand","Found"
1383,"Eel River","Cruisy Area","15 mi. N. of town, warm summer days","","checked","Willits","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:58pm",", CA",-123.355957,39.61714,"unclear_coded_by_hand","General Coordinates Used"
1384,"The Ahwahnee Hotel","(GF),(F),(SW)","Yosemite Village 252-4848 incredibly dramatic & expensive grand fortress","","checked","Yosemite National Park","CA","Accommodations",NA,"",1996,"6/24/2023 4:36pm",", CA",-119.574336,37.746154,"unclear_coded_by_hand","Found"
1386,"Rest Stop","Cruisy Area,(AYOR)","at turn to Glacier Point on road to valley days & early evenings","","checked","Yosemite National Park","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:36pm",", CA",-119.702773,37.652156,"unclear_coded_by_hand","Found"
303,"Fruit Punch","","94.1-FM (KPFA) Berkeley 848-6767, 7pm-7:30pm Wed, lesbigay radio","","checked","East Bay","CA","Info Lines & Services",NA,"",1996,"6/24/2023 5:01pm",", CA",-122.273042,37.871523,"unclear_coded_by_hand","General Coordinates Used"
307,"Reclaiming","","PO Box 14404, San Francisco, 94110 236-4645 pagan infoline & network","","checked","East Bay","CA","Info Lines & Services",NA,"",1996,"6/24/2023 5:02pm",", CA",-122.419415,37.77493,"unclear_coded_by_hand","General Coordinates Used"
309,"Western Exposure","(IGTA)","PO Box 2116, Berkeley, 94702 869-4395 accommodations in private homes in Bay Area","","checked","East Bay","CA","Accommodations",NA,"",1996,"6/24/2023 5:02pm",", CA",-122.273042,37.871523,"unclear_coded_by_hand","General Coordinates Used"
302,"Community Real Estate Referrals","","(800)346-5592 gay realtor at your service, no rentals","","checked","East Bay","CA","Info Lines & Services",NA,"",1996,"6/24/2023 5:01pm",", CA",-122.273042,37.871523,"unclear_coded_by_hand","General Coordinates Used"
305,"Gay/Lesbian Alanon","","(at the Pacific Center) Berkeley  548, 8283 7pm Fri","","checked","East Bay","CA","Info Lines & Services",NA,"Pacific Center's address is 2712 Telegraph Ave., Berkeley",1996,"6/24/2023 5:01pm",", CA",-122.259311,37.86112,"unclear_coded_by_hand","Found"
304,"Gay Switchboard","","(at the Pacific Center) Berkeley  841-6224 10am-10pm Mon-Fri, til 4pm Sat","","checked","East Bay","CA","Info Lines & Services",NA,"Pacific Center's address is 2712 Telegraph Ave., Berkeley",1996,"6/24/2023 5:01pm",", CA",-122.259311,37.86112,"unclear_coded_by_hand","Found"
319,"Café Strada","(*)","corner of College & Bancroft, Berkeley 843-5282 mostly straight, mostly students, great patio & white bianca","","checked","East Bay","CA","Restaurants & Cafes",NA,"",1996,"6/24/2023 5:01pm",", CA",-122.254859,37.869146,"unclear_coded_by_hand","Found"
786,"Caritas B&B Network","","(312) 857-0801/857-0805 (fax) see ad in center National Section","","checked","Porterville","CA","Accommodations",NA,"",1996,"6/24/2023 5:00pm",", CA",-119.016434,36.065143,"unclear_coded_by_hand","General Coordinates Used"
346,"Old Town","Cruisy Area,(AYOR)","nights","","checked","Eureka","CA","Cruising Areas",NA,"",1996,"6/24/2023 4:01pm",", CA",-124.165412,40.80433,"unclear_coded_by_hand","General Coordinates Used"
370,"Giant Redwoods RV & Camp","(GF)","PO Box 222, Myers Flat, 95554 943-3198 RV park & campground located off the Avenue of the Giants on the Eel River","","checked","Garberville","CA","Accommodations",NA,"",1996,"6/24/2023 4:00pm",", CA",-123.877741,40.262258,"unclear_coded_by_hand","Found"
775,"Rancho Cicada Retreat","(MW),(SW),(N)","PO Box 225, Plymouth, 95669 245-4841 secluded riverside retreat in the Sierra foothills w/ two-person tents & cabin","","checked","Placerville","CA","Accommodations",NA,"",1996,"6/24/2023 4:00pm",", CA",-120.831689,38.555323,"unclear_coded_by_hand","Found"
388,"Madrona Manor","(GF),(F),(SW),(WC)","PO Box 818, 95448 433-4231 full brkfst","","checked","Healdsburg","CA","Accommodations",NA,"",1996,"6/24/2023 3:59pm",", CA",-122.886592,38.604551,"unclear_coded_by_hand","Found"
399,"Wilkum Inn B&B","(GF),(WC)","PO Box 1115, 92549 659-8087/(800)659-4086 1938 shingle-style inn","","checked","Idyllwild","CA","Accommodations",NA,"",1996,"6/24/2023 3:59pm",", CA",-116.737858,33.760814,"unclear_coded_by_hand","General Coordinates Used"
1398,"Hyman St. Mall","Cruisy Area","","","checked","Aspen","CO","Cruising Areas",NA,"",1996,"6/26/2023 9:12am",", CO",-106.817539,39.191098,"unclear_coded_by_hand","General Coordinates Used"
1393,"Silver Nugget","(GF),(D),(CW),(E),(WC)","925-8154 10pm-2am; also restaurant, 5pm-10pm, steak & seafood","Hyman Ave. Mall","checked","Aspen","CO","Bars",NA,"",1996,"6/26/2023 9:12am","Hyman Ave. Mall, CO",-106.817539,39.191098,"unclear_coded_by_hand","General Coordinates Used"
1387,"Aspen Gay/Lesbian Community","","PO Box 3143, 81612 925-9249, resource & info service, outdoor activities, monthly events","","checked","Aspen","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:12am",", CO",-106.817539,39.191098,"unclear_coded_by_hand","General Coordinates Used"
1399,"LBGT (Lesbian/Bisexual/Gay/Transgendered) Alliance","","University Memorial Center, Rm. 28 492-8567, events schedule & resource info","","checked","Boulder","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:16am",", CO",-105.271484,40.006728,"unclear_coded_by_hand","Found"
1403,"Community Real Estate Referrals","","(800) 346-5592, gay realtor at your service, no rentals","","checked","Boulder","CO","Accommodations",NA,"",1996,"6/26/2023 9:14am",", CO",-105.270546,40.014986,"unclear_coded_by_hand","General Coordinates Used"
1413,"Dream Canyon","Cruisy Area","on Boulder Creek off Sugarload Mtn.","","checked","Boulder","CO","Cruising Areas",NA,"",1996,"6/26/2023 9:15am",", CO",-105.430317,40.003359,"unclear_coded_by_hand","Found"
1411,"Colorado Community Directory","","PO Drawer 2270, 80306 443-7768, extensive statewide resources","","checked","Boulder","CO","Publications",NA,"",1996,"6/26/2023 9:14am",", CO",-105.270546,40.014986,"unclear_coded_by_hand","General Coordinates Used"
1416,"Community Real Estate Referrals","","(800) 346-5592, gay realtor at your service, no rentals","","checked","Colorado Springs","CO","Accommodations",NA,"",1996,"6/26/2023 9:20am",", CO",-104.821363,38.833882,"unclear_coded_by_hand","General Coordinates Used"
1417,"Pikes Peak Paradise","(GF),(WC)","PO Box 5760, Woodland Park, 80866 687-6656/(800) 354-0989 Southern mansion w/ spectacular view of Pikes Peak","","checked","Colorado Springs","CO","Accommodations",NA,"",1996,"6/26/2023 9:21am",", CO",-105.101206,38.982237,"unclear_coded_by_hand","Found"
1430,"Young Alive Group","","860-1819, social/support group for ages 18-29, sponsored by MCC","","checked","Denver","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:33am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1432,"Community Real Estate Referrals","","(800) 346-5592, gay realtor at your service, no rentals","","checked","Denver","CO","Accommodations",NA,"",1996,"6/26/2023 9:28am",", CO",-105.108354,39.747363,"unclear_coded_by_hand","General Coordinates Used"
1434,"Mile Hi B&B","(MW)","329-7827/(800)513-7827 a laid back, casual atmosphere that invites you to kick off your shoes & relax","","checked","Denver","CO","Accommodations",NA,"",1996,"6/26/2023 9:29am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1429,"Girth & Mirth of the Rockies","","Box 2351, 80201  784-5814, social group for big men & their admirers","","checked","Denver","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:29am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1425,"Asian Gay/Lesbian Alliance","","PO Drawer E, 80728 831-6268","","checked","Denver","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:26am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1502,"Cheesman Park","Cruisy Area,(AYOR)","nr. Pavilion","","checked","Denver","CO","Cruising Areas",NA,"",1996,"6/26/2023 9:28am",", CO",-104.964417,39.733468,"unclear_coded_by_hand","Found"
1426,"The Gay Connection","","(900)346-MEET, meet and/or talk w/other men from the area, at only 99¢ per minute","","checked","Denver","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:30am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1424,"AA Gay/Lesbian","","322-4440 (AA#)","","checked","Denver","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:26am",", CO",-104.990251,39.739236,"unclear_coded_by_hand","General Coordinates Used"
1505,"Main Mall","Cruisy Area","days","","checked","Durango","CO","Cruising Areas",NA,"",1996,"6/26/2023 9:56am",", CO",-107.881675,37.272956,"unclear_coded_by_hand","Found"
1506,"Narrow Gauge Train Station","Cruisy Area,(AYOR)","","","checked","Durango","CO","Cruising Areas",NA,"",1996,"6/26/2023 9:56am",", CO",-107.880067,37.27528,"unclear_coded_by_hand","General Coordinates Used"
1503,"Dragonback Ranch","(MW),(SW)","HC 60 Box 58A-864, Pagosa Springs, 81147 731-4534/585-1428 April-Oct, wilderness workshops","","checked","Durango","CO","Accommodations",NA,"",1996,"6/26/2023 9:56am",", CO",-107.009762,37.26945,"unclear_coded_by_hand","General Coordinates Used"
1512,"Never Summer Nordic","","PO Box 1983, 80522 482-9411, yurts (tipi-like shelters) sleep 8-12 in Colorado Rockies, mountain-biking & skiing","","checked","Fort Collins","CO","Travel/Tour Operators",NA,"",1996,"6/26/2023 9:58am",", CO",-105.898903,40.42415,"unclear_coded_by_hand","General Coordinates Used"
1509,"Gay/Lesbian/Bisexual Alliance","","Lory Student Ctr., LSU Box 206, 80523 491-7232, call for info","","checked","Fort Collins","CO","Info Lines & Services",NA,"",1996,"6/26/2023 9:57am",", CO",-105.084423,40.58526,"unclear_coded_by_hand","General Coordinates Used"
1514,"Hawthorne & Lincoln Parks","Cruisy Area,(AYOR)","clsd midnight","","checked","Grand Junction","CO","Cruising Areas",NA,"",1996,"6/26/2023 9:58am",", CO",-108.544832,39.075019,"unclear_coded_by_hand","Found"
